t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
-0.007998,8752,8744,197,21,6
0.091997,8752,8744,209,21,6
0.191996,8752,8744,209,21,6
0.292002,8752,8744,209,21,5.96
0.391997,8752,8748,286,21,5.96
0.492005,8752,8748,286,21,5.96
0.591996,8752,8748,286,21,5.97
0.691998,8752,8744,73,21,5.97
0.791998,8752,8744,73,21,5.97
0.892019,8752,8744,73,21,5.97
0.991998,8752,8744,73,21,5.96
1.096057,8109,8164,254,21,5.96
1.196085,8109,8116,254,21,5.96
1.296064,8109,8116,254,21,7.39
1.396082,8109,8116,68,21,7.39
1.496058,8109,8116,68,21,7.39
1.596079,8109,8112,68,21,7.39
1.696055,8109,8112,0,21,7.39
1.796101,8109,8112,0,21,7.39
1.89606,8109,8112,0,21,7.39
1.996127,8116,8112,0,21,7.39
2.09606,8186,8136,122,21,7.39
2.196109,9395,8508,122,21,7.39
2.296066,9395,9380,122,21,7.37
2.39609,9395,9384,225,21,7.37
2.496059,9395,9384,225,21,7.37
2.596081,9395,9384,225,21,7.37
2.696052,9395,9384,237,21,7.37
2.79609,9395,9384,237,21,7.38
2.896058,9395,9384,237,21,7.38
2.996081,9395,9384,237,21,7.37
3.096059,9395,9384,252,21,7.37
3.19609,9395,9384,252,21,7.37
3.296068,9395,9384,252,21,7.37
3.396082,9395,9384,262,21,7.37
3.496048,9395,9384,262,21,7.37
3.596081,9395,9384,262,21,7.37
3.696083,9395,9384,104,21,7.37
3.796081,9395,9384,104,21,7.38
3.896052,9395,9384,104,21,7.38
3.996089,8077,9308,104,21,7.22
4.096087,8116,8128,3,21,7.22
4.196082,8105,8112,3,21,7.22
4.296085,7782,7924,3,21,7.25
4.396082,7782,7796,165,21,7.25
4.496058,7782,7796,165,21,7.25
4.59609,7782,7796,165,21,7.38
4.696065,7782,7796,180,21,7.38
4.79608,7782,7796,180,21,7.38
4.896059,7782,7796,180,21,7.38
4.996083,7782,7796,180,21,7.38
5.096058,7782,7796,199,21,7.38
5.196082,7782,7796,199,21,7.38
5.296057,7782,7796,199,21,7.38
5.396081,7782,7796,213,21,7.38
5.496055,7782,7792,213,21,7.38
5.59609,8139,8036,213,21,7.31
5.696056,8109,8116,64,21,7.31
5.796082,8101,8108,64,21,7.38
5.896044,8086,8096,64,21,7.38
5.996082,8084,8088,64,21,7.39
6.096069,8084,8088,0,21,7.39
6.19609,8084,8088,0,21,7.39
6.296056,8084,8088,0,21,6.05
6.396082,8084,8088,0,21,6.05
6.496058,8084,8088,0,21,6.05
6.596083,8084,8088,0,21,6.05
6.696067,8084,8088,0,21,6.05
6.79608,8084,8088,0,21,6.05
6.896057,8084,8088,0,21,6.05
6.996082,8084,8088,0,21,6.05
7.096055,8084,8088,0,21,6.05
7.196099,8084,8088,0,21,6.05
7.296064,8084,8088,0,21,6.05
7.396081,8119,8104,138,21,6.05
7.496057,8120,8120,138,21,6.05
7.596083,8214,8128,138,21,6.05
7.696057,8255,8236,187,21,6.05
7.796081,8256,8252,187,21,6.05
7.896059,8258,8252,187,21,6.05
