t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
-0.00789,8994,8988,165,30,6.02
0.092085,8994,8988,165,30,6.06
0.19205,8994,8988,56,30,6.06
0.292071,8994,8988,56,30,6.06
0.392037,8994,8988,56,30,6.04
0.492059,8994,8988,61,30,6.04
0.592043,8994,8988,61,30,6.04
0.692042,8994,8988,61,30,6.04
0.792043,8994,8988,61,30,6.03
0.892049,8994,8988,69,30,6.03
0.992036,8994,8988,69,30,6.03
1.104036,8286,8524,69,30,5.86
1.204065,8286,8296,151,30,5.86
1.304041,8286,8296,151,30,5.86
1.404065,8286,8296,151,30,7.45
1.504032,8286,8296,162,30,7.45
1.604065,8286,8296,162,30,7.44
1.70404,8286,8296,162,30,7.44
1.804065,8286,8292,162,30,7.46
1.904033,8286,8292,136,30,7.46
2.004069,8286,8292,136,30,7.46
2.104034,8286,8292,136,30,7.46
2.204066,8286,8292,143,30,7.46
2.304031,8286,8292,143,30,7.46
2.404064,8286,8292,143,30,7.46
2.504039,8286,8292,148,30,7.46
2.604056,8286,8292,148,30,7.46
2.704033,8286,8292,148,30,7.46
2.804067,8286,8292,148,30,7.46
2.904041,8286,8292,156,30,7.46
3.004065,8286,8292,156,30,7.46
3.104033,8286,8292,156,30,7.46
3.204068,8286,8292,163,30,7.46
3.304032,8286,8292,163,30,7.46
3.404064,8286,8292,163,30,7.45
3.504032,8304,8292,109,30,7.45
3.604057,8317,8308,109,30,7.46
3.704035,8331,8320,109,30,7.46
3.804066,8336,8328,109,30,7.47
3.904033,8336,8332,0,30,7.47
4.004068,8336,8332,0,30,7.47
4.104033,8337,8332,0,30,7.47
4.204066,8338,8332,56,30,7.47
4.304034,8338,8332,56,30,7.47
4.404067,8340,8332,56,30,7.47
4.504033,8345,8336,46,30,7.47
4.604074,8375,8348,46,30,7.47
4.704035,8541,8408,46,30,7.47
4.804065,9711,8876,46,30,7.31
4.904067,9711,9700,223,30,7.31
5.004069,9711,9704,223,30,7.31
5.104074,9711,9704,223,30,7.46
5.204068,9711,9704,194,30,7.46
5.304067,9711,9704,194,30,7.46
5.404065,9711,9704,194,30,7.44
5.504033,9711,9704,201,30,7.44
5.604055,9711,9704,201,30,7.45
5.704032,9711,9704,201,30,7.45
5.804067,9711,9704,201,30,7.46
