t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.03194,8702,8692,230,25,6.02
0.131958,8702,8692,230,25,6.03
0.231941,8702,8692,243,25,6.03
0.331941,8702,8692,243,25,6.03
0.432001,8702,8692,243,25,6.01
0.53203,8702,8692,254,25,6.01
0.632001,8702,8692,254,25,6.01
0.732001,8702,8692,254,25,6.02
0.832002,8702,8692,93,25,6.02
0.932028,8702,8692,93,25,6.03
1.044008,8028,8692,93,25,6.03
1.144017,8044,8072,93,25,6.08
1.244008,8044,8048,0,25,6.08
1.344011,8044,8048,0,25,6.08
1.444008,8044,8048,0,25,7.39
1.544032,8044,8048,0,25,7.39
1.644008,8044,8048,0,25,7.39
1.744046,8044,8048,0,25,7.39
1.844009,8044,8048,0,25,7.39
1.944069,8044,8048,0,25,7.39
2.044005,8044,8048,0,25,7.39
2.144032,8044,8048,0,25,7.39
2.244009,8044,8048,0,25,7.39
2.344009,8044,8048,0,25,7.39
2.444006,8044,8048,0,25,7.39
2.544007,8044,8048,0,25,7.39
2.644008,8044,8048,0,25,7.39
2.744035,8044,8048,0,25,7.38
2.844009,8044,8048,0,25,7.38
2.944011,8044,8048,0,25,7.39
3.044008,8044,8048,0,25,7.39
3.144016,8044,8048,0,25,7.39
3.244007,8044,8048,0,25,7.39
3.344009,8044,8048,0,25,7.39
3.444009,8044,8048,0,25,7.39
3.544008,8044,8048,0,25,7.39
3.644008,8044,8048,0,25,7.39
3.744025,8044,8048,0,25,7.39
3.844008,8044,8048,0,25,7.39
3.944053,8044,8048,0,25,7.39
4.044009,8044,8048,0,24,7.39
4.144026,8044,8048,0,24,7.39
4.244008,8044,8048,0,24,7.39
4.344009,8044,8048,0,24,7.39
4.444009,8044,8048,0,24,7.39
4.544016,8044,8048,0,24,7.39
4.644011,8044,8048,0,24,7.39
4.744016,8044,8048,0,24,7.39
4.844009,8044,8048,0,24,7.39
4.944021,8044,8048,0,24,7.39
5.044009,8044,8048,0,24,7.39
5.144022,8044,8048,0,24,7.38
5.244008,8044,8048,0,24,7.38
5.344009,8044,8048,0,24,7.38
5.444017,8044,8048,0,24,7.39
5.544014,8044,8048,0,24,7.39
5.644008,8044,8048,0,24,7.39
5.744164,8044,8048,0,24,7.39
5.844009,8044,8048,0,24,7.39
5.944009,8044,8048,0,24,7.39
6.044009,8044,8048,0,24,7.39
6.144007,8044,8048,0,24,7.39
6.244007,8044,8048,0,24,7.39
6.34401,8044,8048,0,24,7.39
6.444009,8044,8048,0,24,6.06
6.544012,8044,8048,0,24,6.06
6.647953,8044,8048,0,24,6.06
6.747951,8044,8048,0,24,6.06
6.847984,8044,8048,0,24,6.06
6.948106,8044,8048,0,24,6.06
7.047951,8044,8048,0,24,6.06
7.148107,8044,8048,0,24,6.06
7.247959,8044,8048,0,24,6.06
7.347951,8044,8048,0,24,6.06
7.447951,8044,8048,0,24,6.06
7.548108,8044,8048,0,24,6.06
7.64795,8044,8048,0,24,6.06
7.74795,8044,8048,0,24,6.06
7.851941,8044,8048,0,24,6.06
7.951942,8044,8048,0,24,6.06
8.051956,8044,8048,0,25,6.06
8.15194,8060,8048,0,25,6.06
8.251941,9375,8056,0,25,6.06
8.351941,9375,9156,0,25,6.06
8.451957,9375,9356,0,25,6.04
8.551942,9375,9356,329,25,6.04
