t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.051929,8858,8840,170,13,6
0.151915,8858,8840,170,13,6
0.25193,8858,8840,170,13,6.01
0.351908,8858,8840,189,13,6.01
0.451931,8858,8840,189,13,6.01
0.551907,8858,8840,189,13,6.01
0.65193,8858,8840,206,13,6.01
0.751907,8858,8840,206,13,6.02
0.851931,8858,8840,206,13,6.02
0.951909,8858,8840,206,13,6.01
1.064074,8188,8652,2706,13,6.01
1.163888,8188,8204,2706,13,6.01
1.263921,8188,8196,2706,13,7.42
1.363888,8188,8196,92,13,7.42
1.46389,8188,8196,92,13,7.42
1.563888,8188,8196,92,13,7.42
1.663911,8188,8196,100,13,7.42
1.763889,8188,8196,100,13,7.42
1.863888,8188,8196,100,13,7.42
1.963889,8188,8196,100,13,7.42
2.063887,8188,8196,110,13,7.42
2.163887,8188,8196,110,13,7.42
2.263912,8188,8196,110,13,7.42
2.363887,8188,8196,119,13,7.42
2.463887,8950,8216,119,13,7.42
2.563899,9523,8968,119,13,7.25
2.663921,9523,9500,298,13,7.25
2.763886,9523,9504,298,13,7.41
2.863911,8163,9504,298,13,7.41
2.963889,8203,8472,298,13,7.41
3.063888,8197,8212,105,13,7.41
3.163887,8150,8184,105,13,7.41
3.263887,7863,7900,105,13,7.41
3.363889,7863,7880,223,13,7.41
3.463888,7863,7880,223,13,7.41
3.563887,8186,7968,223,13,7.29
3.663887,8191,8188,0,13,7.29
3.763888,8148,8192,0,13,7.43
3.863895,8120,8148,0,13,7.43
3.963886,8130,8132,0,13,7.42
4.063919,8190,8160,64,13,7.42
4.16389,8195,8196,64,13,7.42
4.263911,8186,8200,64,13,7.43
4.363889,8185,8196,105,13,7.43
4.463889,8185,8196,105,13,7.43
4.563888,8190,8196,105,13,7.42
4.663889,8196,8196,0,13,7.42
4.763887,8197,8200,0,13,7.43
4.863913,8197,8200,0,13,7.43
4.963887,8197,8204,0,13,7.42
5.063926,8197,8200,0,13,7.42
5.163888,8197,8200,0,13,7.42
5.263887,8197,8200,0,13,7.42
5.363887,8197,8200,71,13,7.42
5.463894,8197,8200,71,13,7.42
5.563888,8197,8200,71,13,7.42
5.663888,8197,8200,71,13,7.42
5.76389,8197,8200,71,13,7.43
5.863895,8197,8200,71,13,7.43
5.963886,8197,8200,71,13,7.43
6.063888,8197,8200,0,13,7.43
6.163888,8197,8204,0,13,7.43
6.263893,8197,8204,0,13,6.43
6.363887,8197,8200,0,13,6.43
6.463951,8197,8200,0,13,6.43
6.563888,8197,8204,0,13,6.09
6.663938,8197,8200,0,13,6.09
6.763937,8197,8200,0,13,6.09
6.863984,8197,8200,0,13,6.09
6.963937,8197,8200,0,13,6.09
7.063962,8197,8204,63,13,6.09
7.163938,8197,8200,63,13,6.09
7.263937,8197,8204,63,13,6.09
7.363937,8197,8200,0,13,6.09
7.463939,8197,8200,0,13,6.09
7.563937,8197,8204,0,13,6.09
7.663956,8197,8204,276,13,6.09
7.763938,8197,8200,276,13,6.09
7.863959,8197,8200,276,13,6.09
7.963939,8197,8200,276,13,6.09
8.063938,8197,8204,204,13,6.09
8.163936,8197,8204,204,13,6.09
8.263962,8197,8200,204,13,6.09
8.363968,8197,8200,0,13,6.09
8.463945,8197,8200,0,13,6.09
8.563955,8197,8200,0,13,6.09
8.663937,8197,8200,0,13,6.09
8.763937,8197,8200,0,13,6.09
8.863951,8197,8200,0,13,6.09
8.963939,8197,8200,0,13,6.08
9.063971,8197,8204,153,13,6.08
9.163936,8197,8200,153,13,6.08
9.263984,8197,8200,153,13,6.09
9.363936,8197,8200,0,13,6.09
9.463937,8197,8200,0,13,6.09
9.563936,8197,8200,0,13,6.09
9.663937,8197,8200,0,13,6.09
9.763937,8197,8200,0,13,6.09
9.863943,8197,8200,0,13,6.09
9.963937,8197,8200,0,13,6.09
10.06396,8197,8200,276,13,6.09
10.163939,8197,8200,276,13,6.09
10.263941,8186,8200,276,13,6.09
10.363938,8186,8200,382,13,6.09
10.463937,8188,8200,382,13,6.09
10.563939,8189,8200,382,13,6.08
10.663938,8187,8200,126,13,6.08
10.76394,8186,8200,126,13,6.08
10.863938,8188,8200,126,13,6.08
10.963937,8187,8200,126,13,6.08
11.063967,8188,8200,153,13,6.08
11.163937,8188,8200,153,13,6.08
11.263938,8187,8200,153,13,6.08
11.363952,8186,8200,165,13,6.08
11.463937,8187,8200,165,13,6.08
11.563938,8188,8200,165,13,6.08
11.663936,8189,8200,158,13,6.08
11.763938,8189,8200,158,13,6.08
11.86396,8188,8200,158,13,6.08
11.96394,8188,8200,158,13,6.08
12.063935,8189,8200,184,13,6.08
12.163937,8188,8200,184,13,6.08
12.26394,8189,8200,184,13,6.08
12.363943,8189,8200,187,13,6.08
12.463937,8188,8200,187,13,6.08
12.563937,8190,8200,187,13,5.91
12.663937,8191,8200,348,13,5.91
12.76394,8191,8196,348,13,5.92
12.863938,8189,8196,348,13,5.92
12.963937,8190,8196,348,13,5.92
13.063938,8190,8196,160,13,5.92
13.163939,8190,8196,160,13,5.92
13.263937,8190,8196,160,13,5.97
13.363874,8192,8196,165,13,5.97
13.463869,8191,8200,165,13,5.97
13.563868,8191,8200,165,13,6.02
13.663892,8191,8200,88,13,6.02
13.763869,8198,8200,88,13,6.02
13.8639,8191,8200,88,13,6.02
13.963867,8189,8200,88,13,6
14.0639,8190,8200,100,13,6
14.163868,8198,8200,100,13,6
14.263894,8192,8200,100,13,5.97
14.363868,8190,8200,95,13,5.97
14.463895,8191,8200,95,13,5.97
14.563869,8192,8200,95,13,5.98
14.66387,8192,8200,85,13,5.98
14.763868,8191,8200,85,13,5.97
14.863893,8191,8200,85,13,5.97
14.96387,8192,8200,85,13,5.95
15.063892,8192,8200,97,13,5.95
