t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.011925,8726,8712,206,13,6.06
0.111925,8726,8712,206,13,6.06
0.211925,8726,8712,206,13,6.06
0.311925,8726,8712,225,13,6.06
0.411925,8726,8712,225,13,6.06
0.511942,8726,8712,225,13,6.06
0.611924,8726,8712,240,13,6.06
0.711926,8726,8712,240,13,6.06
0.81191,8726,8712,240,13,6.05
0.911926,8726,8712,254,13,6.05
1.023978,8059,8712,254,13,6.05
1.123985,8052,8156,254,13,6.05
1.223935,8052,8072,254,13,7.31
1.324002,8052,8068,100,13,7.31
1.42393,8052,8068,100,13,7.31
1.523954,8052,8068,100,13,7.46
1.623928,8052,8068,117,13,7.46
1.723956,8052,8068,117,13,7.46
1.823934,8052,8068,117,13,7.46
1.923957,8052,8068,133,13,7.46
2.023931,8052,8068,133,13,7.46
2.123928,8052,8068,133,13,7.46
2.223946,8052,8064,133,13,7.46
2.323954,8052,8064,116,13,7.46
2.423993,8052,8064,116,13,7.46
2.523955,8052,8064,116,13,7.46
2.623954,8052,8064,127,13,7.46
2.723964,8052,8064,127,13,7.46
2.823928,8052,8064,127,13,7.46
2.923998,8052,8064,139,13,7.46
3.02393,8052,8064,139,13,7.46
3.123945,8052,8064,139,13,7.46
3.223928,8052,8064,139,13,7.46
3.323964,8052,8064,156,13,7.46
3.423928,8052,8064,156,13,7.46
3.523951,8052,8064,156,13,7.45
3.623929,8052,8064,168,13,7.45
3.723928,8052,8064,168,13,7.45
3.823929,8052,8064,168,13,7.45
3.923951,8052,8064,180,13,7.45
4.023929,8052,8064,180,13,7.45
4.123962,8052,8064,180,13,7.45
4.223929,8052,8064,180,13,7.45
4.323981,8052,8064,197,13,7.45
4.423929,8052,8064,197,13,7.45
4.523955,8052,8060,197,13,7.46
4.623939,8052,8056,0,13,7.46
4.723951,8052,8056,0,13,7.46
4.823929,8052,8056,0,13,7.46
4.923955,8052,8056,0,13,7.46
5.023928,8052,8056,0,13,7.47
5.123927,8052,8056,0,13,7.47
5.22393,8052,8056,0,13,7.46
5.323974,8052,8056,0,13,7.46
5.42393,8052,8060,0,13,7.46
5.523958,8052,8056,0,13,7.47
5.623928,8052,8056,0,13,7.47
5.723932,8052,8056,0,13,7.47
5.823929,8052,8056,0,13,7.47
5.923955,8052,8056,0,13,7.47
6.02393,8052,8056,0,13,7.46
6.123933,8052,8056,0,13,7.46
6.223929,8052,8056,0,13,6.12
6.323956,8052,8056,0,13,6.12
6.42393,8052,8056,0,13,6.12
6.52396,8052,8056,0,13,6.12
6.623927,8052,8056,0,13,6.12
6.723962,8052,8056,0,13,6.12
6.82393,8052,8056,0,13,6.11
6.923956,8069,8056,0,13,6.11
7.02393,8068,8068,0,13,6.12
7.123934,8068,8068,0,13,6.12
7.223928,8068,8068,0,13,6.12
7.323957,9391,8072,204,13,6.12
7.42393,9391,8936,204,13,6.12
7.523955,9391,9368,204,13,6.09
7.62393,9391,9372,325,13,6.09
7.723962,9391,9372,325,13,6.09
7.823929,9391,9372,325,13,6.09
7.923951,9391,9372,174,13,6.09
8.023929,9391,9372,174,13,6.11
8.123939,9391,9372,174,13,6.11
8.223928,9391,9372,174,13,6.11
8.323952,9391,9372,199,13,6.11
8.423939,9391,9372,199,13,6.11
8.523953,8064,9372,199,13,6.1
8.623932,8057,8252,960,13,6.1
8.72396,8057,8064,960,13,6.1
8.823949,8057,8064,960,13,6.11
8.923959,8053,8064,167,13,6.11
9.023929,7721,8036,167,13,6.08
9.123927,7721,7764,167,14,6.08
9.223935,7721,7740,167,14,6.09
9.323956,7721,7740,331,14,6.09
9.423929,7721,7740,331,14,6.09
9.523951,7721,7740,331,14,6.07
9.623938,7721,7740,179,14,6.07
9.723955,7721,7740,179,14,6.07
9.823954,7721,7740,179,14,6.1
9.923954,7721,7740,197,14,6.1
10.023928,7721,7740,197,14,6.1
10.123928,8084,7808,197,14,6.1
10.223928,8055,8064,197,14,6.12
10.323953,8055,8064,85,14,6.12
10.423928,8055,8064,85,14,6.12
10.523955,8055,8064,85,14,6.11
10.62393,8055,8060,56,14,6.11
10.723951,8086,8068,56,14,6.11
10.823928,8093,8088,56,14,6.12
10.923958,8093,8088,37,14,6.12
11.023929,8093,8088,37,14,6.12
11.123929,8093,8088,37,14,6.12
11.223928,8093,8088,37,14,6.12
11.32398,8093,8088,44,14,6.12
11.423948,8093,8088,44,14,6.12
11.523954,8093,8088,44,14,6.12
11.623931,8093,8088,49,14,6.12
11.723957,8077,8088,49,14,6.12
11.82393,8059,8080,49,14,6.11
11.923958,8059,8072,371,14,6.11
