t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.031982,8758,8744,293,10,5.98
0.13198,8758,8744,136,10,5.98
0.231981,8758,8744,136,10,5.98
0.331981,8758,8744,136,10,5.98
0.43198,8758,8744,136,10,5.99
0.531979,8758,8744,155,10,5.99
0.63198,8758,8744,155,10,5.99
0.73198,8758,8744,155,10,5.99
0.831983,8758,8744,170,10,5.99
0.931981,8758,8744,170,10,5.99
1.048007,8075,8712,170,10,5.41
1.148009,8075,8096,126,10,5.41
1.248029,8075,8080,126,10,7.41
1.348001,8075,8080,126,10,7.41
1.448002,8075,8080,126,10,7.36
1.548001,8075,8080,78,10,7.36
1.648036,8075,8080,78,10,7.36
1.748002,8075,8080,78,10,7.39
1.848001,8075,8080,83,10,7.39
1.948002,8075,8080,83,10,7.39
2.048153,8075,8080,83,10,7.38
2.147953,8075,8080,88,10,7.38
2.247953,8075,8080,88,10,7.37
2.347952,8075,8080,88,10,7.37
2.447984,8075,8080,88,10,7.41
2.547951,8075,8080,95,10,7.41
2.647952,8075,8080,95,10,7.41
2.747951,8075,8080,95,10,7.39
2.847974,8075,8080,100,10,7.39
2.947951,8075,8080,100,10,7.39
3.04797,8075,8080,100,10,7.39
3.14795,8075,8080,105,10,7.39
3.247991,8075,8080,105,10,7.39
3.347952,8075,8080,105,10,7.39
3.447979,8075,8080,105,10,7.41
3.547951,8075,8080,112,10,7.41
3.648004,8075,8080,112,10,7.41
3.74795,8075,8080,112,10,7.37
3.847952,8075,8080,117,10,7.37
3.947951,8075,8080,117,10,7.37
4.047982,8075,8080,117,10,7.38
4.147959,8075,8080,122,10,7.38
4.247961,8075,8080,122,10,7.39
4.347974,8075,8080,122,10,7.39
4.447985,8075,8080,122,10,7.38
4.547984,8075,8080,129,10,7.38
4.647955,8075,8080,129,10,7.38
4.747952,8075,8076,129,10,7.39
4.847973,8075,8076,0,10,7.39
4.947952,8075,8076,0,10,7.39
5.047958,8075,8076,0,10,7.39
5.147953,8075,8076,0,10,7.39
5.247979,8075,8076,0,10,7.37
5.347951,8075,8076,0,11,7.37
5.447951,8075,8076,0,11,7.39
5.547951,8075,8076,0,11,7.39
5.647981,8075,8076,0,11,7.39
5.74795,8075,8076,0,11,7.37
5.847955,8077,8076,0,11,7.37
5.947951,8084,8076,0,11,7.37
6.047984,8087,8084,0,11,7.41
6.14795,8091,8084,64,11,7.41
6.247954,8098,8092,64,11,6.06
6.347952,8281,8096,64,11,6.06
6.447985,9451,8324,64,11,5.92
6.547952,9451,9380,452,11,5.92
6.647953,9451,9428,452,11,5.92
6.747952,9451,9428,452,11,6.01
6.847984,9451,9428,218,11,6.01
6.947957,9451,9428,218,11,6.01
7.047954,9451,9428,218,11,6.04
7.147954,9451,9428,242,11,6.04
7.247993,9451,9428,242,11,6.04
7.35199,9451,9428,242,11,6.04
7.451998,9451,9428,242,11,6.04
7.55595,9451,9428,273,11,6.04
7.655957,7951,9428,273,11,6.04
7.755969,8067,8584,273,11,5.99
7.855951,8075,8080,81,11,5.99
7.955967,8076,8084,81,11,5.99
8.055949,8064,8084,81,11,6.06
8.155949,8017,8076,143,11,6.06
8.255948,7736,7856,143,11,6
8.355948,7736,7764,143,10,6
8.455965,7736,7760,143,10,6.04
8.555945,7736,7760,291,10,6.04
8.655947,7736,7760,291,10,6.04
8.755947,7736,7760,291,10,6.03
8.855986,7736,7760,315,10,6.03
8.955947,7736,7760,315,10,6.03
9.055994,7736,7760,315,10,6
9.155947,8105,7760,339,10,6
9.255966,8079,8060,339,10,6.05
9.355948,8077,8064,339,11,6.05
9.455947,8077,8064,339,11,6.07
9.555946,8077,8064,46,11,6.07
9.655949,8016,8064,46,11,6.07
9.755947,8001,8024,46,11,6.05
9.855948,8000,8016,158,11,6.05
9.955948,8000,8012,158,11,6.05
10.055947,8000,8012,158,11,6.05
