t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
0.031982,7859,7832,559,16,6.08
0.13198,7859,7832,725,16,6.08
0.231981,7859,7832,725,16,6.07
0.331981,7859,7832,725,16,6.07
0.43198,7859,7832,725,16,6.06
0.531979,7859,7832,433,16,6.06
0.63198,7859,7832,433,16,6.06
0.73198,7859,7832,433,16,6.09
0.831983,7859,7832,598,16,6.09
0.931981,7859,7832,598,16,6.09
1.048007,6420,7788,598,16,5.52
1.148009,6420,6488,88,16,5.52
1.248029,6420,6424,88,16,7.44
1.348001,6420,6424,88,16,7.44
1.448002,6420,6424,88,16,7.44
1.548001,6420,6424,0,16,7.44
1.648036,6420,6420,0,16,7.44
1.748002,6420,6424,0,16,7.44
1.848001,6420,6420,0,16,7.44
1.948002,6420,6424,0,16,7.44
2.048153,6420,6424,0,16,7.44
2.147953,6420,6424,0,16,7.44
2.247953,6420,6420,0,16,7.44
2.347952,6420,6420,0,16,7.44
2.447984,6420,6420,0,16,7.44
2.547951,6420,6424,0,16,7.44
2.647952,6420,6420,0,16,7.44
2.747951,6420,6420,0,16,7.44
2.847974,6420,6420,0,16,7.44
2.947951,6420,6420,0,16,7.44
3.04797,6420,6420,0,16,7.44
3.14795,6420,6420,0,16,7.44
3.247991,6420,6420,0,16,7.44
3.347952,6420,6420,0,16,7.44
3.447979,6420,6420,0,16,7.44
3.547951,6420,6420,0,16,7.44
3.648004,6420,6420,0,16,7.44
3.74795,6420,6420,0,16,7.44
3.847952,6420,6420,0,16,7.44
3.947951,6420,6420,0,16,7.44
4.047982,6420,6420,0,16,7.44
4.147959,6420,6420,0,16,7.44
4.247961,6420,6420,0,16,7.44
4.347974,6420,6420,0,17,7.44
4.447985,6420,6420,0,17,7.44
4.547984,6420,6420,0,17,7.44
4.647955,6420,6420,0,17,7.44
4.747952,6420,6420,0,17,7.44
4.847973,6420,6420,0,17,7.44
4.947952,6420,6420,0,17,7.44
5.047958,6420,6420,0,17,7.44
5.147953,6420,6420,0,17,7.44
5.247979,6420,6420,0,17,7.44
5.347951,6420,6420,0,17,7.44
5.447951,6420,6420,0,17,7.44
5.547951,6420,6420,0,17,7.44
5.647981,6420,6420,0,17,7.44
5.74795,6420,6420,0,17,7.44
5.847955,6420,6420,0,17,7.44
5.947951,6420,6420,0,17,7.44
6.047984,6420,6420,0,17,7.44
6.14795,6420,6420,0,17,7.44
6.247954,6420,6420,0,17,6.11
6.347952,6420,6420,0,17,6.11
6.447985,6420,6420,0,17,5.98
6.547952,6420,6420,0,17,5.98
6.647953,6420,6420,0,17,5.98
6.747952,6420,6420,0,17,6.09
6.847984,6420,6420,0,17,6.09
6.947957,6420,6420,0,17,6.09
7.047954,6420,6420,0,17,6.1
7.147954,6420,6420,0,17,6.1
7.247993,6420,6420,0,17,6.11
7.35199,6420,6420,0,17,6.11
7.451998,6420,6420,0,17,6.11
7.55595,6420,6420,0,17,6.11
7.655957,6420,6420,0,17,6.11
7.755969,6420,6420,0,17,6.03
7.855951,6420,6420,0,17,6.03
7.955967,6420,6420,0,17,6.03
8.055949,6420,6420,0,17,6.09
8.155949,6420,6420,0,17,6.09
8.255948,6420,6420,0,17,5.98
8.355948,6420,6420,0,17,5.98
8.455965,6420,6420,0,17,6.07
8.555945,6420,6420,0,17,6.07
8.655947,6420,6420,0,17,6.07
8.755947,6420,6420,0,17,6.09
8.855986,6420,6420,0,17,6.09
8.955947,6420,6420,0,17,6.09
9.055994,6420,6420,0,17,6.1
9.155947,6420,6420,0,17,6.1
9.255966,6420,6420,0,17,6.03
9.355948,6420,6420,0,17,6.03
9.455947,6420,6420,0,17,6.07
9.555946,6420,6420,0,17,6.07
9.655949,6420,6420,0,17,6.07
9.755947,6420,6420,0,17,6.05
9.855948,6420,6420,0,17,6.05
9.955948,6420,6420,0,17,6.05
10.055947,6420,6420,0,17,6.11
10.155954,6420,6420,0,17,6.11
10.255948,6420,6420,0,17,6.11
10.355946,6420,6420,0,16,6.11
10.455948,6420,6420,0,16,6.11
10.555948,6420,6420,0,16,6.11
10.655958,6420,6420,0,16,6.11
10.755955,6420,6420,0,16,6.1
10.855948,6420,6420,0,16,6.1
10.955946,6420,6420,0,16,6.1
11.055948,6420,6420,0,16,6.11
11.155947,6420,6420,0,16,6.11
11.25596,6420,6420,0,16,6.11
11.355947,6420,6420,0,16,6.11
11.455966,6420,6420,0,16,6.11
11.555946,6420,6420,0,16,6.11
11.655963,6420,6420,0,16,6.11
11.755947,6420,6420,0,16,6.11
11.855947,6420,6420,0,16,6.11
11.955946,6420,6420,0,16,6.11
12.055948,6420,6420,0,16,6.1
12.155947,6420,6420,0,16,6.1
12.255949,6420,6420,0,16,6.11
12.355958,6420,6420,0,16,6.11
12.455999,6420,6420,0,16,6.02
12.555999,6420,6420,0,16,6.02
12.655949,6420,6420,0,16,6.02
12.755949,6420,6420,0,16,6.11
12.85595,6420,6420,0,16,6.11
12.955949,6420,6420,0,16,6.11
13.055951,6420,6420,0,16,6.11
13.155953,6420,6420,0,16,6.11
13.255951,6420,6420,0,16,6.11
13.35595,6420,6420,0,16,6.11
13.45595,6420,6420,0,16,6.1
13.555957,6420,6420,0,16,6.1
13.65595,6420,6420,0,16,6.1
13.755949,6420,6420,0,16,6.11
13.85595,6420,6420,0,16,6.11
13.955949,6420,6420,0,16,6.11
14.05595,6420,6420,0,16,6.11
14.155949,6420,6420,0,16,6.11
14.255949,6420,6420,0,16,6.11
14.35595,6420,6420,0,16,6.11
14.455952,6420,6420,0,16,6.11
14.555951,6420,6420,0,16,6.11
14.65596,6420,6420,0,16,6.11
14.75595,6420,6420,0,16,5.99
14.855951,6420,6420,0,16,5.99
