t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.011982,8226,8240,141,13,6.04
0.11198,8226,8240,141,13,6.04
0.211982,8226,8240,141,13,6.05
0.312,8226,8240,156,13,6.05
0.411981,8226,8240,156,13,6.05
0.511982,8226,8240,156,13,6.04
0.611994,8226,8240,170,13,6.04
0.711982,8226,8240,170,13,6.04
0.811981,8226,8240,170,13,6.04
0.911982,8226,8240,170,13,6.04
1.023933,8870,8240,66,13,6.04
1.123943,8881,8840,66,13,6.04
1.223933,8880,8876,66,13,7.41
1.323955,8880,8876,0,13,7.41
1.42393,8880,8876,0,13,7.41
1.52396,8880,8876,0,13,7.42
1.623932,8880,8876,0,13,7.42
1.723931,8880,8876,0,13,7.41
1.823931,8880,8876,0,13,7.41
1.92394,8880,8876,0,13,7.41
2.02393,8880,8876,0,13,7.41
2.123931,8880,8876,0,13,7.41
2.223933,8880,8876,0,13,7.41
2.323932,9188,9096,351,13,7.41
2.423934,9188,9172,351,13,7.41
2.523932,8877,9104,351,13,7.3
2.623933,8878,8884,44,13,7.3
2.723933,8878,8880,44,13,7.41
2.823931,7572,8684,44,13,7.41
2.923933,7572,7704,44,13,7.39
3.023931,7572,7584,240,13,7.39
3.123931,8891,7956,240,13,7.39
3.223931,8879,8868,240,13,7.41
3.323932,8884,8872,105,13,7.41
3.423931,8881,8876,105,13,7.41
3.523931,8889,8876,105,13,7.41
3.623932,8892,8880,105,13,7.41
3.72394,8890,8884,105,13,7.41
3.823931,8884,8884,105,13,7.41
3.923933,8884,8880,105,13,7.41
4.023943,8884,8880,0,13,7.41
4.123983,8884,8880,0,13,7.41
4.223981,8891,8880,0,13,7.41
4.323981,8894,8884,85,13,7.41
4.42398,8894,8884,85,13,7.41
4.523982,8883,8884,85,13,7.41
4.623981,8883,8884,0,13,7.41
4.72398,8882,8884,0,13,7.41
4.823983,8882,8880,0,13,7.41
4.923982,8882,8880,0,13,7.41
5.023982,8882,8884,0,13,7.41
5.123981,8882,8880,0,13,7.41
5.223981,8882,8880,0,13,7.41
5.323982,8882,8880,0,13,7.41
5.423981,8882,8880,0,13,7.41
5.523983,8882,8880,0,13,7.41
5.623981,8882,8880,0,13,7.41
5.723981,8882,8880,0,13,7.42
5.823982,8882,8880,0,13,7.42
5.923981,8882,8880,0,13,7.41
6.023982,8882,8880,0,13,7.41
6.123988,8882,8880,0,13,7.41
6.223982,8882,8880,0,13,7.41
6.323981,8882,8880,0,13,7.41
6.423981,8882,8880,0,13,7.41
6.523982,8882,8880,0,13,6.07
6.623982,8882,8880,0,13,6.07
6.723981,8882,8880,0,13,6.06
6.823982,8882,8880,0,13,6.06
6.92398,8882,8880,0,13,6.06
7.02398,8882,8880,0,13,6.06
7.123981,8882,8880,0,13,6.06
7.22398,8882,8880,0,13,6.07
7.323989,8882,8880,0,13,6.07
7.423981,8882,8880,0,13,6.07
7.523982,8882,8880,0,13,6.07
7.623982,8882,8880,0,13,6.07
7.723981,8882,8880,0,13,6.07
7.82398,8882,8880,0,13,6.07
7.92398,8882,8880,0,13,6.06
8.02398,8882,8880,0,13,6.06
8.12398,8882,8880,0,13,6.06
8.223984,8882,8880,0,13,6.07
8.323988,8882,8880,0,13,6.07
8.423979,8882,8880,0,13,6.07
8.52398,8882,8880,0,13,6.07
8.623988,8882,8880,0,13,6.07
8.723989,8882,8880,0,13,6.07
8.82398,8882,8880,0,13,6.07
8.923981,8882,8880,0,13,6.06
