t__s,ACT_ELEVATOR.Position_CMD,ACT_ELEVATOR.Position_FB,ACT_ELEVATOR.Torque_FB,ACT_ELEVATOR.Temperature_FB__dC,ACT_ELEVATOR.Voltage_FB__V
0.031901,8232,8236,81,23,6.03
0.131899,8232,8240,81,23,6.03
0.231902,8232,8236,81,23,6.03
0.3319,8232,8236,0,23,6.03
0.4319,8232,8236,0,23,6.03
0.531901,8232,8236,0,23,6.02
0.6319,8232,8236,0,23,6.02
0.7319,8232,8236,0,23,6.02
0.831901,8232,8236,0,23,6.02
0.931898,8232,8236,0,23,6.02
1.035941,8521,8280,0,23,5.8
1.135954,8515,8508,0,23,5.8
1.235941,8515,8512,0,23,7.38
1.335955,8515,8512,0,23,7.38
1.435941,8515,8512,0,23,7.38
1.535939,8515,8512,0,23,7.38
1.63594,8515,8512,0,23,7.38
1.735956,8515,8512,0,23,7.38
1.835957,8515,8512,0,23,7.38
1.93594,8515,8512,0,23,7.38
2.035956,8515,8512,0,23,7.38
2.135954,8515,8512,0,23,7.38
2.235962,8515,8512,0,23,7.38
2.335963,8515,8512,0,23,7.38
2.435957,8515,8512,0,23,7.38
2.535941,8515,8512,0,23,7.38
2.635956,8515,8512,0,23,7.38
2.735955,8515,8512,0,23,7.38
2.835955,8515,8512,0,23,7.38
2.935955,8515,8512,0,23,7.38
3.035955,8515,8512,0,23,7.38
3.13594,8515,8512,0,23,7.38
3.235956,8515,8512,0,23,7.39
3.33594,8515,8512,0,23,7.39
3.435939,8515,8512,0,23,7.39
3.535939,8515,8512,0,23,7.39
3.635955,8515,8512,0,23,7.39
3.735955,8515,8512,0,23,7.39
3.83594,8515,8512,0,23,7.39
3.93594,8515,8512,0,23,7.39
4.035939,8515,8512,0,23,7.38
4.135941,8515,8512,0,23,7.38
4.235955,8515,8512,0,23,7.39
4.335941,8515,8512,0,23,7.39
4.43594,8515,8512,0,23,7.39
4.53594,8515,8512,0,23,7.39
4.635957,8515,8512,0,23,7.39
4.73594,8515,8512,0,23,7.39
4.835957,8515,8512,0,23,7.39
4.935964,8515,8512,0,23,7.39
5.035941,8515,8512,0,23,7.38
5.135956,8515,8512,0,23,7.38
5.235956,8515,8512,0,23,7.38
5.335956,8515,8512,0,23,7.38
5.435955,8515,8512,0,23,7.38
5.535941,8515,8512,0,23,7.39
5.635955,8515,8512,0,23,7.39
5.735941,8515,8512,0,23,7.39
5.835941,8515,8512,0,23,7.38
5.935939,8515,8512,0,23,7.38
6.035941,8515,8512,0,23,7.38
6.135956,8515,8512,0,23,7.38
6.23594,8515,8512,0,23,7.39
6.33598,8515,8512,0,23,7.39
6.435955,8515,8512,0,23,7.39
6.535939,8515,8512,0,23,6.04
6.635967,8515,8512,0,23,6.04
6.735954,8515,8512,0,23,6.04
6.835956,8515,8512,0,23,6.04
6.935954,8515,8512,0,23,6.04
7.035941,8515,8512,0,23,6.05
7.135955,8515,8512,0,23,6.05
7.23594,8515,8512,0,23,6.04
7.335941,8515,8512,0,23,6.04
7.435955,8515,8512,0,23,6.04
7.535935,8515,8512,0,23,6.04
7.635972,8515,8512,0,23,6.04
7.73591,8515,8512,0,23,6.04
7.835941,8515,8512,0,23,6.04
7.935955,8515,8512,0,23,6.04
8.035973,8515,8512,0,23,6.04
8.135983,8515,8512,0,23,6.04
8.235955,8515,8512,0,23,6.04
8.33593,8515,8512,0,23,6.04
8.435955,8515,8512,0,23,6.04
8.535973,8515,8512,0,23,6.04
8.635957,8515,8512,0,23,6.04
8.73594,8515,8512,0,23,6.04
8.835956,8515,8512,0,23,6.04
8.93594,8515,8512,0,23,6.04
9.035964,8515,8512,0,23,6.04
9.135933,8515,8512,0,23,6.04
9.235941,8515,8512,0,23,6.04
9.33594,8515,8512,0,23,6.04
9.435965,8515,8512,0,23,6.04
9.53594,8515,8512,0,23,6.04
9.635941,8515,8512,0,23,6.04
9.73594,8515,8512,0,23,6.04
9.835921,8515,8512,0,23,6.04
9.935939,8515,8512,0,23,6.04
10.035957,8515,8512,0,23,6.04
10.13594,8515,8512,0,23,6.04
10.235983,8515,8512,0,23,6.04
10.335957,8515,8512,0,23,6.04
10.435973,8515,8512,0,23,6.04
10.53594,8515,8512,0,23,6.04
10.635941,8515,8512,0,23,6.04
10.735964,8515,8512,0,23,6.04
10.835955,8515,8512,0,23,6.04
10.935955,8515,8512,0,23,6.04
11.035941,8515,8512,0,23,6.04
11.135941,8515,8512,0,23,6.04
11.235955,8515,8512,0,23,6.04
11.335939,8515,8512,0,23,6.04
11.435941,8515,8512,0,23,6.04
11.535958,8515,8512,0,23,6.04
11.635956,8515,8512,0,23,6.04
11.735941,8515,8512,0,23,6.04
11.835941,8515,8512,0,23,6.04
11.93594,8515,8512,0,23,6.04
12.035939,8515,8512,0,23,6.04
12.135941,8515,8512,0,23,6.04
12.235965,8515,8512,0,23,6.04
12.33594,8515,8512,0,23,6.04
12.435988,8515,8512,0,23,6.04
12.535939,8515,8512,0,23,6.04
12.635939,8515,8512,0,23,6.04
12.735941,8515,8512,0,23,6.04
12.835973,8515,8512,0,23,6.04
12.935941,8515,8512,0,23,6.04
13.035955,8515,8512,0,23,6.04
13.135955,8515,8512,0,23,6.04
13.235967,8515,8512,0,23,6.04
13.33594,8515,8512,0,23,6.04
13.435963,8515,8512,0,23,6.04
