t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
0.031901,8444,8448,0,24,6.02
0.131899,8444,8448,0,24,6.02
0.231902,8444,8448,0,24,6.03
0.3319,8444,8448,0,24,6.03
0.4319,8444,8448,0,24,6.03
0.531901,8444,8448,0,24,6.02
0.6319,8444,8448,0,24,6.02
0.7319,8444,8448,0,24,6.02
0.831901,8444,8448,0,24,6.02
0.931898,8444,8448,0,24,6.02
1.035941,8350,8420,0,24,5.78
1.135954,8515,8508,0,24,5.78
1.235941,8508,8508,0,24,7.39
1.335955,8503,8508,0,24,7.39
1.435941,8499,8504,0,24,7.39
1.535939,8497,8504,0,24,7.39
1.63594,8495,8500,46,24,7.39
1.735956,8493,8500,46,24,7.39
1.835957,8492,8496,46,24,7.39
1.93594,8491,8496,46,24,7.39
2.035956,8490,8496,46,24,7.39
2.135954,8490,8496,46,24,7.39
2.235962,8490,8496,46,24,7.39
2.335963,8489,8496,71,24,7.39
2.435957,8489,8492,71,24,7.39
2.535941,8489,8492,71,24,7.39
2.635956,8489,8492,0,24,7.39
2.735955,8489,8492,0,24,7.39
2.835955,8489,8492,0,24,7.39
2.935955,8489,8492,0,24,7.39
3.035955,8489,8492,0,24,7.39
3.13594,8489,8492,0,24,7.39
3.235956,8489,8492,0,24,7.39
3.33594,8489,8492,0,24,7.39
3.435939,8489,8492,0,24,7.39
3.535939,8489,8492,0,24,7.39
3.635955,8489,8492,0,24,7.39
3.735955,8489,8492,0,24,7.39
3.83594,8489,8492,0,24,7.39
3.93594,8489,8492,0,24,7.39
4.035939,8489,8492,0,24,7.39
4.135941,8489,8492,0,24,7.39
4.235955,8489,8492,0,24,7.39
4.335941,8489,8492,0,24,7.39
4.43594,8489,8492,0,24,7.39
4.53594,8489,8492,0,24,7.39
4.635957,8489,8492,0,24,7.39
4.73594,8489,8492,0,24,7.39
