t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.031901,8600,8596,286,22,5.96
0.131899,8600,8596,286,22,5.96
0.231902,8600,8592,286,22,5.96
0.3319,8600,8596,0,22,5.96
0.4319,8600,8592,0,22,5.96
0.531901,8600,8596,0,22,5.95
0.6319,8600,8596,0,22,5.95
0.7319,8600,8592,0,22,5.95
0.831901,8600,8592,0,22,5.97
0.931898,8600,8592,286,22,5.97
1.035941,8043,8548,286,22,5.4
1.135954,7957,7964,286,22,5.4
1.235941,7957,7960,286,22,7.39
1.335955,7957,7960,0,22,7.39
1.435941,7957,7960,0,22,7.39
1.535939,7957,7960,0,22,7.39
1.63594,7957,7960,0,22,7.39
1.735956,7957,7960,0,22,7.39
1.835957,7957,7960,0,22,7.39
1.93594,7957,7960,0,22,7.39
2.035956,7957,7960,0,22,7.39
2.135954,7957,7960,0,22,7.39
2.235962,7957,7960,0,22,7.39
2.335963,7957,7960,0,22,7.39
2.435957,7957,7960,0,22,7.39
2.535941,7957,7960,0,22,7.39
2.635956,7957,7960,0,22,7.39
2.735955,7957,7960,0,22,7.39
2.835955,7957,7960,0,22,7.39
2.935955,7957,7960,0,22,7.39
3.035955,7957,7960,0,22,7.39
3.13594,7957,7960,0,22,7.39
3.235956,7957,7964,0,22,7.39
3.33594,7957,7960,0,22,7.39
3.435939,7957,7960,0,22,7.39
3.535939,7957,7960,0,22,7.39
3.635955,7957,7960,0,22,7.39
3.735955,7957,7960,0,22,7.39
3.83594,7957,7960,0,22,7.39
3.93594,7957,7960,0,22,7.39
4.035939,7957,7960,0,22,7.39
4.135941,7957,7960,0,22,7.39
4.235955,7957,7960,0,22,7.39
4.335941,7957,7960,0,22,7.39
4.43594,7957,7960,0,22,7.39
4.53594,7957,7960,0,22,7.39
4.635957,7957,7960,0,22,7.39
4.73594,7957,7960,0,22,7.39
4.835957,7957,7960,0,22,7.39
4.935964,7957,7960,0,22,7.39
5.035941,7957,7960,0,22,7.39
5.135956,7957,7960,0,22,7.39
5.235956,7957,7960,0,22,7.39
5.335956,7957,7960,0,22,7.39
5.435955,7957,7960,0,22,7.39
5.535941,7957,7960,0,22,7.39
5.635955,7957,7960,0,22,7.39
5.735941,7957,7964,0,22,7.39
5.835941,7957,7960,0,22,7.39
5.935939,7957,7960,0,22,7.39
6.035941,7957,7960,0,22,7.39
6.135956,7957,7960,0,22,7.39
6.23594,7957,7960,0,22,7.39
6.33598,7957,7960,0,22,7.39
6.435955,7957,7964,0,22,7.39
6.535939,7957,7960,0,22,6.05
6.635967,7957,7960,0,22,6.05
6.735954,7957,7960,0,22,6.05
6.835956,7957,7960,0,22,6.05
6.935954,7957,7960,0,22,6.05
7.035941,7957,7960,0,22,6.05
7.135955,7957,7960,0,22,6.05
7.23594,7957,7960,0,22,6.05
7.335941,7957,7960,0,22,6.05
7.435955,7957,7960,0,22,6.05
7.535935,7957,7960,0,22,6.05
7.635972,7957,7960,0,22,6.05
7.73591,7957,7960,0,22,6.05
7.835941,7957,7960,0,22,6.05
7.935955,7957,7960,0,22,6.05
8.035973,7957,7960,0,22,6.05
8.135983,7957,7960,0,22,6.05
8.235955,7957,7960,0,22,6.05
8.33593,7957,7960,0,22,6.05
8.435955,7957,7960,0,22,6.05
8.535973,7957,7960,0,22,6.05
8.635957,7957,7960,0,22,6.05
8.73594,7957,7960,0,22,6.05
8.835956,7957,7960,0,22,6.05
8.93594,7957,7960,0,22,6.05
9.035964,7957,7960,0,22,6.05
9.135933,7957,7960,0,22,6.05
9.235941,7957,7960,0,22,6.05
9.33594,7957,7960,0,22,6.05
9.435965,7957,7960,0,22,6.05
9.53594,7957,7960,0,22,6.05
9.635941,7957,7960,0,22,6.05
9.73594,7957,7960,0,22,6.05
9.835921,7957,7960,0,22,6.05
9.935939,7957,7960,0,22,6.05
10.035957,7957,7960,0,22,6.05
10.13594,7957,7960,0,22,6.05
10.235983,7957,7960,0,22,6.05
10.335957,7957,7960,0,22,6.05
10.435973,7957,7960,0,22,6.05
10.53594,7957,7960,0,22,6.05
10.635941,7957,7960,0,22,6.05
10.735964,7957,7960,0,22,6.05
10.835955,7957,7960,0,22,6.05
10.935955,7957,7960,0,22,6.05
11.035941,7957,7960,0,22,6.05
11.135941,7957,7960,0,22,6.05
11.235955,7957,7960,0,22,6.05
11.335939,7957,7960,0,22,6.05
11.435941,7957,7960,0,22,6.05
11.535958,7957,7960,0,22,6.05
11.635956,7957,7960,0,22,6.05
11.735941,7957,7960,0,22,6.05
11.835941,7957,7960,0,22,6.05
11.93594,7957,7960,0,22,6.05
12.035939,7957,7960,0,22,6.05
12.135941,7957,7960,0,22,6.05
12.235965,7957,7960,0,22,6.05
12.33594,7957,7960,0,22,6.05
12.435988,7957,7960,0,22,6.05
12.535939,7957,7960,0,22,6.05
12.635939,7957,7960,0,22,6.05
12.735941,7957,7960,0,22,6.05
12.835973,7957,7960,0,22,6.05
12.935941,7957,7960,0,22,6.05
13.035955,7957,7960,0,22,6.05
13.135955,7957,7960,0,22,6.05
13.235967,7957,7960,0,22,6.05
13.33594,7957,7960,0,22,6.05
13.435963,7957,7960,0,22,6.05
13.535941,7957,7960,0,22,6.05
13.635956,7957,7960,0,22,6.05
13.735957,7957,7964,0,22,6.05
13.835941,7957,7960,0,22,6.05
13.93594,7957,7960,0,22,6.05
14.035941,7957,7960,0,22,6.05
14.135955,7957,7960,0,22,6.05
14.235954,7957,7960,0,22,6.05
14.33594,7957,7964,204,22,6.05
14.435955,7957,7960,204,22,6.05
14.53594,7957,7960,204,22,6.05
14.63594,7957,7960,0,22,6.05
14.735955,7957,7960,0,22,6.05
14.835941,7957,7960,0,22,6.05
14.935939,7957,7960,0,22,6.05
15.035941,7957,7964,0,22,6.05
15.135941,7957,7960,0,22,6.05
15.23597,7957,7960,0,22,6.04
15.335955,7957,7960,0,22,6.04
15.435955,7957,7960,0,22,6.04
15.535939,7957,7960,0,22,6.05
15.635933,7957,7960,71,22,6.05
15.735939,7957,7960,71,22,6.05
15.835956,7957,7960,71,22,6.05
15.935956,7957,7960,0,22,6.05
16.035957,7957,7960,0,22,6.05
16.13594,7957,7960,0,22,6.05
16.235989,7957,7960,0,22,6.05
16.33594,7957,7960,0,22,6.05
16.435982,7957,7960,0,22,6.05
16.535955,7957,7960,0,22,6.05
16.635989,7957,7960,0,22,6.05
16.735955,7957,7960,0,22,6.05
16.835982,7957,7960,0,22,6.05
16.93594,7957,7960,0,22,6.05
17.035962,7957,7960,0,22,6.05
17.13594,7957,7960,0,22,6.05
17.235961,7957,7960,0,22,6.05
17.33594,7957,7960,0,22,6.05
17.43594,7957,7960,0,22,6.05
17.53594,7957,7960,0,22,6.05
17.635955,7957,7960,0,22,6.05
17.735955,7957,7960,0,22,6.05
17.835955,7957,7960,0,22,6.05
17.93594,7957,7960,0,22,6.05
18.035924,7957,7960,0,22,6.05
18.13594,7957,7960,0,22,6.05
18.235941,7957,7960,0,22,6.05
18.335962,7957,7960,0,22,6.05
18.435961,7957,7960,0,22,6.05
18.535981,7957,7960,0,22,6.05
18.635955,7957,7960,71,22,6.05
18.735939,7957,7960,71,22,6.05
18.835941,7957,7960,71,22,6.05
18.935939,7957,7960,0,22,6.05
19.035918,7957,7960,0,22,6.05
19.13594,7957,7960,0,22,6.05
19.235956,7957,7960,0,22,6.05
19.335958,7957,7960,0,22,6.05
19.435956,7957,7960,0,22,6.05
19.53594,7957,7960,0,22,6.05
19.63594,7957,7960,0,22,6.05
19.735939,7957,7960,0,22,6.05
19.835941,7957,7960,0,22,6.04
19.935957,7957,7960,0,22,6.04
20.035957,7957,7960,0,22,6.05
20.13594,7957,7960,0,22,6.05
20.23594,7957,7960,0,22,6.05
20.33594,7957,7960,0,22,6.05
20.435961,7957,7960,0,22,6.05
20.535966,7957,7964,0,22,6.05
20.635957,7957,7960,0,22,6.05
20.735937,7957,7960,0,22,6.05
20.835954,7957,7960,0,22,6.05
20.93594,7957,7960,0,22,6.05
21.035962,7957,7960,0,22,6.05
21.135955,7957,7960,0,22,6.05
21.235957,7957,7960,0,22,6.05
21.33594,7957,7960,0,22,6.05
21.43594,7957,7960,0,22,6.05
21.535941,7957,7960,0,22,6.05
21.635939,7957,7960,0,22,6.05
21.735941,7957,7960,0,22,6.05
21.83594,7957,7960,0,22,6.05
21.935968,7957,7960,0,22,6.05
22.035941,7957,7960,0,22,6.05
22.13594,7957,7960,0,22,6.05
22.23594,7957,7960,0,22,6.05
22.335954,7957,7960,0,22,6.05
22.435956,7957,7960,0,22,6.05
22.535956,7957,7960,0,22,6.05
22.635941,7957,7960,0,22,6.05
22.735956,7957,7960,0,22,6.05
22.835939,7957,7960,0,22,6.05
22.935955,7957,7960,0,22,6.05
23.03594,7957,7960,0,22,6.05
23.135955,7957,7960,0,22,6.05
23.235964,7957,7960,0,22,6.05
23.335939,7957,7960,0,22,6.05
23.435974,7957,7960,0,22,6.05
23.535957,7957,7960,0,22,6.05
23.635965,7957,7960,0,22,6.05
23.735971,7957,7960,0,22,6.05
23.835939,7957,7960,0,22,6.05
23.935981,7957,7960,0,22,6.05
24.035962,7957,7960,0,22,6.05
24.135969,7957,7960,0,22,6.05
24.235955,7957,7960,0,22,6.05
24.335974,7957,7960,0,22,6.05
24.435963,7957,7960,0,22,6.05
24.536004,7957,7960,0,22,6.05
24.635979,7957,7964,276,22,6.05
24.735978,7957,7960,276,22,6.05
24.835961,7957,7960,276,22,6.05
24.935981,7957,7960,0,22,6.05
25.035938,7957,7960,0,22,6.05
25.135969,7957,7960,0,22,6.05
25.235964,7957,7960,0,22,6.05
25.33594,7957,7960,0,22,6.05
25.43594,7957,7960,0,22,6.05
25.535941,7957,7960,0,22,6.05
25.635962,7957,7964,0,22,6.05
25.735955,7957,7960,0,22,6.05
25.835939,7957,7960,0,22,6.05
25.935955,7957,7960,0,22,6.05
26.035963,7957,7960,0,22,6.04
26.135941,7957,7960,0,22,6.04
26.235956,7957,7960,0,22,6.05
26.33594,7957,7960,0,22,6.05
26.43596,7957,7960,0,22,6.05
26.53594,7957,7960,0,22,6.05
26.635955,7957,7964,0,22,6.05
26.735939,7957,7960,0,22,6.05
26.835964,7957,7960,0,22,6.05
26.93594,7957,7960,0,22,6.05
27.035955,7957,7960,0,22,6.04
27.135941,7957,7964,0,22,6.04
27.235964,7957,7960,0,22,6.05
27.335941,7957,7964,0,22,6.05
27.43594,7957,7960,0,22,6.05
27.535941,7957,7960,0,22,6.05
27.635963,7957,7960,0,22,6.05
27.735956,7957,7960,0,22,6.05
27.835955,7957,7960,0,22,6.05
27.93594,7957,7960,0,22,6.05
28.035971,7957,7960,0,22,6.05
28.135955,7957,7960,0,22,6.05
28.235956,7957,7960,0,22,6.05
28.335961,7957,7960,0,22,6.05
28.435941,7957,7964,0,22,6.05
28.535941,7958,7960,0,22,6.05
28.635956,7958,7964,0,22,6.05
28.73594,7958,7960,0,22,6.05
28.835964,7958,7960,0,22,6.05
28.93594,7958,7960,0,22,6.05
29.035963,7958,7960,0,22,6.05
29.135941,7959,7960,0,22,6.05
29.235962,7961,7960,0,22,6.05
29.335913,7970,7964,54,22,6.05
29.435955,7988,7980,54,22,6.05
29.535911,7996,7992,54,22,6.05
29.635962,7996,7996,0,22,6.05
29.73593,7999,7996,0,22,6.05
29.835955,7999,7996,0,22,6.05
29.93594,7999,7996,0,22,6.05
30.035959,7999,7996,0,22,6.05
30.135941,7999,7996,0,22,6.05
30.235955,7999,7996,0,22,6.05
30.33594,7999,7996,0,22,6.05
30.435964,7999,7996,0,22,6.05
30.535964,7972,7992,0,22,6.04
30.63594,7965,7976,95,22,6.04
30.73598,7965,7972,95,22,6.04
30.835965,7960,7968,95,22,6.05
30.935957,7960,7968,85,22,6.05
31.035956,7959,7968,85,22,6.05
31.135956,7959,7968,85,22,6.05
31.235962,7959,7964,85,22,6.04
31.335941,7959,7964,66,22,6.04
31.435955,7955,7964,66,22,6.04
31.53594,7954,7960,66,22,6.05
31.635961,7954,7960,81,22,6.05
31.735938,7954,7960,81,22,6.05
31.835962,7953,7960,81,22,6.05
31.935955,7953,7960,97,22,6.05
32.035976,7953,7960,97,22,6.04
32.135955,7953,7960,97,22,6.04
32.235956,7953,7960,97,22,6.04
32.335961,7953,7960,107,22,6.04
32.435987,7953,7960,107,22,6.04
32.53594,7953,7956,107,22,6.05
32.635989,7963,7956,64,22,6.05
32.735956,7964,7960,64,22,6.05
32.83599,7964,7960,64,22,6.05
32.935955,7964,7960,0,22,6.05
33.035924,7964,7960,0,22,6.05
33.13594,7964,7960,0,22,6.05
33.235937,7964,7960,0,22,6.05
33.33594,7962,7960,0,22,6.05
33.435969,7962,7960,0,22,6.05
33.535957,7962,7960,0,22,6.05
33.635962,7976,7968,136,22,6.05
33.735939,7986,7980,136,22,6.05
33.835964,7987,7984,136,22,6.05
33.935955,7987,7984,0,22,6.05
34.035961,9239,8252,0,22,5.93
34.13594,9239,9208,0,22,5.93
34.235955,9239,9224,0,22,6.03
34.335955,9239,9224,284,22,6.03
34.435962,9239,9224,284,22,6.03
34.535939,9239,9224,284,22,6.03
34.635955,9239,9224,300,22,6.03
34.73594,9239,9224,300,22,6.03
34.835963,9239,9224,300,22,6.04
34.935956,9239,9224,145,22,6.04
35.03594,9239,9224,145,22,6.04
35.13594,9239,9224,145,22,6.04
35.235965,9239,9224,145,22,6.05
35.335956,9239,9224,165,22,6.05
35.435955,7959,8392,165,22,6.05
35.535956,7959,7960,165,22,6.05
35.635964,7959,7964,46,22,6.05
35.735956,7957,7964,46,22,6.05
35.835941,7957,7964,46,22,6.05
35.93594,7957,7964,71,22,6.05
36.035965,7957,7964,71,22,6.05
36.13594,7957,7964,71,22,6.05
36.235954,7867,7932,71,22,6
36.335939,7635,7672,177,22,6
36.435964,7635,7648,177,22,6
36.53594,7635,7648,177,22,6.04
36.63594,7635,7648,184,22,6.04
36.735968,7635,7648,184,22,6.04
36.835989,7635,7648,184,22,6.04
36.93594,7635,7648,196,22,6.04
37.03594,7635,7648,196,22,6.04
37.135929,7635,7648,196,22,6.04
37.235963,7635,7648,196,22,6.04
37.33594,7635,7644,177,22,6.04
37.435955,7635,7644,177,22,6.04
37.53594,7960,7928,177,22,6.04
37.635965,7964,7952,47,22,6.04
37.735938,7964,7956,47,22,6.04
37.835956,7964,7960,47,22,6.05
37.935941,7965,7964,0,22,6.05
38.035963,7965,7968,0,22,6.05
38.135964,7965,7968,0,22,6.05
38.235955,7965,7968,0,22,6.05
38.335941,7965,7968,0,22,6.05
38.435964,7965,7968,0,22,6.05
38.53594,7965,7968,0,22,6.05
38.635941,7965,7968,0,22,6.05
38.735956,7965,7964,0,22,6.05
38.835963,7965,7968,0,22,6.05
38.935957,7965,7968,0,22,6.05
39.035957,7965,7968,0,22,6.05
39.135957,7965,7968,0,22,6.05
39.235987,7965,7968,0,22,6.05
39.335938,7965,7968,0,22,6.05
39.435985,7965,7968,0,22,6.05
39.535941,7965,7968,0,22,6.05
39.635979,7965,7968,0,22,6.05
39.735939,7965,7968,0,22,6.05
39.835965,7965,7968,0,22,6.05
39.935956,7965,7968,0,22,6.05
40.035965,7965,7968,0,22,6.05
40.13594,7965,7968,0,22,6.05
40.235939,7965,7968,0,22,6.05
40.335929,7965,7968,0,22,6.05
40.435963,7965,7968,0,22,6.05
40.53594,7965,7968,0,22,6.05
40.635928,7965,7968,0,22,6.05
40.735916,7965,7968,0,22,6.05
40.83596,7965,7968,0,22,6.05
40.935983,7965,7968,0,22,6.05
41.035956,7965,7968,0,22,6.05
41.135969,7965,7968,0,22,6.05
41.235963,7965,7968,0,22,6.05
41.335961,7965,7968,0,22,6.05
41.435955,7965,7968,0,22,6.05
41.535956,7965,7968,0,22,6.05
41.635963,7965,7968,0,22,6.05
41.735968,7965,7968,0,22,6.05
41.83594,7965,7968,0,22,6.05
41.935941,7965,7968,0,22,6.05
42.035961,7965,7968,0,22,6.05
42.135956,7965,7968,0,22,6.05
42.23594,7965,7968,0,22,6.05
42.335941,7965,7968,0,22,6.05
42.435962,7965,7968,0,22,6.05
42.535961,7963,7968,0,22,6.05
42.63594,7985,7972,119,22,6.05
42.735938,8019,8008,119,22,6.05
42.835961,8058,8044,119,22,6.04
42.935977,8089,8072,168,22,6.04
43.03594,8133,8116,168,22,6.05
43.13594,8169,8156,168,22,6.05
43.235959,8199,8184,168,22,6.04
43.335939,8232,8212,213,22,6.04
43.43594,8257,8236,213,22,6.04
43.535912,8255,8256,213,22,6.05
43.635961,8215,8236,196,22,6.05
43.735961,8151,8176,196,22,6.05
43.835941,8080,8108,196,22,6.04
43.93594,8065,8056,81,22,6.04
44.035962,8095,8092,81,22,6.04
44.13594,8058,8076,81,22,6.04
44.23594,8015,8032,81,22,6.04
44.33594,8013,8024,100,22,6.04
44.435963,7971,7988,100,22,6.04
44.535955,7972,7972,100,22,6.04
44.635959,7967,7972,46,22,6.04
44.73594,7954,7964,46,22,6.04
44.835963,7950,7960,46,22,5.88
44.935939,7945,7956,110,22,5.88
45.035956,7939,7952,110,22,5.89
45.135955,7939,7948,110,22,5.89
45.235961,7946,7948,110,22,5.89
45.33594,7960,7952,73,22,5.89
45.435956,8025,8004,73,22,5.89
45.535966,8027,8032,73,22,5.96
45.635973,7974,8004,145,22,5.96
45.735965,7948,7960,145,22,5.96
45.835964,7947,7956,145,22,5.94
45.935968,7949,7952,0,22,5.94
46.035973,7951,7952,0,22,5.95
46.135964,7955,7956,0,22,5.95
46.235983,7956,7956,0,22,5.9
46.335968,7955,7956,0,22,5.9
46.435973,7955,7956,0,22,5.9
46.535965,7963,7960,0,22,5.94
46.635974,7975,7968,66,22,5.94
46.735965,7972,7972,66,22,5.94
46.835974,7963,7972,66,22,5.93
46.935964,7959,7968,85,22,5.93
47.035965,7960,7968,85,22,5.94
47.135965,7960,7968,85,22,5.94
47.235973,7960,7968,85,22,5.94
47.335965,7960,7968,88,22,5.94
47.435965,7960,7968,88,22,5.94
47.535965,7960,7968,88,22,5.95
47.635972,7959,7968,105,22,5.95
47.735968,7959,7964,105,22,5.95
47.835965,7959,7964,105,22,5.94
47.935966,7959,7964,75,22,5.94
48.035973,7959,7964,75,22,5.94
48.135965,7960,7964,75,22,5.94
48.235979,7960,7964,75,22,6.03
