t__s,ACT_ELEVATOR.Position_CMD,ACT_ELEVATOR.Position_FB,ACT_ELEVATOR.Torque_FB,ACT_ELEVATOR.Temperature_FB__dC,ACT_ELEVATOR.Voltage_FB__V
-0.027891,7792,7788,0,5,6.09
0.07195,7792,7788,0,5,6.09
0.17195,7792,7788,0,5,6.09
0.271987,7792,7788,0,5,6.09
0.37195,7792,7788,0,5,6.09
0.471965,7792,7788,0,5,6.08
0.571951,7792,7788,0,5,6.08
0.671989,7792,7788,0,5,6.08
0.77195,7792,7788,0,5,6.08
0.871949,7792,7788,0,5,6.08
0.972108,7792,7788,0,5,6.09
1.080032,8062,8016,238,5,6.09
1.180011,8062,8060,238,5,6.09
1.280039,8062,8060,238,5,7.44
1.380019,8167,8060,187,5,7.44
1.480009,8085,8172,187,5,7.42
1.580005,8061,8076,187,5,7.42
1.680016,7999,8048,187,5,7.42
1.779994,7976,7992,15,5,7.42
1.880018,7964,7972,15,5,7.42
1.97997,8066,8028,15,5,7.34
2.080006,8825,8060,269,5,7.34
2.179969,8825,8800,269,5,7.34
2.280009,8825,8824,269,5,7.42
2.379969,8088,8460,2407,5,7.42
2.480008,7295,7832,2407,5,7.37
2.579969,7295,7304,2407,5,7.37
2.680015,7295,7296,2407,5,7.42
2.77997,8019,7700,1921,5,7.42
2.880017,8035,8032,1921,5,7.42
2.979977,8152,8052,1921,5,7.42
3.080007,8182,8168,143,5,7.42
3.179976,8103,8204,143,5,7.42
3.280007,8071,8096,143,5,7.36
3.379969,8038,8064,237,5,7.36
3.480008,8024,8048,237,5,7.44
3.579968,8047,8032,237,5,7.44
3.680008,8080,8040,237,5,7.38
3.77997,8537,8176,2277,5,7.38
3.880007,8825,8796,2277,5,7.38
3.979969,8825,8824,2277,5,7.44
4.080008,8093,8524,742,5,7.44
4.179967,7912,8060,742,5,7.44
4.280006,7295,7544,742,5,7.28
4.379968,7295,7296,0,5,7.28
4.480007,7887,7300,0,5,7.43
4.579968,8065,8032,0,5,7.43
4.680008,8124,8076,0,5,7.43
4.779967,8155,8144,110,5,7.43
4.880025,8165,8156,110,5,7.43
4.979967,8090,8156,110,5,7.36
5.079992,8039,8060,6,5,7.36
5.179969,8017,8028,6,5,7.36
5.280008,8017,8020,6,5,7.44
5.379969,8072,8036,119,5,7.44
5.480016,8240,8140,119,5,7.31
5.579967,8825,8740,119,5,7.31
5.680007,8825,8824,119,5,7.44
5.779969,8090,8580,428,5,7.44
5.880012,8033,8088,428,5,7.44
5.979967,7295,7552,428,5,7.29
6.080037,7295,7292,0,5,7.29
6.179977,7837,7632,0,5,7.29
6.280019,8046,8016,0,5,6.01
6.379969,8108,8056,0,5,6.01
6.479993,8181,8140,0,5,6.08
6.579969,8120,8168,0,5,6.08
6.679991,8076,8108,0,5,6.03
6.77997,8033,8064,100,5,6.03
6.87999,8016,8028,100,5,6.03
6.97997,8015,8024,100,5,6.09
7.079992,8058,8024,174,5,6.09
7.179968,8063,8052,174,5,6.09
7.27999,8063,8056,174,5,6.09
7.379976,8061,8056,44,5,6.09
7.479991,8061,8056,44,5,6.09
7.579969,8061,8056,44,5,6.09
7.679992,8061,8056,44,5,6.09
7.779967,8061,8056,51,5,6.09
7.879992,8061,8056,51,5,6.09
7.97997,8061,8056,51,5,6.1
8.079998,8061,8056,56,5,6.1
8.179976,8061,8056,56,5,6.1
8.279992,8061,8056,56,5,6.09
8.379976,8061,8056,61,5,6.09
8.479994,8061,8056,61,5,6.1
8.579968,8061,8056,61,5,6.1
8.679993,8061,8056,61,5,6.1
8.779969,8061,8056,68,5,6.1
8.879993,8061,8056,68,5,6.1
8.979969,8061,8060,68,5,6.09
9.079992,8065,8060,46,5,6.09
9.179971,8065,8060,46,5,6.09
9.279993,8065,8060,46,5,6.09
9.379978,8065,8060,51,5,6.09
9.479992,8065,8060,51,5,6.09
9.579991,8065,8060,51,5,6.09
9.680003,8065,8060,51,5,6.09
9.779999,8065,8060,58,5,6.09
9.879991,8065,8060,58,5,6.09
9.979968,8065,8060,58,5,6.1
10.079993,8065,8060,63,5,6.1
10.179968,8065,8060,63,5,6.1
10.279994,8065,8060,63,5,6.09
10.379969,8065,8060,68,5,6.09
10.479994,8065,8060,68,5,6.1
10.57997,8065,8060,68,5,6.1
10.679992,8065,8060,68,5,6.09
10.779969,8065,8064,0,5,6.09
10.879991,8065,8064,0,5,6.09
10.979977,8065,8064,0,5,6.09
11.079993,8065,8064,0,5,6.09
11.179969,8065,8064,0,5,6.09
11.280001,8065,8064,0,5,6.05
11.37998,8065,8064,0,5,6.05
11.480001,8065,8064,0,5,6.06
11.579967,8065,8064,0,5,6.06
11.680012,8065,8064,0,5,6.06
11.779969,8065,8064,0,5,6.06
11.880018,8065,8064,0,5,6.06
11.979969,8065,8064,0,5,6.06
12.079952,8065,8064,0,5,6.06
12.17993,8065,8064,0,5,6.06
12.279953,8065,8064,0,5,6.07
12.379928,8065,8064,0,5,6.07
12.479956,8065,8064,0,5,6.08
12.579927,8065,8064,0,6,6.08
12.679949,8065,8064,0,6,6.07
12.779926,8065,8064,0,6,6.07
12.879948,8065,8064,0,6,6.07
12.979926,8065,8064,0,6,6.06
13.079948,8065,8064,0,6,6.06
13.179926,8065,8064,0,6,6.06
13.279948,8065,8064,0,6,6.08
13.379927,8065,8064,0,6,6.08
13.479949,8065,8064,0,6,6.07
13.579926,8065,8064,0,6,6.07
13.679949,8065,8064,0,6,6.07
13.779927,8065,8064,0,6,6.07
13.879949,8065,8064,0,6,6.07
13.979927,8065,8064,0,6,6.08
14.07995,8065,8064,0,6,6.08
14.179928,8065,8064,0,6,6.08
14.279949,8065,8064,0,6,6.08
14.379932,8065,8064,0,6,6.08
14.479948,8065,8064,0,6,6.08
14.579934,8065,8064,0,6,6.08
14.679947,8065,8064,0,6,6.08
14.779929,8065,8064,0,6,6.08
14.879957,8065,8064,0,6,6.08
14.979958,8065,8064,0,6,6.08
15.079949,8065,8064,0,6,6.08
15.179974,8065,8064,0,6,6.08
15.279948,8065,8064,0,6,6.1
15.379943,8065,8064,0,6,6.1
15.479949,8065,8064,0,6,6.1
15.579928,8065,8064,0,6,6.1
15.679949,8065,8064,0,6,6.1
15.779926,8065,8064,0,6,6.1
15.879961,8065,8064,0,6,6.1
15.979934,8065,8064,0,6,6.1
16.079981,8065,8064,0,6,6.1
16.179925,8065,8064,0,6,6.1
16.279976,8065,8064,0,6,6.1
16.379935,8065,8064,0,6,6.1
16.479964,8065,8064,0,6,6.1
16.579927,8065,8064,0,6,6.1
16.679949,8065,8064,0,6,6.1
16.779927,8065,8064,0,6,6.1
16.879948,8065,8064,0,6,6.1
16.979926,8065,8064,0,6,6.1
17.079947,8065,8064,0,6,6.1
17.179925,8065,8064,0,6,6.1
17.279949,8065,8064,0,6,6.1
17.379926,8065,8064,0,6,6.1
17.47995,8065,8064,0,6,6.09
17.579926,8065,8064,0,6,6.09
17.67995,8065,8064,0,6,6.1
17.779926,8065,8064,0,6,6.1
17.87995,8065,8064,0,6,6.1
17.979943,8065,8064,0,6,6.09
18.079949,8065,8064,0,6,6.09
18.179925,8065,8064,0,6,6.09
18.279951,8065,8064,0,6,6.1
18.379929,8065,8064,0,6,6.1
18.47995,8065,8064,0,6,6.1
18.579925,8065,8064,0,6,6.1
18.67995,8065,8064,0,6,6.1
18.779926,8065,8064,0,6,6.1
18.87996,8065,8064,0,6,6.1
18.979925,8065,8064,0,6,6.1
19.079949,8065,8064,0,6,6.1
19.179926,8065,8064,0,6,6.1
19.27995,8065,8064,0,6,6.09
19.379927,8065,8064,0,6,6.09
19.479948,8065,8064,0,6,6.1
19.579927,8065,8064,0,6,6.1
19.679949,7792,8064,0,6,6.1
19.779926,7792,7812,213,6,6.1
19.87995,7792,7796,213,6,6.1
19.979926,7792,7796,213,6,6.1
20.079952,7792,7800,0,6,6.1
20.179927,7792,7800,0,6,6.1
20.279949,7792,7796,0,6,6.09
20.379928,7792,7796,0,6,6.09
20.479951,7792,7800,0,6,6.09
20.579927,7792,7796,0,6,6.09
20.67995,7792,7796,0,6,6.09
20.779926,7792,7796,0,6,6.09
20.879949,7792,7796,0,6,6.09
20.979928,7792,7796,0,6,6.09
21.079951,7792,7796,0,6,6.09
21.179928,7792,7796,0,6,6.09
21.279951,7792,7796,0,6,6.1
21.379927,7792,7800,73,6,6.1
21.479949,7792,7796,73,6,6.09
21.579933,7792,7796,73,6,6.09
21.679967,7792,7796,73,6,6.09
21.779927,7792,7796,0,6,6.09
21.879977,7792,7796,0,6,6.09
21.979926,7792,7796,0,6,6.08
22.079978,7792,7796,0,6,6.08
22.179926,7792,7796,0,6,6.08
22.279949,7792,7796,0,6,6.09
22.379927,7792,7796,0,6,6.09
22.47995,7792,7796,0,6,6.09
22.579925,7792,7796,0,6,6.09
22.67995,7792,7796,0,6,6.06
22.779928,7792,7796,0,6,6.06
22.879949,7792,7796,0,6,6.06
22.979926,7792,7796,0,6,6.06
23.07995,7792,7796,0,6,6.06
23.179927,7792,7796,0,6,6.06
23.279951,7792,7796,0,6,6.08
23.379925,7792,7796,0,6,6.08
23.47995,7792,7796,0,6,6.07
23.579927,7792,7796,0,6,6.07
23.67995,7792,7792,0,6,6.08
23.779927,7792,7796,0,6,6.08
23.87995,7792,7792,0,6,6.08
23.979934,7792,7784,0,6,6.07
24.079962,7792,7788,0,6,6.07
24.179927,7792,7792,0,6,6.07
24.279967,7792,7788,0,6,6.08
24.379927,8066,7788,204,6,6.08
24.479949,8068,8056,204,6,6.03
24.579931,8067,8076,204,6,6.03
24.679953,8065,8080,204,6,6.07
24.779929,8062,8060,0,6,6.07
24.879951,8057,8048,0,6,6.07
24.979928,8051,8048,0,6,6.06
25.079966,8045,8052,112,6,6.06
25.179927,8038,8040,112,6,6.06
25.279956,8031,8024,112,6,5.98
25.379928,8024,8016,58,6,5.98
25.479951,8017,8032,58,6,6.04
25.579926,8010,8012,58,6,6.04
25.679948,8003,8024,58,6,6.02
25.779926,7996,8008,254,6,6.02
25.879949,7990,8000,254,6,6.02
25.97991,7984,7996,254,6,6.08
26.079948,7978,7992,85,6,6.08
26.179925,7973,7984,85,6,6.08
26.279957,7968,7976,85,6,6.06
26.379925,7963,7972,68,6,6.06
26.479956,7959,7968,68,6,6.07
26.579925,7955,7964,68,6,6.07
26.679948,7952,7960,68,6,6.07
26.779925,7949,7956,61,6,6.07
26.879948,7946,7952,61,6,6.07
26.979925,7944,7952,61,6,6.06
