t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.04,8936,8916,187,8,6.01
0.140001,8936,8916,187,8,6.01
0.24,8936,8916,187,8,6.01
0.340001,8936,8916,208,8,6.01
0.44,8936,8916,208,8,6.01
0.540001,8936,8916,208,8,6.01
0.64,8936,8916,208,8,6.02
0.740001,8936,8916,237,8,6.02
0.84,8936,8916,237,8,6.02
0.940046,8936,8916,237,8,6.01
1.04045,8124,8916,257,8,6.01
1.140357,8124,8700,257,8,6.01
1.240249,8124,8136,257,8,5.91
1.340152,8124,8128,0,8,5.91
1.440054,8124,8128,0,8,7.22
1.540001,8124,8132,0,8,7.22
1.64,8124,8128,0,8,7.44
1.740001,8124,8128,0,8,7.44
1.84,8124,8128,0,8,7.44
1.940001,8124,8128,0,8,7.44
2.040005,8124,8128,0,8,7.44
2.140006,8124,8128,0,8,7.44
2.240008,8124,8128,0,8,7.45
2.340001,8124,8128,0,8,7.45
2.44,8124,8128,0,8,7.44
2.540001,8124,8132,0,8,7.44
2.64,8124,8128,0,8,7.44
2.740001,8124,8128,0,8,7.44
2.84,8124,8128,0,8,7.44
2.940001,8124,8128,0,8,7.44
3.040013,8124,8128,0,8,7.44
3.140544,8124,8128,0,8,7.44
3.240402,8124,8128,0,8,7.44
3.340356,8124,8128,0,8,7.44
3.440198,8124,8128,0,8,7.44
3.540174,8124,8128,0,8,7.44
3.640004,8124,8128,0,8,7.44
3.740001,8124,8128,0,8,7.44
3.84,8124,8128,0,8,7.44
3.940001,8124,8128,0,8,7.44
4.04,8124,8128,0,8,7.44
4.140001,8124,8128,0,8,7.44
4.24,8124,8128,0,8,7.44
4.340001,8124,8128,0,8,7.44
4.44,8124,8128,0,8,7.44
4.540001,8124,8128,0,8,7.44
4.64,8124,8128,0,8,7.44
4.740003,8124,8128,0,8,7.44
4.84,8124,8128,0,8,7.44
4.940001,8124,8128,0,8,7.44
5.040001,8124,8128,0,8,7.44
5.140001,8124,8128,0,8,7.44
5.240319,8124,8128,0,8,7.45
5.340215,8124,8128,0,8,7.45
5.440116,8124,8128,0,8,7.44
5.54002,8124,8128,0,8,7.44
5.64,8124,8128,0,8,7.44
5.740001,8124,8128,0,8,7.44
5.84,8124,8128,0,8,7.44
5.940001,8124,8128,0,8,7.44
6.04,8124,8128,0,8,7.44
6.140001,8124,8128,0,8,7.44
6.24,8124,8128,0,8,7.44
6.340001,8124,8128,0,8,7.44
6.44,8124,8128,0,8,6.13
6.540001,8124,8128,0,8,6.13
6.64,8124,8128,0,8,6.13
6.740001,8124,8128,0,8,6.13
6.84,8124,8128,0,8,6.13
6.940001,8124,8128,0,8,6.12
7.04,8124,8128,0,8,6.12
7.140028,8124,8128,0,8,6.12
7.240352,8124,8128,0,8,6.13
7.340245,8124,8128,0,8,6.13
7.440148,8124,8128,0,8,6.13
7.540051,8124,8128,0,8,6.13
7.64,8124,8128,0,8,6.13
7.740001,8124,8128,0,8,6.13
7.84,8124,8128,0,8,6.13
7.940001,8124,8128,0,8,6.13
8.04,8124,8128,0,8,6.13
8.140001,8124,8128,0,8,6.13
8.24,8124,8128,0,8,6.12
8.340001,8124,8128,0,8,6.12
8.440005,8124,8128,0,8,6.13
8.540011,8124,8128,0,8,6.13
8.64,8124,8128,0,8,6.13
8.740001,8032,8128,0,8,6.13
8.84,7740,8080,0,8,6.13
8.940001,7740,7792,0,8,6.1
9.04,7740,7760,22,8,6.1
9.140001,7740,7760,22,8,6.1
9.24,7740,7760,22,8,6.11
9.340374,7740,7760,255,8,6.11
9.440268,7740,7760,255,8,6.11
9.540172,7740,7760,255,8,6.11
9.640074,7740,7760,255,8,6.11
9.740001,7740,7760,283,8,6.11
9.84,7740,7760,283,8,6.11
9.940001,7740,7760,283,8,6.11
10.04,7740,7760,303,8,6.11
10.140001,8138,7760,303,8,6.11
10.24,8148,8052,303,8,6.1
10.340001,8148,8132,64,8,6.1
10.44,8148,8132,64,8,6.13
10.540001,8148,8136,64,8,6.13
10.64,8157,8132,64,8,6.13
10.740001,8290,8132,334,8,6.13
10.84,9747,8180,334,8,6.13
10.940001,9747,9096,334,8,6.01
11.04,9747,9716,203,8,6.01
11.140001,9747,9720,203,8,6.01
11.240043,9747,9720,203,8,6.1
11.340391,9747,9720,407,8,6.1
11.440287,9747,9720,407,8,6.1
11.540191,9747,9720,407,8,6.1
11.640093,9747,9720,407,8,6.11
11.740001,9747,9720,273,8,6.11
11.840001,9747,9720,273,8,6.11
11.940001,8148,9720,273,8,6.11
12.04,8143,8864,3301,8,6.11
12.140001,8142,8148,3301,8,6.11
12.24,8142,8144,3301,8,6.12
12.340001,8122,8144,0,8,6.12
12.44,8122,8132,0,8,6.12
12.540001,8121,8128,0,8,6.12
12.64,8121,8128,0,8,6.12
12.740001,8121,8128,73,8,6.12
12.84,8117,8128,73,8,6.12
12.940001,8114,8124,73,8,6.12
13.04,8114,8120,71,8,6.12
13.140001,8113,8120,71,8,6.12
13.24,8113,8120,71,8,6.12
13.34001,8113,8120,0,8,6.12
13.440446,8113,8116,0,8,6.13
13.540349,8113,8116,0,8,6.13
13.640243,8113,8116,0,8,6.13
13.740147,8113,8116,0,8,6.13
13.84005,8125,8116,0,8,6.13
13.940001,8135,8120,0,8,6.12
14.04,8137,8132,0,8,6.12
14.140001,8137,8132,0,8,6.12
14.24,8135,8132,0,8,6.13
14.340001,8180,8132,0,8,6.13
14.440001,8227,8136,0,8,6.12
14.540001,8245,8192,0,8,6.12
14.64,8247,8240,0,8,6.12
14.740001,8248,8244,0,8,6.12
14.84,8248,8244,0,8,6.12
14.940001,8248,8244,0,8,6.13
15.04,8248,8244,0,8,6.13
15.140001,8147,8240,0,8,6.13
15.24,8131,8196,0,8,6.1
15.340001,8131,8140,95,8,6.1
15.44,8130,8140,95,8,6.13
15.540305,8130,8136,95,8,6.13
15.640199,8130,8132,95,8,6.12
15.740103,8130,8132,0,8,6.12
15.840006,8130,8132,0,8,6.12
15.940001,8130,8132,0,8,6.13
16.04,8130,8132,0,8,6.13
16.140001,8130,8132,0,8,6.13
16.24,8130,8132,0,8,6.12
16.340001,8130,8132,0,8,6.12
16.44,8130,8132,0,8,6.12
16.540001,8130,8132,0,8,6.12
16.64,8130,8132,0,8,6.13
16.740001,8130,8132,0,8,6.13
16.84,8130,8132,0,8,6.13
16.940001,8130,8132,0,8,6.12
17.04,8130,8132,0,8,6.12
17.140001,8130,8132,0,8,6.12
17.24,8130,8132,0,8,6.12
17.340001,8130,8132,0,8,6.12
17.440035,8130,8132,0,8,6.12
17.540443,8130,8132,0,8,6.12
17.640357,8130,8132,0,8,6.13
17.740241,8130,8132,0,8,6.13
17.840157,8130,8132,0,8,6.13
17.940048,8130,8132,0,8,6.12
18.040001,8130,8132,0,8,6.12
18.140001,8130,8132,0,8,6.12
18.24,8130,8132,0,8,6.12
18.340001,8130,8132,0,8,6.12
18.44,8130,8132,0,8,6.12
18.540001,8130,8132,0,8,6.12
18.64,8130,8132,0,8,6.12
18.740001,8130,8132,0,8,6.12
18.84,8130,8132,0,8,6.12
18.940001,8130,8132,0,8,6.12
19.04,8130,8132,0,8,6.12
19.140001,8130,8132,0,8,6.12
19.24,8130,8132,0,8,6.12
19.340001,8130,8132,0,8,6.12
19.44,8130,8132,0,8,6.12
19.540002,8130,8132,0,8,6.12
