t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
-0.008015,8998,8992,90,32,5.98
0.092012,8998,8992,90,32,5.98
0.191991,8998,8992,90,32,6.01
0.292013,8998,8992,95,32,6.01
0.391992,8998,8992,95,32,6.02
0.492014,8998,8992,95,32,6.02
0.591991,8998,8992,95,32,5.99
0.692014,8998,8992,104,32,5.99
0.791988,8998,8992,104,32,5.99
0.892016,8998,8992,104,32,5.97
0.991992,8998,8992,110,32,5.97
1.092023,8272,8356,110,32,5.97
1.191991,8272,8276,110,32,7.39
1.292013,8272,8276,0,32,7.39
1.39199,8272,8280,0,32,7.4
1.492014,8272,8276,0,32,7.4
1.591998,8272,8276,0,32,7.4
1.692014,8272,8276,0,32,7.4
1.791992,8272,8276,0,32,7.4
1.892014,8272,8276,0,32,7.4
1.991988,8272,8276,0,32,7.4
2.092022,8272,8276,0,32,7.4
2.19199,8268,8276,0,32,7.4
2.292014,8266,8272,49,32,7.4
2.39199,8266,8276,49,32,7.4
2.492014,8266,8272,49,32,7.4
2.591992,8266,8272,49,32,7.4
2.692021,8266,8272,66,32,7.4
2.79199,8266,8272,66,32,7.4
2.892013,8266,8272,66,32,7.4
2.991989,8266,8272,71,32,7.4
3.092014,8266,8272,71,32,7.4
3.19199,8266,8272,71,32,7.39
3.292013,8266,8272,78,32,7.39
3.391991,8266,8272,78,32,7.4
3.492022,8266,8272,78,32,7.4
3.59199,8266,8268,78,32,7.4
3.692013,8266,8268,145,32,7.4
3.791989,8266,8268,145,32,7.4
3.892022,8266,8268,145,32,7.4
3.99199,8266,8268,0,32,7.4
4.092013,8266,8268,0,32,7.4
4.19199,8266,8268,0,32,7.4
4.292023,8266,8268,0,32,7.4
4.39199,8266,8268,0,32,7.4
4.492014,8266,8268,0,32,7.4
4.591992,8266,8268,0,32,7.4
4.692026,8266,8268,0,32,7.4
4.791992,8266,8268,0,32,7.4
4.892034,8266,8268,0,32,7.4
4.991989,8266,8268,0,32,7.4
5.092068,8266,8268,0,32,7.4
5.191993,8266,8268,0,32,7.4
5.29203,8267,8268,259,32,7.4
5.391989,8267,8268,259,32,7.4
5.492023,8267,8268,259,32,7.4
5.591989,8952,8608,259,32,7.26
5.692013,9719,9692,163,32,7.26
5.791989,9719,9708,163,32,7.26
5.892014,9719,9708,163,32,7.38
5.991992,9719,9708,242,32,7.38
6.092015,9719,9708,242,32,7.38
6.19199,9719,9708,242,32,7.38
6.292015,9719,9708,252,32,7.38
6.391991,9719,9708,252,32,6.04
6.492015,9719,9708,252,33,6.04
6.59199,9719,9708,252,33,6.05
6.692026,9719,9708,267,33,6.05
6.792,9719,9708,267,33,6.05
6.892048,9719,9708,267,33,6.06
6.991991,9719,9708,107,33,6.06
7.092059,9719,9708,107,33,6.06
7.19199,9719,9708,107,33,6.06
7.292042,9719,9708,119,33,6.06
7.391987,9719,9708,119,33,6.06
7.492014,9719,9708,119,32,6.06
7.591992,9719,9708,119,32,6.06
7.692023,8272,9140,2820,32,6.06
7.791987,8291,8284,2820,32,6.06
7.892014,8302,8292,2820,32,6.07
7.991991,8275,8292,54,32,6.07
8.092024,7942,7956,54,32,6.07
8.191991,7942,7956,54,32,6.05
8.292013,7942,7956,175,32,6.05
8.391992,7942,7956,175,32,6.05
8.492013,7942,7956,175,32,6.05
8.591991,7942,7956,175,32,6.05
8.692013,7942,7956,194,32,6.05
8.791988,7942,7956,194,32,6.05
8.892013,7942,7956,194,32,6.05
8.99199,7942,7956,208,32,6.05
9.092013,7942,7956,208,32,6.05
9.19199,7942,7956,208,32,6.05
9.292013,7942,7956,223,32,6.05
9.391991,7942,7956,223,32,6.05
9.492016,8523,8188,223,32,6.05
9.591991,8285,8288,223,32,6.06
9.692014,8294,8288,56,32,6.06
9.791991,8295,8292,56,32,6.06
9.892015,8296,8292,56,32,6.06
9.991993,8301,8300,0,32,6.06
10.092014,8299,8300,0,32,6.06
10.191991,8276,8284,0,32,6.06
10.292015,8273,8280,64,32,6.06
10.391994,8273,8280,64,32,6.06
10.492014,8273,8280,64,32,6.06
10.591995,8226,8240,64,32,6.05
10.692014,8207,8216,98,32,6.05
10.791991,8205,8212,98,32,6.05
10.892012,8208,8212,98,32,6.06
10.99199,8221,8216,46,32,6.06
11.092014,8223,8224,46,32,6.06
11.191993,8223,8224,46,32,6.06
11.292027,8223,8224,0,32,6.06
11.391991,8223,8224,0,32,6.06
11.492036,8223,8224,0,32,6.06
11.59199,8223,8224,0,32,6.06
11.692059,8223,8224,0,32,6.06
11.791991,8223,8224,0,32,6.06
11.892044,8278,8248,0,32,6.04
11.99199,8275,8276,0,32,6.04
12.092043,8274,8276,0,32,6.04
12.191992,8274,8276,0,32,6.06
12.292013,8274,8276,0,32,6.06
12.391991,8274,8276,0,32,6.06
12.492014,8274,8276,0,32,6.06
12.59199,8274,8276,0,32,6.06
12.692013,8274,8276,0,32,6.06
12.791997,8274,8276,0,32,6.06
12.892015,8274,8276,0,32,6.06
12.991991,8274,8276,0,32,6.06
13.092014,8274,8276,0,32,6.06
13.191991,8351,8340,0,32,6.06
13.292015,8353,8356,0,32,6.06
13.39199,8353,8356,0,32,6.06
13.492021,8353,8356,0,32,6.06
13.591991,8353,8356,0,32,6.06
13.692015,8353,8356,0,32,6.06
13.791992,8353,8356,0,32,6.06
13.892013,8353,8356,0,32,6.06
13.991998,8353,8356,0,32,6.06
14.092014,8353,8356,0,32,6.06
14.19199,8353,8356,0,32,6.06
14.292013,8353,8356,0,32,6.06
14.391992,8353,8356,0,32,6.06
14.492016,8278,8300,0,32,6.06
14.591992,8275,8280,0,32,6.06
14.692014,8275,8280,56,32,6.06
14.791991,8275,8280,56,32,6.06
14.892016,8275,8280,56,32,6.06
14.99199,8275,8280,61,32,6.06
15.092014,8275,8280,61,32,6.06
15.191989,8275,8280,61,32,6.06
15.292013,8275,8280,66,32,6.06
15.391988,8275,8280,66,32,6.06
15.492014,8275,8280,66,32,6.06
15.591989,8284,8280,66,32,6.06
15.692017,8292,8288,0,32,6.06
15.791991,8292,8288,0,32,6.06
15.892016,8292,8288,0,32,6.06
15.991992,8292,8288,0,32,6.06
16.092015,8292,8288,0,32,6.06
16.191991,8290,8288,0,32,6.06
16.292022,8290,8288,0,32,6.06
16.39199,8289,8288,0,32,6.06
16.492013,8289,8288,0,32,6.06
16.591991,8289,8288,0,32,6.07
16.692021,8272,8280,75,32,6.07
16.79199,8271,8276,75,32,6.07
16.892015,8271,8276,75,32,6.06
16.991989,8271,8276,52,32,6.06
17.092014,8271,8276,52,32,6.06
17.192009,8270,8276,52,32,6.06
17.292014,8271,8276,59,32,6.06
17.39202,8271,8276,59,32,6.06
17.492013,8271,8276,59,32,6.06
17.592018,8271,8276,59,32,6.06
17.692014,8270,8276,75,32,6.06
17.791998,8270,8276,75,32,6.06
17.892014,8270,8276,75,32,6.06
17.991991,8270,8276,81,32,6.06
18.092014,8271,8276,81,32,6.06
18.191989,8271,8276,81,32,6.06
18.292016,8271,8276,78,32,6.06
18.392,8271,8276,78,32,6.07
18.492014,8271,8276,78,32,6.07
18.591989,8271,8276,78,32,6.06
18.692021,8271,8276,85,32,6.06
18.791995,8271,8276,85,32,6.06
18.892023,8271,8276,85,32,6.06
18.99199,8271,8276,90,32,6.06
