t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.031904,8862,8860,0,29,6.02
0.131927,8862,8860,0,29,6.04
0.231906,8862,8860,0,29,6.04
0.331956,8862,8860,0,29,6.04
0.431913,8862,8860,0,29,5.99
0.531928,8862,8860,0,29,5.99
0.631904,8862,8860,0,29,6.04
0.73194,8862,8860,0,29,6.04
0.831911,8862,8860,0,29,6.02
0.931928,8862,8860,0,29,6.02
1.031921,8184,8660,0,29,6.02
1.131948,8183,8188,0,29,6.02
1.231927,8183,8188,46,29,6.02
1.331927,8183,8192,46,29,6.02
1.431921,8183,8192,46,29,7.42
1.531939,8183,8192,90,29,7.42
1.631906,8183,8192,90,29,7.41
1.731925,8183,8192,90,29,7.41
1.831903,8183,8192,90,29,7.41
1.931938,8183,8188,64,29,7.41
2.031904,8183,8188,64,29,7.41
2.131936,8183,8188,64,29,7.35
2.231905,8183,8188,69,29,7.35
2.331941,8183,8188,69,29,7.35
2.431903,8183,8188,69,29,7.39
2.531936,8183,8188,75,29,7.39
2.631906,8183,8188,75,29,7.42
2.731941,8183,8188,75,29,7.42
2.831905,8183,8188,75,29,7.42
2.931928,8183,8188,81,29,7.42
3.031911,8183,8188,81,29,7.42
3.131939,8183,8188,81,29,7.41
3.231904,8183,8188,87,29,7.41
3.331927,8183,8188,87,29,7.41
3.431905,8183,8188,87,29,7.39
3.531938,8183,8188,138,29,7.39
3.631904,8183,8188,138,29,7.39
3.731927,8183,8188,138,29,7.39
3.831913,8183,8188,138,29,7.39
3.931939,8183,8188,98,29,7.39
4.031903,8183,8188,98,29,7.39
4.131928,8183,8188,98,29,7.4
4.231905,8183,8188,104,29,7.4
4.331948,8183,8188,104,29,7.4
4.431904,8183,8188,104,29,7.4
4.531927,8183,8188,109,29,7.4
4.631903,8183,8188,109,29,7.41
4.73195,8183,8188,109,29,7.41
4.831904,8183,8188,109,29,7.41
4.931929,8183,8188,116,29,7.41
5.031904,8183,8188,116,29,7.41
5.131949,8183,8188,116,29,7.41
5.231904,8183,8188,121,29,7.41
5.331927,8183,8188,121,29,7.41
5.431903,8183,8188,121,29,7.41
5.531963,8183,8188,126,29,7.41
5.631904,8183,8188,126,29,7.41
5.731945,8183,8188,126,29,7.41
5.831904,8183,8188,126,29,7.41
5.931951,8183,8188,133,29,7.41
6.031903,8183,8188,133,29,7.41
6.131955,8183,8188,133,29,7.41
6.231904,8183,8188,138,29,7.41
6.331948,8212,8200,138,29,7.41
6.431904,8242,8228,138,29,6.08
6.531928,8513,8272,1725,29,6.08
6.631904,9539,8960,1725,29,5.98
