t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.040018,0,8484,0,37,6.01
0.14,0,8484,0,37,6.01
0.240022,0,8484,0,37,6.01
0.34001,0,8484,0,37,6.01
0.440001,0,8484,0,37,6.01
0.540035,0,8484,0,37,6.01
0.64,0,8484,0,37,6.01
0.740055,0,8484,0,37,6.01
0.840004,0,8484,0,37,6.01
0.940035,0,8484,0,37,6.01
1.040017,8191,8484,0,37,6.01
1.140017,8191,8268,0,37,5.97
1.240001,8191,8204,153,37,5.97
1.340001,8191,8204,153,37,5.97
1.440001,8191,8204,153,37,7.32
1.54,8191,8204,167,37,7.32
1.640003,8191,8204,167,37,7.32
1.740001,8191,8204,167,37,7.32
1.840001,8191,8204,167,37,7.32
1.94,8191,8204,184,37,7.32
2.040019,8191,8204,184,37,7.32
2.140001,8191,8204,184,37,7.32
2.240002,8191,8204,197,37,7.32
2.340002,8191,8200,197,37,7.32
2.440001,8191,8200,197,37,7.32
2.54,8191,8200,170,37,7.32
2.640002,8191,8200,170,37,7.32
2.740001,8191,8200,170,37,7.32
2.840001,8191,8200,170,37,7.32
2.94,8191,8200,182,37,7.32
3.040017,8191,8200,182,37,7.32
3.140001,8191,8200,182,37,7.32
3.240003,8191,8200,191,37,7.32
3.340005,8191,8200,191,37,7.32
3.440001,8191,8200,191,37,7.32
3.540001,8191,8200,201,37,7.32
3.640001,8191,8200,201,37,7.31
3.739999,8191,8200,201,37,7.31
3.840001,8191,8200,201,37,7.32
3.940001,8191,8200,213,37,7.32
4.04002,8191,8200,213,37,7.32
4.139999,8191,8200,213,37,7.31
4.240009,8191,8200,221,37,7.31
4.339952,8191,8200,221,37,7.31
4.43996,8191,8200,221,37,7.31
4.539974,8191,8200,232,37,7.31
4.63996,8191,8200,232,37,7.31
