t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
-0.00795,8824,8816,75,32,6.03
0.092011,8824,8816,75,32,6.02
0.192012,8824,8816,81,32,6.02
0.292009,8824,8816,81,32,6.02
0.392012,8824,8816,81,32,6.04
0.492008,8824,8816,90,32,6.04
0.592016,8824,8816,90,32,6.05
0.692012,8824,8816,90,32,6.05
0.792011,8824,8816,90,32,6.09
0.892009,8824,8816,102,32,6.09
0.992011,8824,8816,102,32,6.09
1.100009,8146,8768,102,32,5.84
1.200048,8146,8164,206,32,5.84
1.300009,8146,8152,206,32,5.84
1.400026,8146,8152,206,32,7.44
1.500011,8146,8152,102,32,7.44
1.60001,8146,8152,102,32,7.48
1.700009,8146,8152,102,32,7.48
1.800011,8146,8152,102,32,7.48
1.90001,8146,8152,110,32,7.48
2.00002,8146,8152,110,32,7.48
2.100014,8146,8152,110,32,7.48
2.200009,8146,8152,97,32,7.48
2.300008,8146,8152,97,32,7.48
2.40001,8146,8152,97,32,7.48
2.500009,8146,8152,66,32,7.48
2.600009,8146,8152,66,32,7.49
2.70001,8146,8152,66,32,7.49
2.800019,8146,8152,66,32,7.48
2.900014,8146,8152,75,32,7.48
3.000009,8146,8152,75,32,7.48
3.100009,8146,8152,75,32,7.48
3.20002,8146,8152,81,32,7.48
3.300011,8146,8152,81,32,7.48
3.400011,8146,8152,81,32,7.48
3.500011,8146,8152,87,32,7.48
3.600009,8146,8152,87,32,7.48
3.700009,8146,8152,87,32,7.48
3.800017,8146,8152,87,32,7.48
3.900009,8146,8152,95,32,7.48
4.000059,8146,8152,95,32,7.48
4.10006,8146,8152,95,32,7.49
4.200062,8146,8152,102,32,7.49
4.30006,8146,8152,102,32,7.49
4.400062,8146,8152,102,32,7.48
4.50006,8146,8152,107,32,7.48
4.60001,8146,8152,107,32,7.48
4.70001,8146,8152,107,32,7.48
4.800017,8146,8152,107,32,7.48
4.90001,8146,8152,116,32,7.48
5.000008,8146,8152,116,32,7.48
5.100011,8146,8156,116,32,7.48
