t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.060005,0,8212,0,27,6.11
0.160009,0,8212,0,27,6.11
0.259997,0,8212,0,27,6.11
0.359998,0,8212,0,27,6.11
0.459999,0,8212,0,27,6.11
0.559999,0,8216,0,27,6.11
0.659998,0,8212,0,27,6.11
0.760007,0,8212,0,27,6.11
0.859997,0,8212,0,27,6.11
0.960007,0,8212,0,27,6.11
1.059996,8189,8212,0,27,6.11
1.160006,8189,8184,0,27,6.11
1.260006,8189,8188,0,27,6.11
1.360006,8189,8192,0,27,6.11
1.46,8189,8192,0,27,7.46
1.559999,8189,8192,0,27,7.46
1.660014,8189,8192,0,27,7.46
1.759999,8189,8192,0,27,7.45
1.860005,8189,8192,0,27,7.45
1.959999,8189,8192,0,27,7.46
2.059999,8189,8192,0,27,7.46
2.16,8189,8196,0,27,7.46
2.259961,8189,8192,0,27,7.46
2.359998,8189,8192,0,27,7.46
2.460016,8189,8192,0,27,7.46
2.560007,8189,8192,0,27,7.46
2.659976,8189,8192,0,27,7.46
2.76,8189,8192,0,27,7.46
2.859991,8189,8192,0,27,7.46
2.959997,8189,8192,0,27,7.46
3.060013,8189,8192,0,27,7.46
3.159999,8189,8192,0,27,7.46
3.259975,8189,8192,0,27,7.46
3.360007,8189,8192,0,27,7.46
3.460024,8189,8192,0,27,7.46
3.559999,8189,8192,0,27,7.46
3.659989,8189,8192,0,27,7.46
3.760026,8189,8192,0,27,7.46
3.860028,8189,8192,0,27,7.46
3.96,8189,8192,0,27,7.46
4.060021,8189,8192,0,27,7.46
4.16,8189,8192,0,27,7.46
4.259999,8189,8192,0,27,7.46
4.360013,8189,8192,0,27,7.46
4.459999,8189,8192,0,27,7.46
4.56,8189,8192,0,27,7.46
4.659999,8189,8192,0,27,7.46
4.759999,8189,8192,0,27,7.46
4.859999,8189,8192,0,27,7.46
4.959997,8189,8192,0,27,7.46
5.06,8189,8192,0,27,7.46
5.160001,8189,8192,0,27,7.46
5.259999,8189,8196,204,27,7.46
5.360007,8189,8192,204,27,7.46
5.460005,8189,8192,204,27,7.46
5.56,8189,8192,0,27,7.46
5.660026,8189,8192,0,27,7.46
5.760007,8189,8192,0,27,7.46
5.860015,8189,8192,0,27,7.46
5.96,8189,8192,0,27,7.46
6.060007,8189,8192,0,27,7.46
6.159998,8189,8192,0,27,7.46
6.260005,8189,8192,0,27,7.46
6.359999,8189,8192,0,27,7.46
6.459995,8189,8192,0,27,6.11
6.559999,8189,8192,0,27,6.11
6.659998,8189,8192,0,27,6.11
6.760007,8189,8192,0,27,6.11
6.860023,8189,8192,0,27,6.11
6.960007,8189,8192,0,27,6.11
7.06,8189,8192,0,27,6.11
7.160001,8188,8192,0,27,6.11
7.259998,8189,8192,0,27,6.11
7.36,8288,8192,0,27,6.11
7.460013,9539,8268,0,27,6.11
7.560007,9539,8608,2598,27,6.11
7.66,9539,9512,2598,27,6.11
7.760006,9539,9520,2598,27,6.09
7.859999,9539,9520,334,27,6.09
7.960007,9539,9520,334,27,6.09
8.060014,9539,9520,334,27,6.09
8.160007,9539,9520,334,27,6.1
8.26,9539,9520,189,27,6.1
8.35998,9539,9520,189,27,6.1
8.460014,9539,9520,189,27,6.1
8.560042,9539,9520,208,27,6.1
8.659999,9539,9520,208,27,6.1
8.76004,9539,9520,208,27,6.1
8.859999,9539,9520,226,27,6.1
8.960033,9539,9520,226,27,6.1
9.060015,9539,9520,226,27,6.1
9.16,9539,9520,226,27,6.1
9.260008,9539,9520,252,27,6.1
9.36,9539,9520,252,27,6.1
9.459997,9539,9520,252,27,6.09
9.559999,9539,9524,273,27,6.09
9.659999,8465,9524,273,27,6.09
9.76,8193,9120,273,27,6.01
9.859999,8175,8212,211,27,6.01
9.960016,7837,8184,211,27,6.11
10.059997,7837,7860,211,27,6.11
10.160007,7837,7856,211,27,6.09
10.259998,7837,7856,267,27,6.09
10.36,7837,7856,267,27,6.09
10.460006,7837,7856,267,27,6.09
10.56,7837,7856,288,27,6.09
10.660014,7837,7856,288,27,6.09
10.760017,7837,7856,288,27,6.09
10.860006,7837,7856,307,27,6.09
10.959999,7837,7856,307,27,6.09
11.06,7837,7856,307,27,6.09
11.159999,7837,7856,307,27,6.09
11.260014,7837,7852,295,27,6.09
11.360006,7837,7848,295,27,6.09
11.459999,7837,7848,295,27,6.09
11.559999,8174,7848,269,27,6.09
11.660013,8174,8184,269,27,6.09
11.76,8174,8176,269,27,6.11
11.859999,8154,8176,0,27,6.11
11.959999,8150,8168,0,27,6.1
12.06,8150,8160,0,27,6.1
12.160001,8150,8160,0,27,6.11
12.260005,8150,8160,105,27,6.11
12.360007,8150,8160,105,27,6.11
12.460006,8150,8160,105,27,6.11
12.559999,8149,8160,116,27,6.11
12.660013,8149,8160,116,27,6.11
12.759999,8149,8160,116,27,6.11
12.859994,8149,8160,136,27,6.11
12.960007,8149,8160,136,27,6.1
13.060005,8149,8160,136,27,6.1
13.16,8188,8156,136,27,6.11
13.259998,8194,8196,73,27,6.11
