t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.060005,0,8076,0,32,6.08
0.160009,0,8076,0,32,6.08
0.259997,0,8076,0,32,6.08
0.359998,0,8076,0,32,6.08
0.459999,0,8076,0,32,6.08
0.559999,0,8076,0,32,6.08
0.659998,0,8076,0,32,6.08
0.760007,0,8076,0,32,6.08
0.859997,0,8076,0,32,6.08
0.960007,0,8076,0,32,6.08
1.059996,8075,8076,0,32,6.08
1.160006,8075,8060,0,32,6.07
1.260006,8075,8068,66,32,6.07
1.360006,8075,8068,66,32,6.07
1.46,8075,8068,66,32,7.39
1.559999,8075,8068,73,32,7.39
1.660014,8075,8068,73,32,7.39
1.759999,8075,8068,73,32,7.42
1.860005,8075,8068,80,32,7.42
1.959999,8075,8068,80,32,7.42
2.059999,8075,8072,80,32,7.42
2.16,8075,8072,80,32,7.39
2.259961,8075,8072,0,32,7.39
2.359998,8075,8072,0,32,7.39
2.460016,8075,8072,0,32,7.42
2.560007,8075,8072,0,32,7.42
2.659976,8075,8072,0,32,7.42
2.76,8075,8072,0,32,7.4
2.859991,8075,8072,0,32,7.4
2.959997,8075,8072,0,32,7.42
3.060013,8075,8072,0,32,7.42
3.159999,8075,8072,0,32,7.42
3.259975,8075,8072,0,32,7.42
3.360007,8075,8072,0,32,7.42
3.460024,8075,8072,0,32,7.41
3.559999,8075,8072,0,32,7.41
3.659989,8075,8072,0,32,7.41
3.760026,8075,8072,0,32,7.42
3.860028,8075,8072,0,32,7.42
3.96,8075,8072,0,32,7.4
4.060021,8075,8072,0,32,7.4
4.16,8075,8072,0,32,7.39
4.259999,8075,8072,0,32,7.39
4.360013,8075,8072,0,32,7.39
4.459999,8075,8072,0,32,7.42
4.56,8075,8072,0,32,7.42
4.659999,8075,8072,0,32,7.42
4.759999,8075,8072,0,32,7.42
4.859999,8075,8072,0,32,7.42
4.959997,8075,8072,0,32,7.4
5.06,8075,8072,0,32,7.4
5.160001,8075,8072,0,32,7.42
5.259999,8075,8072,0,32,7.42
5.360007,8075,8072,0,32,7.42
5.460005,8075,8072,0,32,7.42
5.56,8075,8072,0,32,7.42
5.660026,8075,8072,0,32,7.42
5.760007,8075,8072,0,32,7.42
5.860015,8075,8072,0,32,7.42
5.96,8075,8072,0,32,7.42
6.060007,8075,8072,0,32,7.42
6.159998,8075,8072,0,32,7.42
6.260005,8075,8072,0,32,7.42
6.359999,8075,8072,0,32,7.42
6.459995,8075,8072,0,32,6.08
6.559999,8075,8072,0,32,6.08
6.659998,8075,8072,0,32,6.08
6.760007,8075,8072,0,32,6.05
6.860023,8075,8072,0,32,6.05
6.960007,8075,8072,0,32,6.08
7.06,8075,8072,0,32,6.08
7.160001,8075,8072,0,32,6.08
7.259998,8075,8072,0,32,6.08
7.36,8098,8072,0,32,6.08
7.460013,8392,8084,0,32,6.08
7.560007,8392,8264,568,32,6.08
7.66,8392,8380,568,32,6.08
7.760006,8392,8380,568,32,6.07
7.859999,8392,8380,158,32,6.07
7.960007,8392,8380,158,32,6.07
8.060014,8392,8380,158,33,6.07
8.160007,8392,8380,158,33,6.07
8.26,8392,8380,174,33,6.07
8.35998,8392,8380,174,33,6.07
8.460014,8392,8380,174,33,6.07
8.560042,8392,8380,187,33,6.07
8.659999,8392,8380,187,33,6.07
8.76004,8392,8380,187,33,6.07
8.859999,8392,8384,162,33,6.07
8.960033,8392,8384,162,33,6.07
9.060015,8392,8384,162,33,6.07
9.16,8392,8384,162,33,6.07
9.260008,8392,8384,172,33,6.07
9.36,8392,8384,172,33,6.07
9.459997,8392,8384,172,33,6.06
9.559999,8392,8384,180,33,6.06
9.659999,8140,8384,180,33,6.06
9.76,8076,8180,180,33,6.07
9.859999,8069,8088,32,33,6.07
9.960016,6680,8084,32,33,6.07
10.059997,6680,6988,32,33,6.07
10.160007,6680,6692,32,33,6.04
10.259998,6680,6688,156,33,6.04
10.36,6680,6688,156,33,6.04
10.460006,6680,6688,156,33,6.07
10.56,6680,6688,165,33,6.07
10.660014,6680,6688,165,33,6.07
10.760017,6680,6688,165,33,6.07
10.860006,6680,6688,174,33,6.07
10.959999,6680,6688,174,33,6.05
11.06,6680,6688,174,33,6.05
11.159999,6680,6688,174,33,6.07
11.260014,6680,6688,184,33,6.07
11.360006,6680,6688,184,33,6.07
11.459999,6680,6688,184,33,6.07
11.559999,8065,6688,192,33,6.07
11.660013,8065,7744,192,33,6.07
11.76,8065,8060,192,33,6.08
11.859999,7985,8060,73,33,6.08
11.959999,7967,8004,73,33,6.07
12.06,7965,7976,73,33,6.07
12.160001,7965,7972,73,33,6.06
12.260005,7965,7972,51,33,6.06
12.360007,7965,7972,51,33,6.06
12.460006,7965,7972,51,33,6.04
12.559999,7964,7972,58,33,6.04
12.660013,7964,7968,58,33,6.04
12.759999,7964,7968,58,33,6.08
12.859994,7963,7968,0,33,6.08
12.960007,7963,7968,0,33,6.08
13.060005,7963,7968,0,33,6.08
13.16,8074,7968,0,33,6.08
13.259998,8076,8060,133,33,6.08
13.360006,8075,8068,133,33,6.08
13.459998,8074,8068,133,33,6.06
13.559999,8074,8068,68,33,6.06
13.660007,8074,8068,68,33,6.06
13.760007,8074,8068,68,33,6.06
13.859998,8074,8068,73,33,6.06
13.960001,8074,8068,73,33,6.07
14.059999,8074,8068,73,33,6.07
14.160007,8074,8068,73,33,6.05
14.26,8074,8068,81,33,6.05
14.360008,8074,8068,81,33,6.05
14.459999,8074,8068,81,33,6.08
14.559999,8075,8068,88,33,6.08
14.659999,8073,8068,88,33,6.08
14.760007,8072,8068,88,33,6.07
14.859999,8072,8068,0,33,6.07
14.96,8072,8068,0,33,6.05
15.060008,8072,8068,0,33,6.05
15.159999,8072,8068,0,33,6.08
15.26,8072,8068,0,33,6.08
15.36,8072,8068,0,33,6.08
15.460022,8072,8068,0,33,6.08
15.560025,8072,8068,0,33,6.08
15.659999,8072,8068,0,33,6.08
15.760041,8072,8068,0,33,6.08
15.860007,8072,8068,0,33,6.08
15.960024,8072,8068,0,33,6.08
16.059999,8072,8068,0,33,6.08
16.160022,8072,8068,0,33,6.08
16.259999,8072,8068,0,33,6.08
16.359999,8072,8068,0,33,6.08
16.460017,8072,8068,0,33,6.08
16.560014,8072,8068,0,33,6.08
16.660006,8072,8068,0,33,6.08
16.76,8072,8068,0,33,6.08
16.860007,8072,8068,0,33,6.08
16.96,8072,8068,0,33,6.08
17.060007,8072,8068,0,33,6.08
17.160008,8072,8068,0,33,6.08
17.259998,8072,8068,0,33,6.08
17.359999,8072,8068,0,33,6.08
17.459995,8072,8068,0,33,6.08
17.560008,8072,8068,0,33,6.08
17.659998,8072,8068,0,33,6.08
17.759999,8072,8068,0,33,6.08
17.859999,8072,8068,0,33,6.08
17.959999,8072,8068,0,33,6.08
18.059999,8072,8068,0,33,6.08
18.16001,8072,8068,0,33,6.07
18.25996,8072,8068,0,33,6.07
18.360011,8072,8068,0,33,6.07
18.459998,8072,8068,0,33,6.08
18.560012,8072,8068,0,33,6.08
18.66,8072,8068,0,33,6.08
18.760036,8072,8068,0,33,6.08
18.860007,8072,8068,0,33,6.08
18.960026,8072,8068,0,33,6.05
19.06,8072,8068,0,33,6.05
19.159999,8012,8068,0,33,6.08
19.259999,8014,8016,0,33,6.08
19.360008,8027,8012,0,33,6.08
19.459999,8028,8020,0,33,6.08
19.559998,8022,8024,0,33,6.08
19.660006,8015,8024,0,33,6.08
19.760006,8019,8024,0,33,6.08
19.86,8024,8016,0,33,6.08
19.96,8025,8020,0,33,6.08
20.059998,8021,8020,0,33,6.08
20.159997,8017,8020,0,33,6.06
20.259998,8019,8020,0,33,6.06
20.359998,8030,8020,0,33,6.06
20.459999,8026,8020,0,33,6.06
20.560006,8017,8024,0,33,6.06
20.660015,8012,8024,0,33,6.06
20.759999,8024,8020,0,33,6.08
20.86,8030,8016,73,33,6.08
20.959999,8030,8020,73,33,6.06
21.059999,8017,8024,73,33,6.06
21.159999,8023,8024,73,33,6.06
21.259998,8030,8024,0,33,6.06
21.359998,8042,8024,0,33,6.06
21.459998,8044,8032,0,33,5.9
21.559998,8042,8036,131,33,5.9
21.660023,8044,8036,131,33,5.9
21.760013,8048,8036,131,33,5.9
21.860041,8051,8040,42,33,5.9
21.960008,8053,8044,42,33,5.91
22.060046,8050,8044,42,33,5.91
22.159974,8056,8048,42,33,5.96
22.260015,8056,8048,75,33,5.96
22.359975,8058,8048,75,33,5.96
22.459972,8057,8048,75,33,5.97
22.56,8054,8048,92,33,5.97
22.659973,8061,8048,92,33,5.97
22.759973,8059,8052,92,33,5.94
22.859973,8063,8052,66,33,5.94
22.959973,8062,8056,66,33,5.93
23.059974,8060,8056,66,33,5.93
23.159973,8061,8056,66,33,5.93
23.259975,8063,8056,46,33,5.93
23.359974,8066,8056,46,33,5.93
23.459972,8067,8056,46,33,5.96
23.559974,8068,8060,71,33,5.96
23.65998,8070,8060,71,33,5.96
23.759973,8071,8060,71,33,5.96
23.859974,8071,8064,80,33,5.96
23.959976,8071,8064,80,33,5.95
24.059982,8071,8064,80,33,5.95
24.159971,8071,8064,80,33,5.97
24.259972,8071,8064,90,33,5.97
24.359974,8071,8064,90,33,5.97
24.459984,8071,8064,90,33,5.96
24.559973,8071,8064,97,33,5.96
24.659973,8071,8064,97,33,5.96
24.759975,8071,8064,97,33,5.97
24.859975,8071,8064,104,33,5.97
24.959974,8071,8064,104,33,6.08
25.059973,8071,8068,104,33,6.08
25.159975,8071,8068,104,33,6.07
25.259973,8071,8068,0,33,6.07
25.359974,8071,8068,0,33,6.07
25.459976,8071,8068,0,33,6.05
25.559976,8071,8068,0,33,6.05
25.659972,8071,8068,0,33,6.05
25.759974,8071,8068,0,33,6.06
25.85997,8071,8068,0,33,6.06
25.959974,8071,8068,0,33,6.08
26.059973,8071,8068,0,33,6.08
26.159974,8072,8068,0,33,6.07
26.259974,8071,8068,0,33,6.07
26.359975,8071,8068,0,33,6.07
26.459972,8071,8068,0,33,6.07
26.559974,8071,8068,0,33,6.07
26.659973,8071,8068,0,33,6.07
26.759974,8071,8068,0,33,6.08
26.859973,8071,8068,0,33,6.08
26.959974,8071,8068,0,33,6.08
27.059975,8071,8068,0,33,6.08
27.159974,8071,8068,0,33,6.08
27.259976,8071,8068,0,33,6.08
27.359983,8071,8068,0,33,6.08
27.459974,8071,8068,0,33,6.08
27.559973,8071,8068,0,33,6.08
27.659972,8071,8068,0,33,6.08
27.759974,8071,8068,0,33,6.07
27.859973,8071,8068,0,33,6.07
27.959975,8071,8068,0,33,6.08
28.059971,8071,8068,0,33,6.08
28.159973,8071,8068,0,33,6.08
28.259975,8071,8068,0,33,6.08
28.359972,8071,8068,0,33,6.08
28.459974,8071,8068,0,33,6.08
28.559974,8071,8068,0,33,6.08
28.659975,8042,8068,0,33,6.08
28.759975,8046,8052,0,33,6.08
28.859973,8068,8048,0,33,6.08
28.959975,8059,8044,0,33,6.07
29.059973,8010,8056,0,33,6.07
29.159974,8010,8020,0,33,6.06
29.259971,8074,8000,81,33,6.06
29.359973,8027,8060,81,33,6.06
29.459973,8071,8052,81,33,6.05
29.559974,8066,8036,325,33,6.05
29.659973,8073,8060,325,33,6.05
29.759973,8077,8064,325,33,6.05
29.859972,8077,8068,88,33,6.05
29.959972,8072,8072,88,33,6.07
30.059941,8059,8072,88,33,6.07
30.159973,8065,8064,88,33,6.07
30.259973,8032,8040,228,33,6.07
30.359975,8033,8036,228,33,6.07
30.459985,8014,8036,228,33,6.01
30.559973,8025,8020,49,33,6.01
30.660012,8053,8020,49,33,6.01
30.759973,8045,8036,49,33,6.07
30.860015,8024,8048,0,33,6.07
30.959974,8028,8032,0,33,6.07
31.059973,8006,8028,0,33,6.07
31.159974,8003,8028,0,33,6.05
31.259974,8006,7992,313,33,6.05
31.359973,8046,7992,313,33,6.05
31.459974,8041,8036,313,33,6.01
31.559974,8050,8060,175,33,6.01
31.659974,8062,8048,175,33,6.01
31.759974,8040,8056,175,33,5.97
31.859972,8048,8048,58,33,5.97
31.960003,8038,8052,58,33,5.96
32.059983,8032,8044,58,33,5.96
32.159973,8074,8040,58,33,5.98
32.259973,8076,8048,203,33,5.98
32.359974,8076,8072,203,33,5.98
32.459972,8042,8068,203,33,5.97
32.559973,8062,8060,69,33,5.97
32.659973,8070,8052,69,33,5.97
32.759974,8060,8064,69,33,5.95
32.859975,8072,8048,93,33,5.95
32.959975,8059,8064,93,33,5.95
33.059973,8042,8056,93,33,5.95
33.159974,8073,8020,93,33,5.96
33.259974,8080,8068,47,33,5.96
33.359969,8053,8072,47,33,5.96
33.459974,8045,8052,47,33,5.94
33.560008,8072,8048,0,33,5.94
33.659971,8056,8060,0,33,5.94
33.76003,8076,8064,0,33,5.96
33.859974,8063,8068,73,33,5.96
33.959997,8072,8072,73,33,5.95
34.060018,8058,8064,73,33,5.95
34.159973,8080,8068,73,33,5.95
34.259995,8082,8072,75,33,5.95
34.359974,8050,8080,75,33,5.95
34.459972,8073,8068,75,33,5.94
34.559976,8021,8056,68,33,5.94
34.659973,8085,8048,68,33,5.94
34.759974,8083,8060,68,33,5.95
34.859973,8076,8080,0,33,5.95
34.959974,8076,8080,0,33,7.27
35.059975,8078,8076,0,33,7.27
35.159973,8077,8076,0,33,7.27
35.259974,8049,8076,0,33,7.27
35.359993,8074,8064,0,33,7.27
35.459983,8090,8060,0,33,7.26
35.559973,8092,8084,61,33,7.26
35.659975,8090,8084,61,33,7.26
35.759973,8083,8088,61,33,7.31
35.859982,8065,8088,46,33,7.31
35.959974,8076,8068,46,33,7.26
36.059974,8071,8080,46,33,7.26
36.159975,8072,8072,46,33,7.37
36.259974,8072,8072,0,33,7.37
36.359973,8071,8072,0,33,7.37
36.45997,8071,8072,0,33,7.24
36.559974,8072,8072,0,33,7.24
36.659971,8071,8072,0,33,7.24
36.759971,8071,8072,0,33,7.24
36.859973,8071,8072,0,33,7.24
36.959974,8071,8072,0,33,7.26
37.059986,8072,8072,0,33,7.26
37.159968,8072,8068,0,33,7.24
37.259972,8073,8068,0,33,7.24
37.359993,8069,8072,0,33,7.24
37.459973,8057,8068,0,33,7.3
37.559967,8061,8064,64,33,7.3
37.65994,8073,8052,64,33,7.3
37.759968,8070,8064,64,33,7.28
37.859973,8049,8064,61,33,7.28
37.959967,8050,8052,61,33,7.12
38.059937,8048,8044,61,33,7.12
38.159974,8001,8052,61,33,7.34
38.259995,7998,8016,69,33,7.34
38.359973,8075,7984,69,33,7.34
38.459973,8086,8060,69,33,7.26
38.559976,8077,8080,69,33,7.26
38.659974,8009,8076,69,33,7.26
38.759974,8070,8044,69,33,7.17
38.859973,7975,8060,92,33,7.17
38.959971,8068,7984,92,33,7.23
39.059973,8033,8048,92,33,7.23
39.159974,7965,8052,92,33,7.29
39.259973,8040,7992,124,33,7.29
39.359975,8089,8000,124,33,7.29
39.459982,8078,8068,124,33,7.41
39.559976,8060,8080,0,33,7.41
39.659973,8073,8060,0,33,7.41
39.759974,8101,8056,0,33,7.34
39.859977,8079,8088,129,33,7.34
39.959973,8082,8068,129,33,7.43
40.059976,8069,8072,129,33,7.43
40.159999,7774,8068,129,33,7.32
40.260005,7793,7828,92,33,7.32
40.359997,8080,7784,92,33,7.32
40.459999,8052,7960,92,33,7.36
40.559997,7641,8068,102,33,7.36
40.659998,7807,7616,102,33,7.36
40.759997,7878,7784,102,33,7.35
40.859994,7822,7856,13,33,7.35
40.96,7886,7844,13,33,7.34
41.059994,7956,7864,13,33,7.34
41.159998,7935,7940,13,33,7.36
41.259999,7951,7936,0,33,7.36
41.359995,7963,7940,0,33,7.36
41.459996,8010,7940,0,33,7.3
41.559998,7982,7988,211,33,7.3
41.66,7918,7988,211,33,7.3
41.759996,8045,7920,211,33,7.39
41.859996,8074,8008,175,33,7.39
41.959998,7983,8060,175,33,7.36
42.060004,7970,8016,175,33,7.36
42.159998,7993,7976,175,33,7.38
42.259994,8014,7976,194,33,7.38
42.359996,7986,8008,194,33,7.38
42.460004,8000,7980,194,33,7.41
42.559998,7942,7992,73,33,7.41
42.659997,7906,7964,73,33,7.41
42.759998,8076,7900,73,33,7.36
42.859997,8087,8048,63,33,7.36
42.959997,8098,8072,63,33,7.34
43.059998,8177,8084,63,33,7.34
43.159999,8213,8148,63,33,7.29
43.259998,8135,8200,165,33,7.29
43.360008,8109,8152,165,33,7.29
43.460005,8083,8108,165,33,5.98
43.560038,8086,8092,81,33,5.98
43.659996,8124,8032,81,33,5.98
43.760016,8079,8116,81,33,5.97
43.859996,8109,8080,0,33,5.97
43.96002,8110,8088,0,33,6.07
44.059999,8092,8100,0,33,6.07
44.159998,8058,8092,0,33,6.07
44.260001,7883,8080,203,33,6.07
44.36,7698,7880,203,33,6.07
44.459998,8094,7944,203,33,6
44.559997,8082,8072,6,33,6
44.659998,8081,8076,6,33,6
44.759996,8089,8076,6,33,6.08
44.859998,8083,8076,124,33,6.08
44.960006,8070,8076,124,33,6.03
45.060004,8075,8072,124,33,6.03
45.160017,8082,8060,124,33,6.03
45.260005,8051,8068,136,33,6.03
45.359995,8049,8060,136,33,6.03
45.459997,8026,8040,136,33,6.01
45.559998,8006,8020,46,33,6.01
45.659998,8031,8008,46,33,6.01
45.760003,8004,8020,46,33,6
45.859995,7943,8016,83,33,6
45.960023,7958,7980,83,33,5.97
46.060005,7956,7936,83,33,5.97
46.160032,7910,7940,83,33,6.01
46.259986,7743,7932,165,33,6.01
46.360052,7642,7800,165,33,6.01
46.460015,7636,7640,165,33,5.99
46.56003,7665,7648,87,33,5.99
46.660029,7763,7624,87,33,5.99
46.760039,7768,7732,87,33,5.98
46.859997,8000,7784,56,33,5.98
46.960016,8027,7928,56,33,5.97
47.060005,8072,8044,56,33,5.97
47.159999,7970,8044,56,33,5.99
47.259999,7912,7988,69,33,5.99
47.359997,7888,7928,69,33,5.99
47.459994,7819,7912,69,33,5.98
47.559998,7827,7820,0,33,5.98
47.659995,7897,7820,0,33,5.98
47.759998,7873,7876,0,33,5.98
47.859999,7881,7876,0,33,5.98
47.959997,7813,7868,0,33,6
48.060005,7873,7836,0,33,6
48.159997,7815,7852,0,33,5.99
48.259997,7835,7836,196,33,5.99
48.359998,7836,7828,196,33,5.99
48.459997,7783,7828,196,33,5.99
48.559998,7776,7800,52,33,5.99
48.659994,7750,7768,52,33,5.99
48.759996,7836,7760,52,33,5.98
48.860006,7795,7812,15,33,5.98
48.959997,7823,7808,15,33,5.98
49.059996,7772,7828,15,33,5.98
49.159997,7760,7772,15,33,6.05
49.259997,7830,7752,73,33,6.05
49.359998,7944,7812,73,33,6.05
49.460014,8005,7900,73,33,5.96
49.559996,7953,7988,221,33,5.96
49.660005,7866,7960,221,33,5.96
49.760017,7856,7884,221,33,6.02
49.859997,7932,7840,134,33,6.02
49.959997,7953,7904,134,33,6.01
50.059996,7836,7960,134,33,6.01
50.159998,7661,7864,134,33,5.98
50.259996,7513,7700,371,33,5.98
50.359997,7501,7528,371,33,5.98
50.460004,7546,7504,371,33,5.99
50.559995,7616,7536,88,33,5.99
50.659997,7654,7584,88,33,5.99
50.759998,7709,7656,88,33,5.99
50.859997,7867,7696,44,33,5.99
50.96,7928,7824,44,33,5.98
51.059996,7897,7940,44,33,5.98
51.159999,7838,7892,44,33,6.01
51.259996,7815,7852,131,33,6.01
51.359995,8011,7792,131,33,6.01
51.459997,8041,7968,131,33,5.97
51.559994,7948,8036,66,33,5.97
51.660011,7908,7968,66,33,5.97
51.759997,7995,7908,66,33,5.99
51.859995,7945,7956,322,33,5.99
51.959999,7992,7964,322,33,5.98
52.059996,7987,7960,322,33,5.98
52.159997,7983,7988,322,33,6
52.259996,8034,7980,0,33,6
52.359997,8076,8004,0,33,6
52.459999,8000,8064,0,33,5.99
52.559995,7977,8012,98,33,5.99
52.659998,7976,7980,98,33,5.99
52.759997,8011,7972,98,33,6
52.86,8039,7984,261,33,6
52.959996,8069,8016,261,33,6
53.059994,8074,8044,261,33,6
53.159996,8047,8060,261,33,5.98
53.260005,8005,8048,0,33,5.98
53.359998,8031,7980,0,33,5.98
53.459999,8000,8028,0,33,5.98
53.559995,7976,7984,146,33,5.98
53.659998,7916,7956,146,33,5.98
53.760021,7732,7944,146,33,5.98
53.859997,7854,7776,249,33,5.98
53.959994,7887,7808,249,33,6.01
54.059997,7967,7872,249,33,6.01
54.159998,7974,7940,249,33,5.99
54.259997,7917,7976,0,33,5.99
54.359994,7968,7932,0,33,5.99
54.459996,8032,7940,0,33,5.98
54.559998,8051,7984,242,33,5.98
54.659994,8072,8060,242,33,5.98
54.759994,8017,8052,242,33,5.98
54.859997,7945,8036,35,33,5.98
54.959999,7881,7964,35,33,6.01
55.059997,7853,7920,35,33,6.01
55.159999,8070,7812,35,33,6.03
55.259996,8124,8012,332,33,6.03
55.359996,8147,8096,332,33,6.03
55.460017,8133,8132,332,33,5.97
55.559995,8129,8128,259,33,5.97
55.660042,8138,8124,259,33,5.97
55.759999,8125,8124,259,33,5.98
55.860019,8123,8120,52,33,5.98
55.959998,8122,8116,52,33,6
56.059997,8113,8112,52,33,6
56.159997,8086,8112,52,33,6
56.259998,8046,8092,112,33,6
56.359997,8072,8060,112,33,6
56.459994,8096,8036,112,33,6.02
56.559999,8100,8080,158,33,6.02
56.659999,8097,8088,158,33,6.02
56.759997,8109,8088,158,33,6
56.859959,8104,8092,180,33,6
56.959996,8076,8100,180,33,6.03
57.059994,8082,8080,180,33,6.03
57.16,8082,8072,180,33,6.02
57.25999,8029,8072,29,33,6.02
57.359999,7948,8048,29,33,6.02
57.459995,7967,7956,29,33,6.02
57.559997,7948,7952,139,33,6.02
57.659996,7973,7940,139,33,6.02
57.760001,8104,7952,139,33,6.03
