t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
14.731989,6964,8336,711,13,6.08
14.831958,6962,7168,711,13,6.08
14.931979,6961,6976,711,13,6.08
15.031957,6960,6972,119,13,6.08
15.131987,6959,6972,119,13,6.08
15.231957,6959,6972,119,13,6.08
15.331979,6958,6972,150,13,6.08
15.431957,6958,6972,150,13,6.08
15.531987,6957,6972,150,13,6.08
15.631963,6957,6968,150,13,6.08
15.731979,6957,6968,141,13,6.08
15.831957,6957,6968,141,13,6.08
15.932033,8355,7764,141,13,5.98
16.031957,8490,8480,0,13,5.98
16.13198,8490,8488,0,13,5.98
16.231958,8490,8488,0,13,6.08
16.33198,8490,8488,0,13,6.08
16.431957,8490,8488,0,13,6.08
16.531988,8490,8488,0,13,6.08
16.631956,8490,8488,0,13,6.09
16.731978,9827,8872,752,13,6.09
16.831957,9827,9772,752,13,6.09
16.93198,9827,9820,752,13,6.08
17.031957,9827,9820,64,13,6.08
17.131978,9827,9820,64,13,6.08
17.231956,9827,9820,64,13,6.08
17.331979,9827,9820,73,13,6.08
17.431956,9827,9820,73,13,6.08
17.531985,9827,9820,73,13,6.08
17.631965,9827,9820,73,13,6.08
17.73198,8556,9500,2953,13,6.08
17.831955,8490,8508,2953,13,6.08
17.931979,8490,8488,2953,13,6.08
18.031954,8490,8488,0,13,6.08
18.131979,8490,8488,0,13,6.08
18.231957,8490,8488,0,13,6.08
18.33198,8490,8488,0,13,6.08
18.431956,8490,8488,0,13,6.08
18.53198,8490,8488,0,13,6.08
18.631956,8490,8488,0,13,6.08
18.73198,8490,8488,0,13,6.08
18.831956,8490,8488,0,13,6.08
18.931979,8490,8488,0,13,6.08
19.031956,8490,8488,0,13,6.08
19.131987,8490,8488,0,13,6.08
19.231956,8490,8488,0,13,6.08
19.331981,8490,8488,0,13,6.08
19.43196,8490,8488,0,13,6.08
19.531978,8490,8488,0,13,6.08
19.631979,8490,8488,0,13,6.08
19.731981,8490,8488,0,13,6.08
19.831985,8490,8488,0,13,6.08
19.931991,8490,8488,0,13,6.08
20.031968,8490,8488,0,13,6.08
20.132024,8490,8488,0,13,6.08
20.231974,8490,8488,0,13,6.08
20.331997,8490,8488,0,13,6.08
20.431964,8490,8488,0,13,6.08
20.531981,8490,8488,0,13,6.08
20.631956,8490,8488,0,13,6.08
20.73198,8490,8488,0,13,6.08
20.831958,8490,8488,0,13,6.08
20.931987,8490,8488,0,13,6.08
21.031957,8490,8488,0,13,6.08
21.13198,8490,8488,0,13,6.08
21.231964,8490,8488,0,13,6.08
21.331979,8490,8488,0,13,6.08
21.431956,8490,8488,0,13,6.08
21.531981,8490,8488,0,13,6.08
21.631956,8490,8488,0,13,6.08
21.731979,8490,8488,0,13,6.08
21.831956,8490,8488,0,13,6.08
21.931987,8490,8488,0,13,6.09
22.031957,8490,8488,0,13,6.09
22.131979,8490,8488,0,13,6.09
22.231956,8490,8488,0,13,6.08
22.331982,8490,8488,0,13,6.08
22.431956,8490,8488,0,13,6.08
22.53198,8692,8488,0,13,6.08
22.631957,8634,8648,0,13,6.08
22.731987,8601,8612,107,13,6.08
22.831969,8582,8592,107,13,6.08
22.93198,8573,8580,107,13,6.08
23.031955,8545,8556,104,13,6.08
23.131987,8518,8532,104,13,6.08
23.231958,8518,8524,104,13,6.08
23.331979,8503,8512,85,13,6.08
23.431957,8522,8508,85,13,6.08
23.53198,8554,8536,85,13,6.08
23.631957,8557,8556,85,13,6.07
23.73198,8545,8552,64,13,6.07
23.831964,8529,8540,64,13,6.07
23.931978,8492,8512,64,13,6.07
24.031985,8438,8460,214,13,6.07
24.131979,8439,8436,214,13,6.07
24.231956,8463,8448,214,13,6.08
24.331979,8472,8464,80,13,6.08
24.431957,8497,8476,80,13,6.08
24.531977,8557,8496,80,13,6.08
24.631964,8514,8532,80,13,6.05
24.731981,8488,8500,109,13,6.05
24.831958,8472,8488,109,13,6.05
24.931978,8443,8460,109,13,6.02
25.031956,8402,8420,175,13,6.02
25.13198,8389,8400,175,13,6.02
25.231956,8390,8392,175,13,6.04
25.331987,8405,8392,119,13,6.04
25.431956,8424,8408,119,13,6.04
25.53198,8435,8428,119,13,6.04
25.631914,8409,8408,119,13,6.06
25.731944,8427,8408,174,13,6.06
25.831914,8460,8440,174,13,6.06
25.931937,8467,8464,174,13,6.08
26.031914,8470,8464,0,13,6.08
26.131936,8468,8460,0,13,6.08
26.231915,8455,8460,0,13,6.04
26.331937,8472,8480,61,13,6.04
26.431899,8478,8480,61,13,6.06
26.531936,8469,8472,61,13,6.06
26.631913,8463,8464,61,13,6.06
26.731935,8463,8460,0,13,6.06
26.831914,8465,8464,0,13,6.06
26.931937,8471,8468,0,13,6.05
27.031915,8472,8472,0,13,6.05
27.131936,8473,8472,0,13,6.05
27.231915,8472,8472,0,13,6.06
27.331946,8477,8472,46,13,6.06
27.431915,8480,8472,46,13,6.07
27.531935,8483,8476,46,13,6.07
27.631914,8484,8476,46,13,6.06
27.731935,8486,8480,56,13,6.06
27.831914,8487,8480,56,13,6.06
27.931936,8488,8480,56,13,6.06
28.031899,8488,8484,0,13,6.06
28.131936,8489,8484,0,13,6.06
28.231914,8489,8484,0,13,6.05
28.331936,8489,8484,49,13,6.05
28.431913,8489,8484,49,13,6.08
28.531945,8489,8484,49,13,6.08
28.631914,8489,8480,49,13,6.08
28.731937,8490,8484,64,13,6.08
28.831914,8490,8484,64,13,6.08
28.931944,8490,8484,64,13,6.08
29.031915,8490,8484,71,13,6.08
29.131936,8490,8484,71,13,6.08
29.231913,8490,8484,71,13,6.09
29.331936,8490,8488,0,13,6.09
29.431914,8490,8488,0,13,6.09
29.531936,8490,8488,0,13,6.09
29.631914,8490,8488,0,13,6.09
29.731937,8490,8488,0,13,6.09
29.831916,8490,8488,0,13,6.09
29.931936,8490,8488,0,13,6.09
30.031899,8490,8488,0,13,6.09
30.131936,8490,8488,0,13,6.09
30.231914,8490,8488,0,13,6.09
30.331936,8490,8488,0,13,6.09
30.431914,8490,8488,0,13,6.09
30.531947,8490,8488,0,13,6.09
30.631915,8490,8488,0,13,6.09
30.731937,8490,8488,0,13,6.09
30.831915,8490,8488,0,13,6.09
30.931935,8490,8488,0,13,6.09
31.031914,8490,8488,0,13,6.09
31.131935,8490,8488,0,13,6.09
31.231914,8490,8488,0,13,6.09
31.331936,8490,8488,0,13,6.09
31.431922,8490,8488,0,13,6.08
31.531937,8490,8488,0,13,6.08
31.631913,8490,8488,0,13,6.09
31.731935,8490,8488,0,13,6.09
31.831915,8490,8488,0,13,6.09
31.931939,8490,8488,0,13,6.09
32.031914,8490,8488,0,13,6.09
32.131937,8490,8488,0,13,6.09
32.231935,8490,8488,0,13,6.09
32.331936,8490,8488,0,13,6.09
32.431932,8490,8488,0,13,6.09
32.531937,8490,8488,0,13,6.09
32.63193,8490,8488,0,13,6.09
32.731937,8490,8488,0,13,6.09
32.831913,8490,8488,0,13,6.09
32.931935,8490,8488,0,13,6.08
33.031899,8490,8488,0,13,6.08
33.131937,8490,8488,0,13,6.08
33.231914,8490,8488,0,13,6.09
33.331944,8490,8488,0,13,6.09
33.431921,8490,8488,0,13,6.09
33.531937,8490,8488,0,13,6.09
33.631913,8490,8488,0,13,6.09
33.731937,8490,8488,0,13,6.09
33.831914,8490,8488,0,13,6.09
33.931937,8622,8572,0,13,6.07
34.031915,8592,8572,281,13,6.07
34.131945,8537,8556,281,13,6.07
34.231922,8421,8512,281,13,6.06
34.331936,8344,8356,93,13,6.06
34.431922,8430,8380,93,13,6.03
34.531942,8482,8468,93,13,6.03
34.631923,8403,8432,93,13,6.05
34.73197,8464,8452,100,13,6.05
34.831916,8446,8456,100,13,6.05
34.931957,8440,8456,100,13,6.08
35.031918,8447,8460,95,13,6.08
35.131938,8458,8456,95,13,6.08
35.231915,8480,8468,95,13,6.09
35.331937,8465,8472,63,13,6.09
35.431914,8479,8468,63,13,6.08
35.531938,8465,8472,63,13,6.08
35.631921,8501,8476,63,13,6.08
35.731957,8497,8476,116,13,6.08
35.831913,8473,8476,116,13,6.08
35.931938,8464,8488,116,13,6.08
36.031912,8505,8460,199,13,6.08
36.131937,8492,8492,199,13,6.08
36.231915,8486,8488,199,13,6.09
36.331938,8507,8480,138,13,6.09
36.431914,8506,8488,138,13,6.08
36.531938,8519,8492,138,13,6.08
36.631913,8488,8488,138,13,6.08
36.731937,8477,8496,87,13,6.08
36.831921,8441,8496,87,13,6.08
36.93194,8506,8504,87,13,6.08
37.031914,8471,8484,133,13,6.08
37.131937,8524,8504,133,13,6.08
37.231921,8533,8512,133,13,6.08
37.331959,8554,8528,54,13,6.08
37.431914,8507,8540,54,13,6.08
37.531964,8517,8528,54,13,6.08
37.631915,8504,8528,54,13,6.08
37.731937,8528,8516,59,13,6.08
37.831914,8516,8516,59,13,6.08
37.931938,8522,8520,59,13,6.09
38.031914,8520,8520,0,13,6.09
38.131937,8530,8520,0,13,6.09
38.231914,8520,8520,0,13,6.08
38.331936,8509,8516,68,13,6.08
38.431914,8480,8500,68,13,6.09
38.531936,8484,8492,68,13,6.09
38.631914,8494,8492,68,13,6.09
38.731936,8494,8504,88,13,6.09
38.831899,8475,8500,88,13,6.09
38.931937,8507,8472,88,13,6.08
39.031914,8526,8476,303,13,6.08
39.131936,8483,8496,303,13,6.08
39.231921,8486,8492,303,13,6.08
39.331938,8506,8492,73,13,6.08
39.431899,8494,8496,73,13,6.09
39.531953,8471,8500,73,13,6.09
39.631915,8455,8488,73,13,6.08
39.731938,8537,8480,104,13,6.08
39.831914,8464,8496,104,13,6.08
39.931937,8441,8480,104,13,7.22
40.031914,8443,8464,109,13,7.22
40.131938,8490,8476,109,13,7.22
40.231915,8497,8468,109,13,7.42
40.331936,8466,8464,87,13,7.42
40.431898,8454,8452,87,13,7.41
40.531937,8406,8456,87,13,7.41
40.631899,8455,8448,87,13,7.42
40.731936,8470,8432,196,13,7.42
40.831914,8406,8488,196,13,7.42
40.931944,8514,8504,196,13,7.41
41.031915,8508,8508,0,13,7.41
41.131936,8503,8508,0,13,7.41
41.231899,8500,8504,0,13,7.4
41.331936,8497,8504,46,13,7.4
41.431899,8495,8504,46,13,7.41
41.531936,8494,8500,46,13,7.41
41.631922,8493,8500,46,13,7.39
41.731945,8491,8496,0,13,7.39
41.831915,8489,8488,0,13,7.39
41.931937,8485,8488,0,13,7.39
42.031913,8487,8476,271,13,7.39
42.131944,8485,8488,271,13,7.39
42.231914,8480,8480,271,13,7.38
42.331938,8479,8468,322,13,7.38
42.431914,8485,8468,322,13,7.35
42.531944,8484,8464,322,13,7.35
42.631913,8500,8484,322,13,7.34
42.731938,8498,8500,0,13,7.34
42.831932,8477,8492,0,13,7.34
42.931945,8487,8484,0,13,7.32
43.031915,8449,8476,257,13,7.32
43.131937,8471,8456,257,13,7.32
43.231914,8408,8444,257,13,7.33
43.331945,8443,8468,288,13,7.33
43.431915,8457,8444,288,13,7.35
43.531938,8470,8488,288,13,7.35
43.631898,8485,8508,288,13,7.39
43.731945,8443,8456,49,13,7.39
43.831915,8451,8456,49,13,7.39
43.931955,8367,8424,49,13,7.39
44.031915,8453,8408,35,13,7.39
44.131937,8454,8448,35,13,7.39
44.231915,8469,8420,35,13,7.38
44.331936,8551,8476,165,13,7.38
44.431915,8398,8440,165,13,7.37
44.531945,8356,8352,165,13,7.37
44.631922,8436,8372,165,13,7.42
44.731937,7924,8500,102,13,7.42
44.831955,7059,7636,102,13,7.42
44.931987,7710,7336,102,13,7.35
45.031956,8183,8008,329,13,7.35
45.131978,8301,8256,329,13,7.35
45.231962,8166,8248,329,13,7.37
45.331977,7911,7952,416,13,7.37
45.431955,7934,7952,416,13,7.38
45.53202,7954,7908,416,13,7.38
45.631954,8154,8020,416,13,7.4
45.732004,8244,8172,223,13,7.4
45.831963,8228,8228,223,13,7.4
45.931977,8156,8180,223,13,7.42
46.031954,8143,8160,116,13,7.42
46.131977,8195,8140,116,13,7.42
46.231956,8165,8196,116,13,7.41
46.331976,8186,8172,83,13,7.41
46.431957,8279,8236,83,13,7.42
46.531979,8241,8260,83,13,7.42
46.631956,8253,8252,83,13,7.43
46.731977,8279,8248,206,13,7.43
46.831962,8165,8212,206,13,7.43
46.931978,8319,8196,206,13,7.41
47.031989,8356,8332,119,13,7.41
47.131978,8344,8324,119,13,7.41
47.231984,8280,8320,119,13,7.41
47.331978,8247,8252,40,13,7.41
47.431973,8229,8232,40,13,7.42
47.531979,8250,8224,40,13,7.42
47.631957,8255,8232,40,13,7.43
47.731978,8241,8240,0,13,7.43
47.831962,8328,8308,0,13,7.43
47.931979,8297,8308,0,13,6.09
48.031958,8267,8284,93,13,6.09
48.131978,8259,8268,93,13,6.09
48.231964,8277,8272,93,13,6.09
48.331987,8317,8300,170,13,6.09
48.431957,8375,8344,170,13,6.08
48.531979,8407,8392,170,13,6.08
48.631957,8430,8404,170,13,6.08
48.731988,8389,8400,32,13,6.08
48.831956,8295,8368,32,13,6.08
48.93198,8313,8304,32,13,6.09
49.031957,8464,8400,162,13,6.09
49.131978,8411,8444,162,13,6.09
49.231956,8341,8388,162,13,6.08
49.331978,8390,8368,81,13,6.08
49.431971,8450,8420,81,13,6.07
49.531977,8492,8472,81,13,6.07
49.631997,8464,8492,81,13,6.08
49.731986,8464,8468,0,13,6.08
49.83197,8527,8480,0,13,6.08
49.931976,8479,8512,0,13,6.09
50.031969,8527,8508,167,13,6.09
50.131978,8482,8496,167,13,6.09
50.231954,8536,8508,167,13,6.08
50.331976,8550,8532,68,13,6.08
50.431955,8508,8520,68,13,6.08
50.531977,8555,8516,68,13,6.08
50.631955,8535,8552,68,13,6.09
50.731986,8507,8536,179,13,6.09
50.831955,8553,8512,179,13,6.09
50.931977,8536,8524,179,13,6.09
51.031954,8515,8508,34,13,6.09
51.131976,8580,8504,34,13,6.09
51.231954,8548,8544,34,13,6.09
51.331977,8452,8508,279,13,6.09
51.431955,8442,8480,279,13,6.08
51.531979,8510,8480,279,13,6.08
51.631954,8568,8512,279,13,6.08
51.731978,8619,8500,604,13,6.08
51.831955,8585,8604,604,13,6.08
51.931976,8472,8516,604,13,6.08
52.031954,8522,8492,307,13,6.08
52.131976,8451,8492,307,13,6.08
52.231954,8482,8476,307,13,6.09
52.331979,8513,8504,63,13,6.09
52.431954,8473,8500,63,13,6.08
52.531986,8404,8436,63,13,6.08
52.631956,8441,8408,63,13,6.08
52.731977,8472,8436,163,13,6.08
52.831955,8514,8488,163,13,6.08
52.931977,8498,8516,163,13,6.09
53.031955,8421,8460,213,13,6.09
53.131976,8388,8400,213,13,6.09
53.231954,8367,8360,213,13,6.08
53.331977,8343,8364,0,13,6.08
53.431954,8303,8324,0,13,6.08
53.531978,8340,8312,0,13,6.08
53.631954,8400,8368,0,13,6.07
53.731976,8394,8384,92,13,6.07
53.831956,8340,8376,92,13,6.07
53.931977,8348,8356,92,13,6.08
54.031954,8398,8356,134,13,6.08
54.131986,8395,8380,134,13,6.08
54.231955,8476,8416,134,13,6.07
54.331977,8491,8516,119,13,6.07
54.431954,8380,8448,119,13,6.06
54.531977,8262,8296,119,13,6.06
54.631963,8378,8316,119,13,6.06
54.731976,8360,8400,88,13,6.06
54.831988,8354,8328,88,13,6.06
54.931977,8470,8436,88,13,6.07
55.031982,8371,8444,104,13,6.07
55.131976,8238,8268,104,13,6.07
55.231954,8422,8332,104,13,6.05
55.331977,8354,8404,467,13,6.05
55.431954,8364,8336,467,13,6.08
55.531977,8501,8436,467,13,6.08
55.631955,8335,8420,467,13,6.06
55.731996,8410,8356,199,13,6.06
55.831954,8533,8500,199,13,6.06
55.931984,8501,8520,199,13,6.08
56.031953,8519,8496,80,13,6.08
56.131978,8500,8528,80,13,6.08
56.231954,8448,8460,80,13,6.08
56.331978,8593,8524,182,13,6.08
56.431957,8453,8512,182,13,6.07
56.531977,8456,8408,182,13,6.07
56.631963,8436,8488,182,13,6.08
56.731976,8408,8372,117,13,6.08
56.831955,8517,8488,117,13,6.08
56.931978,8408,8428,117,13,6.07
57.031958,8494,8496,0,13,6.07
57.131976,8315,8416,0,13,6.07
57.231953,8386,8336,0,13,6.08
57.331986,8458,8404,187,13,6.08
57.431955,8713,8588,187,13,6.03
57.531977,8648,8708,187,13,6.03
57.631953,8818,8752,187,13,6.05
57.731985,8667,8780,213,13,6.05
57.831955,8715,8672,213,13,6.05
57.931976,8749,8584,213,13,6.06
58.031954,8558,8600,1146,13,6.06
58.131976,8566,8640,1146,13,6.06
58.231954,8575,8656,1146,13,6.07
58.331977,8711,8628,498,13,6.07
58.431953,8412,8556,498,13,6.05
58.531995,8537,8492,498,13,6.05
58.631955,8665,8588,498,13,6.08
58.731977,8635,8624,73,13,6.08
58.831955,8616,8624,73,13,6.08
58.931978,8587,8600,73,13,6.08
59.031957,8531,8552,158,13,6.08
59.131979,8550,8540,158,13,6.08
59.231954,8539,8548,158,13,6.09
59.331987,8541,8544,0,13,6.09
59.431956,8527,8544,0,13,6.09
59.531978,8549,8544,0,13,6.09
59.631954,8532,8544,0,13,6.09
59.731978,8561,8544,0,13,6.09
59.831956,8549,8548,0,13,6.09
59.931978,8518,8536,0,13,6.06
60.031964,8485,8512,150,13,6.06
60.131977,8512,8508,150,13,6.06
60.231955,8482,8504,150,13,6.07
60.331979,8463,8492,158,13,6.07
60.431958,8237,8424,158,13,6.04
60.531978,7965,8212,158,13,6.04
60.631956,7623,7820,158,13,5.98
60.731978,7639,7600,110,13,5.98
60.831963,7701,7644,110,13,5.98
60.931997,7637,7656,110,13,6.06
61.031953,7658,7616,150,13,6.06
61.131996,7730,7668,150,13,6.06
61.231954,7814,7748,150,13,6.07
61.332004,7963,7896,97,13,6.07
61.431955,8143,8084,97,13,6.04
61.531995,8248,8220,97,13,6.04
61.631955,8355,8312,97,13,6.07
61.731977,8444,8384,407,13,6.07
61.831954,8505,8480,407,13,6.07
61.931977,8500,8496,407,13,6.07
62.031954,8528,8520,20,13,6.07
62.131976,8517,8520,20,13,6.07
62.231963,8477,8496,20,13,6.08
62.331976,8447,8456,155,13,6.08
62.431955,8442,8420,155,13,6.08
62.531978,8512,8484,155,13,6.08
62.631953,8530,8528,155,13,6.07
62.731977,8599,8548,11,13,6.07
62.831955,8662,8640,11,13,6.07
62.931977,8548,8584,11,13,6.06
63.031953,8567,8592,0,13,6.06
63.131985,8561,8512,0,13,6.06
63.231954,8487,8560,0,13,6.06
63.331977,8533,8536,0,13,6.06
63.431954,8508,8460,0,13,6.08
63.532002,8445,8444,0,13,6.08
63.631954,8404,8492,0,13,6.07
63.732008,8400,8456,255,13,6.07
63.831954,8471,8472,255,13,6.07
63.932024,8491,8456,255,13,6.07
64.031954,8448,8408,1,13,6.07
64.132004,8381,8380,1,13,6.07
64.231961,8339,8424,1,13,6.07
64.331978,8361,8412,0,13,6.07
64.431955,8431,8376,0,13,6.07
64.531978,8427,8368,0,13,6.07
64.631956,8368,8412,0,13,6.08
64.731978,8343,8420,71,13,6.08
64.831954,8434,8360,71,13,6.08
64.931977,8448,8384,71,13,6.08
65.031956,8332,8420,75,13,6.08
65.131977,8316,8376,75,13,6.08
65.231955,8346,8296,75,13,6.07
65.331986,8312,8312,0,13,6.07
65.431954,8333,8392,0,13,6.08
65.531977,8477,8376,0,13,6.08
65.631953,8429,8392,0,13,6.08
65.731975,8380,8468,8,13,6.08
65.831954,8511,8436,8,13,6.08
65.931999,8468,8436,8,13,6.02
66.031954,8345,8460,184,13,6.02
66.131989,8450,8408,184,13,6.02
66.231954,8402,8380,184,13,6.08
66.331996,8330,8408,134,13,6.08
66.431955,8418,8392,134,13,6.07
66.531984,8453,8364,134,13,6.07
66.631954,8552,8504,134,13,6.06
66.731978,8691,8656,254,13,6.06
66.831955,8750,8676,254,13,6.06
66.931978,8657,8704,254,13,6.07
67.031961,8731,8712,274,13,6.07
67.131978,8694,8740,274,13,6.07
67.231955,8750,8700,274,13,6.04
67.331977,8724,8688,503,13,6.04
67.431954,8626,8652,503,13,6.05
67.531978,8791,8600,503,13,6.05
67.631953,8643,8716,503,13,6.08
67.731977,8614,8636,121,13,6.08
67.831954,8683,8624,121,13,6.08
67.931976,8603,8660,121,13,6.08
68.031962,8549,8604,235,13,6.08
68.131979,8492,8540,235,13,6.08
68.231954,8535,8488,235,13,6.09
68.331977,8579,8528,315,13,6.09
68.431954,8595,8588,315,13,6.08
68.531976,8572,8588,315,13,6.08
68.631956,8570,8560,315,13,6.08
68.731979,8576,8568,59,13,6.08
68.831954,7038,8384,59,13,6.08
68.931977,7638,7364,59,13,6.06
69.031954,8145,7996,675,13,6.06
69.131986,8197,8164,675,13,6.06
69.231959,7998,8104,675,13,6.01
69.331977,8094,8020,68,13,6.01
69.431955,8234,8184,68,13,6.07
69.531978,8178,8220,68,13,6.07
69.631956,8131,8156,68,13,6.08
69.731979,8197,8160,131,13,6.08
69.831955,8254,8232,131,13,6.08
69.931985,8326,8280,131,13,6.07
70.031956,8380,8400,266,13,6.07
70.131979,8342,8336,266,13,6.07
70.231954,8341,8340,266,13,6.07
70.331979,8352,8344,73,13,6.07
70.431955,8404,8372,73,13,6.08
70.531978,8476,8452,73,13,6.08
70.631954,8458,8464,73,13,6.09
70.731985,8529,8492,295,13,6.09
70.831955,8531,8544,295,13,6.09
70.931977,8499,8524,295,13,6.09
71.031953,8483,8492,102,13,6.09
71.131975,8518,8488,102,13,6.09
71.231953,8566,8540,102,13,6.07
71.331977,8571,8564,63,13,6.07
71.431953,8549,8564,63,13,6.08
71.531993,8522,8520,63,13,6.08
71.631953,8547,8524,63,13,6.08
71.731975,8557,8548,85,13,6.08
71.831953,8574,8564,85,13,6.08
71.931976,8559,8560,85,13,6.08
72.031954,8540,8552,110,13,6.08
72.131975,8557,8548,110,13,6.08
72.231953,8582,8564,110,13,6.08
72.331977,8596,8600,0,13,6.08
72.431961,9587,9392,0,13,6.01
72.531975,8917,9168,0,13,6.01
