t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.031932,8166,8184,208,20,5.92
0.131908,8166,8184,226,20,5.92
0.23193,8166,8184,226,20,5.95
0.331909,8166,8184,226,20,5.95
0.431931,8166,8184,226,20,5.93
0.531906,8166,8184,252,20,5.93
0.63193,8166,8184,252,20,5.93
0.731907,8166,8184,252,20,5.98
0.83193,8166,8184,269,20,5.98
0.931907,8166,8184,269,20,5.98
1.035887,8840,8220,269,20,5.25
1.135887,8840,8828,66,20,5.25
1.235936,8840,8828,66,20,6.03
1.335937,8840,8832,66,20,6.03
1.435938,8840,8832,66,20,7.36
1.535937,8840,8828,42,20,7.36
1.63597,8840,8832,42,20,7.36
1.735978,8840,8832,42,20,7.36
1.835969,8840,8832,51,20,7.36
1.935937,8840,8832,51,20,7.36
2.035984,8840,8832,51,20,7.37
2.135943,8840,8832,151,20,7.37
2.235972,8840,8832,151,20,7.37
2.335938,8848,8832,151,20,7.37
2.435954,8951,8880,151,20,7.28
2.535937,9160,9144,35,20,7.28
2.635936,9160,9148,35,20,7.28
2.735976,9160,9148,35,20,7.35
2.835935,9160,9148,153,20,7.35
2.93597,9160,9148,153,20,7.35
3.035939,9160,9148,153,20,7.36
3.135964,8840,9068,1353,20,7.36
3.235945,8840,8848,1353,20,7.37
3.335935,8837,8844,1353,20,7.37
3.435936,7492,8568,1353,20,7.08
3.535936,7492,7516,329,20,7.08
3.635935,7492,7516,329,20,7.08
3.735939,7492,7516,329,20,7.33
3.835937,8858,7516,13,20,7.33
3.935937,8841,8756,13,20,7.33
4.035937,8840,8832,13,20,7.36
4.135936,8836,8832,0,20,7.36
4.235937,8831,8832,0,20,7.37
4.335936,8830,8832,0,20,7.37
4.435937,8829,8832,0,20,7.37
4.535936,8829,8832,0,20,7.37
4.635945,8842,8832,0,20,7.37
4.735977,8843,8832,0,20,7.36
4.835935,8842,8832,100,20,7.36
4.935937,8844,8836,100,20,7.36
5.035935,8840,8836,100,20,7.37
5.135936,8840,8836,0,20,7.37
5.235936,8840,8836,0,20,7.36
5.335935,8824,8836,0,20,7.36
5.435937,8842,8832,0,20,7.36
5.535936,8842,8836,58,20,7.36
5.635936,8842,8836,58,20,7.36
5.735937,8842,8836,58,20,7.37
5.835936,8842,8836,64,20,7.37
5.935937,8842,8836,64,20,7.37
6.035941,8842,8836,64,20,7.36
6.135937,8842,8836,71,20,7.36
6.235966,8842,8836,71,20,7.36
6.335937,8842,8836,71,20,7.36
6.435953,8842,8836,71,20,6.03
6.535937,8842,8836,80,20,6.03
6.635936,8842,8836,80,20,6.03
6.735937,8842,8836,80,20,6.03
6.835936,8842,8836,85,20,6.03
6.935935,8842,8836,85,20,6.03
7.035945,8842,8836,85,20,6.03
7.135937,8842,8836,92,20,6.03
7.235937,8842,8836,92,20,6.03
7.335944,8842,8836,92,20,6.03
7.435945,8842,8836,92,20,6.03
7.535935,8842,8836,100,20,6.03
7.635937,8842,8836,100,20,6.03
7.735936,8842,8836,100,20,6.03
7.835936,8842,8836,105,20,6.03
7.935948,8842,8836,105,20,6.03
8.035937,8842,8836,105,20,6.04
8.135936,8842,8836,112,20,6.04
8.235945,8842,8836,112,20,6.03
8.335936,8842,8836,112,20,6.03
8.435936,8842,8836,112,20,6.03
8.535937,8842,8836,121,20,6.03
8.635936,8842,8836,121,20,6.03
8.735937,8842,8836,121,20,6.03
8.835938,8842,8836,126,20,6.03
8.935937,8842,8836,126,20,6.03
9.035937,8842,8836,126,20,6.03
9.135938,8842,8836,133,20,6.03
9.235939,8842,8836,133,20,6.03
9.335937,8842,8836,133,20,6.03
9.435938,8842,8836,133,20,6.03
9.535936,8842,8836,141,20,6.03
9.635937,8842,8836,141,20,6.03
9.735936,8842,8836,141,20,6.03
9.835944,8842,8836,146,20,6.03
9.935936,8842,8836,146,20,6.03
10.035935,8842,8836,146,20,6.03
10.135935,8842,8836,153,20,6.03
10.235937,8842,8836,153,20,6.03
10.335935,8842,8836,153,20,6.03
10.435935,8842,8836,153,20,6.03
10.535937,8842,8836,162,20,6.03
10.635935,8842,8836,162,20,6.03
10.735934,8842,8836,162,20,6.03
10.835937,8842,8836,167,20,6.03
10.935937,8842,8836,167,20,6.03
11.035936,8842,8836,167,20,6.02
11.135937,8842,8836,174,20,6.02
11.235944,8842,8836,174,20,6.03
11.335942,8842,8836,174,20,6.03
11.435958,8842,8836,174,20,6.03
11.535936,8842,8836,182,20,6.03
11.635971,8842,8836,182,20,6.03
11.735936,8842,8836,182,20,6.02
11.83596,8842,8836,187,20,6.02
11.935938,8842,8836,187,20,6.02
12.035935,8842,8836,187,20,6.02
12.135939,8842,8836,194,20,6.02
12.235937,8842,8836,194,20,6.03
12.335936,8842,8836,194,20,6.03
12.435935,8842,8836,194,20,6.02
12.535935,8842,8836,203,20,6.02
12.635936,8842,8836,203,20,6.02
12.735935,8842,8836,203,20,6.02
12.835935,8842,8836,208,20,6.02
12.935943,8842,8836,208,20,6.02
13.035936,8842,8836,208,20,6.02
13.135935,8842,8836,214,20,6.02
13.235945,8842,8836,214,20,6.02
13.335937,8842,8836,214,20,6.02
13.435937,8842,8836,214,20,6.03
13.535936,8842,8836,223,20,6.03
13.635937,8842,8836,223,20,6.03
13.735944,8842,8836,223,20,6.04
13.835936,8842,8836,58,20,6.04
13.935936,8842,8836,58,20,6.04
14.035936,8842,8836,58,20,6.04
14.135936,8842,8836,64,20,6.04
14.235936,8842,8836,64,20,6.04
14.335953,8842,8836,64,20,6.04
14.435936,8842,8836,64,20,6.03
14.535984,8842,8836,71,20,6.03
14.635962,8842,8836,71,20,6.03
14.735954,8842,8836,71,20,6.04
14.835936,8842,8836,54,20,6.04
14.935945,8842,8836,54,20,6.04
15.035935,8842,8836,54,20,6.04
15.135938,8842,8836,61,20,6.04
15.235937,8842,8836,61,20,6.04
15.335938,8842,8836,61,20,6.04
15.435937,8842,8836,61,20,6.04
15.535944,8842,8836,56,20,6.04
15.635934,8842,8836,56,20,6.04
15.735935,8842,8836,56,20,6.04
15.835937,8842,8836,63,20,6.04
15.935936,8842,8836,63,20,6.04
16.035944,8842,8836,63,20,6.04
16.135937,8842,8836,69,20,6.04
16.235935,8842,8836,69,20,6.04
16.335963,8842,8836,69,20,6.04
16.435938,8842,8836,69,20,6.04
16.535954,8842,8836,76,20,6.04
16.635936,8842,8836,76,20,6.04
16.735981,8842,8836,76,20,6.04
16.835945,8842,8836,83,20,6.04
16.935963,8842,8836,83,20,6.04
17.035937,8842,8836,83,20,6.03
17.135936,8842,8836,90,20,6.03
17.235937,8842,8836,90,20,6.04
17.335935,8842,8836,90,20,6.04
17.435936,8842,8836,90,20,6.03
17.535936,8842,8836,97,20,6.03
17.635936,8842,8836,97,20,6.03
17.735937,8842,8836,97,20,6.03
17.835886,8842,8836,104,20,6.03
17.935889,8842,8836,104,20,6.03
18.035886,8842,8836,104,20,6.04
18.135886,8842,8836,110,20,6.04
18.235887,8842,8836,110,20,6.03
18.335886,8842,8836,110,20,6.03
18.435887,8842,8836,110,20,6.03
18.535885,8842,8836,117,20,6.03
18.635886,8842,8836,117,20,6.03
18.735886,8842,8836,117,20,6.03
18.835888,8842,8836,124,20,6.03
18.935895,8842,8836,124,20,6.03
19.035888,8842,8836,124,20,6.03
19.135887,8842,8836,131,20,6.03
19.235886,8842,8836,131,20,6.03
