t__s,ACT_ELEVATOR.Position_CMD,ACT_ELEVATOR.Position_FB,ACT_ELEVATOR.Torque_FB,ACT_ELEVATOR.Temperature_FB__dC,ACT_ELEVATOR.Voltage_FB__V
-0.008088,7920,7924,0,27,6.06
0.09191,7920,7924,0,27,6.06
0.19191,7920,7924,0,27,6.06
0.291939,7920,7924,0,27,6.07
0.39191,7920,7924,0,27,6.07
0.491912,7920,7924,0,27,6.07
0.59191,7920,7924,0,27,6.06
0.69191,7920,7924,0,27,6.06
0.79191,7920,7924,0,27,6.06
0.89191,7920,7924,0,27,6.06
0.995947,8201,7924,0,27,6.06
1.095949,8201,8196,75,27,6.06
1.195947,8201,8200,75,27,6.06
1.295949,8201,8200,75,27,7.42
1.395949,8201,8200,0,27,7.42
1.495948,8201,8200,0,27,7.42
1.595947,8201,8200,0,27,7.42
1.695886,8201,8200,0,27,7.42
1.795886,8201,8200,0,27,7.42
1.895887,8201,8200,0,27,7.42
1.995886,8201,8200,0,27,7.42
2.095886,8201,8200,0,27,7.42
2.195887,8201,8200,0,27,7.42
2.295886,8201,8200,0,27,7.42
2.395887,8201,8200,0,27,7.42
2.495886,8201,8200,0,27,7.42
2.595886,8201,8200,0,27,7.42
2.695887,8201,8200,0,27,7.42
2.795887,8201,8200,0,27,7.42
2.895886,8201,8200,0,27,7.42
2.995886,8201,8200,0,27,7.42
3.095887,8201,8200,0,27,7.42
3.195886,8201,8200,0,27,7.42
3.295886,8201,8200,0,27,7.42
3.395886,8201,8200,0,27,7.42
3.495894,8201,8200,0,27,7.42
3.595886,8201,8200,0,27,7.42
3.695886,8201,8200,0,27,7.42
3.795886,8201,8200,0,27,7.42
3.895886,8201,8200,0,27,7.42
3.995886,8201,8200,0,27,7.42
4.095887,8201,8200,0,27,7.42
4.195885,8201,8200,0,27,7.42
4.295886,8201,8200,0,27,7.42
4.395885,8201,8200,0,27,7.42
4.495885,8201,8200,0,27,7.42
4.595887,8201,8200,0,27,7.42
4.695886,8201,8200,0,27,7.42
4.795894,8201,8200,0,27,7.42
4.895886,8201,8200,0,27,7.42
4.995886,8201,8200,0,27,7.42
5.095886,8201,8200,0,27,7.42
5.195933,8201,8200,0,27,7.42
5.295892,8201,8200,0,27,7.42
5.395935,8201,8200,0,27,7.42
5.495887,8201,8200,0,27,7.42
5.595886,8201,8200,0,27,7.42
5.695888,8201,8200,0,27,7.42
5.795886,8201,8200,0,27,7.42
5.895886,8201,8200,0,27,7.42
5.995886,8201,8200,0,27,7.43
6.095886,8201,8200,0,27,7.43
6.195886,8201,8200,0,27,7.43
6.295889,8201,8200,0,27,6.08
6.395886,8201,8200,0,27,6.08
6.49589,8201,8200,0,27,6.08
6.595885,8201,8200,0,27,6.08
6.695909,8201,8200,0,27,6.08
6.795885,8201,8200,0,27,6.08
6.895929,8201,8200,0,27,6.08
6.995887,8201,8200,0,27,6.08
7.095885,8201,8200,0,27,6.08
7.195885,8201,8200,0,27,6.08
7.295887,8201,8200,0,27,6.08
7.395886,8201,8200,0,27,6.08
7.495884,8201,8200,0,27,6.08
7.595897,8201,8200,0,27,6.08
7.695884,8201,8200,0,27,6.08
7.795889,8201,8200,0,27,6.08
7.895888,8201,8200,0,27,6.08
7.995886,8201,8200,0,27,6.08
8.095887,8201,8200,0,27,6.08
8.195886,8201,8200,0,27,6.08
8.295887,8201,8200,0,27,6.08
8.395886,8201,8200,0,27,6.08
8.495884,8201,8200,0,27,6.08
8.595885,8201,8200,0,27,6.08
8.695887,8201,8200,0,27,6.08
8.795886,8201,8200,0,27,6.08
8.895886,8211,8200,0,27,6.08
8.995886,8214,8208,0,27,6.08
9.095887,8215,8208,68,27,6.08
9.195886,8215,8208,68,27,6.08
9.295901,8215,8208,68,27,6.08
9.395886,8215,8212,0,27,6.08
9.495894,8214,8208,0,27,6.08
9.595885,8211,8212,0,27,6.01
9.695904,8233,8216,56,27,6.01
9.795886,8234,8228,56,27,6.05
9.895927,8234,8228,56,27,6.05
9.995884,8234,8228,56,27,6.06
10.095928,8234,8228,66,27,6.06
10.195886,8228,8228,66,27,6.06
10.295887,8205,8212,66,27,6.07
10.395887,8204,8212,78,27,6.07
10.495893,8202,8208,78,27,6.07
10.595889,8194,8204,78,27,5.97
10.695885,8194,8204,266,27,5.97
10.795886,8194,8200,266,27,6.06
10.895884,8194,8200,266,27,6.06
10.995886,8194,8200,266,27,6.06
11.095885,8194,8200,69,27,6.06
11.195886,8201,8200,69,27,6.06
11.295887,8202,8200,69,27,6.08
11.395886,8202,8200,0,27,6.08
11.495886,8219,8204,0,27,6.08
11.595886,8983,8396,0,27,5.99
11.695886,8983,8980,0,27,5.99
11.795888,8983,8984,0,27,6.07
11.895886,8983,8980,0,27,6.07
11.995887,8983,8984,0,27,6.07
12.095886,8983,8980,0,27,6.07
12.195887,8049,8932,0,27,6.07
12.295889,8197,8168,0,27,6.06
12.395886,8199,8184,58,27,6.06
12.495885,8199,8184,58,27,6.06
12.595887,8183,8184,58,27,6.07
12.695887,7770,7972,824,27,6.07
12.795895,7423,7552,824,27,6.02
12.895887,7423,7424,824,27,6.02
12.995892,7423,7424,824,27,6.08
13.095888,7997,7424,0,27,6.08
13.195886,8198,8112,0,27,6.08
13.295887,8201,8196,0,27,6.08
13.395886,8201,8196,47,27,6.08
13.495884,8201,8196,47,27,6.08
13.595887,8201,8196,47,27,6.08
13.695888,8201,8196,52,27,6.08
13.795886,8201,8196,52,27,6.07
13.895886,8201,8196,52,27,6.07
13.995885,8201,8196,52,27,6.07
