t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.032056,9584,9568,174,6,6.09
0.131997,9584,9568,174,6,6.09
0.232032,9584,9568,174,6,6.1
0.332003,9584,9568,189,6,6.1
0.432057,9584,9568,189,6,6.1
0.532002,9584,9568,189,6,6.11
0.63206,9584,9568,206,6,6.11
0.732003,9584,9568,206,6,6.11
0.832056,9584,9568,206,6,6.11
0.931992,9584,9568,206,6,6.1
1.047998,8805,9524,2009,6,6.1
1.147996,8805,8832,2009,6,6.1
1.247998,8805,8816,2009,6,6.05
1.347998,8805,8812,76,6,6.05
1.447997,8805,8812,76,6,6.05
1.547998,8805,8812,76,6,7.52
1.648,8805,8812,83,6,7.52
1.747997,8805,8812,83,6,7.51
1.847998,8805,8812,83,6,7.51
1.947998,8805,8812,83,6,7.52
2.047998,8805,8812,93,6,7.52
2.148,8805,8812,93,6,7.52
2.247999,8805,8812,93,6,7.51
2.347997,8805,8812,100,6,7.51
2.447999,8805,8812,100,6,7.51
2.547998,8805,8812,100,6,7.51
2.647998,8805,8812,107,6,7.51
2.747997,8805,8812,107,6,7.51
2.847998,8805,8812,107,6,7.51
2.948015,8805,8812,107,6,7.51
3.048006,8805,8808,0,6,7.51
3.147997,8805,8808,0,6,7.51
3.247998,8805,8808,0,6,7.52
3.347999,8805,8808,0,6,7.52
3.447999,8805,8808,0,6,7.52
3.547998,8805,8808,0,6,7.52
3.648,8805,8808,0,6,7.52
3.747998,8805,8808,0,6,7.51
3.847999,8805,8808,0,6,7.51
3.947997,8805,8808,0,6,7.52
4.047998,8805,8808,0,6,7.52
4.147998,8805,8808,0,6,7.52
4.248011,8805,8808,0,6,7.52
4.347998,8805,8808,0,6,7.52
4.448004,8805,8808,0,6,7.52
4.547998,8805,8808,0,6,7.52
4.648042,8805,8808,0,6,7.52
4.747999,8805,8808,0,6,7.52
4.848024,8805,8808,0,6,7.52
4.948004,8805,8808,0,6,7.52
5.047999,8805,8808,0,6,7.52
5.148001,8805,8808,0,6,7.52
5.247997,8805,8808,0,6,7.52
5.347997,8805,8808,0,6,7.52
5.447996,8805,8808,0,6,7.52
5.547997,8805,8808,0,6,7.52
5.647999,8805,8808,0,6,7.52
5.747998,8805,8808,0,6,7.52
5.847998,8805,8808,0,6,7.52
5.947999,8803,8808,0,6,7.52
6.047997,8805,8808,0,6,7.52
6.148014,8805,8808,0,6,7.52
6.247998,8805,8808,0,6,6.59
6.348049,8805,8808,0,6,6.59
6.447997,8805,8808,0,6,6.59
6.548042,8805,8808,0,6,6.16
6.647999,8805,8808,0,6,6.16
6.748025,8805,8808,0,6,6.16
6.847997,8805,8808,0,6,6.16
6.947998,8805,8808,0,6,6.17
7.048,8805,8808,0,6,6.17
7.147997,8805,8808,0,6,6.17
7.247997,8805,8808,0,6,6.16
7.347996,8805,8808,0,6,6.16
7.447999,8801,8808,0,6,6.16
7.547998,8801,8808,0,6,6.17
7.64804,8801,8808,68,6,6.17
7.747998,10395,8824,68,6,6.11
7.847999,10395,9692,68,6,6.11
7.947998,10395,10352,68,6,6.13
8.047998,10395,10356,375,6,6.13
8.147996,10395,10356,375,6,6.13
8.247999,10395,10356,375,6,6.13
8.347998,10395,10356,416,6,6.13
8.447999,10395,10356,416,6,6.13
8.547999,10395,10356,416,6,6.12
8.647998,10395,10356,455,6,6.12
8.747999,8795,10356,455,6,6.12
8.848,8797,9220,455,6,6.12
8.947998,8797,8808,455,6,6.16
9.048007,8796,8804,124,6,6.16
9.147998,8684,8780,124,6,6.16
9.247998,8408,8512,124,6,6.1
9.348,8408,8428,296,6,6.1
9.448,8408,8428,296,6,6.1
9.547998,8408,8428,296,6,6.14
9.648,8408,8428,317,6,6.14
9.748001,8408,8428,317,6,6.14
9.848,8408,8428,317,6,6.14
9.947997,8408,8428,317,6,6.14
10.047997,8408,8428,344,6,6.14
10.148003,8408,8428,344,6,6.14
10.247999,8408,8428,344,6,6.15
10.348004,8771,8468,1008,6,6.15
10.447998,8771,8764,1008,6,6.15
10.548003,8771,8768,1008,6,6.17
10.647999,8771,8768,0,6,6.17
10.748001,8770,8768,0,6,6.16
10.848016,8782,8768,0,6,6.16
10.947999,8862,8836,0,6,6.15
11.048004,8862,8856,66,6,6.15
11.147998,8862,8856,66,6,6.15
11.248001,8862,8856,66,6,6.17
11.347997,8862,8856,73,6,6.17
11.448009,8862,8856,73,6,6.17
11.547998,8862,8856,73,6,6.16
11.64803,8862,8856,78,6,6.16
11.747996,8862,8856,78,6,6.16
11.84802,8862,8856,78,6,6.16
11.947997,8862,8856,78,6,6.16
12.048022,8774,8860,81,6,6.16
12.147997,8773,8784,81,6,6.16
12.248027,8773,8780,81,6,6.16
12.347996,8773,8780,80,6,6.16
12.448024,8773,8780,80,6,6.16
12.547998,8773,8780,80,6,6.16
12.648016,8773,8780,87,6,6.16
12.747998,8773,8780,87,6,6.17
12.847998,8775,8780,87,5,6.17
12.947996,8783,8780,87,5,6.16
13.048,8783,8780,0,5,6.16
13.147997,8783,8780,0,5,6.16
13.247999,8783,8780,0,5,6.16
13.347997,8783,8780,0,5,6.16
13.447998,8783,8780,0,5,6.16
13.547998,8783,8780,0,5,6.16
13.648006,8783,8780,0,5,6.16
13.747997,8783,8780,0,5,6.17
13.847999,8768,8780,0,5,6.17
13.947998,8766,8776,0,5,6.15
14.048,8766,8776,97,5,6.15
14.147998,8766,8776,97,5,6.15
14.247998,8766,8776,97,5,6.16
14.347997,8766,8776,107,5,6.16
14.447998,8766,8776,107,5,6.16
14.547997,8765,8776,107,5,6.16
14.647998,8765,8776,127,5,6.16
14.747997,8766,8776,127,5,6.16
14.847998,8766,8776,127,5,6.16
14.947998,8766,8776,127,5,6.16
15.047999,8766,8776,133,5,6.16
15.148016,8766,8776,133,5,6.16
15.247996,8766,8776,133,5,6.16
15.348003,8766,8776,143,5,6.16
15.447998,8766,8776,143,5,6.16
15.548004,8766,8772,143,5,6.16
15.648004,8766,8772,114,5,6.16
15.747998,8766,8772,114,5,6.16
15.847999,8766,8772,114,5,6.16
15.947998,8766,8772,114,5,6.15
16.047998,8766,8772,122,5,6.15
16.147997,8766,8772,122,5,6.15
16.248005,8766,8772,122,5,6.16
16.347997,8766,8772,127,5,6.16
16.447997,8766,8772,127,5,6.16
16.547998,8766,8772,127,5,6.16
16.647999,8766,8772,134,5,6.16
16.747998,8766,8772,134,5,6.16
16.848,8766,8772,134,5,6.16
16.947999,8766,8772,134,5,6.16
17.047996,8766,8772,143,5,6.16
17.147997,8766,8772,143,5,6.16
17.248005,8766,8772,143,5,6.16
17.348001,8766,8772,148,5,6.16
17.448007,8766,8772,148,5,6.16
17.547999,8766,8772,148,5,6.16
17.647999,8766,8772,155,5,6.16
17.747998,8766,8772,155,5,6.16
17.847999,8766,8772,155,5,6.16
17.948004,8766,8772,155,5,6.15
18.048001,8766,8772,163,5,6.15
18.147998,8766,8772,163,5,6.15
18.247999,8766,8772,163,5,6.16
18.348004,8766,8772,168,5,6.16
18.447999,8766,8772,168,5,6.16
