t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.071958,8888,8876,109,11,6
0.171982,8888,8876,109,11,6
0.27196,8888,8876,109,11,5.98
0.371961,8888,8876,122,11,5.98
0.47196,8888,8876,122,11,5.98
0.571984,8888,8876,122,11,5.98
0.67196,8888,8876,122,11,5.97
0.771984,8888,8876,138,11,5.97
0.871968,8888,8876,138,11,5.97
0.971985,8888,8876,138,11,5.99
1.083939,8132,8456,1460,11,5.99
1.183934,8178,8144,1460,11,5.99
1.28394,8179,8184,1460,11,7.38
1.383912,8179,8188,85,11,7.38
1.483945,8179,8188,85,11,7.38
1.583937,8179,8188,85,11,7.38
1.683937,8179,8188,85,11,7.38
1.783934,7867,8096,1470,11,7.38
1.883939,9251,7956,1470,11,7.38
1.983904,9591,9112,1470,11,7.25
2.083949,8181,9484,2325,11,7.25
2.183926,7867,8132,2325,11,7.25
2.283939,7867,7892,2325,11,7.36
2.383904,9591,8460,2798,11,7.36
2.48395,7881,9560,2798,11,7.37
2.583903,7867,8144,2798,11,7.37
2.68394,7867,7892,2798,11,7.37
2.783903,7867,7892,300,11,7.37
2.883956,9591,7960,300,11,7.37
2.983909,8087,8372,300,11,7.3
3.083976,7922,8096,353,11,7.3
3.183944,8183,8096,353,11,7.3
3.283968,8576,8244,353,11,7.38
3.383913,7938,8324,358,11,7.38
3.48397,7938,7956,358,11,7.36
3.583903,8168,7924,358,11,7.36
3.683968,8567,8520,358,11,7.38
3.783905,9591,9272,1576,11,7.38
3.88394,7867,8884,1576,11,7.38
3.983903,9169,7968,1576,11,7.25
4.083946,9169,9128,189,11,7.25
4.183934,9169,9148,189,11,7.25
4.283948,7867,9204,189,11,7.16
4.383906,8183,8076,68,11,7.16
4.483942,8233,8200,68,11,7.37
4.583903,8101,8180,68,11,7.37
4.683947,8169,8168,68,11,7.39
4.783905,8169,8176,64,11,7.39
4.883941,8158,8176,64,11,7.39
4.983911,8175,8172,64,11,7.38
5.083939,8182,8184,0,11,7.38
5.183931,8154,8188,0,11,7.38
5.283938,8163,8164,0,11,7.38
5.383904,8163,8172,83,11,7.38
5.483947,8163,8172,83,11,7.38
5.583905,8156,8172,83,11,7.38
5.68394,8367,8236,83,11,7.2
5.783903,8367,8372,49,11,7.2
5.883948,8181,8228,49,11,7.2
5.983905,8165,8176,49,11,7.38
6.083946,8126,8172,298,11,7.38
6.183934,8151,8164,298,11,7.38
6.283939,8082,8164,298,11,6.05
6.383938,8192,8192,148,11,6.05
6.483947,8187,8196,148,11,6.05
6.583906,8186,8196,148,11,6.05
6.68394,8186,8196,148,11,6.05
6.783913,8186,8196,104,11,6.05
6.883949,8186,8196,104,11,6.05
6.983911,8186,8196,104,11,6.05
7.08394,8186,8196,114,11,6.05
7.183933,8186,8196,114,11,6.05
7.283941,8186,8196,114,11,6.05
7.383914,8186,8196,124,11,6.05
7.483956,8186,8196,124,11,6.05
7.583906,8186,8196,124,11,6.05
7.683946,8186,8196,124,11,6.05
7.783904,8186,8196,138,11,6.05
7.883948,8186,8192,138,11,6.05
7.983904,8186,8192,138,11,6.05
8.083939,8186,8192,107,11,6.05
8.183931,8186,8192,107,11,6.05
8.283939,8186,8192,107,11,6.05
8.383909,8186,8192,114,11,6.05
8.483943,8186,8192,114,11,6.05
8.583905,8186,8192,114,11,6.05
8.68394,8186,8192,114,11,6.05
8.783902,8186,8192,122,11,6.05
8.883955,8186,8192,122,11,6.05
8.983904,8186,8192,122,11,6.05
9.083969,8186,8192,127,11,6.05
9.18393,8186,8192,127,11,6.05
9.283968,8186,8192,127,11,6.04
9.383917,8186,8192,134,11,6.04
