t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.011925,7812,7820,235,13,6.02
0.111925,7812,7820,235,13,6.02
0.211925,7812,7820,235,13,6.01
0.311925,7812,7820,75,13,6.01
0.411925,7812,7820,75,13,6.01
0.511942,7812,7820,75,13,6.01
0.611924,7812,7820,83,13,6.01
0.711926,7812,7820,83,13,6.01
0.81191,7812,7820,83,13,6.02
0.911926,7812,7820,92,13,6.02
1.023978,8472,7820,92,13,6.02
1.123985,8447,8388,92,13,6.02
1.223935,8447,8444,92,13,7.23
1.324002,8447,8444,0,13,7.23
1.42393,8447,8444,0,13,7.23
1.523954,8447,8444,0,13,7.42
1.623928,8447,8444,0,13,7.42
1.723956,8447,8444,0,13,7.42
1.823934,8447,8444,0,13,7.42
1.923957,8447,8444,0,13,7.42
2.023931,8447,8444,0,13,7.42
2.123928,8447,8444,0,13,7.42
2.223946,8447,8444,0,13,7.42
2.323954,8447,8444,0,13,7.42
2.423993,8447,8444,0,13,7.42
2.523955,8447,8444,0,13,7.42
2.623954,8447,8444,0,13,7.42
2.723964,8447,8444,0,13,7.42
2.823928,8447,8444,0,13,7.42
2.923998,8447,8444,0,13,7.42
3.02393,8447,8444,0,13,7.42
3.123945,8447,8444,0,13,7.42
3.223928,8447,8444,0,13,7.42
3.323964,8447,8444,0,13,7.42
3.423928,8447,8444,0,13,7.42
3.523951,8447,8444,0,13,7.42
3.623929,8447,8444,0,13,7.42
3.723928,8447,8444,0,13,7.42
3.823929,8447,8444,0,13,7.42
3.923951,8447,8444,0,13,7.42
4.023929,8447,8444,0,13,7.42
4.123962,8447,8444,0,13,7.42
4.223929,8447,8444,0,13,7.42
4.323981,8447,8444,0,13,7.42
4.423929,8447,8444,0,13,7.42
4.523955,8447,8444,0,13,7.42
4.623939,8447,8444,0,13,7.42
4.723951,8447,8444,0,13,7.42
4.823929,8447,8444,0,13,7.42
4.923955,8447,8444,0,13,7.42
5.023928,8447,8444,0,13,7.42
5.123927,8447,8444,0,13,7.42
5.22393,8447,8444,0,13,7.42
5.323974,8447,8444,0,13,7.42
5.42393,8447,8444,0,13,7.42
5.523958,8447,8444,0,13,7.42
5.623928,8447,8444,0,13,7.42
5.723932,8447,8444,0,13,7.42
5.823929,8447,8444,0,13,7.42
5.923955,8447,8444,0,13,7.42
6.02393,8447,8444,0,13,7.42
6.123933,8447,8444,0,13,7.42
6.223929,8447,8444,0,13,6.08
6.323956,8447,8444,0,13,6.08
6.42393,8447,8444,0,13,6.08
6.52396,8447,8444,0,13,6.08
6.623927,8447,8444,0,13,6.08
6.723962,8447,8444,0,13,6.08
6.82393,8447,8444,0,13,6.08
6.923956,8478,8456,156,13,6.08
7.02393,8478,8472,156,13,6.07
7.123934,8478,8472,156,13,6.07
7.223928,8477,8472,156,13,6.08
7.323957,8792,8472,129,13,6.08
7.42393,8792,8764,129,13,6.08
7.523955,8792,8784,129,13,6.06
7.62393,8792,8784,127,13,6.06
7.723962,8792,8784,127,13,6.06
