t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.072089,8546,8524,206,15,6.01
0.17209,8546,8524,206,15,6.01
0.272101,8546,8524,206,15,5.95
0.372082,8546,8524,237,15,5.95
0.472105,8546,8524,237,15,5.95
0.572083,8546,8524,237,15,6
0.672082,8546,8524,259,15,6
0.772105,8546,8524,259,15,6
0.87208,8546,8524,259,15,5.99
0.972123,8546,8524,281,15,5.99
1.07596,7803,8112,281,15,5.75
1.175958,7803,7816,281,15,5.75
1.275957,7803,7816,281,15,7.41
1.375966,7803,7816,129,15,7.41
1.475957,7803,7816,129,15,7.41
1.57596,7803,7816,129,15,7.41
1.675969,7803,7816,141,15,7.41
1.775992,7803,7816,141,15,7.41
1.875961,7803,7816,141,15,7.4
1.975961,7803,7816,155,15,7.4
2.075962,7803,7816,155,15,7.41
2.17596,7803,7816,155,15,7.41
2.275969,7803,7816,155,15,7.41
2.375959,7803,7812,136,15,7.41
2.475961,7803,7812,136,15,7.41
2.57596,7803,7812,136,15,7.41
2.675962,7803,7812,145,15,7.41
2.775961,7803,7812,145,15,7.41
2.875961,7803,7812,145,15,7.41
2.975963,7803,7812,153,15,7.41
3.075962,7803,7812,153,15,7.41
3.176003,7803,7812,153,15,7.41
3.275968,7803,7812,153,15,7.4
3.376001,7803,7812,167,15,7.4
3.475973,7803,7812,167,15,7.4
3.575992,7803,7812,167,15,7.4
3.675961,7803,7812,175,15,7.4
3.776021,7803,7812,175,15,7.4
3.875963,7803,7812,175,15,7.4
3.975977,7803,7812,184,15,7.4
4.075963,7803,7812,184,15,7.4
4.175962,7803,7812,184,15,7.4
4.275962,7803,7808,184,15,7.41
4.37596,7803,7808,158,15,7.41
4.475999,7803,7808,158,15,7.41
4.575962,7803,7808,158,15,7.4
4.675962,7803,7808,163,15,7.4
4.77596,7803,7808,163,15,7.4
4.875994,7803,7808,163,15,7.4
4.975962,7810,7792,34,15,7.4
5.075959,9315,7868,34,15,7.17
5.17596,9315,9260,34,15,7.17
5.27596,9315,9292,34,15,7.39
5.376002,9315,9292,254,15,7.39
5.475961,9315,9292,254,15,7.39
5.575962,9315,9292,254,15,7.39
5.67596,9315,9292,278,15,7.39
5.775961,7806,8188,278,15,7.39
5.875961,7805,7808,278,15,7.41
5.975961,7805,7812,64,15,7.41
6.075959,7798,7812,64,15,7.41
6.175963,7465,7524,64,16,7.41
6.275959,7465,7496,64,16,6.05
6.375962,7465,7496,344,16,6.05
6.475961,7465,7496,344,16,6.05
6.575961,7465,7496,344,16,6.05
6.675971,7713,7496,172,16,6.05
6.775959,7791,7780,172,16,6.05
6.875962,7792,7800,172,16,6.08
6.975958,7786,7800,133,16,6.08
7.075961,7775,7796,133,16,6.07
7.175962,7772,7788,133,16,6.07
7.275968,7772,7788,133,16,6.07
7.375961,7772,7784,134,16,6.07
7.475962,7772,7784,134,16,6.07
7.575999,7773,7784,134,16,6.07
7.675961,7776,7784,109,16,6.07
7.775961,7783,7784,109,16,6.07
7.87596,7786,7788,109,16,6.08
7.976007,7854,7844,92,16,6.08
8.07596,7857,7852,92,16,6.08
8.175973,7857,7852,92,15,6.08
8.275959,7857,7852,92,15,6.08
8.376002,7857,7852,51,15,6.08
8.475961,7816,7844,51,15,6.08
8.575973,7804,7820,51,15,6.07
8.675961,7802,7816,136,15,6.07
8.775961,7802,7816,136,15,6.07
8.875961,7802,7816,136,15,6.08
8.975961,7802,7816,150,15,6.08
9.075978,7802,7816,150,15,6.07
9.17596,7802,7816,150,15,6.07
9.276004,7802,7816,150,15,6.07
9.375965,7802,7816,168,15,6.07
9.475993,7802,7816,168,15,6.07
9.575962,7802,7816,168,15,6.07
9.67596,7802,7816,184,15,6.07
9.775962,7802,7816,184,15,6.07
9.875961,7802,7812,184,15,6.07
9.975961,7802,7812,160,15,6.07
10.07596,7802,7812,160,15,6.07
10.175961,7802,7812,160,15,6.07
10.275961,7802,7812,160,15,6.07
10.375961,7802,7812,174,15,6.07
10.475961,7802,7812,174,15,6.07
10.575999,7802,7812,174,15,6.07
10.675962,7802,7812,184,15,6.07
10.775962,7802,7812,184,15,6.07
10.875961,7802,7812,184,15,6.07
10.975961,7802,7812,194,15,6.07
11.075962,7802,7812,194,15,6.07
11.17596,7802,7812,194,15,6.07
11.275961,7802,7812,194,15,6.06
11.376001,7802,7812,208,15,6.06
11.475962,7802,7812,208,15,6.06
11.575962,7802,7812,208,15,6.07
11.675959,7802,7808,180,15,6.07
11.77597,7802,7808,180,15,6.07
11.875961,7802,7808,180,15,6.07
11.975962,7802,7808,185,15,6.07
12.075971,7776,7808,185,15,6.07
12.175961,7776,7784,185,15,6.07
12.275962,7776,7784,185,15,6.07
12.375961,7802,7804,0,15,6.07
12.475971,7776,7792,0,15,6.07
12.575961,7776,7792,0,15,6.07
12.675962,7776,7792,160,15,6.07
12.77597,7776,7792,160,15,6.07
12.875961,7776,7792,160,15,6.07
12.976003,7776,7792,158,15,6.07
13.075959,7802,7792,158,15,6.08
13.175961,7802,7796,158,15,6.08
13.275962,7758,7776,158,15,6.07
13.375959,7759,7772,155,15,6.07
13.475962,7758,7772,155,15,6.07
13.576055,7759,7772,155,15,6.07
13.675961,7758,7772,179,15,6.07
13.776056,7758,7772,179,15,6.07
13.87596,7758,7772,179,15,6.07
13.976056,7758,7772,192,15,6.07
14.075962,7759,7772,192,15,6.07
14.176056,7758,7772,192,15,6.07
14.275961,7758,7772,192,15,6.07
14.376058,7759,7772,203,15,6.07
14.475963,7758,7772,203,15,6.07
14.576056,7758,7772,203,15,6.07
14.675961,7758,7768,187,15,6.07
14.776056,7758,7768,187,15,6.07
14.875963,7759,7768,187,15,6.07
14.976057,7758,7768,197,15,6.07
15.07596,7758,7768,197,15,6.07
15.176057,7758,7768,197,15,6.07
15.275963,7765,7768,197,15,6.05
15.376056,7766,7768,0,15,6.05
15.475961,7766,7772,0,15,6.05
15.576056,7767,7768,0,15,5.91
