t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.092159,9086,9080,185,20,6.02
0.192156,9086,9080,192,20,6.02
0.292158,9086,9080,192,20,6.03
0.392173,9086,9080,192,20,6.03
0.492159,9086,9080,192,20,6.03
0.592159,9086,9080,199,20,6.03
0.692133,9086,9080,199,20,6.03
0.79217,9086,9080,199,20,6.04
0.892166,9086,9080,206,20,6.04
0.99216,9086,9080,206,20,6.04
1.107993,8343,8900,206,20,5.64
1.207994,8344,8364,117,20,5.64
1.307991,8344,8360,117,20,7.41
1.407995,8344,8356,117,20,7.41
1.507992,8343,8360,117,20,7.4
1.607994,8343,8356,71,20,7.4
1.707993,8344,8356,71,20,7.4
1.807995,8344,8356,71,20,7.41
1.907992,8344,8356,75,20,7.41
2.007995,8345,8356,75,20,7.41
2.112103,8345,8356,75,20,7.4
2.212122,8345,8356,76,20,7.4
2.312114,8345,8352,76,20,7.41
2.412269,8345,8352,76,20,7.41
2.512129,8344,8352,76,20,7.41
2.61222,8344,8356,61,20,7.41
2.712178,8344,8352,61,20,7.41
2.812144,8344,8352,61,20,7.4
2.912138,8344,8352,69,20,7.4
3.012076,8344,8352,69,20,7.4
3.112137,8347,8352,69,20,7.41
3.212133,8347,8352,49,20,7.41
3.312112,8347,8352,49,20,7.41
3.41223,8347,8352,49,20,7.41
3.512076,8347,8352,49,20,7.41
3.612219,8347,8352,56,20,7.41
3.712105,8347,8356,56,20,7.41
3.812266,8347,8352,56,20,7.4
3.912132,8347,8356,266,20,7.4
4.012035,8347,8352,266,20,7.4
4.112104,8347,8352,266,20,7.41
4.212134,8347,8352,66,20,7.41
4.312128,8347,8352,66,20,7.4
4.412218,8347,8352,66,20,7.4
4.512125,8347,8352,66,20,7.41
4.61227,8347,8352,73,20,7.41
4.71215,8347,8352,73,20,7.41
4.812219,8347,8352,73,20,7.4
4.912104,8347,8352,78,20,7.4
5.01211,8347,8352,78,20,7.4
5.112125,8347,8352,78,20,7.4
5.212263,8347,8352,83,20,7.4
5.312115,8347,8352,83,20,7.4
5.412218,8347,8352,83,20,7.4
5.512123,8347,8352,83,20,7.41
5.612135,8347,8352,90,20,7.41
5.712107,8347,8352,90,20,7.41
5.812262,8350,8352,90,20,7.41
5.912121,8384,8360,100,20,7.41
6.012066,9260,8380,100,20,7.41
6.112103,9823,9184,100,20,7.38
6.212137,9823,9804,102,20,7.38
6.312126,9823,9808,102,20,6.05
6.412262,8319,9768,102,20,6.05
6.512107,8347,8476,102,20,6.05
6.612143,8346,8352,29,20,6.05
6.712123,8346,8352,29,20,6.05
6.812088,8272,8352,29,20,6.06
6.912104,8033,8128,494,20,6.06
7.012112,8033,8048,494,20,6.06
7.112115,8033,8048,494,20,6.05
7.212144,8354,8084,407,20,6.05
7.312106,8369,8340,407,20,6.06
7.412152,8371,8360,407,20,6.06
7.512125,8371,8364,407,20,6.06
7.612143,8371,8364,40,20,6.06
7.712103,8371,8364,40,20,6.06
7.81222,8371,8364,40,20,6.06
7.912133,8373,8364,66,20,6.06
8.012103,8378,8368,66,20,6.06
8.112102,8383,8372,66,20,6.06
8.212262,8391,8380,83,20,6.06
8.312077,8391,8384,83,20,6.06
8.412263,8391,8384,83,20,6.06
8.512103,8391,8384,83,20,6.06
8.612262,8391,8384,64,20,6.06
8.712123,8391,8384,64,20,6.06
8.812136,8363,8388,64,20,6.06
8.912105,8349,8368,158,20,6.06
9.012093,8348,8356,158,20,6.06
9.112077,8348,8356,158,20,6.06
9.212136,8352,8352,46,20,6.06
9.312099,8333,8356,46,20,6.06
9.412219,8330,8340,46,20,6.06
9.51215,8329,8336,46,20,6.06
9.612256,8329,8336,73,20,6.06
9.712104,8329,8336,73,20,6.06
9.812144,8343,8336,73,20,6.06
9.912116,8346,8340,54,20,6.06
10.012105,8347,8344,54,20,6.06
10.112098,8348,8344,54,20,6.06
10.21227,8348,8344,0,20,6.06
10.312123,8348,8344,0,20,6.06
10.412261,8348,8344,0,20,6.06
10.512096,8348,8344,0,20,6.06
10.612262,8348,8344,0,20,6.06
10.71214,8348,8344,0,20,6.06
10.812077,8348,8344,0,20,6.06
10.912104,8348,8344,0,20,6.06
11.012064,8348,8344,0,20,6.06
11.112122,8348,8344,0,20,6.06
11.212264,8348,8344,0,20,6.06
11.312104,8348,8344,0,20,6.06
11.412262,8348,8344,0,20,6.06
11.512121,8348,8344,0,20,6.06
11.612262,8348,8344,0,20,6.06
11.712104,8348,8344,0,20,6.06
11.812264,8348,8344,0,20,6.06
11.912121,8348,8344,0,20,6.06
12.012103,8348,8344,0,20,6.06
12.112104,8348,8344,0,20,6.06
12.212258,8348,8344,0,20,6.06
12.312122,8348,8344,0,20,6.06
12.412269,8348,8344,0,20,6.06
12.512097,8348,8344,0,20,6.06
12.612219,8348,8344,0,20,6.06
12.712131,8348,8344,0,20,6.06
12.812264,8348,8344,0,20,6.06
12.912106,8348,8344,0,20,6.06
13.012112,8348,8344,0,20,6.06
13.112142,8348,8344,0,20,6.06
13.212143,8348,8344,0,20,6.06
13.312104,8348,8344,0,20,6.06
13.412218,8348,8344,0,20,6.06
13.512122,8348,8344,0,20,6.06
13.612277,8348,8344,0,20,6.06
13.712102,8348,8344,0,20,6.06
13.81225,8348,8344,0,20,6.06
13.912122,8348,8344,0,20,6.06
14.012135,8348,8344,0,20,6.06
14.112104,8348,8344,0,20,6.06
14.212094,8348,8344,0,20,6.06
14.312124,8348,8344,0,20,6.06
14.412261,8348,8344,0,20,6.06
14.512102,8348,8344,0,20,6.06
14.612218,8348,8344,0,20,6.06
14.712133,8348,8344,0,20,6.06
14.81227,8348,8344,0,20,6.06
14.912104,8348,8344,0,20,6.06
15.012067,8348,8344,0,20,6.06
15.112127,8348,8344,0,20,6.05
15.212144,8348,8344,0,20,6.05
15.312102,8348,8344,0,20,6.06
15.412262,8348,8344,0,20,6.06
15.512122,8348,8344,0,20,6.06
15.612261,8348,8344,0,20,6.06
15.712104,8348,8344,0,20,6.06
15.812219,8348,8344,0,20,6.06
15.912129,8348,8344,0,20,6.06
16.012095,8348,8344,0,20,6.06
16.112094,8348,8344,0,20,6.06
16.212262,8348,8344,0,20,6.06
16.312123,8348,8344,0,20,6.06
16.41213,8348,8344,0,20,6.06
16.512102,8348,8344,0,20,6.06
16.612138,8348,8344,0,20,6.06
16.712121,8348,8344,0,20,6.06
16.812089,8348,8344,0,20,6.06
16.91211,8348,8344,0,20,6.06
17.012082,8348,8344,0,20,6.06
17.112123,8348,8344,0,20,6.06
17.212162,8348,8344,0,20,6.06
17.312103,8348,8344,0,20,6.06
17.412166,8348,8344,0,20,6.06
17.512128,8348,8344,0,20,6.06
17.612126,8348,8344,0,20,6.06
17.712103,8348,8344,0,20,6.06
17.81217,8348,8344,0,20,6.06
17.912129,8348,8344,0,20,6.06
18.012103,8348,8344,0,20,6.06
18.112104,8348,8344,0,20,6.06
18.212133,8348,8344,0,20,6.06
18.312122,8348,8344,0,20,6.06
18.412088,8348,8344,0,20,6.06
18.5121,8348,8344,0,20,6.06
18.612217,8348,8344,0,20,6.06
18.712124,8348,8344,0,20,6.06
18.812089,8348,8344,0,20,6.06
18.912105,8348,8344,0,20,6.06
19.012103,8348,8344,0,20,6.06
19.112126,8348,8344,0,20,6.06
19.212141,8348,8344,0,20,6.06
19.312102,8348,8344,0,20,6.06
19.412141,8348,8344,0,20,6.06
19.512123,8328,8344,0,20,6.06
19.612269,8328,8336,11,20,6.06
19.712104,8329,8336,11,20,6.06
19.812144,8329,8336,11,20,6.06
19.91213,8328,8336,83,20,6.06
20.012089,8329,8336,83,20,6.06
20.112106,8328,8336,83,20,6.06
20.212133,8328,8336,92,20,6.06
20.312115,8328,8336,92,20,6.07
20.412135,8329,8336,92,20,6.07
20.5121,8328,8336,92,20,6.06
20.612219,8329,8336,92,20,6.06
20.712124,8329,8336,92,20,6.06
20.812136,8329,8336,92,20,6.06
20.912103,8329,8336,100,20,6.06
21.012103,8329,8336,100,20,6.06
21.112122,8329,8336,100,20,6.06
21.212143,8328,8332,0,20,6.06
21.312103,8328,8332,0,20,6.06
21.412089,8328,8336,0,20,6.06
21.512124,8330,8332,0,20,6.06
21.61214,8331,8332,0,20,6.06
21.712095,8332,8332,0,20,6.06
21.812134,8335,8336,0,20,5.98
21.912124,8336,8336,0,20,5.98
22.012066,8337,8336,0,20,5.98
22.112066,8338,8336,0,20,5.99
22.21209,8339,8336,0,20,5.99
22.312075,8340,8336,0,20,5.99
22.412088,8339,8336,0,20,5.99
22.512047,8342,8336,0,20,6.04
22.612122,8341,8336,56,20,6.04
22.712092,8341,8336,56,20,6.04
22.812072,8343,8336,56,20,6.04
22.912083,8340,8340,0,20,6.04
23.01208,8342,8340,0,20,6.04
23.112133,8343,8340,0,20,6.02
23.212076,8342,8340,0,20,6.02
23.312114,8343,8340,0,20,5.98
23.412072,8343,8340,0,20,5.98
23.512122,8344,8340,0,20,6.01
23.612071,8345,8340,0,20,6.01
23.712079,8345,8340,0,20,6.01
23.81211,8345,8340,0,20,6.01
23.912093,8346,8340,58,20,6.01
24.012088,8347,8340,58,20,6.01
24.112079,8347,8344,58,20,6.02
24.212049,8348,8344,0,20,6.02
24.312092,8348,8344,0,20,6.02
24.412074,8348,8344,0,20,6.02
24.512089,8348,8344,0,20,6.03
24.612112,8348,8344,0,20,6.03
24.712091,8348,8344,0,20,6.03
24.81208,8348,8344,0,20,6.03
24.912079,8348,8344,0,20,6.03
25.012086,8348,8344,0,20,6.03
25.112091,8348,8344,0,20,6.03
25.212094,8348,8344,0,20,6.03
25.312093,8348,8344,0,20,6.06
25.41214,8348,8344,0,20,6.06
25.512118,8348,8344,0,20,6.06
25.612095,8348,8344,0,20,6.06
25.712093,8348,8344,0,20,6.06
25.812094,8348,8344,0,20,6.06
25.912112,8348,8344,0,20,6.06
26.012092,8348,8344,0,20,6.06
26.112094,8348,8344,0,20,6.05
26.212095,8348,8344,0,20,6.05
26.31212,8348,8344,0,20,6.06
26.412093,8348,8344,0,20,6.06
26.512094,8348,8344,0,20,6.05
26.612061,8348,8344,0,20,6.05
26.712113,8348,8344,0,20,6.05
26.81214,8348,8344,0,20,6.06
26.912098,8348,8344,0,20,6.06
27.012094,8348,8344,0,20,6.06
27.116004,8348,8344,0,20,6.06
27.216168,8348,8344,0,20,6.06
27.315999,8348,8344,0,20,6.06
27.415998,8348,8344,0,20,6.06
27.516006,8348,8344,0,20,6.06
27.616007,8348,8344,0,20,6.06
27.716001,8348,8344,0,20,6.06
27.816012,8348,8344,0,20,6.06
27.916007,8348,8344,0,20,6.06
28.016,8348,8344,0,20,6.06
28.116,8348,8344,0,20,6.06
28.216006,8348,8344,0,20,6.06
28.316002,8348,8344,0,20,6.06
28.416004,8348,8344,0,20,6.06
28.516,8348,8344,0,20,6.05
28.616004,8348,8344,0,20,6.05
28.716,8348,8344,0,20,6.05
28.816004,8348,8344,0,20,6.06
28.916,8348,8344,0,20,6.06
29.016,8348,8344,0,20,6.06
29.116001,8348,8344,0,20,6.05
29.216006,8348,8344,0,20,6.05
29.316,8348,8344,0,20,6.06
29.416001,8348,8344,0,20,6.06
29.516003,8348,8344,0,20,6.06
29.615997,8348,8344,0,20,6.06
29.716001,8348,8344,0,20,6.06
29.816007,8348,8344,0,20,6.06
29.916016,8348,8344,0,20,6.06
30.016,8348,8344,0,20,6.06
30.116,8348,8344,0,20,6.06
30.216001,8348,8344,0,20,6.06
30.316018,8348,8344,0,20,6.06
30.416,8348,8344,0,20,6.06
30.516016,8348,8344,0,20,6.06
30.616004,8348,8344,0,20,6.06
30.716031,8348,8344,0,20,6.06
30.816005,8348,8344,0,20,6.05
30.916001,8338,8344,64,20,6.05
31.016,8334,8340,64,20,6.05
31.116001,8339,8340,64,20,6.06
31.21616,8339,8340,0,20,6.06
31.316018,8334,8340,0,20,6.06
31.41601,8341,8336,0,20,6.06
31.516041,8332,8336,0,20,6.06
31.616161,8339,8336,64,20,6.06
31.716042,8337,8336,64,20,6.06
31.816004,8347,8336,64,20,6.05
31.916008,8345,8344,0,20,6.05
32.016006,8388,8352,0,20,6.05
32.116,8420,8384,0,20,6.05
32.216009,8405,8408,64,20,6.05
32.316002,8388,8396,64,20,6.06
32.416001,8431,8392,64,20,6.06
32.516002,8420,8424,64,20,6.05
32.616005,8364,8412,170,20,6.05
32.716009,8368,8368,170,20,6.05
32.816,8365,8364,170,20,6.06
32.916001,8367,8368,204,20,6.06
33.016001,8355,8372,204,20,6.06
33.116005,8347,8356,204,20,6.06
33.21616,8345,8352,56,20,6.06
33.316002,8344,8352,56,20,6.06
33.416014,8342,8348,56,20,6.06
33.515999,8344,8348,56,20,6.06
33.616001,8345,8348,0,20,6.06
33.716001,8362,8348,0,20,6.06
33.816002,8373,8360,0,20,6.06
33.916001,8363,8372,73,20,6.06
34.016048,8383,8372,73,20,6.06
34.116001,8388,8376,73,20,6.06
34.216009,8384,8384,95,20,6.06
34.316001,8382,8380,95,20,6.05
34.416002,8373,8376,95,20,6.05
34.516001,8384,8372,95,20,6.06
34.616001,8381,8376,52,20,6.06
34.716002,8380,8384,52,20,6.06
34.816001,8384,8384,52,20,6.07
34.916002,8393,8384,0,20,6.07
35.016033,8381,8384,0,20,6.07
35.116002,8372,8376,0,20,6.05
35.216048,8355,8368,68,20,6.05
35.315999,8351,8360,68,20,6.06
35.416006,8345,8352,68,20,6.06
35.516001,8345,8352,68,20,6.06
35.615999,8346,8352,64,20,6.06
35.716001,8348,8352,64,20,6.06
35.816001,8357,8352,64,20,6.05
35.916,8383,8364,5,20,6.05
36.016011,8393,8388,5,20,6.05
36.116,8377,8392,5,20,6.05
36.215999,8395,8384,0,20,6.05
36.316008,8370,8384,0,20,6.06
36.416004,8389,8376,0,20,6.06
36.516,8399,8380,0,20,6.05
36.616163,8411,8392,100,20,6.05
36.715999,8399,8404,100,20,6.05
36.816,8393,8400,100,20,7.41
36.916,8384,8396,156,20,7.41
37.016009,8366,8380,156,20,7.41
37.115999,8345,8360,156,20,7.38
37.216009,8345,8348,49,20,7.38
37.316001,8362,8348,49,20,7.4
37.416176,8369,8364,49,20,7.4
37.515999,8370,8368,49,20,7.4
37.616065,8348,8364,63,20,7.4
37.716,8348,8352,63,20,7.4
37.816037,8348,8352,63,20,7.38
37.915999,8348,8352,0,20,7.38
38.016005,8348,8352,0,20,7.38
38.116012,8348,8352,0,20,7.36
38.216003,8348,8352,0,20,7.36
38.315998,8348,8352,0,20,7.36
38.415998,8348,8352,0,20,7.36
38.515997,8349,8352,0,20,7.35
38.616011,8351,8352,0,20,7.35
38.716003,8353,8352,0,20,7.35
38.816005,8352,8356,0,20,7.35
38.915999,8348,8356,83,20,7.35
39.016,8348,8352,83,20,7.35
39.116002,8355,8352,83,20,7.33
39.216,8358,8356,0,20,7.33
39.315997,8347,8360,0,20,7.31
39.416002,8348,8352,0,20,7.31
39.516009,8359,8352,0,20,7.32
39.616002,8347,8360,0,20,7.32
39.715999,8345,8356,0,20,7.32
39.816009,8361,8352,0,20,7.34
39.915998,8365,8380,0,20,7.34
40.015998,8343,8364,0,20,7.34
40.115998,8346,8352,0,20,7.32
40.21601,8486,8392,66,20,7.32
40.316003,8406,8468,66,20,7.3
40.415997,8401,8408,66,20,7.3
40.515997,8367,8384,66,20,7.34
40.616053,8537,8408,49,20,7.34
40.715999,8481,8540,49,20,7.34
40.816046,8457,8504,49,20,7.37
40.915998,8401,8444,377,20,7.37
41.016003,8586,8424,377,20,7.37
41.115997,8604,8608,377,20,7.37
41.216001,8425,8540,339,20,7.37
41.315998,8500,8452,339,20,7.39
41.416161,8460,8488,339,20,7.39
41.516002,8331,8444,339,20,7.37
41.616175,8371,8364,194,20,7.37
41.716001,8419,8420,194,20,7.37
41.816164,8428,8432,194,20,7.39
41.916001,8450,8432,54,20,7.39
42.016001,8509,8468,54,20,7.39
42.116004,8528,8512,54,20,7.38
42.216166,8574,8536,315,20,7.38
