t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
0,8432,8428,0,29,6.09
0.099832,8432,8428,0,29,6.09
0.199807,8432,8428,0,29,6.09
0.299829,8432,8428,0,29,6.09
0.399809,8432,8428,0,29,6.09
0.499831,8432,8428,0,29,6.09
0.599808,8432,8428,0,29,6.09
0.699831,8432,8428,0,29,6.09
0.799945,8432,8428,0,29,6.09
0.899831,8432,8428,0,29,6.09
0.999945,8432,8428,0,29,6.09
1.099856,8383,8428,0,29,6.09
1.199843,8396,8476,0,29,6.06
1.299863,8406,8388,0,29,6.06
1.399844,8412,8400,0,29,7.42
1.499854,8418,8404,76,29,7.42
1.599856,8421,8412,76,29,7.42
1.699856,8424,8416,76,29,7.42
1.799843,8426,8420,0,29,7.42
1.899855,8428,8420,0,29,7.42
1.999835,8429,8424,0,29,7.42
2.099865,8430,8424,46,29,7.42
2.199835,8430,8424,46,29,7.42
2.299862,8431,8424,46,29,7.42
2.399841,8431,8428,46,29,7.44
2.499863,8432,8428,0,29,7.44
2.599979,8432,8428,0,29,7.44
2.699855,8432,8428,0,29,7.44
2.799839,8432,8428,0,29,7.44
2.899856,8432,8428,0,29,7.44
2.999842,8432,8428,0,29,7.44
3.099856,8432,8432,0,29,7.44
3.199842,8432,8432,0,29,7.43
3.299854,8432,8428,0,29,7.43
3.399834,8432,8428,0,29,7.43
3.499854,8432,8428,0,29,7.43
3.599856,8432,8428,0,29,7.43
3.699855,8432,8432,0,29,7.43
3.799833,8432,8428,0,29,7.43
3.899855,8432,8428,0,29,7.43
3.999841,8432,8432,0,29,7.43
4.099864,8432,8428,0,29,7.43
4.199841,8432,8428,0,29,7.43
4.299856,8432,8432,0,29,7.43
4.399834,8432,8428,0,29,7.43
4.499856,8432,8428,0,29,7.43
4.599864,8432,8428,0,29,7.43
4.699856,8432,8428,0,29,7.43
4.799834,8432,8428,0,29,7.43
4.899855,8432,8428,0,29,7.43
4.999835,8432,8428,0,29,7.42
5.099855,8432,8432,0,29,7.42
5.199845,8432,8432,0,29,7.42
5.299856,8432,8428,0,29,7.42
5.399842,8432,8428,0,29,7.42
5.499855,8432,8428,0,29,7.42
5.599863,8432,8428,0,29,7.42
5.699864,8432,8432,0,29,7.44
5.799885,8432,8428,0,29,7.44
5.899855,8432,8428,0,29,7.44
5.999855,8432,8432,0,29,7.44
6.099864,8432,8428,0,29,7.44
6.199852,8432,8432,0,29,7.44
6.299863,8432,8432,0,29,7.44
6.399867,8432,8428,0,29,6.09
6.499856,8432,8432,0,29,6.09
6.600012,8432,8428,0,29,6.09
6.699855,8432,8428,0,29,6.09
6.800022,8432,8428,0,29,6.09
6.899858,8432,8428,0,29,6.09
7.000028,8432,8432,0,29,6.09
7.099864,8432,8432,0,29,6.09
7.200007,8432,8432,0,29,6.09
7.299863,8432,8428,0,29,6.09
7.399996,8432,8428,0,29,6.09
7.499861,8432,8432,0,29,6.09
7.599865,8432,8432,0,29,6.09
7.699872,8432,8428,0,29,6.08
7.799843,8432,8432,0,29,6.08
7.899862,8432,8428,0,29,6.08
7.999976,8432,8428,0,29,6.08
8.099876,8432,8428,0,29,6.08
8.199979,8432,8428,0,29,6.08
8.299878,8432,8428,0,29,6.08
8.399971,8432,8428,0,29,6.08
8.499882,8432,8432,0,29,6.08
8.599875,8432,8428,0,29,6.08
8.699888,8432,8432,0,29,6.09
8.79997,8432,8432,0,29,6.09
8.899879,8432,8428,0,29,6.09
8.999977,8432,8428,0,29,6.09
9.09987,8432,8428,0,29,6.09
9.19997,8432,8432,0,29,6.09
9.299884,8555,8428,0,29,6.09
9.399835,8538,8476,0,29,6.02
9.499907,8524,8544,54,29,6.02
9.599853,8521,8532,54,29,6.02
9.699908,8507,8528,54,29,6.09
9.79997,8491,8520,119,29,6.09
9.899895,8484,8500,119,29,6.09
9.99997,8460,8488,119,29,6.08
10.099856,8438,8468,10,29,6.08
10.19997,8428,8444,10,29,6.08
10.299867,8402,8428,10,29,6.08
10.399977,8424,8412,10,29,6.08
10.499855,8432,8408,146,29,6.08
10.599833,8420,8428,146,29,6.08
10.699866,8405,8432,146,29,6.09
10.799978,8407,8416,102,29,6.09
10.899865,8431,8404,102,29,6.09
10.999969,8442,8420,102,29,6.08
11.099857,8421,8436,58,29,6.08
11.199971,8409,8436,58,29,6.08
11.299864,8412,8412,58,29,6.08
11.399979,8411,8420,58,29,6.08
11.499863,8418,8420,73,29,6.08
11.599841,8435,8412,73,29,6.08
11.699857,8432,8424,73,29,6.04
11.799978,8411,8436,0,29,6.04
11.899863,8413,8424,0,29,6.04
11.99998,8406,8412,0,29,6.05
12.099863,8397,8412,54,29,6.05
12.199969,8404,8404,54,29,6.04
12.299855,8414,8400,54,29,6.04
12.399952,8401,8408,54,29,6.06
12.499812,8417,8404,0,29,6.06
12.599789,8419,8404,0,29,6.06
12.699812,8429,8420,0,29,6.07
12.799959,8445,8432,472,29,6.07
12.899821,8459,8432,472,29,6.07
12.999957,8433,8452,472,29,6.06
13.099813,8419,8448,139,29,6.06
13.199949,8409,8432,139,29,6.04
13.29982,8412,8416,139,29,6.04
13.399959,8412,8412,139,29,6.05
13.499813,8418,8412,0,29,6.05
13.599798,8429,8412,0,29,6.05
13.699813,8429,8420,0,29,6.06
13.799821,8428,8424,46,29,6.06
13.899812,8427,8424,46,29,6.06
13.999956,8427,8424,46,29,6.06
14.099814,8429,8424,0,29,6.06
14.199821,8430,8424,0,29,6.06
14.299813,8430,8424,0,29,6.06
14.399822,8431,8424,0,29,6.06
14.499813,8431,8428,0,29,6.06
14.59981,8431,8428,0,29,6.06
14.699821,8432,8428,0,29,6.07
