t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0,8136,8132,0,32,6.04
0.099832,8136,8132,0,32,6.04
0.199807,8136,8132,0,32,6.04
0.299829,8136,8132,0,32,6.04
0.399809,8136,8132,0,32,6.04
0.499831,8136,8132,0,32,6.04
0.599808,8136,8132,0,32,6.04
0.699831,8136,8132,0,32,6.04
0.799945,8136,8132,0,32,6.04
0.899831,8136,8132,0,32,6.04
0.999945,8136,8132,0,32,6.04
1.099856,8136,8132,0,32,6.04
1.199843,8136,8100,0,32,6.03
1.299863,8136,8132,0,32,6.03
1.399844,8136,8132,0,32,7.37
1.499854,8136,8132,0,32,7.37
1.599856,8136,8132,0,32,7.37
1.699856,8136,8132,0,32,7.37
1.799843,8136,8132,0,32,7.37
1.899855,8136,8132,0,32,7.37
1.999835,8136,8132,0,32,7.37
2.099865,8136,8132,0,32,7.37
2.199835,8136,8132,0,32,7.37
2.299862,8136,8132,0,32,7.37
2.399841,8136,8132,0,32,7.37
2.499863,8136,8132,0,32,7.37
2.599979,8136,8132,0,32,7.37
2.699855,8136,8132,0,32,7.37
2.799839,8136,8132,0,32,7.37
2.899856,8136,8132,0,32,7.37
2.999842,8136,8132,0,32,7.37
3.099856,8136,8132,0,32,7.37
3.199842,8136,8132,0,32,7.37
3.299854,8136,8132,0,32,7.37
3.399834,8136,8132,0,32,7.37
3.499854,8136,8132,0,32,7.37
3.599856,8136,8132,0,32,7.37
3.699855,8136,8132,0,32,7.37
3.799833,8136,8132,0,32,7.37
3.899855,8136,8132,0,32,7.37
3.999841,8136,8132,0,32,7.37
4.099864,8136,8132,0,32,7.37
4.199841,8136,8132,0,32,7.37
4.299856,8136,8132,0,33,7.37
4.399834,8136,8132,0,33,7.37
4.499856,8136,8132,0,33,7.37
4.599864,8136,8132,0,33,7.37
4.699856,8136,8132,0,33,7.37
4.799834,8136,8132,0,33,7.37
4.899855,8136,8132,0,33,7.37
4.999835,8136,8132,0,33,7.37
5.099855,8136,8132,0,33,7.37
5.199845,8136,8132,0,33,7.37
5.299856,8136,8132,0,33,7.37
5.399842,8136,8132,0,33,7.37
5.499855,8136,8132,0,33,7.37
5.599863,8136,8132,0,33,7.37
5.699864,8136,8132,0,33,7.37
5.799885,8136,8132,0,33,7.37
5.899855,8136,8132,0,33,7.37
5.999855,8136,8132,0,33,7.37
6.099864,8136,8132,0,33,7.37
6.199852,8136,8132,0,33,7.37
6.299863,8136,8132,0,33,7.37
6.399867,8136,8132,0,33,6.04
6.499856,8136,8132,0,33,6.04
6.600012,8136,8132,0,33,6.04
6.699855,8136,8132,0,33,6.04
