t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
-0.027973,7394,7404,102,32,6.01
0.071958,7394,7404,102,32,5.85
0.172038,7394,7404,112,32,5.85
0.271957,7394,7404,112,32,5.92
0.371983,7394,7404,112,33,5.92
0.471958,7394,7404,112,33,5.82
0.571999,7394,7404,126,33,5.82
0.672014,7394,7404,126,33,5.82
0.771982,7394,7404,126,33,5.91
0.871969,7394,7404,136,33,5.91
0.971982,7394,7404,136,33,5.91
1.083932,8084,7824,136,33,5.56
1.183929,8084,8080,0,33,5.56
1.283931,8084,8080,0,33,7.35
1.38393,8084,8080,0,32,7.35
1.483931,8084,8080,0,32,7.35
1.58393,8084,8080,0,32,7.35
1.683933,8084,8080,0,32,7.35
1.783931,8084,8080,0,32,7.35
1.883932,8084,8080,0,32,7.35
1.983929,8084,8080,0,32,7.35
2.083932,8084,8080,0,32,7.35
2.183933,8084,8080,0,32,7.35
2.283937,8084,8080,0,32,7.35
2.38393,8084,8080,0,33,7.35
2.48393,8084,8080,0,33,7.35
2.583959,8084,8080,0,33,7.35
2.683931,8084,8080,0,33,7.35
2.783963,8084,8080,0,33,7.35
2.883929,8084,8080,0,33,7.35
2.983937,8084,8080,0,33,7.35
3.083931,8084,8080,0,33,7.35
3.183929,8084,8080,0,33,7.35
3.28394,8084,8080,0,33,7.35
3.383939,8084,8080,0,33,7.35
3.483932,8084,8080,0,33,7.35
3.583929,8084,8080,0,33,7.35
3.683938,8084,8080,0,33,7.35
3.783929,8084,8080,0,33,7.35
3.88393,8084,8080,0,33,7.35
3.983929,8084,8080,0,33,7.35
4.08393,8084,8080,0,33,7.35
4.183932,8084,8080,0,33,7.35
4.283932,8084,8080,0,33,7.35
4.38396,8084,8080,0,33,7.35
4.48393,8084,8080,0,33,7.35
4.583943,8084,8080,0,33,7.35
4.683936,8084,8080,0,33,7.35
4.783947,8084,8080,0,33,7.35
4.883932,8084,8080,0,33,7.35
4.98393,8084,8080,0,33,7.35
5.083932,8084,8080,0,33,7.35
5.183931,8084,8080,0,33,7.35
5.283929,8084,8080,0,33,7.35
5.38393,8084,8080,0,33,7.35
5.483932,8084,8080,0,33,7.35
5.583932,8084,8080,0,33,7.35
5.68394,8084,8080,0,33,7.35
5.783931,8084,8080,0,33,7.35
5.883931,8084,8080,0,33,7.35
5.983931,8084,8080,0,33,7.35
6.083931,8084,8080,0,33,7.35
6.183931,8084,8080,0,33,7.35
6.283943,8084,8080,0,33,6.02
6.38393,8084,8080,0,33,6.02
6.483968,8084,8080,0,33,6.02
6.583932,8084,8080,0,33,6.02
6.683959,8084,8080,0,33,6.02
6.783929,8084,8080,0,33,6.02
6.883947,8084,8080,0,33,6.02
6.98393,8084,8080,0,33,6.02
7.083931,8084,8080,0,33,6.02
