t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
-0.027973,8546,8536,232,30,5.96
0.071958,8546,8536,232,30,5.96
0.172038,8546,8536,242,30,5.96
0.271957,8546,8536,242,30,5.97
0.371983,8546,8536,242,30,5.97
0.471958,8546,8536,242,30,5.93
0.571999,8546,8536,255,30,5.93
0.672014,8546,8536,255,30,5.93
0.771982,8546,8536,255,30,5.98
0.871969,8546,8536,95,30,5.98
0.971982,8546,8536,95,30,5.98
1.083932,7776,8060,95,30,5.73
1.183929,7776,7780,0,30,5.73
1.283931,7776,7780,0,30,7.38
1.38393,7776,7784,0,30,7.38
1.483931,7776,7780,0,30,7.38
1.58393,7776,7780,0,30,7.38
1.683933,7776,7780,0,30,7.38
1.783931,7776,7780,0,30,7.38
1.883932,7776,7780,0,30,7.38
1.983929,7776,7780,0,30,7.38
2.083932,7776,7780,0,30,7.38
2.183933,7776,7780,0,30,7.38
2.283937,7776,7780,0,30,7.38
2.38393,7776,7780,0,30,7.38
2.48393,7776,7780,0,30,7.38
2.583959,7776,7780,0,30,7.38
2.683931,7776,7780,0,30,7.38
2.783963,7776,7780,0,30,7.39
2.883929,7776,7784,204,30,7.39
2.983937,7776,7780,204,30,7.39
3.083931,7776,7780,204,30,7.38
3.183929,7776,7780,0,30,7.38
3.28394,7776,7780,0,30,7.38
3.383939,7776,7780,0,30,7.38
3.483932,7776,7780,0,30,7.39
3.583929,7776,7780,0,30,7.39
3.683938,7776,7780,0,30,7.39
3.783929,7776,7780,0,30,7.39
3.88393,7776,7780,0,30,7.39
3.983929,7776,7780,0,30,7.39
4.08393,7776,7780,0,30,7.38
4.183932,7776,7780,0,30,7.38
4.283932,7776,7780,0,30,7.38
4.38396,7776,7780,0,30,7.38
4.48393,7776,7780,0,30,7.38
4.583943,7776,7780,0,30,7.38
4.683936,7776,7780,0,30,7.38
4.783947,7776,7780,0,30,7.38
4.883932,7776,7780,0,30,7.38
4.98393,7776,7780,0,30,7.38
5.083932,7776,7780,0,30,7.39
5.183931,7776,7780,81,30,7.39
5.283929,7776,7780,81,30,7.38
5.38393,7776,7780,81,30,7.38
5.483932,7776,7780,81,30,7.39
5.583932,7776,7780,0,30,7.39
5.68394,7776,7780,0,30,7.39
5.783931,7776,7780,0,30,7.38
5.883931,7776,7780,0,30,7.38
5.983931,7776,7780,0,30,7.38
6.083931,7776,7780,0,30,7.38
6.183931,7776,7780,0,30,7.38
6.283943,7776,7780,0,30,6.05
6.38393,7776,7780,0,30,6.05
6.483968,7776,7780,0,30,6.05
6.583932,7776,7780,0,30,6.05
6.683959,7776,7780,0,30,6.05
6.783929,7776,7780,0,30,6.05
6.883947,7776,7780,0,30,6.05
6.98393,7776,7780,0,30,6.05
7.083931,7776,7780,0,30,6.05
7.183932,7776,7780,0,30,6.05
7.283931,7776,7780,0,30,6.05
7.383938,7776,7780,0,30,6.05
7.483931,7776,7780,0,30,6.05
7.583929,7776,7780,0,30,6.05
7.683932,7776,7780,0,30,6.05
7.78393,7776,7780,0,30,6.05
7.883931,7776,7780,0,30,6.05
7.98393,7776,7780,0,30,6.05
8.083929,7776,7780,0,30,6.05
8.18393,7776,7780,0,30,6.05
8.283932,7775,7780,0,30,6.05
8.383931,7787,7780,0,30,6.05
8.48393,7799,7788,0,30,6.05
8.583928,7832,7808,46,30,6.05
8.683929,7839,7828,46,30,6.05
8.783929,9099,7876,46,30,6
8.883935,9315,8816,2982,30,6
8.98393,9315,9304,2982,30,6
9.083931,9315,9308,2982,30,6.04
9.183932,9315,9308,225,30,6.04
9.28393,9315,9308,225,30,6.04
9.38393,9315,9308,225,30,6.04
9.48393,9315,9308,225,30,6.04
9.583932,9315,9308,63,30,6.04
9.683932,9315,9308,63,30,6.04
9.783932,9315,9308,63,30,6.05
9.88393,9315,9304,109,30,6.05
9.983939,9315,9304,109,30,6.05
10.08393,9315,9304,109,30,6.05
10.183968,9315,9308,81,30,6.05
10.283988,9315,9308,81,30,6.04
