t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
40.164038,8382,8368,69,22,6.05
40.264007,8372,8376,69,22,6.05
40.364039,8355,8372,44,22,6.05
40.463993,8378,8372,44,22,6.05
40.56403,8378,8372,44,22,6.04
40.663993,8377,8372,0,22,6.04
40.76403,8376,8372,0,22,6.03
40.863994,8384,8376,0,22,6.03
40.964091,8362,8372,0,22,6.02
41.063994,8390,8372,51,22,6.02
41.164028,8393,8384,51,22,6.02
41.263993,8386,8396,51,22,6.03
41.36403,8405,8384,0,22,6.03
41.464019,8380,8384,0,22,6.03
41.56403,8382,8392,0,22,6.03
41.663992,8377,8380,0,22,6.03
41.76403,8381,8380,0,22,7.38
41.863994,8393,8384,0,22,7.38
41.96403,8412,8388,0,22,7.38
42.063994,8408,8400,63,22,7.38
42.164033,8393,8400,63,22,7.38
42.263994,8395,8400,63,22,7.38
42.364065,8402,8396,0,22,7.38
42.464032,8402,8392,0,22,7.38
42.564059,8376,8392,0,22,7.38
42.663993,8431,8412,126,22,7.38
42.764048,8420,8420,126,22,7.36
42.864001,8413,8420,126,22,7.36
42.964028,8407,8420,126,22,7.35
43.064036,8403,8412,63,22,7.35
43.16403,8399,8408,63,22,7.35
43.263994,8397,8404,63,22,7.37
43.364031,8395,8400,0,22,7.37
43.463995,8394,8400,0,22,7.37
43.56403,8393,8396,0,22,7.36
43.663996,8391,8392,0,22,7.36
43.76403,8390,8392,0,22,7.34
43.864017,8391,8392,0,22,7.34
43.96403,8399,8392,0,22,7.34
44.064038,8406,8396,0,22,7.34
44.164031,8401,8400,0,22,7.34
44.263994,8401,8392,0,22,7.31
44.364031,8417,8412,92,22,7.31
44.463993,8424,8416,92,22,7.31
44.564031,8411,8408,92,22,7.3
44.66404,8428,8416,0,22,7.3
44.76403,8406,8420,0,22,7.31
44.863993,8402,8412,0,22,7.31
44.964029,8527,8440,0,22,7.3
45.063983,8514,8496,197,22,7.3
45.164038,8507,8484,197,22,7.3
45.264024,8368,8484,197,22,7.3
45.364031,8346,8360,204,22,7.3
45.463994,8379,8372,204,22,7.3
45.564029,8337,8368,204,22,7.35
45.66402,8230,8300,163,22,7.35
45.76403,8399,8256,163,22,7.35
45.864016,8444,8424,163,22,7.35
45.964053,8346,8400,163,22,7.35
46.064049,8517,8408,76,22,7.35
46.164031,8366,8472,76,22,7.35
46.264022,8287,8336,76,22,7.35
46.36404,8417,8300,290,22,7.35
46.464011,8379,8452,290,22,7.35
46.564073,8689,8088,290,22,7.24
46.664037,8673,8608,378,22,7.24
46.764073,8288,8436,378,22,7.35
46.864037,8405,8300,378,22,7.35
46.964072,8443,8468,378,22,7.37
47.064054,8302,8364,175,22,7.37
47.164074,8357,8320,175,22,7.37
47.264074,8292,8380,175,22,7.37
47.364071,8351,8244,319,22,7.37
47.464059,8299,8340,319,22,7.37
47.564079,8291,8280,319,22,7.38
47.664055,8526,8388,322,22,7.38
47.764071,8436,8504,322,22,7.39
47.864035,8287,8456,322,22,7.39
47.964079,8349,8208,322,22,7.38
48.064036,8554,8468,293,22,7.38
48.164071,8478,8564,293,22,7.38
48.264035,8201,8320,293,22,7.32
48.364073,8419,8272,305,22,7.32
48.464038,8515,8432,305,22,7.32
48.56408,8396,8608,305,22,7.36
48.664038,8263,8240,81,22,7.36
48.764038,8468,8356,81,22,7.34
48.864003,8493,8496,81,22,7.34
48.964037,8514,8500,81,22,7.38
49.064002,8437,8500,158,22,7.38
49.164039,8527,8456,158,22,7.38
49.264005,8453,8476,158,22,7.36
49.364039,8542,8468,170,22,7.36
49.464003,8469,8524,170,22,7.36
49.564039,8759,8552,170,22,7.34
49.664003,8682,8816,107,22,7.34
49.764038,8543,8596,107,22,6.03
49.864003,8599,8552,107,22,6.03
49.964039,8689,8608,107,22,6.03
50.064003,8571,8632,325,22,6.03
50.164038,8440,8524,325,22,6.03
50.264021,8430,8436,325,22,6.05
50.364046,8464,8476,303,22,6.05
50.464001,8334,8452,303,22,6.05
50.564037,8214,8192,303,22,6.03
50.664001,8491,8380,368,22,6.03
50.764039,8448,8468,368,22,6.04
50.864001,8380,8472,368,22,6.04
50.964038,8233,8308,368,22,6.01
51.064002,8372,8308,363,22,6.01
51.164039,8417,8404,363,22,6.01
51.264001,8653,8500,363,22,6.01
51.364038,8472,8596,116,22,6.01
51.464001,8311,8416,116,22,6.01
51.564037,8268,8240,116,22,6.04
51.664002,8452,8328,288,22,6.04
51.764059,8276,8404,288,22,6.02
51.864001,8471,8316,288,22,6.02
51.964037,8663,8532,288,22,6.02
52.064011,8535,8660,288,22,6.02
52.164038,8371,8488,288,22,6.02
52.264004,7963,8492,288,22,5.92
52.364038,8376,8144,274,22,5.92
52.464002,8268,8400,274,22,5.92
52.564081,8082,8100,274,22,6.03
52.664009,8087,8116,104,22,6.03
52.764058,8084,8092,104,22,6.03
52.864001,7939,8080,104,23,6.03
52.964039,8037,7960,104,23,6.04
53.064004,8129,8084,209,23,6.04
53.164037,7950,8064,209,23,6.04
53.264033,8007,7940,209,23,6.04
53.364037,8012,8052,75,23,6.04
53.464,8058,8008,75,23,6.04
53.56408,7909,7944,75,23,6.01
53.664001,8170,7988,389,23,6.01
53.764039,8080,8132,389,23,6.04
53.864,8087,8020,389,22,6.04
53.964044,8765,8324,389,22,5.95
54.064002,8743,8780,39,22,5.95
54.164047,8821,8836,39,22,5.95
54.264001,8471,8716,39,22,6
54.364037,8482,8420,27,22,6
54.464002,8630,8572,27,22,6
54.564038,8494,8548,27,22,6.04
54.664001,8434,8428,160,22,6.04
54.764037,8718,8592,160,22,6
54.864021,8480,8720,160,23,6
54.964037,8489,8464,160,23,6.04
55.064048,8493,8576,87,23,6.04
55.164037,8351,8424,87,23,6.04
55.264082,9152,8424,87,23,5.93
55.364037,9303,9296,476,23,5.93
55.464019,8706,9068,476,23,5.93
55.564045,8456,8688,476,23,6.03
55.664001,8616,8480,464,23,6.03
55.764037,8693,8660,464,23,6.04
55.864003,8418,8576,464,23,6.04
55.964055,8580,8440,464,23,6.04
56.06405,8736,8704,110,23,6.04
56.164036,8656,8704,110,23,6.04
56.264001,8474,8568,110,23,6.02
56.364044,8490,8508,0,23,6.02
56.464,8373,8496,0,23,6.02
56.564032,8225,8264,0,23,6.04
56.664,8247,8240,0,23,6.04
56.764036,8203,8236,0,23,6.04
56.864001,8184,8204,0,22,6.04
56.96407,8200,8196,0,22,6.05
57.064001,8391,8256,293,22,6.05
57.164036,8260,8368,293,22,6.05
57.264,8171,8212,293,22,6.02
57.364038,8027,8112,399,22,6.02
57.464001,8072,8048,399,22,6.02
57.564061,8191,8124,399,22,6.01
57.664001,8235,8232,56,22,6.01
57.764039,8217,8184,56,22,6.04
57.864001,8145,8204,56,22,6.04
57.964036,8143,8104,56,22,6.03
58.064009,8199,8212,133,22,6.03
58.16406,8180,8200,133,22,6.03
58.264002,7980,8112,133,22,6.01
58.364082,8038,7984,346,22,6.01
58.464001,8111,8052,346,22,6.01
58.56405,8019,8100,346,22,6.02
58.664002,8249,8124,81,22,6.02
58.764088,8334,8296,81,22,6.02
58.864,8201,8280,81,22,6.02
58.964053,8227,8188,81,22,6.05
59.064,8293,8252,250,22,6.05
59.164073,8294,8288,250,22,6.05
59.263999,8229,8308,250,22,6.04
59.364066,8606,8376,598,22,6.04
59.463999,8459,8580,598,22,6.04
59.564036,8368,8356,598,22,6.04
59.664,8496,8412,85,22,6.04
59.764036,8611,8508,85,22,6.04
59.864001,8476,8564,85,22,6.04
59.964047,8260,8380,85,22,6.02
60.064001,8619,8352,525,22,6.02
60.164039,8611,8664,525,22,6.02
60.264001,8281,8536,525,22,6.01
60.364036,8263,8216,102,22,6.01
60.464,8342,8336,102,22,6.01
60.564037,8375,8316,102,22,6.04
60.664,8461,8400,46,22,6.04
60.764038,8136,8332,46,22,6.01
60.864001,7991,8120,46,22,6.01
60.964039,7698,7916,46,22,6.01
61.064002,8117,7808,999,22,6.01
61.164038,8290,8152,999,22,6.01
61.264001,8503,8432,999,22,6.02
61.364038,8758,8568,100,22,6.02
61.464001,9150,8860,100,22,6.02
61.564038,8498,9092,100,22,5.91
61.664028,8382,8488,325,22,5.91
61.764038,8573,8440,325,22,5.99
61.864002,8441,8516,325,23,5.99
61.964039,8181,8360,325,23,6.01
62.064001,8206,8184,92,23,6.01
62.164038,8385,8284,92,23,6.01
62.264004,8315,8432,92,23,6.04
62.364039,8286,8268,25,23,6.04
62.464001,8078,8280,25,23,6.04
62.564036,8101,8076,25,23,6.04
62.664028,8442,8252,656,23,6.04
62.764053,8137,8364,656,23,6
62.864001,7821,7988,656,22,6
62.964044,8036,7888,656,22,6.03
63.064002,8329,8160,363,22,6.03
63.164037,8504,8456,363,22,6.03
63.264001,8391,8456,363,22,6.04
63.364038,8224,8288,373,22,6.04
63.464002,8241,8216,373,22,6.04
63.564037,8275,8252,373,22,6.04
63.664001,8483,8304,129,22,6.04
63.764046,8792,8592,129,22,5.97
63.864001,8850,8780,129,22,5.97
63.964038,8591,8796,129,22,6.01
64.064001,8697,8644,411,22,6.01
64.164037,8258,8520,411,22,6.01
64.26402,8549,8348,411,22,5.98
64.364039,8291,8396,709,22,5.98
64.464012,8528,8408,709,22,5.98
64.564039,8520,8524,709,22,6.04
64.664001,8469,8536,35,22,6.04
64.764037,8361,8396,35,22,6.04
64.864013,8544,8364,35,22,6.04
64.964038,8479,8452,35,22,6.04
65.064023,8150,8360,428,22,6.04
65.164038,8275,8204,428,22,6.04
65.26401,8430,8316,428,22,6.03
65.364045,8540,8568,390,22,6.03
65.464007,8219,8324,390,22,6.03
65.564036,8354,8264,390,22,6.04
65.664009,8670,8520,696,22,6.04
65.764036,8506,8636,696,22,6.04
65.864001,8359,8512,696,22,6.04
65.964037,8495,8372,696,22,6.03
66.064002,8735,8616,307,22,6.03
66.164038,8763,8740,307,22,6.03
66.264002,8558,8696,307,22,6.02
66.364038,8547,8560,0,22,6.02
66.464003,8394,8452,0,22,6.02
66.564039,8491,8352,0,22,6.05
66.664001,8402,8440,121,22,6.05
66.764038,8617,8432,121,22,6.02
66.864002,8813,8672,121,22,6.02
66.964039,8909,8896,121,22,6.02
67.064002,8411,8736,535,22,6.02
67.164067,8490,8404,535,22,6.02
67.264002,8694,8720,535,22,6.02
67.364079,8493,8552,317,22,6.02
67.464,8501,8520,317,22,6.02
67.564086,8479,8532,317,22,6.03
67.664014,8513,8504,54,22,6.03
67.764068,8422,8452,54,22,6.02
67.864003,8373,8432,54,22,6.02
67.964038,8279,8412,54,22,6.04
68.064001,8368,8232,184,22,6.04
68.164037,8446,8372,184,22,6.04
68.264001,8198,8352,184,22,6.01
68.364038,8172,8204,133,22,6.01
68.464,8406,8208,133,22,6.01
68.564039,8290,8384,133,22,6.02
68.664002,8289,8316,92,22,6.02
68.764045,8577,8344,92,22,5.97
68.864,8459,8484,92,22,5.97
68.964037,8249,8428,92,22,6.02
69.064001,8267,8276,75,22,6.02
69.16404,8316,8240,75,22,6.02
69.264001,8213,8336,75,22,6.05
69.364036,8114,8192,262,22,6.05
69.464003,7910,7996,262,22,6.05
69.564037,8296,8044,262,22,6.01
69.664002,8201,8268,163,22,6.01
69.764036,8377,8224,163,22,6.04
69.863999,8528,8468,163,22,6.04
69.964036,8639,8516,163,22,6.04
70.064001,8472,8584,341,22,6.04
70.164036,8402,8452,341,22,6.04
70.264008,8465,8420,341,22,6.02
70.364037,8214,8328,252,22,6.02
70.463999,8735,8568,252,22,6.02
70.564037,8348,8564,252,22,5.99
70.664001,8435,8420,279,22,5.99
70.764045,8602,8500,279,22,6.01
70.864001,8528,8468,279,22,6.01
70.964038,8738,8696,279,22,5.99
71.064002,8398,8592,499,22,5.99
71.164045,8531,8324,499,22,5.99
71.26401,8432,8524,499,22,6.04
71.364035,8444,8384,0,22,6.04
71.46401,8219,8376,0,22,6.04
71.564037,8265,8208,0,22,6.03
71.664011,8344,8324,105,22,6.03
71.764038,8540,8428,105,22,5.98
71.864039,8396,8536,105,22,5.98
71.964038,8249,8304,105,22,6.03
72.06403,8443,8252,155,22,6.03
72.164037,8360,8492,155,22,6.03
72.264045,8378,8324,155,22,6.03
72.364037,8301,8336,182,22,6.03
72.464031,8553,8392,182,22,6.03
72.564038,8666,8604,182,22,6.03
72.664019,8540,8608,262,22,6.03
72.764038,8460,8596,262,22,6.04
