t__s,ACT_TILT_LEFT_FRONT.Position_CMD,ACT_TILT_LEFT_FRONT.Position_FB,ACT_TILT_LEFT_FRONT.Torque_FB,ACT_TILT_LEFT_FRONT.Temperature_FB__dC,ACT_TILT_LEFT_FRONT.Voltage_FB__V
11.664025,6404,6412,221,25,6.06
11.764071,6404,6412,221,25,6.06
11.864032,6404,6412,221,25,6.06
11.964058,6404,6412,221,25,6.07
12.064024,6404,6412,221,25,6.07
12.164084,6404,6412,221,25,6.07
12.264023,6404,6412,221,25,6.06
12.364058,6404,6412,221,25,6.06
12.464024,6404,6412,221,25,6.06
12.56407,6404,6412,221,25,6.06
12.664025,6404,6412,221,25,6.06
12.764067,6404,6412,221,25,6.06
12.864026,6404,6412,221,25,6.06
12.964059,6404,6412,221,25,6.06
13.064022,6404,6412,221,25,6.06
13.164099,6404,6412,221,25,6.06
13.264023,6404,6412,221,25,6.06
13.364059,6404,6412,221,25,6.06
13.464022,6404,6412,221,25,6.06
13.564059,6404,6412,221,25,6.06
13.664041,6404,6412,221,25,6.06
13.76406,6404,6412,221,25,6.06
13.86402,6404,6412,221,25,6.06
13.964068,6404,6412,221,25,6.06
14.064026,6404,6412,221,25,6.06
14.164118,6404,6412,221,25,6.06
14.264025,6404,6412,221,25,6.06
14.3641,6404,6412,221,25,6.06
14.464023,6404,6412,221,25,6.06
14.56407,6404,6412,221,25,6.06
14.664026,6404,6412,221,25,6.06
14.764071,6404,6412,221,25,6.06
14.864026,6404,6412,221,25,6.06
14.964104,6404,6412,221,25,6.06
15.064023,6404,6412,221,25,6.06
15.164073,6404,6412,221,25,6.06
15.264027,6404,6412,221,25,6.06
15.36409,6404,6412,221,25,6.06
15.464023,6404,6412,221,25,6.06
15.564082,6404,6412,221,25,6.06
15.664024,6404,6412,221,25,6.06
15.764077,6404,6412,221,25,6.06
15.864026,6404,6412,221,25,6.06
15.96406,6404,6412,221,25,6.06
16.064021,6404,6412,221,25,6.06
16.164067,6404,6412,221,25,6.06
16.264024,6404,6412,221,25,6.06
16.364074,6404,6412,221,25,6.06
16.464022,6404,6412,221,25,6.06
16.5641,6404,6412,221,25,6.06
16.664031,6404,6412,221,25,6.06
16.764077,6404,6412,221,25,6.06
16.864022,6404,6412,221,25,6.06
16.964059,6404,6412,221,25,6.04
17.064032,6404,6412,221,25,6.04
17.164068,6404,6412,221,25,6.04
17.264023,6404,6412,221,25,6.05
17.364064,6404,6412,221,25,6.05
17.464024,6404,6412,221,25,6.05
17.564068,6404,6412,221,25,6.05
17.664022,6404,6412,221,25,6.05
17.764061,6404,6412,221,25,5.98
17.864025,6404,6412,221,25,5.98
17.964061,6404,6412,221,25,6.05
18.064022,6404,6412,221,25,6.05
18.164058,6404,6412,221,25,6.05
18.264023,6404,6412,221,25,6.05
18.364059,6404,6412,221,25,6.05
18.464031,6404,6412,221,25,6.05
18.564059,6404,6412,221,25,6.06
18.664024,6404,6412,221,25,6.06
18.764057,6404,6412,221,25,6.06
18.864024,6404,6412,221,25,6.06
18.964059,6404,6412,221,25,6.06
19.064022,6404,6412,221,25,6.06
19.16406,6404,6412,221,25,6.06
19.264024,6404,6412,221,25,6.05
19.364079,6404,6412,221,25,6.05
19.464023,6404,6412,221,25,6.05
19.564059,6404,6412,221,25,6.06
19.664031,6404,6412,221,25,6.06
19.764063,6404,6412,221,25,6.06
19.864023,6404,6412,221,25,6.06
19.964059,6404,6412,221,25,6.05
20.064023,6404,6412,221,25,6.05
20.164067,6404,6412,221,25,6.05
20.264035,6404,6412,221,25,6.06
20.364068,6404,6412,221,25,6.06
20.464022,6404,6412,221,25,6.06
20.564061,6404,6412,221,25,6.06
20.664022,6404,6412,221,25,6.06
20.764058,6404,6412,221,25,6.06
20.864022,6404,6412,221,25,6.06
20.964059,6404,6412,221,25,6.05
21.064031,6404,6412,221,25,6.05
21.164059,6404,6412,221,25,6.05
21.264023,6404,6412,221,25,6.06
21.364058,6404,6412,221,25,6.06
21.464023,6404,6412,221,25,6.06
21.564066,6404,6412,221,25,6.06
21.664021,6404,6412,221,25,6.06
21.764057,6404,6412,221,25,6.06
21.864022,6404,6412,221,25,6.06
21.964059,6404,6412,221,25,6.06
22.064024,6404,6412,221,25,6.06
22.164075,6404,6412,221,25,6.06
22.264026,6404,6412,221,25,6.06
22.364067,6404,6412,221,25,6.06
22.464025,6404,6412,221,25,6.06
22.564091,6404,6412,221,25,6.06
22.664042,6404,6412,221,25,6.06
22.764068,6404,6412,221,25,6.06
22.864071,6404,6412,221,25,6.06
22.964059,6404,6412,221,25,6.06
23.064023,6404,6412,221,25,6.06
23.16406,6404,6412,221,25,6.06
23.264021,6404,6412,221,25,6.06
23.364068,6404,6412,221,25,6.06
23.464022,6404,6412,221,25,6.06
23.56406,6404,6412,221,25,6.06
23.664022,6404,6412,221,25,6.06
23.764085,6404,6412,221,25,6.06
23.864031,6404,6412,221,25,6.06
23.964059,6404,6412,221,25,6.06
24.064033,6404,6412,221,25,6.06
24.164061,6404,6412,221,25,6.06
24.264025,6404,6412,221,25,6.06
24.364058,6404,6412,221,25,6.06
24.464044,6404,6412,221,25,6.06
24.564066,6404,6412,221,25,6.06
24.664069,6404,6412,221,25,6.06
24.76406,6404,6412,221,25,6.06
24.864037,6404,6412,221,25,6.06
24.964068,6404,6412,221,25,6.06
25.064024,6404,6412,221,25,6.06
25.164058,6404,6412,221,25,6.06
25.264024,6404,6412,221,25,6.06
25.364059,6404,6412,221,25,6.06
25.464023,6404,6412,221,25,6.06
25.564059,6404,6412,221,25,6.06
25.664023,6404,6412,221,25,6.06
25.764059,6404,6412,221,25,6.06
25.864023,6404,6412,221,25,6.06
25.964058,6404,6412,221,25,6.06
26.064023,6404,6412,221,25,6.06
26.16406,6404,6412,221,25,6.06
26.264047,6404,6412,221,25,6.06
26.36406,6404,6412,221,25,6.06
26.464025,6404,6412,221,25,6.06
26.564067,6404,6412,221,25,6.06
26.664022,6404,6412,221,25,6.06
26.764068,6404,6412,221,25,6.06
26.864025,6404,6412,221,25,6.06
26.964068,6404,6412,221,25,6.06
27.064024,6404,6412,221,25,6.06
27.16406,6404,6412,221,25,6.06
27.264048,6404,6412,221,25,6.06
27.364068,6404,6412,221,25,6.06
27.464022,6404,6412,221,25,6.06
27.56406,6440,6412,221,25,6.07
27.664021,6577,6460,665,25,6.07
27.76406,6736,6596,665,25,5.78
27.864021,6897,6756,665,25,5.78
27.964067,7057,6920,665,25,5.79
28.064024,7217,7084,494,25,5.79
28.164067,7377,7244,494,25,5.79
28.264074,7537,7404,494,25,5.78
28.36406,7687,7564,810,25,5.78
28.464023,7735,7684,810,25,5.78
28.564016,7739,7712,810,25,5.9
28.663978,7738,7712,247,25,5.9
28.764015,7738,7716,247,25,6.01
28.863978,7738,7716,247,25,6.01
28.964015,7738,7712,247,25,5.86
29.063989,7745,7716,221,25,5.86
29.164016,7851,7736,221,25,5.86
29.263978,8000,7868,221,25,5.79
29.364016,8137,8016,697,25,5.79
29.463981,8274,8152,697,25,5.79
29.564015,8411,8280,697,25,5.8
29.663981,8549,8420,929,25,5.8
29.764028,8686,8560,929,25,5.79
29.864009,8823,8704,929,25,5.79
29.964015,8960,8840,929,25,5.79
30.063998,9097,8980,716,25,5.79
30.164024,9234,9120,716,25,5.79
30.263978,9371,9256,716,25,5.81
30.364025,9508,9396,547,25,5.81
30.463978,9645,9532,547,25,5.81
30.564022,9782,9668,547,25,5.85
30.663978,9918,9808,615,25,5.85
30.764015,10055,9940,615,25,5.84
30.863978,10191,10080,615,25,5.84
30.964015,10328,10224,615,25,5.84
31.06398,10465,10356,385,25,5.84
31.164017,10601,10496,385,25,5.84
31.263992,10689,10632,385,25,5.85
31.364054,10580,10656,506,25,5.85
31.463991,10534,10564,506,25,5.85
31.56403,10528,10540,506,25,6.06
31.663992,10526,10524,0,25,6.06
31.764036,10526,10520,0,25,6.06
31.864004,10526,10520,0,25,6.06
31.964029,10524,10516,0,25,6.02
32.063993,10525,10520,58,25,6.02
32.164036,10524,10520,58,25,6.02
32.263991,10524,10516,58,25,6.05
32.364028,10523,10520,0,25,6.05
32.463992,10523,10520,0,25,6.05
32.564035,10522,10520,0,25,6.04
32.663992,10522,10516,0,25,6.04
32.764028,10520,10516,0,25,6.06
32.863991,10519,10516,0,25,6.06
32.964046,10518,10516,0,25,6.06
33.063991,10516,10512,0,25,6.06
33.164058,10516,10512,0,25,6.06
33.263991,10515,10512,0,25,6.08
33.364076,10520,10512,221,25,6.08
33.463992,10521,10512,221,25,6.08
33.564054,10521,10512,221,25,6.05
33.663992,10521,10512,221,25,6.05
33.764076,10521,10508,221,25,6.06
33.863991,10521,10512,221,25,6.06
33.964027,10520,10512,221,25,6.02
34.064,10520,10512,221,25,6.02
34.164027,10521,10512,221,25,6.02
34.264,10521,10512,221,25,6.06
34.364029,10520,10512,221,25,6.06
34.463992,10521,10512,221,25,6.06
34.564046,10521,10512,221,25,6.06
34.663993,10520,10512,221,25,6.06
34.764046,10520,10512,221,25,6.06
34.864,10521,10512,221,25,6.06
34.964078,10521,10512,221,25,6.06
35.063993,10522,10512,221,25,6.06
35.164046,10522,10512,221,25,6.06
35.263992,10522,10512,221,25,6.06
35.364067,10523,10512,221,25,6.06
35.464002,10523,10512,221,25,6.06
35.564037,10522,10512,221,25,6.05
35.663993,10521,10512,221,25,6.05
35.76403,10521,10512,221,25,6.02
35.864002,10531,10512,221,25,6.02
35.96403,10532,10512,221,25,6.02
36.063991,10528,10512,221,25,6.02
36.164029,10518,10504,221,25,6.02
36.263993,10489,10496,221,25,6.06
36.364029,10448,10472,221,25,6.06
36.463993,10443,10432,221,25,6.06
36.564048,10491,10432,221,25,5.87
36.663994,10563,10496,523,25,5.87
36.764029,10591,10548,523,25,5.85
36.864004,10615,10572,523,25,5.85
36.964029,10627,10596,523,25,5.91
37.063993,10626,10600,247,25,5.91
37.16403,10614,10600,247,25,5.91
37.263994,10595,10584,247,25,6.06
37.364028,10573,10576,163,25,6.06
37.463991,10566,10556,163,25,6.06
37.564029,10559,10540,163,25,6.06
37.664001,10554,10528,247,25,6.06
37.764029,10554,10532,247,25,6.06
37.863993,10552,10528,247,25,6.06
37.96403,10554,10532,247,25,5.99
38.063993,10564,10536,238,25,5.99
38.164031,10572,10544,238,25,5.99
38.263991,10580,10548,238,25,5.96
38.364029,10584,10556,257,25,5.96
38.463992,10586,10560,257,25,5.96
38.564038,10592,10560,257,25,5.86
38.664012,10600,10572,238,25,5.86
38.76403,10611,10576,238,25,5.95
38.863993,10619,10588,238,25,5.95
38.964028,10621,10596,238,25,6.02
39.063993,10621,10600,501,25,6.02
39.164029,10618,10596,501,25,6.02
39.263995,10608,10592,501,25,6.06
39.364034,10596,10584,221,25,6.06
39.463993,10584,10580,221,25,6.06
39.564029,10575,10572,221,25,6.06
39.663992,10566,10564,221,25,6.06
39.764028,10558,10548,221,25,6.02
39.863992,10551,10540,221,26,6.02
39.964029,10546,10532,221,26,6.01
40.063996,10542,10532,221,26,6.01
40.164038,10539,10524,221,26,6.01
40.264007,10540,10528,221,26,5.99
40.364039,10546,10524,426,26,5.99
40.463993,10550,10524,426,26,5.99
40.56403,10557,10528,426,26,5.92
40.663993,10556,10536,221,26,5.92
40.76403,10547,10532,221,26,5.99
40.863994,10544,10520,221,26,5.99
40.964091,10545,10520,221,26,6.06
41.063994,10540,10516,300,26,6.06
41.164028,10525,10512,300,26,6.06
41.263993,10509,10508,300,26,6.05
41.36403,10499,10496,221,26,6.05
41.464019,10490,10488,221,26,6.05
41.56403,10479,10476,221,26,6.04
41.663992,10465,10464,0,26,6.04
41.76403,10453,10452,0,26,7.37
41.863994,10440,10440,0,26,7.37
41.96403,10429,10428,0,26,7.39
42.063994,10423,10420,0,26,7.39
42.164033,10425,10416,0,26,7.39
42.263994,10426,10416,0,26,7.33
42.364065,10425,10412,105,26,7.33
42.464032,10426,10412,105,26,7.33
42.564059,10426,10412,105,26,7.39
42.663993,10405,10412,58,26,7.39
42.764048,10316,10380,58,26,7.19
42.864001,10184,10272,58,26,7.19
42.964028,10042,10140,58,26,7.2
43.064036,9894,9996,351,26,7.2
43.16403,9743,9844,351,26,7.2
43.263994,9618,9696,351,26,7.31
43.364031,9491,9576,534,26,7.31
43.463995,9363,9444,534,26,7.31
43.56403,9298,9356,534,26,7.26
43.663996,9208,9284,351,26,7.26
43.76403,9136,9200,351,26,7.14
43.864017,9055,9128,351,26,7.14
43.96403,8939,9040,351,26,7.09
44.064038,8821,8924,440,26,7.09
44.164031,8729,8812,440,26,7.09
44.263994,8672,8744,440,26,7.13
44.364031,8545,8676,929,26,7.13
44.463993,8423,8544,929,26,7.13
44.564031,8337,8432,929,26,7.1
44.66404,8248,8352,810,26,7.1
44.76403,8154,8260,810,26,7.02
44.863993,8083,8172,810,26,7.02
44.964029,7973,8084,810,26,7.15
45.063983,7841,7956,549,26,7.15
45.164038,7720,7828,549,26,7.15
45.264024,7617,7696,549,26,7.11
45.364031,7597,7632,385,26,7.11
45.463994,7504,7588,385,26,7.11
45.564029,7411,7480,385,26,7.24
45.66402,7347,7404,431,26,7.24
45.76403,7267,7336,431,26,7.24
45.864016,7116,7224,431,26,7.24
45.964053,7008,7080,431,26,7.2
46.064049,6900,6984,534,26,7.2
46.164031,6780,6852,534,26,7.2
46.264022,6776,6764,534,26,7.29
46.36404,6776,6756,426,26,7.29
46.464011,6776,6756,426,26,7.29
46.564073,6776,6756,426,26,7.3
46.664037,6776,6764,17,26,7.3
46.764073,6776,6756,17,26,7.3
46.864037,6776,6756,17,27,7.3
46.964072,6776,6764,17,27,7.32
47.064054,6776,6764,58,27,7.32
47.164074,6776,6756,58,27,7.32
47.264074,6776,6756,58,27,7.3
47.364071,6776,6756,221,27,7.3
47.464059,6776,6752,221,27,7.3
47.564079,6776,6756,221,27,7.25
47.664055,6776,6748,257,27,7.25
47.764071,6776,6748,257,27,7.31
47.864035,6776,6756,257,27,7.31
47.964079,6776,6748,257,27,7.25
48.064036,6776,6756,385,27,7.25
48.164071,6776,6756,385,27,7.25
48.264035,6776,6756,385,27,7.28
48.364073,6776,6756,58,27,7.28
48.464038,6776,6756,58,27,7.28
48.56408,6776,6752,58,27,7.28
48.664038,6776,6756,221,27,7.28
48.764038,6776,6756,221,27,7.28
48.864003,6776,6752,221,27,7.28
48.964037,6776,6752,221,27,7.39
49.064002,6776,6752,221,27,7.39
49.164039,6776,6752,221,27,7.39
49.264005,6776,6756,221,27,7.33
49.364039,6776,6752,221,27,7.33
49.464003,6776,6756,221,27,7.33
49.564039,6776,6752,221,27,7.39
49.664003,6776,6756,221,27,7.39
49.764038,6776,6756,221,27,6.06
49.864003,6776,6752,221,27,6.06
49.964039,6776,6752,221,27,6
50.064003,6776,6752,221,27,6
50.164038,6776,6748,221,27,6
50.264021,6776,6752,221,27,6.01
50.364046,6776,6752,221,27,6.01
50.464001,6776,6752,221,27,6.01
50.564037,6776,6752,221,27,5.99
50.664001,6776,6752,221,27,5.99
50.764039,6776,6748,221,27,6
50.864001,6776,6752,221,26,6
50.964038,6776,6748,221,26,5.98
51.064002,6776,6748,385,26,5.98
51.164039,6776,6748,385,26,5.98
51.264001,6776,6752,385,26,5.94
51.364038,6776,6752,221,26,5.94
51.464001,6776,6752,221,26,5.94
51.564037,6776,6752,221,26,5.97
51.664002,6776,6752,528,26,5.97
51.764059,6776,6748,528,26,5.88
51.864001,6776,6748,528,26,5.88
51.964037,6776,6748,528,26,5.93
52.064011,6776,6748,221,26,5.93
52.164038,6776,6752,221,26,5.93
52.264004,6776,6748,221,26,5.83
52.364038,6776,6748,385,26,5.83
52.464002,6776,6752,385,26,5.83
52.564081,6776,6748,385,26,5.99
52.664009,6776,6748,351,26,5.99
52.764058,6776,6748,351,26,5.9
52.864001,6776,6748,351,27,5.9
52.964039,6776,6748,351,27,5.99
53.064004,6776,6752,257,27,5.99
53.164037,6776,6752,257,27,5.99
53.264033,6776,6748,257,27,6
53.364037,6776,6752,93,27,6
53.464,6776,6748,93,27,6
53.56408,6776,6752,93,27,5.87
53.664001,6776,6748,257,27,5.87
53.764039,6776,6748,257,27,5.89
53.864,6776,6752,257,27,5.89
53.964044,6776,6752,257,27,6.03
54.064002,6776,6756,221,27,6.03
54.164047,6776,6752,221,27,6.03
54.264001,6776,6756,221,27,6.05
54.364037,6776,6756,221,27,6.05
54.464002,6776,6760,221,27,6.05
54.564038,6776,6756,221,27,6.05
54.664001,6776,6756,221,27,6.05
54.764037,6776,6752,221,27,5.97
54.864021,6776,6760,221,27,5.97
54.964037,6776,6756,221,27,6
55.064048,6776,6764,17,27,6
55.164037,6776,6768,17,27,6
55.264082,6776,6756,17,27,6.06
55.364037,6776,6764,221,27,6.06
55.464019,6776,6760,221,27,6.06
55.564045,6776,6776,221,27,6.04
55.664001,6776,6768,221,27,6.04
55.764037,6776,6764,221,27,6.03
55.864003,6776,6764,221,27,6.03
55.964055,6776,6764,221,27,5.99
56.06405,6776,6768,221,27,5.99
56.164036,6776,6768,221,27,5.99
56.264001,6776,6764,221,27,5.99
56.364044,6776,6760,221,27,5.99
56.464,6776,6764,221,27,5.99
56.564032,6776,6764,221,27,6.01
56.664,6776,6756,262,27,6.01
56.764036,6776,6756,262,27,6.01
56.864001,6776,6752,262,27,6.01
56.96407,6776,6752,262,27,5.98
57.064001,6776,6752,221,27,5.98
57.164036,6776,6748,221,27,5.98
57.264,6776,6752,221,27,6.03
57.364038,6776,6752,221,27,6.03
57.464001,6776,6752,221,27,6.03
57.564061,6776,6752,221,27,6.05
57.664001,6776,6752,221,27,6.05
57.764039,6776,6752,221,27,5.99
57.864001,6776,6752,221,27,5.99
57.964036,6776,6752,221,27,6.04
58.064009,6776,6752,221,27,6.04
58.16406,6776,6752,221,27,6.04
58.264002,6776,6752,221,27,6.04
58.364082,6776,6752,221,27,6.04
58.464001,6776,6756,221,27,6.04
58.56405,6776,6756,221,27,6.01
58.664002,6776,6756,221,27,6.01
58.764088,6776,6756,221,27,6.02
58.864,6776,6756,221,27,6.02
58.964053,6776,6752,221,27,6.01
59.064,6776,6752,221,27,6.01
59.164073,6776,6752,221,27,6.01
59.263999,6776,6756,221,27,6.06
59.364066,6776,6752,93,27,6.06
59.463999,6776,6756,93,27,6.06
59.564036,6776,6752,93,27,6.02
59.664,6776,6756,221,27,6.02
59.764036,6776,6756,221,27,6.06
59.864001,6776,6756,221,27,6.06
59.964047,6776,6756,221,27,6.06
60.064001,6776,6752,221,27,6.06
60.164039,6776,6756,221,27,6.06
60.264001,6776,6760,221,27,5.96
60.364036,6776,6760,221,27,5.96
60.464,6776,6752,221,27,5.96
60.564037,6776,6748,221,27,6.02
60.664,6776,6752,221,27,6.02
60.764038,6776,6756,221,27,6.01
60.864001,6776,6752,221,27,6.01
60.964039,6776,6756,221,27,6.01
61.064002,6776,6752,426,27,6.01
61.164038,6776,6752,426,27,6.01
61.264001,6776,6756,426,27,6.06
61.364038,6776,6752,426,27,6.06
61.464001,6776,6752,426,27,6.06
61.564038,6776,6768,426,27,6.04
61.664028,6776,6752,426,27,6.04
61.764038,6776,6748,426,27,6.06
61.864002,6776,6756,426,27,6.06
61.964039,6776,6752,426,27,6.01
62.064001,6776,6748,257,27,6.01
62.164038,6776,6752,257,27,6.01
62.264004,6776,6752,257,27,6.05
62.364039,6776,6748,257,27,6.05
62.464001,6776,6756,257,27,6.05
62.564036,6776,6764,257,27,6.02
62.664028,6776,6752,221,27,6.02
62.764053,6776,6760,221,27,6.01
62.864001,6776,6756,221,27,6.01
62.964044,6776,6752,221,27,6.02
63.064002,6776,6752,491,27,6.02
63.164037,6776,6756,491,27,6.02
63.264001,6776,6756,491,27,6.06
63.364038,6776,6756,221,27,6.06
63.464002,6776,6756,221,27,6.06
63.564037,6776,6756,221,27,6.06
63.664001,6776,6752,221,27,6.06
63.764046,6776,6756,221,27,6.02
63.864001,6776,6756,221,27,6.02
63.964038,6776,6764,221,27,6.05
64.064001,6776,6760,58,27,6.05
64.164037,6776,6764,58,27,6.05
64.26402,6776,6760,58,27,6.06
64.364039,6776,6764,221,27,6.06
64.464012,6776,6756,221,27,6.06
64.564039,6776,6756,221,27,6.06
64.664001,6776,6748,385,27,6.06
64.764037,6776,6752,385,27,6.06
64.864013,6776,6752,385,27,6.06
64.964038,6776,6748,385,27,6.01
65.064023,6776,6752,221,27,6.01
65.164038,6776,6748,221,27,6.01
65.26401,6776,6756,221,27,6.05
65.364045,6776,6756,221,27,6.05
65.464007,6776,6756,221,27,6.05
65.564036,6776,6752,221,27,6.01
65.664009,6776,6752,221,27,6.01
65.764036,6776,6756,221,27,6.06
65.864001,6776,6756,221,27,6.06
65.964037,6776,6756,221,27,6.06
66.064002,6776,6752,221,27,6.06
66.164038,6776,6752,221,27,6.06
66.264002,6776,6752,221,27,6.01
66.364038,6776,6752,93,27,6.01
66.464003,6776,6752,93,27,6.01
66.564039,6776,6748,93,27,5.94
66.664001,6776,6752,221,27,5.94
66.764038,6776,6748,221,27,6.06
66.864002,6776,6752,221,27,6.06
66.964039,6776,6752,221,27,6.06
67.064002,6776,6760,221,27,6.06
67.164067,6776,6764,221,27,6.06
67.264002,6776,6776,221,27,6.07
67.364079,6776,6764,221,27,6.07
67.464,6776,6764,221,27,6.07
67.564086,6776,6768,221,27,6.06
67.664014,6776,6756,221,27,6.06
67.764068,6776,6752,221,27,6.03
67.864003,6776,6756,221,27,6.03
67.964038,6776,6752,221,27,6.01
68.064001,6776,6748,257,27,6.01
68.164037,6776,6756,257,27,6.01
68.264001,6776,6752,257,27,6.01
68.364038,6776,6752,221,27,6.01
68.464,6776,6752,221,27,6.01
68.564039,6776,6752,221,27,6.06
68.664002,6776,6752,221,27,6.06
68.764045,6776,6756,221,27,6.01
68.864,6776,6752,221,27,6.01
68.964037,6776,6752,221,27,6.05
69.064001,6776,6752,221,27,6.05
69.16404,6776,6748,221,27,6.05
69.264001,6776,6752,221,27,6.06
69.364036,6776,6752,221,27,6.06
69.464003,6776,6748,221,27,6.06
69.564037,6776,6752,221,27,5.99
69.664002,6776,6752,491,27,5.99
69.764036,6776,6752,491,27,6.04
69.863999,6776,6756,491,27,6.04
69.964036,6776,6752,491,27,5.99
70.064001,6776,6752,257,27,5.99
70.164036,6776,6752,257,27,5.99
70.264008,6776,6756,257,27,6.06
70.364037,6776,6752,221,27,6.06
70.463999,6776,6752,221,27,6.06
70.564037,6776,6752,221,27,6.04
70.664001,6776,6752,385,27,6.04
70.764045,6776,6748,385,27,6.02
70.864001,6776,6752,385,27,6.02
70.964038,6776,6752,385,27,5.97
71.064002,6776,6748,257,27,5.97
71.164045,6776,6748,257,27,5.97
71.26401,6776,6752,257,27,6.06
71.364035,6776,6748,221,27,6.06
71.46401,6776,6752,221,27,6.06
71.564037,6776,6752,221,27,5.96
71.664011,6776,6748,257,27,5.96
71.764038,6776,6752,257,27,5.96
71.864039,6776,6752,257,27,5.96
71.964038,6776,6748,257,27,5.87
72.06403,6776,6748,257,27,5.87
72.164037,6776,6752,257,27,5.87
72.264045,6776,6752,257,27,5.96
72.364037,6776,6748,257,27,5.96
