t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
0.05208,7695,7672,796,27,6.06
0.15208,7695,7672,796,27,6.06
0.252083,7695,7672,796,27,6.08
0.352082,7695,7672,426,27,6.08
0.452081,7695,7672,426,27,6.08
0.552083,7695,7672,426,27,6.07
0.65208,7695,7672,568,27,6.07
0.752079,7695,7672,568,27,6.07
0.852082,7695,7672,568,27,6.07
0.952081,7695,7672,568,27,6.06
1.05208,6256,7652,4095,27,6.06
1.152081,6256,6396,4095,27,6.06
1.252083,6256,6256,4095,27,7.43
1.35208,6256,6256,0,27,7.43
1.452081,6256,6256,0,27,7.43
1.552081,6256,6256,0,27,7.43
1.652082,6256,6256,0,27,7.43
1.752081,6256,6256,0,27,7.43
1.852082,6256,6256,0,27,7.43
1.952081,6256,6256,0,27,7.43
2.052083,6256,6256,0,27,7.43
2.152083,6256,6256,0,27,7.43
2.252091,6256,6256,0,27,7.43
2.352081,6256,6256,0,27,7.43
2.452088,6256,6256,0,27,7.43
2.552084,6256,6256,0,27,7.43
2.65208,6256,6256,0,27,7.43
2.75208,6256,6256,0,27,7.43
2.852091,6256,6256,0,27,7.43
2.952084,6256,6256,0,27,7.43
3.052081,6256,6256,0,27,7.43
3.152089,6256,6256,0,27,7.43
3.252084,6256,6256,0,27,7.43
3.352085,6256,6256,0,27,7.43
3.45208,6256,6256,0,27,7.43
3.552081,6256,6256,0,27,7.43
3.65208,6256,6256,0,27,7.43
3.752084,6256,6256,0,27,7.43
3.85208,6256,6256,0,28,7.43
3.952091,6256,6256,0,28,7.43
4.055983,6256,6256,0,28,7.43
4.156027,6256,6256,0,28,7.43
4.255982,6256,6256,0,28,7.43
4.355999,6256,6256,0,28,7.43
4.455984,6256,6256,0,28,7.43
4.555999,6256,6256,0,28,7.42
4.655992,6256,6256,0,28,7.42
4.755999,6256,6256,0,28,7.42
4.855982,6256,6256,0,28,7.42
4.955998,6256,6256,0,28,7.42
5.055983,6256,6252,0,28,7.42
5.156,6256,6256,0,28,7.42
5.255982,6256,6256,0,28,7.43
5.355997,6256,6256,0,28,7.43
5.455983,6256,6256,0,28,7.43
5.555999,6256,6256,0,28,7.43
5.655983,6256,6256,0,28,7.43
5.75598,6256,6256,0,28,7.43
5.855983,6256,6256,0,28,7.43
5.955981,6256,6256,0,28,7.43
6.055983,6256,6256,0,28,7.43
6.155983,6256,6256,0,28,7.43
6.255983,6256,6256,0,28,6.1
6.355983,6256,6256,0,28,6.1
6.455983,6256,6256,0,28,6.1
6.555982,6256,6256,0,28,6.09
6.65599,6256,6256,0,28,6.09
6.755982,6256,6256,0,28,6.07
6.855983,6256,6256,0,28,6.07
6.955985,6256,6256,0,28,6.09
7.055999,6256,6256,0,28,6.09
7.155984,6256,6256,0,28,6.09
7.255987,6256,6256,0,28,6.09
7.355983,6256,6256,0,28,6.09
7.455992,6256,6256,0,28,6.09
7.555983,6256,6256,0,28,6.09
7.655983,6256,6256,0,28,6.09
7.756008,6256,6256,0,28,6.09
7.855983,6256,6256,0,28,6.09
7.955983,6256,6256,0,28,6.08
8.055983,6256,6256,0,28,6.08
8.155984,6256,6256,0,28,6.08
8.256009,6256,6256,0,28,6.09
8.35601,6256,6256,0,28,6.09
8.455984,6256,6256,0,28,6.09
8.556001,6256,6256,0,28,6.09
8.655984,6256,6256,0,28,6.09
8.755982,6256,6256,0,28,6.09
8.855984,6256,6256,0,28,6.09
8.955984,6256,6256,0,28,6.09
9.055983,6256,6256,0,28,6.09
9.15601,6256,6256,0,28,6.09
9.255994,6256,6256,0,28,6.03
9.355983,6256,6256,0,28,6.03
9.455982,6256,6256,0,28,6.03
9.556008,6256,6256,0,28,6.09
9.655983,6256,6256,0,28,6.09
9.755983,6256,6256,0,28,6.09
9.855984,6256,6252,0,28,6.09
9.955984,6256,6256,0,28,6.09
10.055983,6256,6256,0,28,6.09
10.155983,6256,6256,0,28,6.09
10.255984,6256,6256,0,28,6.05
10.355991,6256,6256,0,28,6.05
10.455984,6256,6256,0,28,6.05
10.556,6256,6256,0,28,6.08
10.655983,6256,6256,0,28,6.08
10.756003,6256,6252,0,28,6.08
10.855983,6256,6256,0,28,6.08
10.956018,6256,6256,0,28,6.09
11.055982,6256,6256,0,28,6.09
11.156002,6256,6256,0,28,6.09
11.255984,6256,6256,0,28,6.09
11.355984,6256,6256,0,28,6.09
11.455983,6256,6256,0,28,6.09
11.555992,6256,6256,0,28,6.09
11.655983,6256,6256,0,28,6.09
11.755984,6256,6256,0,28,6.09
11.855983,6256,6256,0,28,6.09
11.955983,6256,6256,0,28,6.09
12.055991,6256,6256,0,28,6.09
12.155983,6256,6256,0,28,6.09
12.255982,6256,6256,0,28,6.09
12.355982,6256,6256,0,28,6.09
12.455985,6256,6256,0,28,6.09
12.555984,6256,6256,0,28,6.08
12.655982,6256,6256,0,28,6.08
12.755983,6256,6256,0,28,6.09
12.855984,6256,6256,0,28,6.09
12.955985,6256,6256,0,28,6.09
13.055986,6256,6256,0,28,6.09
13.155984,6256,6256,0,28,6.09
13.255985,6256,6256,0,28,6.09
13.355983,6256,6256,0,28,6.09
13.455983,6256,6256,0,28,6.09
13.555983,6256,6256,0,28,6.09
13.655985,6256,6256,0,28,6.09
13.755982,6256,6256,0,28,6.05
13.855983,6256,6252,0,28,6.05
13.955983,6256,6256,0,28,6.06
14.055984,6256,6256,0,28,6.06
14.155983,6256,6256,0,28,6.06
14.255982,6256,6256,0,28,6.09
14.356005,6256,6256,0,28,6.09
14.455982,6256,6256,0,28,6.09
14.555982,6256,6256,0,28,6.09
14.655983,6256,6256,0,28,6.09
14.755984,6256,6256,0,28,6.09
14.855983,6256,6256,0,28,6.09
14.955984,6256,6256,0,28,6.08
15.055992,6256,6256,0,28,6.08
15.15599,6256,6256,0,28,6.08
15.255984,6256,6256,0,28,6.09
15.355998,6256,6252,0,28,6.09
15.455984,6256,6256,0,28,6.09
15.555984,6256,6256,0,28,6.09
15.655984,6256,6256,0,28,6.09
15.755983,6256,6256,0,28,6.09
15.855982,6256,6252,0,27,6.09
15.95601,6256,6256,0,27,6.09
16.055985,6256,6256,0,27,6.09
16.15601,6256,6256,0,27,6.09
16.255991,6256,6256,0,27,6.09
16.355984,6256,6252,0,27,6.09
16.455985,6256,6256,0,27,6.09
16.556008,6256,6256,0,27,6.09
16.656025,6256,6256,0,27,6.09
16.756009,6256,6256,0,27,6.09
16.856001,6256,6256,0,27,6.09
16.956007,6256,6256,0,27,6.1
17.055982,6256,6256,0,27,6.1
17.156019,6256,6256,0,27,6.1
17.255983,6256,6256,0,27,6.09
17.356008,6256,6256,0,27,6.09
17.455987,6256,6256,0,27,6.09
17.556009,6256,6256,0,27,6.1
17.65605,6256,6256,0,27,6.1
17.756009,6256,6256,0,27,6.1
17.855982,6256,6256,0,27,6.1
17.956015,6256,6256,0,27,6.1
18.055982,6256,6256,0,27,6.1
18.155982,6256,6256,0,27,6.1
18.255982,6256,6256,0,27,6.1
18.355983,6256,6256,0,27,6.1
18.455993,6256,6256,0,27,6.1
18.556008,6256,6256,0,27,6.09
18.655993,6256,6256,0,27,6.09
18.755982,6256,6256,0,27,6.09
18.855984,6256,6256,0,27,6.09
18.956006,6256,6256,0,27,6.09
19.056015,6256,6256,0,27,6.09
19.156008,6256,6256,0,27,6.09
19.255982,6256,6256,0,27,6.1
19.356008,6256,6252,0,27,6.1
19.455993,6256,6256,0,27,6.1
19.55601,6256,6256,0,27,6.09
19.655983,6256,6256,0,27,6.09
19.75603,6256,6256,0,27,6.09
19.855984,6256,6256,0,27,6.09
19.956009,6256,6256,0,27,6.09
20.056005,6256,6256,0,27,6.09
20.155981,6256,6256,0,27,6.09
20.255982,6256,6256,0,27,6.09
20.356007,6256,6256,0,27,6.09
20.456006,6256,6256,0,27,6.09
20.556008,6256,6256,0,27,6.09
20.655984,6256,6252,0,27,6.09
20.75601,6256,6256,0,27,5.98
20.855983,6256,6256,0,27,5.98
20.955984,6256,6256,0,27,5.98
21.056005,6256,6256,0,27,5.98
21.156011,6256,6252,0,27,5.98
21.255984,6256,6256,0,27,6.09
21.355983,6256,6256,0,27,6.09
21.455983,6256,6256,0,27,6.09
21.555982,6256,6256,0,27,6.09
21.655983,6256,6256,0,27,6.09
21.756009,6256,6256,0,27,6.1
21.855984,6256,6256,0,27,6.1
21.955984,6256,6256,0,27,6.1
22.056006,6256,6252,0,27,6.1
22.156008,6256,6252,0,27,6.1
22.255983,6256,6256,0,27,6.1
22.355982,6256,6256,0,27,6.1
22.455982,6256,6256,0,27,6.1
22.55599,6256,6252,0,27,6.1
22.655982,6256,6252,0,27,6.1
22.755982,6256,6256,0,27,6.1
22.855983,6256,6256,0,27,6.1
22.956015,6256,6256,0,27,6.1
23.055984,6256,6256,0,27,6.1
23.155984,6256,6252,0,27,6.1
23.255991,6256,6256,0,27,6.1
23.355982,6256,6256,0,27,6.1
23.455984,6256,6256,0,27,6.1
23.555986,6256,6256,0,27,6.1
23.655983,6256,6256,0,27,6.1
23.755984,6256,6256,0,27,6.1
23.855982,6256,6256,0,27,6.1
23.955984,6256,6256,0,27,6.1
24.055984,6256,6256,0,27,6.1
24.155985,6256,6256,0,27,6.1
24.255992,6256,6256,0,27,6.09
24.355986,6256,6256,0,27,6.09
24.455985,6256,6256,0,27,6.09
24.555983,6256,6256,0,27,6.09
24.655984,6256,6256,0,27,6.09
24.755993,6256,6256,0,27,6.1
24.855984,6256,6256,0,27,6.1
24.956012,6256,6256,0,27,6.09
25.055983,6256,6256,0,27,6.09
25.156,6256,6256,0,27,6.09
25.255992,6256,6256,0,27,6.09
25.355983,6256,6252,0,27,6.09
25.455984,6256,6256,0,27,6.09
25.555982,6256,6256,0,27,6.09
25.655983,6256,6256,0,27,6.09
25.755983,6256,6256,0,27,6.1
