t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
32.759972,8534,8536,0,24,6.1
32.859971,8534,8536,0,24,6.1
32.95997,8534,8536,0,24,6.1
33.059972,8534,8536,0,24,6.1
33.15997,8534,8536,0,24,6.1
33.259971,8534,8536,0,24,6.1
33.359972,8534,8536,0,24,6.1
33.459971,8534,8536,0,24,6.1
33.559972,8534,8532,0,24,6.1
33.659981,8534,8536,0,24,6.1
33.759971,8534,8536,0,24,6.09
33.85997,8534,8536,0,24,6.09
33.959971,8534,8536,0,24,6.1
34.059972,8534,8536,0,24,6.1
34.159971,8534,8536,0,24,6.1
34.259971,8534,8536,0,24,6.09
34.359972,8534,8536,0,24,6.09
34.459969,8534,8532,0,24,6.09
34.55997,8534,8536,0,24,6.1
34.65997,8534,8536,0,24,6.1
34.759971,8534,8536,0,24,6.1
34.859971,8534,8536,0,24,6.1
34.959971,8534,8536,0,24,6.09
35.059971,8534,8536,0,24,6.09
35.159971,8534,8536,0,24,6.09
35.259995,8534,8536,0,24,6.1
35.359972,8534,8536,0,24,6.1
35.459971,8534,8536,0,24,6.1
35.559971,8534,8536,0,24,6.1
35.65997,8349,8396,102,24,6.1
35.759971,8441,8420,102,24,6.09
35.859971,8516,8452,102,24,6.09
35.959971,8473,8500,102,24,6.09
36.059971,8545,8528,151,24,6.09
36.159972,8588,8588,151,24,6.09
36.259971,8611,8608,151,24,6.07
36.359972,8558,8568,54,24,6.07
36.459973,8562,8564,54,24,6.07
36.559972,8573,8568,54,24,6.08
36.659971,8560,8548,112,24,6.08
36.759972,8560,8564,112,24,6.07
36.859973,8534,8544,112,24,6.07
36.959971,8534,8548,112,24,6.09
37.059973,8530,8536,127,24,6.09
37.159973,8542,8540,127,24,6.09
37.259971,8545,8560,127,24,6.03
37.359972,8532,8540,71,24,6.03
37.459973,8537,8532,71,24,6.03
37.559969,8545,8540,71,24,6.09
37.659987,8555,8544,30,24,6.09
37.759971,8550,8548,30,24,6.09
37.859972,8554,8552,30,24,6.09
37.959972,8566,8556,30,24,6.1
38.059971,8538,8556,98,24,6.1
38.159972,8517,8532,98,24,6.1
38.259971,8544,8524,98,24,6.1
38.359971,8516,8524,47,24,6.1
38.459972,8508,8516,47,24,6.1
38.55997,8557,8528,47,24,6.06
38.659972,8540,8548,42,24,6.06
38.759972,8531,8528,42,24,6.06
38.85997,8544,8532,42,24,6.06
38.959972,8529,8540,42,24,6.08
39.059971,8536,8524,66,24,6.08
39.159972,8487,8504,66,24,6.08
39.259972,8510,8484,66,24,6.09
39.359979,8509,8520,69,24,6.09
39.459979,8476,8496,69,24,6.09
39.559972,8572,8528,69,24,6.08
39.659973,8488,8524,199,24,6.08
39.759973,8531,8520,199,24,6.09
39.859972,8547,8544,199,24,6.09
39.959974,8594,8556,199,24,6.09
40.059989,8569,8576,35,24,6.09
40.159971,8537,8572,35,24,6.09
40.260006,8502,8524,35,24,6.08
40.359973,8576,8536,153,24,6.08
40.459989,8542,8568,153,24,6.08
40.559972,8539,8536,153,24,6.05
40.659972,8602,8576,180,24,6.05
40.759972,8507,8548,180,24,6.03
40.85999,8503,8516,180,24,6.03
40.959971,8579,8544,180,24,7.39
41.059999,8569,8564,39,24,7.39
41.159972,8577,8564,39,24,7.39
41.260001,8576,8548,39,24,7.41
41.359971,8511,8572,66,24,7.41
41.459988,8430,8456,66,24,7.41
41.559972,8561,8476,66,24,7.39
41.659971,8563,8584,119,24,7.39
41.759972,8537,8560,119,24,7.4
41.859973,8539,8552,119,24,7.4
41.95997,8559,8580,119,24,7.4
42.059971,8483,8544,98,24,7.4
42.15997,8477,8452,98,24,7.4
42.25997,8492,8480,98,24,7.37
42.359986,8503,8492,75,24,7.37
42.459972,8511,8500,75,24,7.37
42.559973,8517,8508,75,24,7.35
42.659979,8521,8516,35,24,7.35
42.760006,8524,8520,35,24,7.35
42.859971,8527,8520,35,24,7.35
42.959993,8529,8524,35,24,7.32
43.059973,8532,8524,75,24,7.32
43.159987,8535,8532,75,24,7.32
43.259971,8539,8532,75,24,7.4
43.359971,8538,8536,0,24,7.4
43.459972,8537,8540,0,24,7.4
43.559971,8539,8536,0,24,7.32
43.659971,8535,8540,0,24,7.32
43.759972,8533,8536,0,24,7.3
43.859971,8557,8552,0,24,7.3
43.959971,8554,8548,0,24,7.35
44.059971,8640,8592,6,24,7.35
44.159972,8828,8712,6,24,7.35
44.259972,9119,9020,6,24,7.37
44.359972,9200,9188,114,24,7.37
44.459972,9164,9172,114,24,7.37
44.559971,9377,9244,114,24,7.39
44.659972,9295,9332,61,24,7.39
44.759972,9228,9244,61,24,7.39
44.859973,9279,9272,61,23,7.39
44.959972,8461,8664,61,23,7.04
45.059972,7559,7840,914,23,7.04
45.159972,7696,7600,914,23,7.04
45.25997,7913,7840,914,23,7.43
45.359971,8074,8024,34,23,7.43
45.459972,8194,8156,34,23,7.43
45.559974,8591,8608,34,23,7.05
45.65997,8624,8600,8,23,7.05
45.75997,8497,8548,8,23,7.41
45.85997,8396,8432,8,24,7.41
45.959971,8326,8344,8,24,7.42
46.059969,8359,8336,213,24,7.42
46.159969,8405,8388,213,24,7.42
46.25997,8439,8432,213,24,7.4
46.359969,8464,8456,138,24,7.4
46.459969,8482,8476,138,24,7.4
46.559971,8496,8488,138,24,7.44
46.659972,8506,8500,54,24,7.44
46.759972,8513,8508,54,24,7.45
46.859971,8518,8512,54,24,7.45
46.95997,8522,8516,54,24,7.45
47.059972,8525,8520,136,24,7.45
47.159984,8527,8524,136,24,7.45
47.259976,8529,8532,136,24,7.42
47.360009,8530,8524,117,24,7.42
47.459963,8531,8528,117,24,7.42
47.560007,8532,8528,117,24,7.43
47.659972,8532,8528,0,24,7.43
47.76007,8533,8528,0,24,7.29
47.859963,8554,8544,0,23,7.29
47.96007,8513,8544,0,23,6.95
48.059964,8708,8560,798,23,6.95
48.160068,8666,8680,798,23,6.95
48.259963,8617,8644,798,23,5.97
48.360069,8594,8604,0,23,5.97
48.459962,8576,8592,0,23,5.97
48.560062,8559,8572,0,23,6.1
48.659963,8555,8560,0,23,6.1
48.760012,8548,8552,0,23,6.1
48.859961,8545,8552,0,23,6.1
48.959998,8544,8548,0,23,6.1
49.059963,8542,8548,54,23,6.1
49.159998,8542,8548,54,23,6.1
49.259962,8542,8544,54,23,6.11
49.359998,8541,8544,0,23,6.11
49.459962,8542,8544,0,23,6.11
49.559997,8541,8544,0,23,6.1
49.659962,8541,8544,0,23,6.1
49.760007,8541,8544,0,23,6.09
49.859963,8540,8544,0,23,6.09
49.959997,8540,8544,0,23,6.1
50.059963,8540,8544,0,23,6.1
50.160007,8545,8544,0,23,6.1
50.259963,8540,8544,0,23,6.1
50.360006,8544,8544,0,23,6.1
50.459962,8544,8544,0,23,6.1
50.559997,9440,9064,0,23,5.98
50.659962,9232,9316,479,23,5.98
50.760008,9057,9140,479,23,6.08
50.859961,8960,9008,479,23,6.08
50.960068,8868,8912,479,23,6.08
51.059963,8823,8828,98,23,6.08
51.160004,8775,8776,98,23,6.08
51.259962,8747,8740,98,23,6.1
51.360016,8721,8716,119,23,6.1
51.459981,8713,8696,119,23,6.1
51.559997,8698,8676,119,23,6.09
51.659962,8674,8656,293,23,6.09
51.760011,8648,8628,293,23,6.09
51.859965,8590,8604,293,24,6.09
51.96,8569,8604,293,24,6.09
52.059963,8559,8592,93,24,6.09
52.160015,8554,8592,93,24,6.09
52.259963,8550,8580,93,24,6.1
52.360077,8553,8572,81,24,6.1
52.459961,8567,8568,81,24,6.1
52.560017,8574,8568,81,24,6.1
52.659961,8562,8568,66,24,6.1
52.76007,8562,8564,66,24,6.1
52.859963,8549,8564,66,23,6.1
52.960104,8563,8560,66,23,6.1
53.059962,8565,8560,22,23,6.1
53.160053,8560,8560,22,23,6.1
53.259962,8542,8560,22,23,6.1
53.359998,8559,8556,0,23,6.1
53.459962,8562,8552,0,23,6.1
53.560006,8546,8552,0,23,6.1
53.659962,8563,8552,49,23,6.1
53.760068,8535,8548,49,23,6.1
53.859963,8563,8548,49,23,6.1
53.960008,8531,8544,49,23,6.1
54.059962,8551,8548,0,23,6.1
54.160006,8544,8544,0,23,6.1
54.259962,8543,8544,0,23,6.1
54.360008,8556,8544,71,23,6.1
54.459963,8543,8544,71,23,6.1
54.560009,8530,8544,71,23,6.1
54.659963,8518,8540,114,23,6.1
54.76007,8519,8544,114,23,6.1
54.859964,8551,8536,114,23,6.1
54.960018,8608,8564,114,23,6.09
55.059963,8437,8508,88,23,6.09
55.16001,8586,8444,88,23,6.09
55.25997,8517,8476,88,23,6.1
55.36001,8532,8548,102,23,6.1
55.459964,8273,8432,102,23,6.1
55.56001,8648,8464,102,23,6.01
55.65998,8459,8548,238,23,6.01
55.760068,8577,8524,238,23,6.04
55.860003,8506,8492,238,23,6.04
55.960072,8694,8532,238,23,6.06
56.059976,8345,8496,795,23,6.06
56.160094,8566,8628,795,23,6.06
56.259979,8252,8448,795,23,6.09
56.360052,8529,8588,754,23,6.09
56.459992,8902,8432,754,23,6.09
56.560094,8394,8560,754,23,6.07
56.659963,8644,8436,470,23,6.07
56.760068,8460,8588,470,23,6.09
56.859963,8339,8404,470,23,6.09
56.960077,8249,8512,470,23,6.08
57.059964,8546,8328,315,23,6.08
57.160077,8851,8588,315,23,6.08
57.259962,8414,8588,315,23,6.05
57.360068,8429,8512,32,23,6.05
57.459963,8372,8484,32,23,6.05
57.560005,8561,8512,32,23,6.09
