t__s,ACT_ELEVATOR.Position_CMD,ACT_ELEVATOR.Position_FB,ACT_ELEVATOR.Torque_FB,ACT_ELEVATOR.Temperature_FB__dC,ACT_ELEVATOR.Voltage_FB__V
0.05208,8220,8220,0,26,6.03
0.15208,8220,8220,0,26,6.03
0.252083,8220,8220,0,26,6.04
0.352082,8220,8220,0,26,6.04
0.452081,8220,8220,0,26,6.04
0.552083,8220,8220,0,26,6.03
0.65208,8220,8220,0,26,6.03
0.752079,8220,8220,0,26,6.03
0.852082,8220,8220,0,26,6.03
0.952081,8220,8220,0,26,6.03
1.05208,8497,8252,1841,26,6.03
1.152081,8497,8496,1841,26,6.03
1.252083,8497,8496,1841,26,7.38
1.35208,8497,8496,0,26,7.38
1.452081,8497,8500,0,26,7.38
1.552081,8497,8500,0,26,7.39
1.652082,8497,8500,0,26,7.39
1.752081,8497,8500,0,26,7.39
1.852082,8497,8500,0,26,7.39
1.952081,8497,8500,0,26,7.39
2.052083,8497,8500,0,26,7.39
2.152083,8497,8500,0,26,7.39
2.252091,8497,8500,0,26,7.39
2.352081,8497,8500,0,26,7.39
2.452088,8497,8500,0,26,7.39
2.552084,8497,8500,0,26,7.39
2.65208,8497,8500,0,26,7.39
2.75208,8497,8500,0,26,7.39
2.852091,8497,8500,0,26,7.39
2.952084,8497,8500,0,26,7.39
3.052081,8497,8500,0,26,7.39
3.152089,8497,8500,0,26,7.39
3.252084,8497,8500,0,26,7.39
3.352085,8497,8500,0,26,7.39
3.45208,8497,8500,0,26,7.39
3.552081,8497,8500,0,26,7.39
3.65208,8497,8500,0,26,7.39
3.752084,8497,8500,0,26,7.39
3.85208,8497,8500,0,26,7.39
3.952091,8497,8500,0,26,7.39
4.055983,8497,8500,0,26,7.39
4.156027,8497,8500,0,26,7.39
4.255982,8497,8500,0,26,7.39
4.355999,8496,8500,0,26,7.39
4.455984,8494,8500,0,26,7.39
4.555999,8495,8496,0,26,7.38
4.655992,8519,8504,131,26,7.38
4.755999,8530,8524,131,26,7.38
4.855982,8530,8524,131,26,7.38
4.955998,8529,8528,131,26,7.38
5.055983,8529,8528,0,26,7.38
5.156,8526,8528,0,26,7.38
5.255982,8526,8528,0,26,7.39
5.355997,8526,8528,0,26,7.39
5.455983,8526,8528,0,26,7.39
5.555999,8526,8528,0,26,7.39
5.655983,8526,8528,0,26,7.39
5.75598,8528,8528,0,26,7.39
5.855983,8528,8528,0,26,7.39
5.955981,8528,8528,0,26,7.39
6.055983,8528,8528,0,26,7.39
6.155983,8531,8528,0,26,7.39
6.255983,8545,8528,0,26,6.05
6.355983,8548,8568,134,26,6.05
