t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.012021,7526,7536,250,6,6.01
0.112022,7526,7536,261,6,6.01
0.212021,7526,7536,261,6,6.01
0.312023,7526,7536,261,6,6.02
0.412023,7526,7536,100,6,6.02
0.512024,7526,7536,100,6,6.02
0.612023,7526,7536,100,6,6.02
0.712028,7526,7536,100,6,6.02
0.812023,7526,7536,114,6,6.02
0.912025,7526,7536,114,6,6.02
1.016013,8173,7580,114,6,5.49
1.115991,8176,8160,189,6,5.49
1.215993,8176,8172,189,6,5.49
1.315991,8176,8172,189,6,7.46
1.415992,8176,8172,0,6,7.46
1.515991,8176,8172,0,6,7.46
1.615991,8176,8168,0,6,7.46
1.715992,8176,8168,0,6,7.45
1.815993,8176,8168,204,6,7.45
1.915993,8176,8172,204,6,7.45
2.015993,8176,8172,204,6,7.41
2.115996,8176,8172,0,6,7.41
2.216001,8176,8172,0,6,7.41
2.315994,8176,8172,0,6,7.47
2.415993,8176,8172,0,6,7.47
2.515992,8176,8168,0,6,7.41
2.615994,8176,8172,0,6,7.41
2.715993,8176,8172,0,6,7.44
2.816003,8176,8172,0,6,7.44
2.915992,8176,8172,0,6,7.44
3.015992,8176,8172,0,6,7.44
3.115993,8176,8172,0,6,7.44
3.215992,8176,8172,0,6,7.44
3.315994,8176,8172,0,6,7.42
3.41599,8176,8172,0,6,7.42
3.515992,8176,8172,0,6,7.46
3.615993,8176,8172,0,6,7.46
3.715991,8176,8172,0,6,7.46
3.815998,8176,8172,0,6,7.46
3.915993,8176,8172,0,6,7.46
4.015992,8176,8172,0,6,7.44
4.115992,8176,8172,0,6,7.44
4.216002,8176,8172,0,6,7.44
4.315991,8176,8172,0,6,7.46
4.416011,8176,8172,0,6,7.46
4.515993,8176,8172,0,6,7.46
4.616022,8176,8172,0,6,7.46
4.715995,8176,8172,0,6,7.44
4.815993,8176,8172,0,6,7.44
4.915993,8176,8172,0,6,7.44
5.016028,8176,8172,0,6,7.47
5.116,8176,8172,0,6,7.47
5.21602,8176,8172,0,6,7.47
5.315998,8176,8172,0,6,7.44
5.415992,8176,8172,0,6,7.44
5.515993,8176,8172,0,6,7.46
5.615992,8176,8172,0,6,7.46
5.71599,8176,8172,0,6,7.45
5.815993,8176,8172,0,6,7.45
5.915992,8176,8172,0,6,7.45
6.015992,8176,8172,0,6,7.46
6.115993,8176,8172,0,6,7.46
6.215994,8176,8168,0,6,7.46
6.315991,8176,8172,0,6,6.11
6.415992,8176,8172,0,6,6.11
6.515992,8176,8172,0,6,6.09
6.615992,8176,8172,0,6,6.09
