t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
0.012021,8187,8180,590,17,6.05
0.112022,8187,8180,121,17,6.05
0.212021,8187,8180,121,17,6.05
0.312023,8187,8180,121,17,6.07
0.412023,8187,8180,163,17,6.07
0.512024,8187,8180,163,17,6.06
0.612023,8187,8180,163,17,6.06
0.712028,8187,8180,163,17,6.06
0.812023,8187,8180,221,17,6.06
0.912025,8187,8180,221,17,6.06
1.016013,6748,8124,221,17,5.69
1.115991,6748,6824,334,17,5.69
1.215993,6748,6748,334,17,5.69
1.315991,6748,6748,334,17,7.39
1.415992,6748,6748,0,17,7.39
1.515991,6748,6748,0,17,7.39
1.615991,6748,6748,0,17,7.39
1.715992,6748,6748,0,17,7.39
1.815993,6748,6748,0,17,7.39
1.915993,6748,6748,0,17,7.39
2.015993,6748,6748,0,17,7.4
2.115996,6748,6748,0,17,7.4
2.216001,6748,6748,0,17,7.4
2.315994,6748,6748,0,17,7.39
2.415993,6748,6748,0,17,7.39
2.515992,6748,6748,0,17,7.4
2.615994,6748,6748,0,17,7.4
2.715993,6748,6748,0,17,7.4
2.816003,6748,6744,0,17,7.4
2.915992,6748,6748,0,17,7.4
3.015992,6748,6748,0,17,7.39
3.115993,6748,6748,0,17,7.39
3.215992,6748,6748,0,17,7.39
3.315994,6748,6744,0,17,7.4
3.41599,6748,6744,0,17,7.4
3.515992,6748,6744,0,17,7.4
3.615993,6748,6748,0,17,7.4
3.715991,6748,6744,0,17,7.4
3.815998,6748,6744,0,17,7.4
3.915993,6748,6744,0,17,7.4
4.015992,6748,6744,0,17,7.4
4.115992,6748,6748,0,17,7.4
4.216002,6748,6744,0,17,7.4
4.315991,6748,6744,0,17,7.4
4.416011,6748,6744,0,17,7.4
4.515993,6748,6744,0,17,7.4
4.616022,6748,6744,0,17,7.4
4.715995,6748,6744,0,17,7.4
4.815993,6748,6744,0,17,7.4
4.915993,6748,6744,0,17,7.4
5.016028,6748,6744,0,17,7.4
5.116,6748,6744,0,17,7.4
5.21602,6748,6744,0,17,7.4
5.315998,6748,6744,0,17,7.4
5.415992,6748,6744,0,17,7.4
5.515993,6748,6744,0,17,7.4
5.615992,6748,6744,0,17,7.4
5.71599,6748,6744,0,17,7.4
5.815993,6748,6744,0,17,7.4
5.915992,6748,6744,0,17,7.4
6.015992,6748,6744,0,17,7.4
6.115993,6748,6744,0,17,7.4
6.215994,6748,6744,0,17,7.4
6.315991,6748,6744,0,17,6.08
6.415992,6748,6744,0,17,6.08
6.515992,6748,6744,0,17,6.08
6.615992,6748,6744,0,18,6.08
6.716,6748,6744,0,18,6.08
6.815991,6748,6744,0,18,6.08
6.915992,6748,6744,0,18,6.08
7.016,6748,6744,0,18,6.08
7.115992,6748,6744,0,18,6.08
7.215992,6748,6744,0,18,6.08
7.316005,6748,6744,0,18,6.08
7.415991,6748,6744,0,18,6.08
7.515996,6748,6744,0,18,6.08
7.615992,6748,6744,0,17,6.08
7.71601,6748,6744,0,17,6.07
7.815991,6748,6744,0,17,6.07
7.916005,6748,6744,0,17,6.07
8.015992,6748,6744,0,17,6.08
8.116038,6748,6744,0,17,6.08
8.215991,6748,6744,0,17,6.08
8.316021,6748,6744,0,17,6.07
8.416002,6748,6744,0,17,6.07
8.516009,6748,6744,0,17,6.03
8.615993,6748,6744,0,17,6.03
8.71599,6748,6744,0,17,5.94
8.816,6748,6744,0,17,5.94
8.915991,6748,6744,0,17,5.94
9.015992,6748,6744,0,17,6
9.115991,6748,6744,0,17,6
9.215993,6748,6744,0,17,6
9.315992,6748,6744,0,17,6.06
9.41599,6748,6744,0,17,6.06
9.51599,6748,6744,0,17,6.03
9.615992,6748,6744,0,17,6.03
9.715991,6748,6744,0,17,6.04
9.815993,6748,6744,0,17,6.04
9.91599,6748,6744,0,17,6.04
10.015993,6748,6744,0,17,6.04
10.115992,6748,6744,0,17,6.04
10.215991,6748,6744,0,17,6.04
10.315993,6748,6744,0,17,6.01
10.415951,6748,6744,0,17,6.01
10.515942,6748,6744,0,17,5.96
10.615943,6748,6744,0,17,5.96
10.715939,6748,6744,0,17,5.95
10.815943,6748,6744,0,17,5.95
10.915942,6748,6744,0,17,5.95
11.015941,6748,6744,0,17,6.07
11.115941,6748,6744,0,17,6.07
11.215942,6748,6744,0,17,6.07
11.315948,6748,6744,0,17,6.07
11.415942,6748,6744,0,17,6.07
11.515942,6748,6744,0,17,6.07
11.615952,6748,6744,0,17,6.07
11.715942,6748,6744,0,17,6.07
11.815942,6748,6744,0,17,6.07
11.915942,6748,6744,0,17,6.07
12.015943,6748,6744,0,17,6.07
12.115942,6748,6744,0,17,6.07
12.215944,6748,6744,0,17,6.07
12.315957,6748,6744,0,17,6.07
12.415941,6748,6744,0,17,6.07
12.515946,6748,6744,0,17,6.07
12.615943,6748,6744,0,17,6.07
12.715941,6748,6744,0,17,6.07
12.815941,6748,6744,0,17,6.07
12.915947,6748,6744,0,17,6.07
13.015942,6748,6744,0,17,6.07
13.115976,6748,6744,0,17,6.07
13.215942,6748,6744,0,17,6.07
13.315969,6748,6744,0,17,6.07
13.415943,6748,6744,0,17,6.07
13.515941,6748,6744,0,17,6.08
13.615942,6748,6744,0,17,6.08
13.715941,6748,6744,0,17,6.07
13.815955,6748,6744,0,17,6.07
13.915991,6748,6744,0,17,6.07
14.015964,6748,6744,0,17,6.07
14.11594,6748,6744,0,17,6.07
14.215951,6748,6744,0,17,6.07
14.315973,6748,6744,0,17,6.07
14.415943,6798,6748,815,17,6.07
14.515943,6923,6844,815,17,6.03
14.615945,7060,6988,815,17,6.03
14.715949,7197,7132,815,17,6.02
14.815951,7334,7272,883,17,6.02
14.915942,7471,7388,883,17,6.02
15.015942,7608,7540,883,17,6.04
15.115942,7745,7676,878,17,6.04
15.215949,7861,7812,878,17,6.04
15.315941,7889,7840,878,17,6.03
15.41592,7890,7864,604,17,6.03
15.515923,7890,7860,604,17,6.05
15.615927,7890,7864,604,17,6.05
15.715923,7890,7868,604,17,6.04
15.815927,7890,7872,349,17,6.04
15.915922,7906,7872,349,17,6.04
16.015922,8012,7952,349,17,6.04
16.11592,8147,8064,870,17,6.04
16.215922,8284,8212,870,17,6.04
16.315921,8421,8356,870,17,6.01
16.415921,8558,8508,433,17,6.01
16.515924,8695,8612,433,17,6.03
16.615926,8832,8764,433,17,6.03
16.715957,8969,8912,433,17,6.01
16.815926,9106,9056,747,17,6.01
16.915922,9243,9164,747,17,6.01
17.015922,9380,9312,747,17,6.01
17.115942,9517,9456,1131,17,6.01
17.215922,9654,9596,1131,17,6.01
17.315922,9791,9732,1131,17,6.04
17.415923,9929,9852,1179,17,6.04
17.515952,10066,10000,1179,17,6.02
