t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
-0.00807,7504,7508,73,31,6.01
0.091998,7504,7508,73,31,6.01
0.191976,7504,7508,73,31,6
0.292008,7504,7508,0,31,6
0.392032,7504,7508,0,31,6
0.492005,7504,7508,0,31,5.98
0.591969,7504,7508,0,31,5.98
0.692,7504,7508,0,31,5.98
0.791976,7504,7512,0,31,6.02
0.892063,7504,7508,0,31,6.02
0.991962,7504,7508,0,31,6.05
1.091999,8166,8108,0,30,6.05
1.191976,8166,8164,0,30,6.08
1.292026,8166,8164,0,30,6.08
1.392032,8166,8164,0,30,6.08
1.492026,8166,8164,0,30,7.43
1.591982,8166,8164,0,30,7.43
1.692034,8166,8164,0,30,7.43
1.791978,8166,8164,0,30,7.42
1.89208,8166,8164,0,30,7.42
1.991963,8166,8164,0,30,7.42
2.091999,8166,8164,0,31,7.42
2.191987,8166,8164,0,31,7.42
2.292,8166,8164,0,31,7.42
2.392043,8166,8164,0,31,7.42
2.491998,8166,8164,0,31,7.42
2.591978,8166,8164,0,31,7.42
2.692,8166,8164,0,31,7.42
2.791938,8166,8164,0,31,7.42
2.892061,8166,8164,0,31,7.42
2.991975,8166,8164,0,31,7.42
3.091999,8166,8164,0,31,7.42
3.191976,8166,8164,0,31,7.42
3.291998,8166,8164,0,31,7.42
3.392022,8166,8164,0,31,7.42
3.492,8166,8164,0,31,7.42
3.591977,8166,8164,0,31,7.42
3.691999,8166,8164,0,31,7.42
3.791976,8166,8164,0,31,7.42
3.892061,8166,8164,0,31,7.42
3.991949,8166,8164,0,31,7.42
4.091999,8166,8164,0,31,7.42
4.191962,8165,8164,0,31,7.42
4.291997,8165,8164,0,31,7.42
4.392069,8165,8164,0,31,7.42
4.491999,8165,8164,0,31,7.42
4.592001,8164,8164,0,31,7.42
4.692,8164,8164,0,31,7.42
4.791977,8163,8164,0,31,7.42
4.892062,8163,8164,0,31,7.42
4.991977,8163,8164,0,31,7.42
5.091998,8163,8164,0,31,7.42
5.191976,8163,8164,0,31,7.42
5.291998,8163,8164,0,31,7.42
5.392033,8163,8164,0,31,7.42
5.491997,8163,8164,0,31,7.42
5.592001,8162,8164,0,31,7.42
5.692,8162,8164,0,31,7.42
5.791977,8162,8164,0,31,7.42
5.892065,8169,8164,46,31,7.42
5.991983,8475,8240,46,31,7.28
6.091999,8475,8468,46,31,7.28
6.191975,8475,8468,46,31,7.42
6.291998,8475,8468,97,31,7.42
6.39204,8475,8468,97,31,7.42
6.492016,8475,8468,97,31,6.08
6.591975,8475,8468,104,31,6.08
6.691998,8475,8468,104,31,6.08
6.791975,8475,8468,104,31,6.08
6.892073,8475,8468,112,31,6.08
6.991976,8475,8468,112,31,6.08
7.091999,8475,8468,112,31,6.08
7.191982,8475,8468,112,31,6.08
7.291994,8475,8468,121,31,6.08
7.392032,8475,8468,121,31,6.08
7.492027,8475,8468,121,31,6.07
7.591982,8475,8468,127,31,6.07
7.692014,8475,8468,127,31,6.07
7.791997,8475,8468,127,31,6.07
7.892062,8475,8468,136,31,6.07
7.991983,8475,8468,136,31,6.07
8.092,8475,8468,136,31,6.07
8.191976,8170,8184,136,31,6.07
8.292,8170,8176,10,31,6.07
8.392048,8170,8176,10,31,6.07
8.491999,7064,7960,10,31,6.07
8.591977,6848,6948,377,31,6.07
8.692005,6848,6864,377,31,6.07
8.791986,6848,6864,377,31,6.07
8.892064,6848,6864,262,31,6.07
8.991982,6848,6864,262,31,6.06
9.091998,6848,6864,262,31,6.06
9.191992,6848,6864,262,31,6.06
9.292005,6848,6864,283,31,6.06
9.392033,6848,6864,283,31,6.06
9.491999,6848,6864,283,31,6.07
9.591971,6848,6864,300,31,6.07
9.691999,6848,6864,300,31,6.07
9.791975,6848,6864,300,31,6.06
9.892063,6848,6864,317,31,6.06
9.991982,6848,6864,317,31,6.08
10.092006,8142,7096,317,31,6.08
10.191977,8160,8164,317,31,6.08
10.292,8161,8160,0,31,6.08
10.392049,8161,8160,0,31,6.08
10.491998,8160,8160,0,31,6.08
10.591975,8159,8160,0,31,6.08
10.691997,8159,8160,0,31,6.08
10.791977,8156,8160,0,31,6.08
10.892064,8158,8156,0,31,6.08
10.991976,8161,8156,0,31,6.08
11.091998,8161,8156,0,31,6.08
11.191934,8161,8156,0,31,6.08
11.291999,8161,8156,51,31,6.08
11.39205,8161,8156,51,31,6.08
11.492,8161,8156,51,31,6.08
11.591983,8161,8156,56,31,6.08
11.692,8161,8156,56,31,6.08
11.791975,8161,8156,56,31,6.08
11.892082,8161,8156,61,31,6.08
11.991985,8161,8156,61,31,6.08
12.092017,8161,8156,61,31,6.08
12.191976,8161,8156,61,31,6.08
12.291998,8161,8156,68,31,6.08
12.392049,8161,8156,68,31,6.08
12.491997,8161,8156,68,31,6.08
12.591975,8161,8156,73,31,6.08
12.692,8161,8160,73,31,6.08
12.791984,8161,8160,73,31,6.08
12.892065,8167,8160,64,31,6.08
12.991976,8168,8160,64,31,6.08
13.091999,8174,8164,64,31,6.08
13.191976,8184,8180,64,31,6.08
13.291999,8172,8180,73,31,6.08
13.392032,8166,8172,73,31,6.08
13.491999,8166,8168,73,31,6.08
13.591976,8166,8168,0,31,6.08
13.691999,8166,8168,0,31,6.08
13.791977,8166,8168,0,31,6.08
13.892069,8166,8168,0,31,6.08
13.991977,8166,8168,0,31,6.08
14.091998,8166,8168,0,31,6.08
14.191976,8166,8168,0,31,6.08
14.292016,8166,8168,0,31,6.08
