t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.032056,7560,7576,206,12,6
0.131997,7560,7576,206,12,6
0.232032,7560,7576,206,12,6.02
0.332003,7560,7576,223,12,6.02
0.432057,7560,7576,223,12,6.02
0.532002,7560,7576,223,12,6
0.63206,7560,7576,238,12,6
0.732003,7560,7576,238,12,6.01
0.832056,7560,7576,238,12,6.01
0.931992,7560,7576,238,12,6.02
1.047998,8302,7608,2076,12,6.02
1.147996,8302,8284,2076,12,6.02
1.247998,8302,8292,2076,12,5.99
1.347998,8302,8292,76,12,5.99
1.447997,8302,8296,76,12,5.99
1.547998,8302,8296,76,12,7.44
1.648,8302,8296,47,12,7.44
1.747997,8302,8296,47,12,7.44
1.847998,8302,8296,47,12,7.44
1.947998,8302,8296,47,12,7.44
2.047998,8302,8296,56,12,7.44
2.148,8302,8296,56,12,7.44
2.247999,8302,8296,56,12,7.44
2.347997,8302,8296,63,12,7.44
2.447999,8302,8296,63,12,7.44
2.547998,8302,8296,63,12,7.44
2.647998,8302,8296,68,12,7.44
2.747997,8302,8296,68,12,7.44
2.847998,8302,8296,68,12,7.44
2.948015,8302,8296,68,12,7.44
3.048006,8302,8296,76,12,7.44
3.147997,8302,8296,76,12,7.44
3.247998,8302,8296,76,12,7.44
3.347999,8302,8296,83,12,7.44
3.447999,8302,8296,83,12,7.44
3.547998,8302,8300,83,12,7.44
3.648,8302,8300,0,12,7.44
3.747998,8302,8300,0,12,7.45
3.847999,8302,8300,0,12,7.45
3.947997,8302,8300,0,12,7.45
4.047998,8302,8300,0,12,7.45
4.147998,8302,8300,0,12,7.45
4.248011,8302,8300,0,12,7.45
4.347998,8302,8300,0,12,7.45
4.448004,8302,8300,0,12,7.45
4.547998,8302,8300,0,12,7.45
4.648042,8302,8300,0,12,7.45
4.747999,8302,8300,0,12,7.45
4.848024,8302,8300,0,12,7.45
4.948004,8302,8300,0,12,7.45
5.047999,8302,8300,0,12,7.45
5.148001,8302,8300,0,12,7.45
5.247997,8302,8300,0,12,7.45
5.347997,8302,8300,0,12,7.45
5.447996,8302,8300,0,12,7.45
5.547997,8302,8300,0,12,7.45
5.647999,8302,8300,0,12,7.45
5.747998,8302,8300,0,12,7.45
5.847998,8302,8300,0,12,7.45
5.947999,8302,8300,0,12,7.45
6.047997,8302,8300,0,12,7.45
6.148014,8302,8300,0,12,7.45
6.247998,8302,8300,0,12,6.12
6.348049,8302,8300,0,12,6.12
6.447997,8302,8300,0,12,6.12
6.548042,8302,8300,0,12,6.1
6.647999,8302,8300,0,12,6.1
6.748025,8302,8300,0,12,6.1
6.847997,8302,8300,0,12,6.1
6.947998,8302,8300,0,12,6.1
7.048,8302,8300,0,12,6.1
7.147997,8302,8300,0,12,6.1
7.247997,8302,8300,0,12,6.1
7.347996,8302,8300,0,12,6.1
7.447999,8302,8300,0,12,6.1
7.547998,8302,8300,0,12,6.1
7.64804,8302,8300,0,12,6.1
7.747998,8631,8300,0,12,6.1
7.847999,8631,8596,0,12,6.1
7.947998,8631,8612,0,12,6.09
8.047998,8631,8612,230,12,6.09
8.147996,8631,8612,230,12,6.09
8.247999,8631,8612,230,12,6.09
8.347998,8631,8612,249,12,6.09
8.447999,8631,8612,249,12,6.09
8.547999,8631,8612,249,12,6.09
8.647998,8631,8612,269,12,6.09
8.747999,8300,8612,269,12,6.09
8.848,8301,8316,269,12,6.09
8.947998,8301,8312,269,12,6.1
9.048007,8300,8312,52,12,6.1
9.147998,7941,8280,52,12,6.1
9.247998,6824,7732,52,12,6
9.348,6824,6848,382,12,6
9.448,6824,6840,382,12,6
9.547998,6824,6840,382,12,6.09
9.648,6824,6840,290,12,6.09
9.748001,6824,6840,290,12,6.09
9.848,6824,6840,290,12,6.09
9.947997,6824,6840,290,12,6.08
10.047997,6824,6840,310,12,6.08
10.148003,6824,6840,310,12,6.08
10.247999,6824,6840,310,12,6.09
10.348004,8293,6884,2173,12,6.09
10.447998,8293,8180,2173,12,6.09
10.548003,8293,8292,2173,12,6.1
10.647999,8293,8292,136,12,6.1
10.748001,8291,8292,136,12,6.1
10.848016,8298,8288,136,12,6.1
10.947999,8314,8304,136,12,6.09
11.048004,8314,8308,59,12,6.09
11.147998,8314,8308,59,12,6.09
11.248001,8314,8308,59,12,6.1
11.347997,8314,8308,66,12,6.1
11.448009,8314,8308,66,12,6.1
11.547998,8314,8308,66,12,6.1
11.64803,8314,8308,73,12,6.1
11.747996,8314,8308,73,12,6.1
11.84802,8314,8308,73,12,6.1
11.947997,8314,8308,73,12,6.1
12.048022,8296,8308,0,12,6.1
12.147997,8296,8300,0,12,6.1
12.248027,8296,8300,0,12,6.1
12.347996,8296,8300,0,12,6.1
12.448024,8296,8300,0,12,6.1
12.547998,8296,8300,0,12,6.1
12.648016,8296,8300,0,12,6.1
12.747998,8296,8300,0,12,6.1
12.847998,8296,8300,0,12,6.1
12.947996,8298,8300,0,12,6.1
13.048,8298,8300,0,12,6.1
13.147997,8298,8300,0,12,6.1
13.247999,8298,8300,0,12,6.1
13.347997,8298,8300,0,12,6.1
13.447998,8298,8300,0,12,6.1
13.547998,8298,8300,0,12,6.1
13.648006,8298,8300,0,12,6.1
13.747997,8298,8300,0,12,6.1
13.847999,8282,8300,0,12,6.1
13.947998,8272,8272,0,12,6.09
14.048,8272,8264,71,12,6.09
14.147998,8272,8268,71,12,6.09
14.247998,8272,8268,71,12,6.1
14.347997,8272,8268,0,12,6.1
14.447998,8272,8268,0,12,6.1
14.547997,8271,8268,0,12,6.1
14.647998,8271,8268,0,12,6.1
14.747997,8274,8268,0,12,6.1
14.847998,8274,8268,0,12,6.1
14.947998,8274,8268,0,12,6.1
15.047999,8274,8268,61,12,6.1
