t__s,ACT_TILT_LEFT_FRONT.Position_CMD,ACT_TILT_LEFT_FRONT.Position_FB,ACT_TILT_LEFT_FRONT.Torque_FB,ACT_TILT_LEFT_FRONT.Temperature_FB__dC,ACT_TILT_LEFT_FRONT.Voltage_FB__V
1738.003911,6472,6476,0,15,6.09
1738.103917,6472,6476,0,15,6.09
1738.203909,6472,6476,0,15,6.09
1738.30391,6472,6476,0,15,6.09
1738.40391,6472,6476,0,15,6.09
1738.503912,6472,6476,0,15,6.09
1738.60391,6472,6476,0,15,6.09
1738.70391,6472,6476,0,15,6.09
1738.80391,6472,6476,0,15,6.09
1738.903911,6472,6476,0,15,6.09
1739.00391,6472,6476,0,15,6.09
1739.103919,6472,6476,0,15,6.09
1739.203911,6472,6476,0,15,6.09
1739.303911,6472,6476,0,15,6.09
1739.403911,6472,6476,0,15,6.09
1739.503912,6472,6476,0,15,6.09
1739.603909,6472,6476,0,15,6.09
1739.70391,6472,6476,0,15,6.09
1739.80391,6472,6476,0,15,6.09
1739.903911,6472,6476,0,15,6.1
1740.003909,6472,6476,0,15,6.1
1740.103918,6472,6476,0,15,6.09
1740.203911,6472,6476,0,15,6.09
1740.303909,6472,6476,0,15,6.1
1740.40391,6472,6476,0,15,6.1
1740.50391,6472,6476,0,15,6.1
1740.60391,6472,6476,0,15,6.09
1740.703903,6472,6476,0,15,6.09
1740.803903,6472,6476,0,15,6.09
1740.903902,6472,6476,0,15,6.09
1741.003913,6472,6476,0,15,6.09
1741.103902,6472,6476,0,15,6.09
1741.203902,6472,6476,0,15,6.09
1741.303901,6472,6476,0,15,6.09
1741.403902,6472,6476,0,15,6.09
1741.503903,6472,6476,0,15,6.09
1741.603909,6472,6476,0,15,6.1
1741.70391,6472,6476,0,15,6.1
1741.803908,6472,6476,0,15,6.1
1741.903909,6472,6476,0,15,6.09
1742.00391,6472,6476,0,15,6.09
1742.103921,6472,6476,0,15,6.09
1742.203911,6472,6476,0,15,6.09
1742.303912,6472,6476,0,15,6.09
1742.403909,6472,6476,0,15,6.09
1742.50391,6472,6476,0,15,6.09
1742.603909,6472,6476,0,15,6.09
1742.703903,6472,6476,0,15,6.09
1742.803901,6472,6476,0,15,6.09
1742.903904,6472,6476,0,15,6.09
1743.00391,6472,6476,0,15,6.09
1743.103912,6472,6476,0,15,6.09
1743.203919,6472,6476,0,15,6.09
1743.303903,6472,6476,0,15,6.1
1743.403903,6472,6476,0,15,6.1
1743.503903,6472,6476,0,15,6.1
1743.603901,6472,6476,0,15,6.09
1743.703905,6472,6476,0,15,6.09
1743.8039,6472,6476,0,15,6.09
1743.903903,6472,6476,0,15,6.09
1744.003902,6472,6476,0,15,6.09
1744.103903,6472,6476,0,15,6.09
1744.203908,6472,6476,0,15,6.09
1744.303902,6472,6476,0,15,6.09
1744.403928,6472,6476,0,15,6.09
1744.503904,6472,6476,0,15,6.09
1744.603953,6472,6476,0,15,6.09
1744.703936,6472,6476,0,15,6.09
1744.803937,6472,6476,0,15,6.09
1744.903931,6472,6476,0,15,6.09
1745.00393,6472,6476,0,15,6.09
1745.10392,6472,6476,0,15,6.09
1745.203919,6472,6476,0,15,6.09
1745.303902,6472,6476,0,15,6.09
1745.403901,6472,6476,0,15,6.09
1745.503904,6472,6476,0,15,6.09
1745.603901,6472,6476,0,15,6.09
1745.703911,6472,6476,0,15,6.09
1745.803903,6472,6476,0,15,6.09
1745.903901,6472,6476,0,15,6.09
1746.003901,6472,6476,0,15,6.09
1746.103901,6472,6476,0,15,6.09
1746.203902,6472,6476,0,15,6.09
1746.303904,6472,6476,0,15,6.09
1746.403902,6472,6476,0,15,6.09
1746.503902,6472,6476,0,15,6.09
1746.603916,6472,6476,0,15,6.09
1746.70391,6472,6476,0,15,6.09
1746.8039,6472,6476,0,15,6.09
1746.903903,6472,6476,0,15,6.09
1747.003901,6472,6476,0,15,6.09
1747.103903,6472,6476,0,15,6.09
1747.203901,6472,6476,0,15,6.09
1747.303901,6472,6476,0,15,6.09
1747.403903,6472,6476,0,15,6.09
1747.503903,6472,6476,0,15,6.09
1747.603909,6472,6476,0,15,6.09
1747.703902,6472,6476,0,15,6.09
1747.803901,6472,6476,0,15,6.09
1747.903901,6472,6476,0,15,6.1
1748.003902,6472,6476,0,15,6.1
1748.103902,6472,6476,0,15,6.09
1748.203903,6472,6476,0,15,6.09
1748.303902,6472,6476,0,15,6.09
1748.403901,6472,6476,0,15,6.09
1748.503902,6472,6476,0,15,6.09
1748.603907,6472,6476,0,15,6.09
1748.703902,6472,6476,0,15,6.09
1748.803903,6472,6476,0,15,6.09
1748.903902,6472,6476,0,15,6.09
1749.003902,6472,6476,0,15,6.09
1749.103912,6472,6476,0,15,6.09
1749.203904,6472,6476,0,15,6.09
1749.303902,6472,6476,0,15,6.09
1749.403907,6472,6476,0,15,6.09
1749.503903,6472,6476,0,15,6.09
1749.603932,6472,6476,0,15,6.09
1749.70391,6472,6476,0,15,6.09
1749.80391,6472,6476,0,15,6.09
1749.903909,6472,6476,0,15,6.09
1750.003909,6472,6476,0,15,6.09
1750.103909,6472,6476,0,15,6.09
1750.203911,6472,6476,0,15,6.09
1750.303913,6472,6476,0,15,6.09
1750.403908,6472,6476,0,15,6.09
1750.503911,6472,6476,0,15,6.09
1750.603909,6472,6476,0,15,6.09
1750.703902,6472,6476,0,15,6.09
1750.803902,6472,6476,0,15,6.09
1750.903902,6472,6476,0,15,6.09
1751.003902,6472,6476,0,15,6.09
1751.103904,6472,6476,0,15,6.09
1751.203913,6472,6476,0,15,6.09
1751.303903,6472,6476,0,15,6.09
1751.403903,6472,6476,0,15,6.09
1751.503902,6472,6476,0,15,6.09
1751.603902,6472,6476,0,15,6.09
1751.703903,6472,6476,0,15,6.09
1751.803902,6472,6476,0,15,6.09
1751.903901,6472,6476,0,15,6.09
1752.003902,6472,6476,0,15,6.09
1752.103903,6472,6476,0,15,6.09
1752.203902,6472,6476,0,15,6.09
1752.303902,6472,6476,0,15,6.09
1752.403902,6472,6476,0,15,6.09
1752.503909,6472,6476,0,15,6.09
1752.6039,6472,6476,0,15,6.09
1752.703902,6472,6476,0,15,6.09
1752.803902,6472,6476,0,15,6.09
1752.903901,6472,6476,0,15,6.1
1753.003901,6472,6476,0,15,6.1
1753.103902,6472,6476,0,15,6.09
1753.203902,6472,6476,0,15,6.09
1753.30392,6472,6476,0,15,6.1
1753.403903,6472,6476,0,15,6.1
1753.503902,6472,6476,0,15,6.1
1753.603901,6472,6476,0,15,6.09
1753.70391,6472,6476,0,15,6.09
1753.803909,6472,6476,0,15,6.09
1753.90391,6472,6476,0,15,6.09
1754.003914,6472,6476,0,15,6.09
1754.103915,6472,6476,0,15,6.09
1754.203908,6472,6476,0,15,6.09
1754.303911,6472,6476,0,15,6.1
1754.40391,6472,6476,0,15,6.1
1754.503909,6472,6476,0,15,6.1
1754.603908,6472,6476,0,15,6.1
1754.70391,6472,6476,0,15,6.1
1754.80391,6472,6476,0,15,6.1
1754.903911,6472,6476,0,15,6.09
1755.00391,6472,6476,0,15,6.09
1755.103924,6472,6476,0,15,6.09
1755.20391,6472,6476,0,15,6.09
1755.303911,6472,6476,0,15,6.09
1755.403909,6472,6476,0,15,6.09
1755.503909,6472,6476,0,15,6.09
1755.603909,6472,6476,0,15,6.09
1755.703912,6472,6476,0,15,6.09
1755.80391,6472,6476,0,15,6.09
1755.903909,6472,6476,0,15,6.1
1756.00391,6472,6476,0,15,6.1
1756.103926,6472,6476,0,15,6.09
1756.20393,6472,6476,0,15,6.09
1756.30391,6472,6476,0,15,6.09
1756.403929,6472,6476,0,15,6.09
1756.503909,6472,6476,0,15,6.09
1756.603962,6472,6476,0,15,6.09
1756.703911,6472,6476,0,15,6.09
1756.803921,6472,6476,0,15,6.09
1756.90391,6472,6476,0,15,6.09
1757.003928,6472,6476,0,15,6.09
1757.103927,6472,6476,0,15,6.09
1757.20391,6472,6476,0,15,6.09
1757.303909,6472,6476,0,15,6.09
1757.403908,6472,6476,0,15,6.09
1757.503909,6472,6476,0,15,6.09
1757.60391,6472,6476,0,15,6.09
1757.703911,6472,6476,0,15,6.09
1757.803909,6472,6476,0,15,6.09
1757.90391,6472,6476,0,15,6.09
1758.003909,6472,6476,0,15,6.09
1758.10391,6472,6476,0,15,6.1
1758.203908,6472,6476,0,15,6.1
1758.303952,6472,6476,0,15,6.1
1758.40391,6472,6476,0,15,6.1
1758.503972,6472,6476,0,15,6.1
1758.603909,6472,6476,0,15,6.09
1758.703935,6472,6476,0,15,6.09
1758.803901,6472,6476,0,15,6.09
1758.903932,6472,6476,0,15,6.09
1759.003904,6472,6476,0,15,6.09
1759.103932,6472,6476,0,15,6.09
1759.203901,6472,6476,0,15,6.09
1759.303903,6472,6476,0,15,6.09
1759.403902,6472,6476,0,15,6.09
1759.503911,6472,6476,0,15,6.09
1759.603901,6472,6476,0,15,6.09
1759.70391,6472,6476,0,15,6.09
1759.803911,6472,6476,0,15,6.09
1759.903909,6472,6476,0,15,6.09
1760.003919,6472,6476,0,15,6.09
1760.103927,6472,6476,0,15,6.09
1760.203911,6472,6476,0,15,6.09
1760.303909,6472,6476,0,15,6.09
1760.403908,6472,6476,0,15,6.09
1760.503918,6472,6476,0,15,6.09
1760.60391,6472,6476,0,15,6.09
1760.70391,6472,6476,0,15,6.09
1760.803909,6472,6476,0,15,6.09
1760.90391,6472,6476,0,15,6.09
1761.003909,6472,6476,0,15,6.09
1761.103937,6472,6476,0,15,6.09
1761.203911,6472,6476,0,15,6.09
1761.303911,6472,6476,0,15,6.09
1761.40391,6472,6476,0,15,6.09
1761.503911,6472,6476,0,15,6.09
1761.60391,6472,6476,0,15,6.09
1761.703909,6472,6476,0,15,6.09
1761.803909,6472,6476,0,15,6.09
1761.903911,6472,6476,0,15,6.09
1762.003909,6472,6476,0,15,6.09
1762.103927,6472,6476,0,15,6.09
1762.203909,6472,6476,0,15,6.09
1762.303911,6472,6476,0,15,6.09
1762.403911,6472,6476,0,15,6.09
1762.503911,6472,6476,0,15,6.09
1762.60391,6472,6476,0,15,6.09
1762.703911,6472,6476,0,15,6.09
1762.803909,6472,6476,0,15,6.09
1762.903919,6472,6476,0,15,6.09
1763.003909,6472,6476,0,15,6.09
1763.10391,6472,6476,0,15,6.09
1763.203909,6472,6476,0,15,6.09
1763.30391,6472,6476,0,15,6.09
1763.40391,6472,6476,0,15,6.09
1763.503911,6472,6476,0,15,6.09
1763.603913,6472,6476,0,15,6.09
1763.70391,6472,6476,0,15,6.09
1763.803909,6472,6476,0,15,6.09
1763.90391,6472,6476,0,15,6.1
1764.00391,6472,6476,0,15,6.1
1764.10391,6472,6476,0,15,6.1
1764.203917,6472,6476,0,15,6.1
1764.303918,6472,6476,0,15,6.09
1764.403908,6472,6476,0,15,6.09
1764.50391,6472,6476,0,15,6.09
1764.603909,6472,6476,0,15,6.09
1764.703911,6472,6476,0,15,6.09
1764.803909,6472,6476,0,15,6.09
1764.903909,6472,6476,0,15,6.09
1765.003909,6472,6476,0,15,6.09
1765.103908,6472,6476,0,15,6.09
1765.203911,6472,6476,0,15,6.09
1765.303909,6472,6476,0,15,6.09
1765.40391,6472,6476,0,15,6.09
1765.503911,6472,6476,0,15,6.09
1765.603909,6472,6476,0,15,6.09
1765.703919,6472,6476,0,15,6.09
1765.80391,6472,6476,0,15,6.09
1765.903928,6472,6476,0,15,6.09
1766.003909,6472,6476,0,15,6.09
1766.103911,6472,6476,0,15,6.09
1766.20391,6472,6476,0,15,6.09
1766.303909,6472,6476,0,15,6.09
1766.403908,6472,6476,0,15,6.09
1766.50391,6472,6476,0,15,6.09
1766.603908,6472,6476,0,15,6.09
1766.703909,6472,6476,0,15,6.09
1766.803918,6472,6476,0,15,6.09
1766.90391,6472,6476,0,15,6.09
1767.003909,6472,6476,0,15,6.09
1767.103909,6472,6476,0,15,6.09
1767.203911,6472,6476,0,15,6.09
1767.303912,6472,6476,0,15,6.09
1767.403908,6472,6476,0,15,6.09
1767.50391,6472,6476,0,15,6.09
1767.603917,6472,6476,0,15,6.09
1767.703912,6472,6476,0,15,6.09
1767.803902,6472,6476,0,15,6.09
1767.903901,6472,6476,0,15,6.09
1768.003901,6472,6476,0,15,6.09
1768.103902,6472,6476,0,15,6.09
1768.203901,6472,6476,0,15,6.09
1768.303903,6472,6476,0,15,6.09
1768.403903,6472,6476,0,15,6.09
1768.503902,6472,6476,0,15,6.09
1768.603902,6472,6476,0,15,6.09
1768.70391,6472,6476,0,15,6.09
1768.803908,6472,6476,0,15,6.09
1768.903911,6472,6476,0,15,6.09
1769.00391,6472,6476,0,15,6.09
1769.103928,6472,6476,0,15,6.09
1769.203914,6472,6476,0,15,6.09
1769.303959,6472,6476,0,15,6.09
1769.40391,6472,6476,0,15,6.09
1769.503953,6472,6476,0,15,6.09
1769.603915,6472,6476,0,15,6.09
1769.703919,6472,6476,0,15,6.09
1769.803901,6472,6476,0,15,6.09
1769.903902,6472,6476,0,15,6.09
1770.003903,6472,6476,0,15,6.09
1770.103903,6472,6476,0,15,6.09
1770.203901,6472,6476,0,15,6.09
1770.303902,6472,6476,0,15,6.09
1770.403903,6472,6476,0,15,6.09
1770.503903,6472,6476,0,15,6.09
1770.603902,6472,6476,0,15,6.09
1770.70391,6472,6476,0,15,6.09
1770.80391,6472,6476,0,15,6.09
1770.903911,6472,6476,0,15,6.09
1771.00391,6472,6476,0,15,6.09
1771.103911,6472,6476,0,15,6.09
1771.203914,6472,6476,0,15,6.09
1771.303911,6472,6476,0,15,6.09
1771.403913,6472,6476,0,15,6.09
1771.50391,6472,6476,0,15,6.09
1771.603955,6472,6476,0,15,6.09
1771.703903,6472,6476,0,15,6.09
1771.803958,6472,6476,0,15,6.09
1771.903903,6472,6476,0,15,6.09
1772.003937,6472,6476,0,15,6.09
1772.103903,6472,6476,0,15,6.09
1772.203931,6472,6476,0,15,6.09
1772.303901,6472,6476,0,15,6.09
1772.403927,6472,6476,0,15,6.09
1772.503912,6472,6476,0,15,6.09
1772.603919,6472,6476,0,15,6.09
1772.70391,6472,6476,0,15,6.09
1772.80391,6472,6476,0,15,6.09
1772.903911,6472,6476,0,15,6.09
1773.003909,6472,6476,0,15,6.09
1773.103911,6472,6476,0,15,6.09
1773.203911,6472,6476,0,15,6.09
1773.303911,6472,6476,0,15,6.1
1773.403922,6472,6476,0,15,6.1
1773.503909,6472,6476,0,15,6.1
1773.60391,6472,6476,0,15,6.09
1773.703918,6472,6476,0,15,6.09
1773.803911,6472,6476,0,15,6.09
1773.90391,6472,6476,0,15,6.09
1774.003908,6472,6476,0,15,6.09
1774.103911,6472,6476,0,15,6.09
1774.203911,6472,6476,0,15,6.09
1774.303911,6472,6476,0,15,6.09
1774.403909,6472,6476,0,15,6.09
1774.503912,6472,6476,0,15,6.09
1774.603911,6472,6476,0,15,6.09
1774.70391,6472,6476,0,15,6.09
1774.80391,6472,6476,0,15,6.09
1774.90392,6472,6476,0,15,6.09
1775.003911,6472,6476,0,15,6.09
1775.103911,6472,6476,0,15,6.09
1775.203909,6472,6476,0,15,6.09
1775.303912,6472,6476,0,15,6.09
1775.40391,6472,6476,0,15,6.09
1775.50391,6472,6476,0,15,6.09
1775.60391,6472,6476,0,15,6.09
1775.70391,6472,6476,0,15,6.09
1775.80391,6472,6476,0,15,6.09
1775.903919,6472,6476,0,15,6.09
1776.003911,6472,6476,0,15,6.09
1776.103916,6472,6476,0,15,6.09
1776.20391,6472,6476,0,15,6.09
1776.303909,6472,6476,0,15,6.09
1776.40391,6472,6476,0,15,6.09
1776.503911,6472,6476,0,15,6.09
1776.603911,6472,6476,0,15,6.09
1776.703913,6472,6476,0,15,6.09
1776.803909,6472,6476,0,15,6.09
1776.903911,6472,6476,0,15,6.09
1777.003911,6472,6476,0,15,6.09
1777.10391,6472,6476,0,15,6.09
1777.20391,6472,6476,0,15,6.09
1777.30391,6472,6476,0,15,6.09
1777.40391,6472,6476,0,15,6.09
1777.503909,6472,6476,0,15,6.09
1777.603911,6472,6476,0,15,6.09
1777.70391,6472,6476,0,15,6.09
1777.803915,6472,6476,0,15,6.09
1777.903917,6472,6476,0,15,6.09
1778.003909,6472,6476,0,15,6.09
1778.103912,6472,6476,0,15,6.1
1778.203911,6472,6476,0,15,6.1
1778.303919,6472,6476,0,15,6.09
1778.403909,6472,6476,0,15,6.09
1778.50391,6472,6476,0,15,6.09
1778.60391,6472,6476,0,15,6.09
1778.703908,6472,6476,0,15,6.09
1778.803909,6472,6476,0,15,6.09
1778.903909,6472,6476,0,15,6.09
1779.003911,6472,6476,0,15,6.09
1779.103911,6472,6476,0,15,6.09
1779.203917,6472,6476,0,15,6.09
1779.30391,6472,6476,0,15,6.09
1779.403912,6472,6476,0,15,6.09
1779.503917,6472,6476,0,15,6.09
1779.603911,6472,6476,0,15,6.09
1779.703911,6472,6476,0,15,6.09
1779.803909,6472,6476,0,15,6.09
1779.90391,6472,6476,0,15,6.09
1780.00391,6472,6476,0,15,6.09
1780.103919,6472,6476,0,15,6.09
1780.203909,6472,6476,0,15,6.09
1780.303911,6472,6476,0,15,6.09
1780.40391,6472,6476,0,15,6.09
1780.50391,6472,6476,0,15,6.09
1780.603909,6472,6476,0,15,6.09
1780.703909,6472,6476,0,15,6.09
1780.803911,6472,6476,0,15,6.09
1780.90391,6472,6476,0,15,6.09
1781.00391,6472,6476,0,15,6.09
1781.103911,6472,6476,0,15,6.09
1781.203911,6472,6476,0,15,6.09
1781.303913,6472,6476,0,15,6.09
1781.403912,6472,6476,0,15,6.09
1781.503912,6472,6476,0,15,6.09
1781.60391,6472,6476,0,15,6.09
1781.703902,6472,6476,0,15,6.09
1781.803935,6472,6476,0,15,6.09
1781.903902,6472,6476,0,15,6.1
1782.003936,6472,6476,0,15,6.1
1782.103903,6472,6476,0,15,6.09
1782.20393,6472,6476,0,15,6.09
1782.303903,6472,6476,0,15,6.09
1782.403919,6472,6476,0,15,6.09
1782.503902,6472,6476,0,15,6.09
1782.603901,6472,6476,0,15,6.09
1782.703909,6472,6476,0,15,6.09
1782.803909,6472,6476,0,15,6.09
1782.903913,6472,6476,0,15,6.09
1783.003908,6472,6476,0,15,6.09
1783.103911,6472,6476,0,15,6.09
1783.20391,6472,6476,0,15,6.09
1783.303911,6472,6476,0,15,6.09
1783.40391,6472,6476,0,15,6.09
1783.503911,6472,6476,0,15,6.09
1783.60391,6472,6476,0,15,6.09
1783.703963,6472,6476,0,15,6.09
1783.80391,6472,6476,0,15,6.09
1783.903935,6472,6476,0,15,6.09
1784.003909,6472,6476,0,15,6.09
1784.103927,6472,6476,0,15,6.09
1784.203912,6472,6476,0,15,6.09
1784.303911,6472,6476,0,15,6.09
1784.40391,6472,6476,0,15,6.09
1784.503911,6472,6476,0,15,6.09
1784.603909,6472,6476,0,15,6.09
1784.703911,6472,6476,0,15,6.09
1784.803909,6472,6476,0,15,6.09
1784.903927,6472,6476,0,15,6.09
1785.00391,6472,6476,0,15,6.09
1785.103926,6472,6476,0,15,6.09
1785.20391,6472,6476,0,15,6.09
1785.30391,6472,6476,0,15,6.09
1785.40391,6472,6476,0,15,6.09
1785.503911,6472,6476,0,15,6.09
1785.60391,6472,6476,0,15,6.09
1785.70392,6472,6476,0,15,6.09
1785.803911,6472,6476,0,15,6.09
1785.903911,6472,6476,0,15,6.09
1786.003911,6472,6476,0,15,6.09
1786.103919,6472,6476,0,15,6.09
1786.203911,6472,6476,0,15,6.09
1786.303909,6472,6476,0,15,6.09
1786.40391,6472,6476,0,15,6.09
1786.503909,6472,6476,0,15,6.09
1786.603909,6472,6476,0,15,6.1
1786.703902,6472,6476,0,15,6.1
1786.803901,6472,6476,0,15,6.1
1786.903903,6472,6476,0,15,6.09
1787.003903,6472,6476,0,15,6.09
1787.103901,6472,6476,0,15,6.1
1787.20391,6472,6476,0,15,6.1
1787.303902,6472,6476,0,15,6.09
1787.403903,6472,6476,0,15,6.09
1787.503903,6472,6476,0,15,6.09
1787.603903,6472,6476,0,15,6.1
1787.703913,6472,6476,0,15,6.1
1787.803902,6472,6476,0,15,6.1
1787.903902,6472,6476,0,15,6.09
1788.003903,6472,6476,0,15,6.09
1788.10391,6472,6476,0,15,6.09
1788.203902,6472,6476,0,15,6.09
1788.303902,6472,6476,0,15,6.09
1788.403904,6472,6476,0,15,6.09
1788.503902,6472,6476,0,15,6.09
1788.603903,6472,6476,0,15,6.09
1788.703902,6472,6476,0,15,6.09
1788.803909,6472,6476,0,15,6.09
1788.903909,6472,6476,0,15,6.09
1789.00391,6472,6476,0,15,6.09
1789.103911,6472,6476,0,15,6.09
1789.20391,6472,6476,0,15,6.09
1789.30391,6472,6476,0,15,6.09
1789.403909,6472,6476,0,15,6.09
1789.503918,6472,6476,0,15,6.09
1789.603911,6472,6476,0,15,6.1
1789.703922,6472,6476,0,15,6.1
1789.80391,6472,6476,0,15,6.1
1789.903912,6472,6476,0,15,6.09
1790.003911,6472,6476,0,15,6.09
1790.103911,6472,6476,0,15,6.09
1790.20391,6472,6476,0,15,6.09
1790.30391,6472,6476,0,15,6.09
1790.40391,6472,6476,0,15,6.09
1790.503909,6472,6476,0,15,6.09
1790.603919,6472,6476,0,15,6.09
1790.703919,6472,6476,0,15,6.09
1790.803908,6472,6476,0,15,6.09
1790.903911,6472,6476,0,15,6.1
1791.00391,6472,6476,0,15,6.1
1791.103909,6472,6476,0,15,6.09
1791.20391,6472,6476,0,15,6.09
1791.303922,6472,6476,0,15,6.1
1791.40391,6472,6476,0,15,6.1
1791.503911,6472,6476,0,15,6.1
1791.603918,6472,6476,0,15,6.1
1791.703914,6472,6476,0,15,6.1
1791.80391,6472,6476,0,15,6.1
1791.903911,6472,6476,0,15,6.09
1792.003911,6472,6476,0,15,6.09
1792.10391,6472,6476,0,15,6.09
1792.203913,6472,6476,0,15,6.09
1792.30391,6472,6476,0,15,6.09
1792.403912,6472,6476,0,15,6.09
1792.503914,6472,6476,0,15,6.09
1792.603911,6472,6476,0,15,6.09
1792.703915,6472,6476,0,15,6.09
1792.803909,6472,6476,0,15,6.09
1792.903912,6472,6476,0,15,6.09
1793.00391,6472,6476,0,15,6.09
1793.103919,6472,6476,0,15,6.09
1793.20391,6472,6476,0,15,6.09
1793.303911,6472,6476,0,15,6.09
1793.403911,6472,6476,0,15,6.09
1793.50391,6472,6476,0,15,6.09
1793.603911,6472,6476,0,15,6.09
1793.703932,6472,6476,0,15,6.09
1793.803908,6472,6476,0,15,6.09
1793.903909,6472,6476,0,15,6.09
1794.003908,6472,6476,0,15,6.09
1794.10391,6472,6476,0,15,6.09
1794.20391,6472,6476,0,15,6.09
1794.303911,6472,6476,0,15,6.09
1794.403909,6472,6476,0,15,6.09
1794.503909,6472,6476,0,15,6.09
1794.603909,6472,6476,0,15,6.09
1794.703935,6472,6476,0,15,6.09
1794.803909,6472,6476,0,15,6.09
1794.90391,6472,6476,0,15,6.09
1795.00391,6472,6476,0,15,6.09
1795.10393,6472,6476,0,15,6.09
1795.203909,6472,6476,0,15,6.09
1795.30396,6472,6476,0,15,6.09
1795.40391,6472,6476,0,15,6.09
1795.503961,6472,6476,0,15,6.09
1795.603909,6472,6476,0,15,6.09
1795.703937,6472,6476,0,15,6.09
1795.803904,6472,6476,0,15,6.09
1795.903902,6472,6476,0,15,6.09
1796.003903,6472,6476,0,15,6.09
1796.103903,6472,6476,0,15,6.09
1796.203904,6472,6476,0,15,6.09
1796.303904,6472,6476,0,15,6.09
1796.403903,6472,6476,0,15,6.09
1796.503902,6472,6476,0,15,6.09
1796.60392,6472,6476,0,15,6.09
1796.703921,6472,6476,0,15,6.09
1796.803955,6472,6476,0,15,6.09
1796.90391,6472,6476,0,15,6.09
1797.003952,6472,6476,0,15,6.09
1797.103911,6472,6476,0,15,6.09
1797.203928,6472,6476,0,15,6.09
1797.303911,6472,6476,0,15,6.09
1797.40391,6472,6476,0,15,6.09
1797.503912,6472,6476,0,15,6.09
1797.603928,6472,6476,0,15,6.09
1797.70392,6472,6476,0,15,6.09
1797.803959,6472,6476,0,15,6.09
1797.903912,6472,6476,0,15,6.09
1798.003959,6472,6476,0,15,6.09
1798.10391,6472,6476,0,15,6.09
1798.203928,6472,6476,0,15,6.09
1798.303909,6472,6476,0,15,6.09
1798.40391,6472,6476,0,15,6.09
1798.503911,6472,6476,0,15,6.09
1798.603929,6472,6476,0,15,6.09
1798.703916,6472,6476,0,15,6.09
1798.803901,6472,6476,0,15,6.09
1798.903902,6472,6476,0,15,6.09
1799.003902,6472,6476,0,15,6.09
1799.103905,6472,6476,0,15,6.09
1799.203902,6472,6476,0,15,6.09
1799.303903,6472,6476,0,15,6.09
1799.403902,6472,6476,0,15,6.09
1799.503903,6472,6476,0,15,6.09
1799.603903,6472,6476,0,15,6.09
1799.703933,6472,6476,0,15,6.09
1799.80391,6472,6476,0,15,6.09
1799.903911,6472,6476,0,15,6.09
1800.003909,6472,6476,0,15,6.09
1800.103912,6472,6476,0,15,6.09
1800.20391,6472,6476,0,15,6.09
1800.303919,6472,6476,0,15,6.09
1800.40391,6472,6476,0,15,6.09
1800.503911,6472,6476,0,15,6.09
1800.603912,6472,6476,0,15,6.09
1800.70391,6472,6476,0,15,6.09
1800.803903,6472,6476,0,15,6.09
1800.903902,6472,6476,0,15,6.09
1801.00391,6472,6476,0,15,6.09
1801.103902,6472,6476,0,15,6.09
1801.203902,6472,6476,0,15,6.09
1801.303904,6472,6476,0,15,6.09
1801.403903,6472,6476,0,15,6.09
1801.503905,6472,6476,0,15,6.09
1801.603911,6472,6476,0,15,6.08
1801.703906,6472,6476,0,15,6.08
1801.803903,6472,6476,0,15,6.08
1801.903907,6472,6476,0,15,6.09
1802.003902,6472,6476,0,15,6.09
1802.103904,6472,6476,0,15,6.09
1802.203902,6472,6476,0,15,6.09
1802.303904,6472,6476,0,15,6.09
1802.403902,6472,6476,0,15,6.09
1802.50391,6472,6476,0,15,6.09
1802.603903,6472,6476,0,15,6.09
1802.703903,6472,6476,0,15,6.09
1802.803924,6472,6476,0,15,6.09
1802.903923,6472,6476,0,15,6.09
1803.003923,6472,6476,0,15,6.09
1803.103923,6472,6476,0,15,6.09
1803.203923,6472,6476,0,15,6.09
1803.303923,6472,6476,0,15,6.09
1803.403924,6472,6476,0,15,6.09
1803.503923,6472,6476,0,15,6.09
1803.603923,6472,6476,0,15,6.09
1803.703924,6472,6476,0,15,6.09
1803.803916,6472,6476,0,15,6.09
1803.903914,6472,6476,0,15,6.09
1804.003915,6472,6476,0,15,6.09
1804.103916,6472,6476,0,15,6.09
1804.203915,6472,6476,0,15,6.09
1804.303915,6472,6476,0,15,6.09
1804.403915,6472,6476,0,15,6.09
1804.503916,6472,6476,0,15,6.09
1804.603916,6472,6476,0,15,6.09
1804.703915,6472,6476,0,15,6.09
1804.803923,6472,6476,0,15,6.09
1804.903923,6472,6476,0,15,6.1
1805.003924,6472,6476,0,15,6.1
1805.103921,6472,6476,0,15,6.09
1805.203922,6472,6476,0,15,6.09
1805.303923,6472,6476,0,15,6.09
1805.403924,6472,6476,0,15,6.09
1805.503934,6472,6476,0,15,6.09
1805.603922,6472,6476,0,15,6.09
1805.703922,6472,6476,0,15,6.09
1805.803922,6472,6476,0,15,6.09
1805.903922,6472,6476,0,15,6.09
1806.003921,6472,6476,0,15,6.09
1806.103922,6472,6476,0,15,6.09
1806.203923,6472,6476,0,15,6.09
1806.303921,6472,6476,0,15,6.07
1806.403922,6472,6476,0,15,6.07
1806.503924,6472,6476,0,15,6.07
1806.603922,6472,6476,0,15,6.09
1806.703923,6472,6476,0,15,6.09
1806.803922,6472,6476,0,15,6.09
1806.903932,6472,6476,0,15,6.09
1807.003922,6472,6476,0,15,6.09
1807.103921,6472,6476,0,15,6.09
1807.203922,6472,6476,0,15,6.09
