t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.071904,7588,7588,0,11,6
0.171897,7588,7588,0,11,6
0.271897,7588,7588,0,11,6
0.371897,7588,7588,0,11,6
0.471904,7588,7588,0,11,6
0.571897,7588,7588,0,11,6.05
0.671897,7588,7588,0,11,6.05
0.771897,7588,7588,0,11,6.05
0.871906,7588,7588,0,11,5.99
0.971897,7588,7588,0,11,5.99
1.083905,8212,7800,0,11,5.5
1.183885,8207,8192,0,11,5.5
1.283903,8207,8200,0,11,6.44
1.383887,8207,8200,145,11,6.44
1.483886,8207,8200,145,11,6.44
1.583888,8207,8200,145,11,7.42
1.683885,8207,8200,73,11,7.42
1.783887,8207,8200,73,11,7.42
1.88389,8207,8200,73,11,7.42
1.98389,8207,8200,81,11,7.42
2.083887,8207,8200,81,11,7.42
2.183887,8207,8200,81,11,7.42
2.283886,8207,8200,81,11,7.42
2.383887,8207,8200,90,11,7.42
2.483887,8207,8200,90,11,7.42
2.583887,8207,8200,90,11,7.42
2.683886,8207,8200,97,11,7.42
2.783888,8207,8200,97,11,7.42
2.883887,8207,8200,97,11,7.42
2.983887,8207,8200,105,11,7.42
3.083896,8207,8200,105,11,7.42
3.183886,8207,8200,105,11,7.42
3.283894,8207,8200,105,11,7.42
3.383887,8207,8200,114,11,7.42
3.483889,8207,8200,114,11,7.42
3.583886,8207,8200,114,11,7.42
3.683886,8207,8200,121,11,7.42
3.783888,8207,8200,121,11,7.42
3.883886,8207,8200,121,11,7.42
3.983885,8207,8200,129,11,7.42
4.083887,8207,8200,129,11,7.42
4.183887,7677,8200,129,11,7.42
4.283893,6964,7372,129,11,7.29
4.383888,6964,6984,242,11,7.29
4.483887,6964,6984,242,11,7.29
4.583886,6964,6984,242,11,7.41
4.68392,6964,6984,262,11,7.41
4.783887,6964,6984,262,11,7.41
4.883923,6964,6984,262,11,7.41
4.983885,6964,6984,283,11,7.41
5.083899,6964,6984,283,11,7.41
5.183889,8211,7048,283,11,7.41
5.283886,8258,8196,283,11,7.4
5.383886,8516,8472,440,11,7.4
5.483887,8516,8496,440,11,7.4
5.583887,8516,8496,440,11,7.41
5.683895,8516,8496,250,11,7.41
5.783888,8279,8420,250,11,7.41
5.883888,8199,8208,250,11,7.43
5.983894,8199,8200,5,11,7.43
6.08389,8199,8196,5,11,7.42
6.183894,8199,8196,5,11,7.42
6.283885,8199,8196,5,11,6.09
6.383888,8199,8196,0,11,6.09
6.48391,8199,8196,0,11,6.09
6.583889,8199,8196,0,11,6.09
6.683889,8199,8192,122,11,6.09
