t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.05208,8714,8704,242,26,5.97
0.15208,8714,8704,242,26,5.97
0.252083,8714,8704,242,26,5.97
0.352082,8714,8704,252,26,5.97
0.452081,8714,8704,252,26,5.97
0.552083,8714,8704,252,26,5.99
0.65208,8714,8704,92,26,5.99
0.752079,8714,8704,92,26,6
0.852082,8714,8704,92,26,6
0.952081,8714,8704,92,26,6.01
1.05208,8120,8664,2168,26,6.01
1.152081,8052,8056,2168,26,6.01
1.252083,8052,8060,2168,26,7.41
1.35208,8052,8056,0,26,7.41
1.452081,8052,8056,0,26,7.41
1.552081,8052,8060,0,26,7.42
1.652082,8052,8056,0,26,7.42
1.752081,8052,8056,0,26,7.41
1.852082,8052,8056,0,26,7.41
1.952081,8052,8056,0,26,7.41
2.052083,8052,8056,0,26,7.41
2.152083,8052,8056,0,26,7.41
2.252091,8052,8060,0,26,7.41
2.352081,8052,8056,0,26,7.41
2.452088,8052,8056,0,26,7.41
2.552084,8052,8060,0,26,7.41
2.65208,8052,8056,0,26,7.41
2.75208,8052,8056,0,26,7.41
2.852091,8052,8056,0,26,7.41
2.952084,8052,8056,0,26,7.41
3.052081,8052,8056,0,26,7.41
3.152089,8052,8056,0,26,7.41
3.252084,8052,8056,0,26,7.41
3.352085,8052,8056,0,26,7.41
3.45208,8052,8056,0,26,7.41
3.552081,8052,8056,0,26,7.41
3.65208,8052,8056,0,26,7.41
3.752084,8052,8056,0,26,7.41
3.85208,8052,8056,0,26,7.41
3.952091,8052,8056,0,26,7.41
4.055983,8052,8056,0,26,7.41
4.156027,8052,8056,0,26,7.41
4.255982,8052,8056,0,26,7.41
4.355999,8052,8056,0,26,7.41
4.455984,8055,8056,0,26,7.41
4.555999,8289,8248,0,26,7.41
4.655992,8946,8496,2755,26,7.41
4.755999,9375,9324,2755,26,7.4
4.855982,9375,9360,2755,26,7.4
4.955998,9375,9360,2755,26,7.4
5.055983,9375,9360,279,26,7.4
5.156,9375,9360,279,26,7.4
5.255982,9375,9360,279,26,7.4
5.355997,9375,9360,295,26,7.4
5.455983,9375,9360,295,26,7.4
5.555999,9375,9360,295,26,7.39
5.655983,9375,9360,139,26,7.39
5.75598,9375,9360,139,26,7.41
5.855983,9375,9360,139,26,7.41
5.955981,9375,9360,139,26,7.41
6.055983,9375,9360,160,26,7.41
6.155983,9375,9360,160,26,7.41
6.255983,9375,9360,160,26,6.06
6.355983,9349,9360,29,26,6.06
6.455983,8391,8980,29,26,6.06
6.555982,8057,8196,29,26,6.02
6.65599,8057,8060,0,26,6.02
6.755982,8052,8060,0,26,6.07
6.855983,8052,8060,0,26,6.07
6.955985,8052,8060,0,26,6.07
7.055999,8052,8060,83,26,6.07
7.155984,8052,8060,83,26,6.07
7.255987,8052,8060,83,26,6.06
7.355983,8052,8060,90,26,6.06
7.455992,8052,8060,90,26,6.06
7.555983,8170,8144,90,26,6.07
7.655983,9375,8676,2329,26,6.07
7.756008,9375,9352,2329,26,6.05
7.855983,9375,9356,2329,26,6.05
7.955983,9375,9356,2329,26,6.05
8.055983,9375,9356,319,26,6.05
8.155984,9375,9356,319,26,6.05
8.256009,9375,9356,319,26,6.05
8.35601,9375,9356,337,26,6.05
8.455984,9375,9356,337,26,6.05
8.556001,9375,9356,337,26,6.06
8.655984,9375,9356,185,26,6.06
8.755982,9375,9356,185,26,6.06
8.855984,9375,9356,185,26,6.06
8.955984,8746,9348,185,26,6.07
9.055983,8041,8256,999,26,6.07
9.15601,8041,8048,999,26,6.07
9.255994,8052,8048,999,26,6.07
9.355983,8052,8056,0,26,6.07
9.455982,8052,8056,0,26,6.07
9.556008,8052,8056,0,26,6.07
9.655983,8051,8056,46,26,6.07
9.755983,8052,8056,46,26,6.07
9.855984,8050,8056,46,26,6.07
9.955984,8048,8056,46,26,6.07
10.055983,7750,7964,1353,26,6.07
10.155983,7725,7744,1353,26,6.07
10.255984,7725,7744,1353,26,6.06
10.355991,7725,7744,230,26,6.06
10.455984,7725,7744,230,26,6.06
10.556,7725,7744,230,26,6.06
10.655983,7725,7744,249,26,6.06
10.756003,7725,7744,249,26,6.06
10.855983,7725,7744,249,26,6.06
10.956018,7725,7744,249,26,6.06
11.055982,7833,7816,68,26,6.06
11.156002,7908,7896,68,26,6.06
11.255984,8079,7920,68,26,6.07
11.355984,8078,8068,37,26,6.07
11.455983,8052,8056,37,26,6.07
11.555992,8052,8056,37,26,6.07
11.655983,8052,8056,0,26,6.07
11.755984,8052,8056,0,26,6.07
11.855983,8052,8056,0,26,6.07
11.955983,8052,8056,0,26,6.07
12.055991,8052,8056,0,26,6.07
12.155983,8046,8052,0,26,6.07
12.255982,8032,8048,0,26,6.07
12.355982,8032,8040,78,26,6.07
12.455985,8030,8040,78,26,6.07
12.555984,8012,8032,78,26,6.06
12.655982,8012,8020,88,26,6.06
12.755983,8011,8020,88,26,6.06
12.855984,8011,8020,88,26,6.06
12.955985,8011,8020,88,26,6.06
13.055986,8011,8020,109,26,6.06
13.155984,8011,8016,109,26,6.06
13.255985,8011,8016,109,26,6.07
13.355983,8011,8016,78,26,6.07
13.455983,8011,8016,78,26,6.07
13.555983,8011,8016,78,26,6.07
13.655985,8011,8016,83,26,6.07
13.755982,8003,8012,83,26,6.06
13.855983,7995,8000,83,26,6.06
13.955983,7992,7996,83,26,6.07
14.055984,8017,8012,47,26,6.07
14.155983,8049,8044,47,26,6.07
14.255982,8052,8052,47,26,6.07
14.356005,8052,8052,0,26,6.07
14.455982,8052,8052,0,26,6.07
14.555982,8056,8052,0,26,6.07
14.655983,8064,8060,0,26,6.07
14.755984,8065,8060,0,26,6.07
14.855983,8056,8064,0,26,6.07
14.955984,8081,8068,0,26,6.06
15.055992,8088,8084,0,26,6.06
15.15599,8090,8084,0,26,6.06
15.255984,8090,8084,0,26,6.07
15.355998,8090,8088,0,26,6.07
15.455984,8090,8088,0,26,6.07
15.555984,8090,8088,0,26,6.07
15.655984,8090,8088,0,26,6.07
15.755983,8090,8088,0,26,6.07
15.855982,8090,8088,0,26,6.07
15.95601,8090,8088,0,26,6.07
16.055985,8090,8088,0,26,6.07
16.15601,8090,8088,0,26,6.07
16.255991,8088,8088,0,26,6.07
16.355984,8066,8068,0,26,6.07
16.455985,8064,8068,0,26,6.07
16.556008,8052,8068,0,26,6.07
16.656025,8052,8056,0,26,6.07
16.756009,8052,8056,0,26,6.07
16.856001,8052,8056,0,26,6.07
16.956007,8052,8056,0,26,6.07
17.055982,8052,8056,0,26,6.07
17.156019,8052,8056,0,26,6.07
17.255983,8052,8056,0,26,6.07
17.356008,8052,8056,0,26,6.07
17.455987,8052,8056,0,26,6.07
17.556009,8052,8056,0,26,6.07
17.65605,8052,8056,0,26,6.07
17.756009,8052,8056,0,26,6.07
17.855982,8052,8056,0,26,6.07
17.956015,8052,8056,0,26,6.07
18.055982,8052,8056,0,26,6.07
18.155982,8052,8056,0,26,6.07
18.255982,8052,8056,0,26,6.07
18.355983,8052,8056,0,26,6.07
18.455993,8052,8056,0,26,6.07
18.556008,8052,8056,0,26,6.07
18.655993,8052,8056,0,26,6.07
18.755982,8052,8056,0,26,6.07
18.855984,8052,8056,0,26,6.07
18.956006,8052,8056,0,26,6.07
19.056015,8052,8056,0,26,6.07
19.156008,8052,8056,0,26,6.07
19.255982,8052,8056,0,26,6.07
19.356008,8052,8056,0,26,6.07
19.455993,8052,8056,0,26,6.07
19.55601,8052,8056,0,26,6.07
19.655983,8052,8056,0,26,6.07
19.75603,8052,8056,0,26,6.07
19.855984,8052,8056,0,26,6.07
19.956009,8052,8056,0,26,6.07
20.056005,8052,8056,0,26,6.07
20.155981,8052,8056,0,26,6.07
20.255982,8052,8056,0,26,6.07
20.356007,8052,8056,0,26,6.07
