t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.071971,8624,8620,0,29,5.97
0.171971,8624,8620,0,29,5.97
0.271971,8624,8616,0,29,5.97
0.371972,8624,8616,0,29,5.97
0.471971,8624,8620,0,29,5.97
0.571989,8624,8620,0,29,5.97
0.671971,8624,8616,286,29,5.97
0.771993,8624,8620,286,29,5.97
0.871971,8624,8616,286,29,5.97
0.971998,8624,8620,0,29,5.97
1.08397,7950,8196,0,29,5.78
1.183971,7950,7952,0,29,5.78
1.28397,7950,7952,0,29,7.42
1.383992,7950,7952,0,29,7.42
1.483971,7950,7952,0,29,7.42
1.583972,7950,7952,0,29,7.42
1.68397,7950,7952,0,29,7.42
1.783994,7950,7952,0,29,7.42
1.883971,7950,7952,0,29,7.42
1.983969,7950,7952,0,29,7.42
2.083971,7950,7952,0,29,7.42
2.183981,7950,7952,0,29,7.42
2.283971,7950,7952,0,29,7.42
2.383973,7950,7952,0,29,7.42
2.483978,7950,7952,0,29,7.42
2.583986,7950,7952,0,29,7.42
2.683971,7950,7952,0,29,7.42
2.783971,7950,7952,0,29,7.42
2.883978,7950,7952,0,29,7.42
2.983993,7950,7952,0,29,7.42
3.08397,7950,7952,0,29,7.42
3.183974,7950,7952,0,29,7.42
3.283971,7950,7952,0,29,7.42
3.384001,7950,7952,0,29,7.42
3.483988,7950,7952,0,29,7.42
3.583971,7950,7952,0,29,7.42
3.684006,7950,7952,0,29,7.42
3.783999,7950,7952,0,29,7.42
3.883989,7950,7952,0,29,7.42
3.98397,7950,7952,0,29,7.42
4.084007,7950,7952,0,29,7.42
4.184,7950,7952,0,29,7.42
4.283973,7950,7952,0,29,7.42
4.38397,7950,7952,0,29,7.42
4.484013,7950,7952,0,29,7.42
4.584001,8577,7952,0,29,7.42
4.684021,9315,8884,2361,29,7.42
4.783971,9315,9308,2361,29,7.42
4.883995,9315,9308,2361,29,7.4
4.983997,9315,9308,199,29,7.4
5.08397,9315,9308,199,29,7.4
5.183973,9315,9308,199,29,7.4
5.283971,9315,9308,199,29,7.4
5.384,9315,9308,208,29,7.4
5.48397,9315,9308,208,29,7.4
5.58397,9315,9308,208,29,7.4
5.683971,9315,9308,214,29,7.4
5.784012,9315,9308,214,29,7.4
5.883971,9315,9308,214,29,7.4
5.98397,9315,9308,223,29,7.4
6.083971,9315,9308,223,29,7.4
6.183983,9315,9308,223,29,7.4
6.283978,9315,9308,223,29,6.06
6.383972,9315,9308,232,29,6.06
6.483972,9315,9308,232,29,6.06
6.584,9315,9308,232,29,6.08
6.683971,9315,9308,68,29,6.08
6.783971,9315,9308,68,29,6.08
6.883977,9315,9308,68,29,6.07
6.983997,9315,9308,75,29,6.07
7.08397,9315,9308,75,29,6.07
7.183981,9315,9308,75,29,6.07
7.283971,9315,9308,75,29,6.07
7.383987,9315,9308,85,29,6.07
7.483971,9315,9308,85,29,6.07
7.58397,9315,9308,85,29,6.07
7.683977,9315,9308,92,29,6.07
7.783986,9315,9308,92,29,6.07
7.883971,9315,9308,92,29,6.07
7.983971,9315,9308,98,29,6.07
8.083971,9315,9308,98,29,6.07
8.183994,9315,9308,98,29,6.07
8.283971,8182,9308,98,29,6.07
8.383986,7979,8484,3008,29,6.07
8.48397,7951,7956,3008,29,6.07
8.584018,7949,7952,3008,29,6.08
8.68397,9315,7968,0,29,6.08
8.783998,9315,8832,0,29,6.08
8.883971,9315,9308,0,29,6.06
8.984008,9315,9308,209,29,6.06
9.083972,9315,9308,209,29,6.06
9.18397,9315,9308,209,29,6.06
9.28397,9315,9308,209,29,6.07
9.383999,9315,9308,220,29,6.07
9.483979,9315,9308,220,29,6.07
9.58397,9315,9308,220,29,6.06
9.683969,9315,9308,226,29,6.06
9.783983,9315,9308,226,29,6.06
9.883971,9315,9308,226,29,6.06
9.98397,9315,9308,63,29,6.06
10.083973,9315,9308,63,29,6.08
10.183988,9315,9308,63,29,6.08
10.283972,9315,9308,63,29,6.08
10.383971,9315,9308,73,29,6.08
10.483971,9315,9308,73,29,6.08
10.583996,9315,9308,73,29,6.07
10.683971,9315,9308,80,29,6.07
10.78397,9315,9308,80,29,6.07
10.883971,7961,9308,80,29,6.07
10.983997,7939,8184,1085,29,6.07
11.083989,7935,7940,1085,29,6.08
11.183972,7785,7936,1085,29,6.08
