t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
11.172046,8423,8416,87,16,6.04
11.272002,8420,8416,87,16,6.04
11.372038,8418,8416,0,16,6.04
11.471973,8420,8416,0,16,6.04
11.57204,8419,8416,0,16,6.04
11.671992,8421,8416,0,16,6.04
11.772039,8422,8416,56,16,6.04
11.872024,8423,8416,56,16,6.04
11.972039,8429,8420,56,16,5.97
12.072028,8413,8420,64,16,5.97
12.172038,8413,8416,64,16,5.97
12.272009,8417,8416,64,16,6.04
12.372047,8419,8416,0,16,6.04
12.472009,8421,8416,0,16,6.04
12.572038,8422,8416,0,16,6.04
12.672009,8423,8416,0,16,6.04
12.77204,8427,8420,64,16,6.04
12.872007,8443,8424,64,16,6.04
12.97205,8450,8440,64,16,5.95
13.072006,8466,8460,68,16,5.95
13.172045,8456,8460,68,16,5.95
13.272006,8448,8460,68,16,6.04
13.372039,8442,8448,95,16,6.04
13.472008,8438,8444,95,16,6.04
13.57206,8436,8444,95,16,6.04
13.672008,8433,8440,95,16,6.04
13.772027,8431,8440,87,16,6.04
13.872008,8430,8436,87,16,6.04
13.972078,8429,8436,87,16,6.04
14.072009,8422,8432,104,16,6.04
14.172066,8410,8424,104,16,6.04
14.272008,8409,8412,104,16,6.04
14.372063,8414,8412,0,16,6.04
14.472007,8418,8412,0,16,6.04
14.572039,8422,8416,0,16,6.04
14.672007,8424,8420,0,16,6.04
14.772038,8426,8420,54,16,6.04
14.872008,8426,8420,54,16,6.04
14.972044,8426,8420,54,16,6.04
15.072009,8462,8444,174,16,6.04
15.172047,9755,9288,174,16,6.04
15.272008,9755,9752,174,16,6.03
15.372038,9755,9752,0,16,6.03
15.472016,9755,9748,0,16,6.04
15.572046,9755,9748,0,16,6.04
15.672009,9755,9752,0,16,6.04
15.772039,9755,9752,0,16,6.04
15.872014,9755,9752,0,16,6.04
15.972038,9664,9692,0,16,6.03
16.072009,9586,9628,136,16,6.03
16.172046,9521,9568,136,16,6.03
16.272009,9327,9356,136,16,6.03
16.372039,8574,8880,1697,16,6.03
16.472016,8425,8460,1697,16,6.02
16.572042,8425,8424,1697,16,6.02
16.672009,8425,8424,1697,16,6.04
16.772037,8425,8424,0,16,6.04
16.872017,8425,8424,0,16,6.04
16.972039,8425,8424,0,16,6.04
17.072007,8425,8424,0,16,6.04
17.172055,7040,7832,0,16,6.04
17.272017,7040,7064,0,16,6.02
17.37204,7040,7052,266,16,6.02
17.47203,7040,7052,266,16,6.02
17.572039,7040,7052,266,16,6.02
17.67206,7040,7052,266,16,6.03
17.77204,7040,7052,112,16,6.03
17.872032,7040,7052,112,16,6.03
17.97204,7040,7052,112,16,6.03
18.072037,7040,7052,124,16,6.03
18.172039,7442,7280,124,16,6.03
18.272007,8097,7852,124,16,5.9
18.372037,8425,8360,170,16,5.9
18.472007,8425,8424,170,16,6.04
18.572047,8425,8424,170,16,6.04
18.672009,8425,8428,170,16,6.04
18.77204,8425,8424,0,16,6.04
18.872009,8425,8424,0,16,6.04
18.972045,8425,8424,0,16,6.04
19.072008,8426,8424,0,16,6.04
19.17204,8426,8424,0,16,6.04
19.272025,8426,8424,0,16,6.04
19.372037,8426,8424,0,16,6.04
19.472008,8426,8424,0,16,6.04
19.572037,8426,8424,0,16,6.04
19.672014,8426,8424,0,16,6.04
19.772038,8426,8424,0,16,6.04
19.872008,8426,8424,0,16,6.04
19.972039,8426,8424,0,16,6.04
20.072009,8426,8424,0,16,6.04
20.172046,8426,8424,0,16,6.04
20.272008,8426,8424,0,16,6.04
20.372036,8426,8428,0,16,6.04
20.472009,8426,8424,0,16,6.04
20.572029,8426,8424,0,16,6.04
20.672009,8426,8424,0,16,6.04
20.772038,8426,8424,0,16,6.04
20.872011,8426,8424,0,16,6.04
20.97204,8426,8424,0,16,6.04
21.072008,8426,8424,0,16,6.04
21.172038,8426,8424,0,16,6.04
21.272009,8426,8424,0,16,6.04
21.372039,8426,8424,0,16,6.04
21.472008,8426,8424,0,16,6.04
21.572039,8426,8424,0,16,6.04
21.67201,8426,8424,0,16,6.04
21.772045,8426,8424,0,16,6.04
21.87201,8426,8424,0,16,6.04
21.972039,8426,8424,0,16,6.04
22.072017,8386,8380,204,16,6.04
22.172037,8398,8392,204,16,6.04
22.272008,8399,8396,204,16,6.04
22.372039,8402,8396,83,16,6.04
22.472008,8405,8400,83,16,6.04
22.572035,8406,8400,83,16,6.04
22.672009,8405,8400,83,16,6.04
22.772039,8418,8404,112,16,6.04
22.872007,8433,8420,112,16,6.04
22.972039,8434,8424,112,16,6.04
23.072008,8424,8424,0,16,6.04
23.172039,8431,8424,0,16,6.04
23.272008,8427,8424,0,16,6.04
23.372039,8425,8424,0,16,6.04
23.472009,8437,8424,0,16,6.04
23.572041,8438,8428,0,16,6.04
23.672007,8411,8420,0,16,6.04
23.772054,8418,8416,0,16,6.04
23.872007,8445,8432,0,16,6.04
23.972048,8445,8448,0,16,6.04
24.072008,8437,8456,172,16,6.04
24.172047,8415,8420,172,16,6.04
24.272009,8446,8424,172,16,5.99
24.372047,8460,8448,116,16,5.99
24.47201,8427,8448,116,16,6
24.572035,8413,8420,116,16,6
24.67201,8429,8420,116,16,6.01
24.772041,8431,8428,182,16,6.01
24.87201,8418,8428,182,16,6.01
24.972048,8413,8420,182,16,6.01
25.071985,8425,8416,81,16,6.01
25.172007,8431,8428,81,16,6.01
25.271985,8428,8428,81,16,6.02
25.371973,8412,8424,109,16,6.02
25.471993,8405,8424,109,16,6.03
25.57199,8432,8420,109,16,6.03
25.671985,8425,8424,109,16,6.01
25.772036,8425,8424,0,16,6.01
25.871992,8419,8424,0,16,6.01
25.972068,8423,8424,0,16,6
26.071985,8426,8424,0,16,6
26.172038,8424,8424,0,16,6
26.272005,8421,8424,0,16,6.01
26.372006,8423,8424,0,16,6.01
26.472014,8424,8424,0,16,6.01
26.572008,8422,8424,0,16,6.01
26.67201,8422,8424,0,16,6.01
26.772008,8423,8424,0,16,6.01
26.871985,8424,8424,0,16,6.01
26.972008,8424,8424,0,16,6.02
27.071992,8425,8424,0,16,6.02
27.172008,8425,8424,0,16,6.02
27.271984,8425,8424,0,16,6
27.372007,8425,8424,0,16,6
27.471983,8425,8424,0,16,6.02
27.572017,8425,8424,0,16,6.02
27.671985,8425,8424,0,16,6.03
27.772007,8425,8424,0,16,6.03
27.871985,8425,8424,0,16,6.03
27.972008,8425,8424,0,16,6.03
28.071984,8425,8424,0,16,6.03
28.172008,8425,8424,0,16,6.03
28.271992,8425,8424,0,16,6.04
28.372015,8425,8424,0,16,6.04
28.471984,8425,8424,0,16,6.04
28.572009,8425,8424,0,16,6.04
28.671985,8425,8424,0,16,6.04
28.772008,8425,8424,0,16,6.04
28.871985,8425,8424,0,16,6.04
28.972007,8425,8424,0,16,6.04
29.071984,8425,8424,0,16,6.04
29.172035,8425,8424,0,16,6.04
29.271986,8425,8424,0,16,6.04
29.372039,8425,8424,0,16,6.04
29.471984,8426,8424,0,16,6.04
29.572041,8426,8424,0,16,6.04
29.671984,8425,8424,0,16,6.04
29.772014,8425,8424,0,16,6.04
29.871985,8426,8424,0,16,6.04
29.972006,8426,8424,0,16,6.04
30.071985,8426,8424,0,16,6.04
30.172008,8425,8424,0,16,6.04
30.271983,8425,8424,0,16,6.04
30.372008,8426,8424,0,16,6.04
30.471984,8426,8424,0,16,6.04
30.572016,8426,8424,0,16,6.04
30.671985,8425,8424,0,16,6.04
30.772009,8426,8424,0,16,6.04
30.871985,8426,8424,0,16,6.04
30.972015,8426,8424,0,16,6.04
31.071986,8426,8424,0,16,6.04
31.172008,8425,8424,0,16,6.04
31.271984,8425,8424,0,16,6.04
31.37201,8426,8424,0,16,6.04
31.471992,8426,8424,0,16,6.04
31.572008,8426,8424,0,16,6.04
31.671983,8425,8424,0,16,6.04
31.772008,8425,8424,0,16,6.04
31.871984,8426,8424,0,16,6.04
31.972016,8426,8424,0,16,6.04
32.071984,8426,8424,0,16,6.04
32.17201,8425,8424,0,16,6.04
32.271984,8425,8424,0,16,6.04
32.372015,8426,8424,0,16,6.04
32.471986,8426,8424,0,16,6.04
32.572008,8426,8424,0,16,6.04
32.671985,8426,8424,0,16,6.04
32.772008,8425,8424,0,16,6.04
32.871984,8426,8424,0,16,6.04
32.972008,8426,8424,0,16,6.04
33.071985,8426,8420,0,16,6.04
33.172008,8425,8424,0,16,6.04
33.271984,8425,8424,0,16,6.04
33.372008,8426,8424,0,16,6.04
33.471986,8426,8424,0,16,6.04
33.572008,8426,8424,0,16,6.04
33.671983,8426,8424,0,16,6.04
33.772009,8426,8424,0,16,6.04
33.871986,8423,8424,0,16,6.04
33.972016,8424,8424,0,16,6.04
34.071985,8427,8424,0,16,6.04
34.172008,8412,8436,0,16,6.04
34.271984,8355,8388,0,16,6
34.372,8369,8364,46,16,6
34.471983,8475,8432,46,16,6
34.572009,8447,8468,46,16,6
34.671986,8422,8420,46,16,6.04
34.772009,8432,8424,73,16,6.04
34.871986,8445,8440,73,16,6.04
34.97201,8449,8440,73,16,6.04
35.071984,8410,8432,5,16,6.04
35.172009,8422,8416,5,16,6.04
35.271984,8381,8420,5,16,5.93
35.372007,8395,8376,122,16,5.93
35.471985,8422,8408,122,16,6.03
35.572009,8506,8476,122,16,6.03
35.671984,8552,8532,122,16,6.03
35.772008,8562,8560,0,16,6.03
35.871986,8492,8508,0,16,6.03
35.972009,8460,8480,0,16,6.03
36.071985,8418,8440,110,16,6.03
36.172008,8458,8448,110,16,6.03
36.271985,8397,8440,110,16,6
36.372004,8364,8372,73,16,6
36.471985,8402,8380,73,16,6.01
36.572002,8457,8436,73,16,6.01
36.671986,8382,8408,73,16,6
36.772002,8407,8400,0,16,6
36.871988,8395,8420,0,16,6
36.972011,8369,8388,0,16,5.99
37.071986,8339,8364,73,16,5.99
37.172009,8266,8316,73,16,5.99
37.271987,8225,8252,73,16,5.99
37.372011,8378,8292,218,16,5.99
37.471984,8449,8424,218,16,5.99
37.57201,8442,8440,218,16,5.99
37.671993,8436,8452,218,16,6.03
37.772009,8465,8448,119,16,6.03
37.871986,8363,8412,119,16,6.03
37.972043,8399,8352,119,16,6
38.071986,8440,8412,40,16,6
38.17203,8521,8476,40,16,6
38.271987,8498,8524,40,16,6.01
38.372007,8435,8452,97,16,6.01
38.471985,8482,8448,97,16,5.96
38.572006,8434,8476,97,16,5.96
38.671986,8389,8392,97,16,6
38.772016,8468,8416,484,16,6
38.871986,8468,8480,484,16,6
38.972009,8412,8444,484,16,5.95
39.071983,8426,8408,165,16,5.95
39.172055,8492,8468,165,16,5.95
39.271986,8534,8508,165,16,5.97
39.372007,8452,8472,174,16,5.97
39.471986,8501,8464,174,16,6
39.572008,8505,8500,174,16,6
39.671985,8365,8428,174,16,5.98
39.772009,8437,8380,87,16,5.98
39.872013,8501,8492,87,16,5.98
39.972009,8423,8476,87,16,6
40.072014,8311,8352,216,16,6
40.172009,8415,8356,216,16,6
40.272007,8516,8492,216,16,5.99
40.372009,8435,8460,80,16,5.99
40.472022,8378,8412,80,16,6.01
40.572008,8401,8392,80,16,6.01
40.672014,8419,8420,80,16,5.98
40.772009,8420,8420,0,16,5.98
40.872002,8387,8412,0,16,5.98
40.972008,8466,8424,0,16,6
41.071986,8491,8460,284,16,6
41.17201,8438,8480,284,16,6
41.271984,8373,8384,284,16,5.96
41.37201,8394,8404,49,16,5.96
41.471994,8450,8404,49,16,7.31
41.572008,8450,8452,49,16,7.31
41.671986,8421,8436,49,16,7.31
41.77201,8467,8424,44,16,7.31
41.871993,8470,8480,44,16,7.31
41.972009,8434,8476,44,16,7.32
42.071986,8414,8392,0,16,7.32
42.172009,8496,8480,0,16,7.32
42.271993,8437,8460,0,16,7.33
42.372011,8416,8416,109,16,7.33
42.471989,8456,8444,109,16,7.32
42.572009,8407,8448,109,16,7.32
42.671994,8419,8404,109,16,7.32
42.77201,8414,8424,112,16,7.32
42.871984,8323,8316,112,16,7.32
42.972008,8350,8336,112,16,7.32
43.071994,8370,8356,136,16,7.32
43.172011,8385,8376,136,16,7.32
43.271987,8395,8388,136,16,7.31
43.37201,8403,8396,69,16,7.31
43.471985,8409,8400,69,16,7.29
43.572008,8414,8404,69,16,7.29
43.671985,8420,8412,69,16,7.29
43.772017,8418,8416,0,16,7.29
43.871983,8421,8416,0,16,7.29
43.972017,8420,8416,0,16,7.27
44.071987,8434,8424,93,16,7.27
44.172008,8457,8436,93,16,7.27
44.271992,8428,8440,93,16,7.24
44.372016,8409,8424,143,16,7.24
44.471986,8413,8416,143,16,7.21
44.572007,8470,8460,143,16,7.21
44.671984,8406,8416,143,16,7.27
44.772007,8415,8428,87,16,7.27
44.871984,8379,8408,87,16,7.27
44.972009,8476,8408,87,16,7.26
45.071984,8448,8480,122,16,7.26
45.172008,8340,8380,122,16,7.26
45.271986,8437,8380,122,16,7.31
45.372008,8417,8444,163,16,7.31
45.471985,8349,8400,163,16,7.3
45.572009,8400,8340,163,16,7.3
45.671992,8308,8364,163,16,7.36
45.772009,8342,8328,109,16,7.36
45.871985,8639,8496,109,16,7.36
45.972008,8376,8496,109,16,7.33
46.071985,8381,8328,242,16,7.33
46.172007,8341,8348,242,16,7.33
46.271984,8380,8424,242,16,7.38
46.372008,8336,8308,421,16,7.38
46.471985,8470,8412,421,16,7.36
46.572008,8347,8352,421,16,7.36
46.671984,7875,8364,421,16,7.34
46.772056,7851,8000,486,16,7.34
46.872032,8119,7976,486,16,7.34
46.972055,8055,7992,486,16,7.37
47.072045,8227,8152,127,16,7.37
47.172062,7877,8000,127,16,7.37
47.27203,7928,7996,127,16,7.36
47.372055,7900,7824,0,16,7.36
47.472041,7740,7872,0,16,7.34
47.572055,7963,7616,0,16,7.34
47.672031,8599,8376,0,16,7.34
47.772055,8275,8404,261,16,7.34
47.872032,7978,8188,261,16,7.34
47.972055,8223,8060,261,16,7.38
48.07203,8248,8284,30,16,7.38
48.172054,8185,8228,30,16,7.38
48.272031,8188,8192,30,16,7.38
48.372062,7989,8136,185,16,7.38
48.472032,8030,7976,185,16,7.38
48.572062,8284,8208,185,16,7.38
48.672032,8098,8284,185,16,7.35
48.772062,7696,7804,406,16,7.35
48.872032,7744,7712,406,16,7.35
48.972055,8430,8132,406,16,7.26
49.072001,8244,8304,185,16,7.26
49.172065,8129,8188,185,16,7.26
49.27204,8608,8380,185,16,7.33
49.372058,8429,8532,187,16,7.33
49.47204,8536,8512,187,16,7.37
49.572058,8465,8472,187,16,7.37
49.672033,8754,8596,187,16,7.32
49.772057,8557,8664,337,16,7.32
49.872039,8469,8512,337,16,7.32
49.972055,8530,8504,337,16,6.04
50.071989,8541,8488,158,16,6.04
50.172055,8543,8528,158,16,6.04
50.271993,8606,8528,158,16,6.03
50.372056,8582,8620,5,16,6.03
50.472037,8671,8612,5,16,6.04
50.572065,8732,8760,5,16,6.04
50.672063,8532,8624,5,16,6.01
50.772065,8382,8436,307,16,6.01
50.872049,8276,8328,307,16,6.01
50.972064,8316,8252,307,16,6.03
51.072033,8463,8388,269,16,6.03
51.172057,8339,8412,269,16,6.03
51.272032,8624,8484,269,16,6
51.372055,8355,8528,368,16,6
51.47205,8274,8260,368,16,6.03
51.572056,8330,8340,368,16,6.03
51.672042,8261,8284,368,16,6.04
51.772068,8238,8252,85,16,6.04
51.87203,8107,8216,85,16,6.04
51.972085,8099,8064,85,16,6.04
52.072031,8141,8160,0,16,6.04
52.172093,8483,8320,0,16,6.04
52.272029,8588,8612,0,16,6.04
52.372071,8297,8420,112,16,6.04
52.47203,8279,8284,112,16,6.04
52.572021,8435,8396,112,16,6.04
52.672031,8430,8460,112,16,6.04
52.772083,8316,8372,342,16,6.04
52.872029,8328,8304,342,16,6.04
52.972088,8513,8440,342,16,6.02
53.07203,8507,8512,20,16,6.02
53.172069,8502,8488,20,16,6.02
53.27203,8506,8508,20,16,6.03
53.372055,8358,8468,332,16,6.03
53.472031,8511,8412,332,16,6.01
53.572055,8682,8632,332,16,6.01
53.67203,8720,8720,332,16,6.03
53.772052,8438,8548,283,16,6.03
53.872031,8284,8340,283,16,6.03
53.972064,8325,8264,283,16,6.02
54.072031,8577,8488,390,16,6.02
54.172053,8465,8540,390,16,6.02
54.272029,8368,8396,390,16,6.02
54.372052,8488,8396,313,16,6.02
54.472031,8671,8564,313,16,6.02
54.572054,8583,8644,313,16,6.02
54.67203,8403,8436,313,16,6.02
54.772054,8472,8416,303,16,6.02
54.87203,8511,8516,303,16,6.02
54.97204,8411,8448,303,16,6.01
55.072038,8275,8356,206,16,6.01
55.172053,8295,8308,206,16,6.01
55.272031,8256,8380,206,16,5.99
55.372053,8092,8176,320,16,5.99
55.472029,8250,8164,320,16,6.03
55.572054,8474,8388,320,16,6.03
55.67203,8241,8400,320,16,6.01
55.772053,8283,8152,505,16,6.01
55.872039,8357,8344,505,16,6.01
55.972061,8298,8332,505,16,6.02
56.072031,8167,8120,95,16,6.02
56.172053,8398,8348,95,16,6.02
56.27203,8303,8276,95,16,6.04
56.37206,8419,8356,131,16,6.04
56.472029,8263,8400,131,16,6.01
56.572053,8124,8168,131,16,6.01
56.672031,8194,8148,131,16,6.03
56.77206,8440,8312,547,16,6.03
56.87203,8412,8452,547,16,6.03
56.972054,8290,8332,547,16,6.03
57.07203,8213,8244,211,16,6.03
57.172053,8318,8272,211,16,6.03
57.27203,8370,8340,211,16,6.05
57.372055,8537,8468,339,16,6.05
57.472029,8501,8556,339,16,6.04
57.572054,8471,8456,339,16,6.04
57.672031,8457,8464,339,16,6.04
57.772055,8504,8464,156,16,6.04
57.87203,8511,8520,156,16,6.04
57.97206,8487,8504,156,16,6.05
58.072031,8445,8472,37,16,6.05
58.172053,8426,8448,37,16,6.05
58.272039,8443,8420,37,16,6.04
58.372054,8450,8464,121,16,6.04
58.472032,8358,8392,121,16,6.03
58.572054,8452,8392,121,16,6.03
58.672031,8500,8500,121,16,6.04
58.772055,8463,8468,117,16,6.04
58.872031,8476,8468,117,16,6.04
58.972054,8504,8504,117,16,6.02
59.07203,8358,8448,122,16,6.02
59.172055,8265,8320,122,16,6.02
59.27203,8333,8288,122,16,6.04
59.372053,8344,8340,0,16,6.04
59.472038,8474,8436,0,16,6.03
59.572054,8410,8428,0,16,6.03
59.672029,8525,8436,0,16,5.99
59.772054,8706,8656,281,16,5.99
59.872029,8677,8684,281,16,5.99
59.972054,8770,8728,281,16,6.03
60.07203,8757,8744,107,16,6.03
60.172054,8648,8696,107,16,6.03
60.27203,8585,8572,107,16,6.04
60.372055,8616,8584,0,16,6.04
60.47203,8552,8596,0,16,6.03
60.572054,8497,8544,0,16,6.03
60.67203,8481,8488,0,16,6.04
60.772079,8401,8436,63,16,6.04
60.87203,8379,8392,63,16,6.04
60.972054,8254,8332,63,16,6.03
61.072029,8096,8128,39,16,6.03
61.172061,8060,8076,39,16,6.03
61.272031,8198,8144,39,16,6.03
61.372055,8287,8236,39,16,6.03
61.472018,8455,8376,39,16,6.03
61.572077,8494,8532,39,16,6.03
61.672031,8470,8472,39,16,6.03
61.772088,8513,8480,204,16,6.03
61.872031,8616,8568,204,16,6.03
61.972092,8619,8616,204,16,6.04
62.072031,8546,8564,172,16,6.04
62.172083,8575,8580,172,16,6.04
62.272032,8479,8512,172,16,6.03
62.372054,8557,8504,278,16,6.03
62.472031,8624,8620,278,16,6.03
62.572054,8541,8532,278,16,6.03
62.67203,8840,8716,278,16,6.02
62.772062,8827,8860,259,16,6.02
62.872031,8677,8744,259,16,6.02
62.972053,8577,8616,259,16,6.03
63.07203,8548,8532,102,16,6.03
63.172053,8474,8488,102,16,6.03
63.272035,8543,8568,102,16,6.04
63.372056,8524,8508,1854,16,6.04
63.472033,8383,8480,1854,16,6.03
63.57206,8220,8288,1854,16,6.03
63.672039,8144,8192,1854,16,6.03
63.772055,8071,8112,302,16,6.03
63.872058,8160,8120,302,16,6.03
63.972054,8104,8172,302,16,6.04
64.072048,8224,8172,220,16,6.04
64.172054,8313,8300,220,16,6.04
64.272031,8039,8144,220,16,5.98
64.372054,7992,7916,90,16,5.98
64.472031,8340,8092,90,16,5.99
64.572054,8409,8444,90,16,5.99
64.672032,7930,8168,90,16,5.94
64.772054,7821,7796,3,16,5.94
64.872032,8052,8020,3,16,5.94
64.972053,8203,8044,3,16,6.01
65.072031,8282,8324,358,16,6.01
65.172054,8326,8312,358,16,6.01
65.272031,8094,8196,358,16,6.01
65.372053,8253,8196,249,16,6.01
65.47203,8217,8268,249,16,6.02
65.572053,7952,8204,249,16,6.02
65.672032,8038,7956,249,16,6.01
65.772054,8102,8120,32,16,6.01
65.872038,7808,7940,32,16,6.01
65.972053,8058,7936,32,16,6.01
66.072031,8265,8216,395,16,6.01
66.172053,8169,8236,395,16,6.01
66.27203,8302,8256,395,16,6.03
66.372062,8184,8256,211,16,6.03
66.472048,8079,8092,211,16,6.02
66.572052,8186,8160,211,16,6.02
66.672057,8140,8192,211,16,6.04
66.772052,8124,8116,75,16,6.04
66.872082,8140,8152,75,16,6.04
66.972053,8254,8160,75,16,6.01
67.072057,8469,8444,49,16,6.01
67.172054,8251,8340,49,16,6.01
67.27203,8117,8160,49,16,6.03
67.372055,8255,8156,677,16,6.03
67.47203,8431,8384,677,16,6.03
67.572053,8441,8452,677,16,6.03
67.67204,8419,8432,677,16,6.03
67.772053,8501,8448,279,16,6.03
67.872029,8573,8528,279,16,6.03
67.972055,8556,8580,279,16,6.04
68.07203,8460,8504,203,16,6.04
68.172054,8514,8492,203,16,6.04
68.27203,8544,8524,203,16,6.04
68.372055,8554,8552,0,16,6.04
68.472038,8566,8552,0,16,6.04
68.572054,8592,8564,0,16,6.04
68.672028,8610,8600,0,16,6.04
68.77206,8554,8576,194,16,6.04
68.87204,8529,8532,194,16,6.04
68.972054,8533,8524,194,16,6.04
69.072028,8557,8524,259,16,6.04
69.17206,8629,8592,259,16,6.04
69.272029,8623,8632,259,16,6.04
69.372053,8522,8540,141,16,6.04
69.472037,8443,8472,141,16,6.04
69.572053,8415,8448,141,16,6.04
69.67203,8408,8388,141,16,6.05
69.772053,8404,8404,143,16,6.05
69.872029,8420,8428,143,16,6.05
69.972061,8502,8432,143,16,6.03
70.072029,8527,8560,0,16,6.03
70.172053,8390,8428,0,16,6.03
70.27203,8345,8364,0,16,6.04
70.372054,8355,8332,0,16,6.04
70.472028,8412,8408,0,16,6.04
70.572053,8336,8376,0,16,6.04
70.672028,8265,8328,0,16,6.02
70.772052,8193,8204,110,16,6.02
70.87203,8367,8308,110,16,6.02
70.972052,8376,8384,110,16,6.04
71.072029,8365,8364,0,16,6.04
71.172054,8377,8348,0,16,6.04
71.272029,8390,8368,0,16,6.04
71.372063,8383,8368,49,16,6.04
71.47203,8326,8360,49,16,6.04
71.572053,8278,8280,49,16,6.04
71.672039,8330,8308,49,16,6.05
71.772052,8407,8384,138,16,6.05
71.87203,8347,8388,138,16,6.05
71.972053,8330,8336,138,16,6.04
72.072039,8423,8368,255,16,6.04
72.172054,8400,8420,255,16,6.04
72.272029,8385,8392,255,16,6.04
72.372051,8332,8368,208,16,6.04
72.472028,8199,8268,208,16,6.02
72.572053,8313,8196,208,16,6.02
72.672044,8561,8504,208,16,6.01
72.772054,8284,8340,143,16,6.01
72.872029,8530,8472,143,16,6.01
