t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.072016,7572,7584,131,14,5.96
0.172039,7572,7584,131,14,5.96
0.272009,7572,7584,131,14,5.99
0.372039,7572,7584,145,14,5.99
0.472059,7572,7584,145,14,6.06
0.572038,7572,7584,145,14,6.06
0.672044,7572,7584,145,14,5.97
0.772045,7572,7584,160,14,5.97
0.872032,7572,7584,160,14,5.97
0.972036,7572,7584,160,14,5.97
1.072008,8256,8044,885,14,5.97
1.172037,8256,8252,885,14,5.97
1.272008,8256,8252,885,14,7.41
1.372039,8256,8252,0,14,7.41
1.472007,8256,8252,0,14,7.41
1.572029,8256,8252,0,14,7.41
1.67201,8256,8252,0,14,7.42
1.772046,8256,8252,0,14,7.42
1.872008,8256,8252,0,14,7.42
1.972038,8256,8252,0,14,7.42
2.072008,8256,8252,0,14,7.42
2.172039,8256,8252,0,14,7.42
2.272008,8256,8252,0,14,7.42
2.372037,8256,8252,0,14,7.42
2.472007,8256,8252,0,14,7.42
2.572039,8256,8252,0,14,7.42
2.672009,8256,8252,0,14,7.42
2.772041,8256,8252,0,14,7.42
2.872008,8256,8252,0,14,7.42
2.972046,8256,8252,0,14,7.42
3.072009,8256,8252,0,14,7.42
3.172047,8256,8252,0,14,7.42
3.272007,8256,8252,0,14,7.42
3.372037,8256,8252,0,14,7.42
3.472008,8256,8252,0,14,7.42
3.572048,8256,8252,0,14,7.42
3.672006,8256,8252,0,14,7.42
3.772039,8256,8252,0,14,7.42
3.872007,8256,8252,0,14,7.42
3.972037,8256,8252,0,14,7.42
4.072007,8256,8252,0,14,7.42
4.172039,8256,8252,0,14,7.42
4.272008,8256,8252,0,14,7.42
4.372048,8256,8252,0,14,7.42
4.472008,8256,8252,0,14,7.42
4.572037,8256,8252,0,14,7.42
4.672008,8256,8252,0,14,7.42
4.772039,8256,8252,0,14,7.42
4.872008,8258,8252,0,14,7.42
4.972038,8259,8252,0,14,7.42
5.072009,8260,8256,0,14,7.42
5.172039,8261,8256,0,14,7.42
5.27201,8573,8264,0,14,7.42
5.372037,8573,8560,151,14,7.42
5.472017,8573,8560,151,14,7.42
5.572038,8573,8560,151,14,7.42
5.672009,8573,8560,151,14,7.42
5.77204,8573,8560,168,14,7.42
5.872009,8573,8560,168,14,7.42
5.972047,8573,8560,168,14,7.42
6.072008,8573,8560,182,14,7.42
6.17204,8573,8560,182,14,7.42
6.272009,8573,8560,182,14,6.07
6.372047,8573,8560,196,14,6.07
6.472009,8572,8560,196,14,6.07
6.572038,8553,8560,196,14,6.07
6.672009,8551,8552,196,14,6.08
6.772046,8551,8552,0,14,6.08
6.872008,8510,8520,0,14,6.08
6.972015,8501,8504,0,14,6.08
7.072008,8496,8500,0,14,6.08
7.172076,8432,8456,0,14,6.08
7.272007,8378,8404,0,14,6.08
7.372051,8301,8348,407,14,6.08
7.472015,8263,8272,407,14,6.07
7.572039,8235,8244,407,14,6.07
7.672009,8159,8200,407,14,6.06
7.772036,6888,7612,1914,14,6.06
7.872017,6888,6916,1914,14,6.06
7.97204,6888,6908,1914,14,6.06
8.072009,6888,6908,349,14,6.06
8.17204,6888,6908,349,14,6.06
8.272008,6888,6908,349,14,6.07
8.372046,6888,6908,197,14,6.07
8.472009,6888,6908,197,14,6.07
8.572039,6888,6908,197,14,6.07
8.672017,6888,6908,197,14,6.06
8.772039,6888,6908,225,14,6.06
8.872008,6888,6908,225,14,6.06
8.972038,7251,7144,225,14,6.04
9.072015,7372,7296,242,14,6.04
9.172038,7838,7552,242,14,6.04
9.272008,8163,8132,242,14,6.07
9.37204,8226,8212,127,14,6.07
9.47201,8241,8228,127,14,6.07
9.572038,8255,8248,127,14,6.07
9.672008,8256,8252,127,14,6.08
9.772039,8256,8252,0,14,6.08
9.872008,8256,8252,0,14,6.08
9.972039,8256,8252,0,14,6.08
10.072007,8256,8252,0,14,6.08
10.17204,8249,8252,0,14,6.08
10.272008,8241,8248,0,14,6.07
10.372046,8240,8244,0,14,6.07
10.472009,8240,8244,0,14,6.08
10.57204,8240,8244,0,14,6.08
10.672008,8240,8244,0,14,6.08
10.772038,8240,8244,0,14,6.08
10.872008,8239,8244,0,14,6.08
10.972038,8239,8244,0,14,6.08
11.071974,8239,8244,49,14,6.08
11.172046,8239,8244,49,14,6.08
11.272002,8241,8244,49,14,6.08
11.372038,8244,8244,0,14,6.08
11.471973,8244,8244,0,14,6.08
11.57204,8245,8244,0,14,6.08
11.671992,8245,8244,0,14,6.08
11.772039,8245,8244,0,14,6.08
11.872024,8245,8244,0,14,6.08
11.972039,8242,8244,0,14,6.07
12.072028,8253,8244,81,14,6.07
12.172038,8255,8248,81,14,6.07
12.272009,8255,8248,81,14,6.07
12.372047,8255,8248,71,14,6.07
12.472009,8255,8248,71,14,6.07
12.572038,8255,8248,71,14,6.07
12.672009,8255,8248,71,14,6.07
12.77204,8252,8248,0,14,6.07
12.872007,8241,8248,0,14,6.07
12.97205,8233,8244,0,14,6.07
13.072006,8215,8220,46,14,6.07
13.172045,8214,8220,46,14,6.07
13.272006,8214,8220,46,14,6.08
13.372039,8214,8220,59,14,6.08
13.472008,8214,8220,59,14,6.07
13.57206,8214,8220,59,14,6.07
13.672008,8214,8220,59,14,6.08
13.772027,8214,8220,68,14,6.08
13.872008,8214,8216,68,14,6.08
13.972078,8214,8216,68,14,6.08
14.072009,8218,8216,0,14,6.08
14.172066,8227,8216,0,14,6.08
14.272008,8230,8224,0,14,6.08
14.372063,8229,8224,51,14,6.08
14.472007,8229,8224,51,14,6.08
14.572039,8227,8224,51,14,6.08
14.672007,8226,8224,51,14,6.08
14.772038,8226,8224,0,14,6.08
14.872008,8226,8224,0,14,6.08
14.972044,8226,8224,0,14,6.08
15.072009,8226,8224,0,14,6.08
15.172047,8226,8224,0,14,6.08
15.272008,8226,8224,0,14,6.08
15.372038,8226,8224,0,14,6.08
15.472016,8226,8224,0,14,6.08
15.572046,8226,8224,0,14,6.08
15.672009,8226,8224,0,14,6.08
15.772039,8226,8224,0,14,6.08
15.872014,8226,8224,0,14,6.08
15.972038,8225,8224,0,14,6.08
