t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
0.011994,7528,7508,392,31,6.08
0.112017,7528,7508,392,31,6.08
0.211993,7528,7508,392,31,6.08
0.312016,7528,7508,392,31,6.07
0.411962,7528,7508,556,31,6.07
0.512015,7528,7508,556,31,6.07
0.612002,7528,7508,556,31,6.06
0.712024,7528,7508,679,31,6.06
0.811995,7528,7508,679,31,6.06
0.912017,7528,7508,679,31,6.06
1.020021,6089,7508,801,31,6.06
1.119993,6089,6596,801,31,5.97
1.220027,6089,6072,801,31,5.97
1.319991,6089,6076,801,31,7.41
1.420021,6089,6072,122,31,7.41
1.519992,6089,6076,122,31,7.41
1.619991,6089,6076,122,31,7.42
1.719992,6089,6076,346,31,7.42
1.819992,6089,6076,346,31,7.42
1.919991,6089,6076,346,31,7.41
2.019993,6089,6076,428,31,7.41
2.119991,6089,6076,428,31,7.41
2.219991,6089,6076,428,31,7.41
2.319991,6089,6076,428,31,7.41
2.419995,6089,6076,534,31,7.41
2.51999,6089,6076,534,31,7.41
2.619994,6089,6076,534,31,7.4
2.719992,6089,6076,614,31,7.4
2.819992,6089,6076,614,31,7.4
2.919999,6089,6076,614,31,7.4
3.020001,6089,6076,694,31,7.4
3.120002,6089,6076,694,31,7.42
3.219992,6089,6076,694,31,7.42
3.319991,6089,6076,694,31,7.42
3.41999,6089,6076,288,31,7.42
3.519992,6089,6076,288,31,7.42
3.620043,6089,6076,288,31,7.42
3.71999,6089,6076,366,31,7.42
3.819993,6089,6076,366,31,7.42
3.919992,6089,6076,366,31,7.4
4.020001,6089,6076,447,31,7.4
4.119991,6089,6076,447,31,7.41
4.219995,6089,6076,447,31,7.41
4.319991,6089,6076,447,31,7.41
4.419992,6089,6076,554,31,7.41
4.519992,6089,6076,554,31,7.41
4.619991,6089,6076,554,31,7.4
4.719991,6089,6076,633,31,7.4
4.819997,6089,6076,633,31,7.4
4.919992,6089,6076,633,31,7.38
5.019993,6089,6076,713,31,7.38
5.119991,6089,6076,713,31,7.43
5.219993,6089,6076,713,31,7.43
5.320025,6089,6076,713,31,7.22
5.419993,6089,6076,307,31,7.22
5.519992,6089,6076,307,31,7.22
5.619993,6089,6076,307,31,7.37
