t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.011929,7572,7592,245,10,6
0.111954,7572,7592,266,10,6
0.211932,7572,7592,266,10,6
0.311968,7572,7592,266,10,6
0.411931,7572,7592,286,10,6
0.511955,7572,7592,286,10,6.01
0.611929,7572,7592,286,10,6.01
0.711955,7572,7592,286,10,6
0.811939,7572,7592,313,10,6
0.911956,7572,7592,313,10,6
1.015911,8260,7592,313,10,5.97
1.115922,8239,8192,274,10,5.97
1.215913,8239,8220,274,10,5.97
1.315911,8239,8224,274,10,7.42
1.415912,8239,8224,85,10,7.42
1.515911,8239,8224,85,10,7.41
1.615918,8239,8224,85,10,7.41
1.715914,8239,8224,85,10,7.41
1.815911,8239,8224,105,10,7.41
1.915923,8239,8224,105,10,7.41
2.015926,8239,8224,105,10,7.41
2.11591,8239,8224,121,10,7.41
2.21591,8245,8224,121,10,7.41
2.315912,8246,8232,121,10,7.41
2.41591,8246,8232,127,10,7.41
2.515911,8246,8232,127,10,7.41
2.61591,8246,8232,127,10,7.41
2.715928,8246,8232,127,10,7.41
2.815911,8246,8232,146,10,7.41
2.915911,8246,8232,146,10,7.41
3.015925,8246,8232,146,10,7.41
3.115911,8246,8232,162,10,7.41
3.21596,8246,8232,162,10,7.41
3.315964,8246,8232,162,10,7.41
3.41596,8246,8232,175,10,7.41
3.515959,8248,8236,175,10,7.41
3.61596,8573,8328,175,10,7.41
3.715962,8573,8564,175,10,7.4
3.81596,8573,8564,174,10,7.4
3.91596,8573,8564,174,10,7.4
4.01596,8573,8564,174,10,7.41
4.115961,8296,8484,1006,10,7.41
4.215961,8248,8264,1006,10,7.41
4.315961,8248,8260,1006,10,7.42
4.415963,8248,8260,51,10,7.42
4.51596,8235,8248,51,10,7.41
4.615961,8217,8232,51,10,7.41
4.71596,6896,7900,51,10,7.24
4.815961,6896,6928,380,10,7.24
4.915962,6896,6912,380,10,7.24
5.015961,6896,6912,380,10,7.39
5.11596,6896,6912,250,10,7.39
5.215961,6896,6912,250,10,7.39
5.315961,8249,7636,250,10,7.33
5.41596,8241,8232,98,10,7.33
5.515962,8240,8232,98,10,7.42
5.61597,8240,8232,98,10,7.42
5.715961,8233,8232,98,10,7.42
5.81599,8227,8232,46,10,7.42
