t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
0.051944,8043,8024,789,33,6.02
0.151945,8043,8024,394,33,6.02
0.251942,8043,8024,394,33,6.02
0.351946,8043,8024,394,33,6.01
0.452014,8043,8024,511,33,6.01
0.551945,8043,8024,511,33,6.01
0.651943,8043,8024,511,34,6.01
0.751945,8043,8024,511,34,6
0.851943,8043,8024,667,34,6
0.952014,8043,8024,667,34,6
1.051944,6604,7988,667,34,5.69
1.151944,6604,6648,220,34,5.69
1.251943,6604,6600,220,34,5.69
1.351945,6604,6600,220,34,7.34
1.452014,6604,6600,0,34,7.34
1.551946,6604,6600,0,34,7.34
1.651941,6604,6600,0,34,7.34
1.751944,6604,6600,0,34,7.35
1.851944,6604,6600,0,34,7.35
1.952013,6604,6600,0,34,7.35
2.051944,6604,6600,0,34,7.35
2.151944,6604,6600,0,34,7.35
2.251945,6604,6600,0,34,7.35
2.351945,6604,6600,0,34,7.35
2.452014,6604,6600,0,34,7.35
2.551944,6604,6600,0,34,7.35
2.651943,6604,6600,0,34,7.35
2.751945,6604,6600,0,34,7.35
2.851943,6604,6600,0,34,7.35
2.952041,6604,6600,0,34,7.35
3.051965,6604,6600,0,34,7.35
3.151966,6604,6600,0,34,7.35
3.251967,6604,6600,0,34,7.35
3.351945,6604,6600,0,34,7.35
3.452014,6604,6600,0,34,7.35
3.551944,6604,6600,0,34,7.35
3.651975,6604,6600,0,34,7.35
3.751944,6604,6600,0,34,7.35
3.851999,6604,6600,0,34,7.35
3.952014,6604,6600,0,34,7.35
4.052004,6604,6600,0,34,7.35
4.151945,6604,6600,0,34,7.35
4.251943,6604,6600,0,34,7.35
4.351966,6604,6600,0,34,7.36
4.452013,6604,6600,0,34,7.36
4.551974,6604,6600,0,34,7.35
4.651943,6604,6600,0,34,7.35
4.751986,6604,6600,0,34,7.35
4.851944,6604,6600,0,34,7.35
4.952043,6604,6600,0,34,7.35
5.051944,6604,6600,0,34,7.35
5.151945,6604,6600,0,34,7.35
5.251943,6604,6600,0,34,7.35
