t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
0.051986,7431,7412,383,16,6.06
0.152036,7431,7412,383,16,6.05
0.252,7431,7412,501,16,6.05
0.352018,7431,7412,501,16,6.04
0.451997,7431,7412,501,16,6.04
0.551978,7431,7412,501,16,6.04
0.652042,7431,7412,656,16,6.04
0.752011,7431,7412,656,16,6.04
0.852025,7431,7412,656,16,6.04
0.95198,7431,7412,774,16,6.04
1.063946,5992,7380,774,16,6.04
1.163945,5992,6076,774,16,6.07
1.263946,5992,5984,5,16,6.07
1.363947,5992,5980,5,16,7.39
1.463948,5992,5980,5,16,7.39
1.563948,5992,5980,5,16,7.39
1.663946,5992,5980,298,16,7.39
1.767986,5992,5984,298,16,7.39
1.868026,5992,5984,298,16,7.33
1.967986,5992,5984,455,16,7.33
2.068016,5992,5980,455,16,7.33
2.167985,5992,5984,455,16,7.37
2.268035,5992,5984,346,16,7.37
2.367986,5992,5984,346,16,7.38
2.468038,5992,5984,346,16,7.38
2.567986,5992,5984,346,16,7.38
2.668002,5992,5984,414,16,7.38
2.767986,5992,5984,414,16,7.38
2.867993,5992,5984,414,16,7.2
2.971959,5992,5984,464,16,7.2
3.071982,5992,5984,464,16,7.2
3.171957,5992,5984,464,16,7.33
3.272,5992,5980,578,16,7.33
3.371958,5992,5984,578,16,7.3
3.472019,5992,5984,578,16,7.3
3.571958,5992,5984,578,16,7.36
3.671979,5992,5984,580,16,7.36
3.771957,5992,5984,580,16,7.36
3.87198,5992,5984,580,16,7.37
3.971959,5992,5984,629,16,7.37
4.071956,5992,5984,629,16,7.37
4.171958,5992,5984,629,16,7.39
4.271987,5992,5984,167,16,7.39
4.371958,5992,5984,167,16,7.39
4.472001,5992,5984,167,17,7.39
4.571958,5992,5984,167,17,7.39
4.671955,5992,5984,232,17,7.39
4.77196,5992,5984,232,17,7.39
4.872028,5992,5984,232,17,7.38
4.971958,5992,5984,281,17,7.38
5.071988,5992,5984,281,17,7.38
5.171956,5992,5984,281,17,7.39
5.271991,5992,5984,331,17,7.39
5.371995,5992,5984,331,17,7.39
5.471982,5992,5984,331,17,7.39
5.57196,5992,5984,331,17,7.39
5.671991,5992,5984,395,17,7.39
5.771958,5992,5984,395,17,7.39
5.871998,5992,5984,395,17,7.38
5.971957,5992,5984,445,17,7.38
6.072009,5992,5984,445,17,7.38
6.17198,5992,5984,445,17,7.38
6.272012,5992,5984,494,17,7.38
6.371959,5992,5984,494,17,6.05
6.471985,5992,5984,494,17,6.05
6.571959,5992,5984,494,17,6.05
6.671977,5992,5984,559,17,6.05
6.775933,5992,5984,559,17,6.05
6.875935,5992,5984,559,17,6.03
6.975934,5992,5984,609,17,6.03
7.075952,5992,5984,609,17,6.03
7.175934,5992,5984,609,17,6.06
7.275984,5992,5984,146,17,6.06
7.375933,5992,5984,146,17,6.06
7.475951,5992,5984,146,17,6.06
7.575943,5992,5984,146,17,6.06
7.675951,5992,5984,211,17,6.06
7.775934,5992,5984,211,17,6.06
7.87594,5992,5984,211,17,6.06
7.975935,5992,5984,261,17,6.06
8.075934,5992,5984,261,17,6.06
8.175934,5992,5984,261,17,6.05
8.275937,5992,5984,310,17,6.05
8.375935,5992,5984,310,17,6.06
8.475941,5992,5984,310,17,6.06
8.575933,5992,5984,310,17,6.03
8.675949,5992,5984,375,17,6.03
8.775944,5992,5984,375,17,6.03
8.875961,5992,5984,375,17,6.06
8.975934,5992,5984,424,17,6.06
9.075946,5992,5984,424,17,6.06
9.175937,5992,5984,424,17,6.05
9.275934,5992,5984,474,17,6.05
9.375934,5992,5984,474,17,6.04
9.475934,5992,5984,474,17,6.04
9.575934,5992,5984,474,17,6.05
9.675935,5992,5984,539,17,6.05
9.775935,5992,5984,539,17,6.05
9.875934,5992,5984,539,17,6.05
9.975934,5992,5984,588,17,6.05
10.075933,5992,5984,588,17,6.05
10.175934,5992,5984,588,17,6.05
10.275935,5992,5984,474,17,6.05
10.375935,5992,5984,474,17,6.06
10.475935,5992,5984,474,16,6.06
10.575937,5992,5984,474,16,6.06
10.675934,5992,5984,191,16,6.06
10.775935,5992,5984,191,16,6.06
10.875934,5992,5984,191,16,6.06
10.975996,5992,5984,240,16,6.06
11.075994,5992,5984,240,16,6.06
11.175942,5992,5984,240,16,6.06
11.275934,5992,5984,288,16,6.06
11.375934,5992,5984,288,16,6.06
11.475935,5992,5984,288,16,6.06
11.575933,5992,5984,288,16,5.95
11.675936,5992,5984,354,16,5.95
11.775934,5992,5984,354,16,5.95
11.875933,5992,5984,354,16,6.06
11.975933,5992,5984,404,16,6.06
12.075935,5992,5984,404,16,6.06
12.175934,5992,5984,404,16,6.05
12.275933,5992,5984,452,16,6.05
12.375934,5992,5984,452,16,6.05
12.475935,5992,5984,452,16,6.05
12.575945,5992,5984,452,16,6.05
12.675933,5992,5984,518,16,6.05
12.775933,5992,5984,518,16,6.05
12.875933,5992,5984,518,16,6.05
12.975935,5992,5984,568,16,6.05
13.075935,5992,5984,568,16,6.05
13.175933,5992,5984,568,16,6.05
13.275935,5992,5984,617,16,6.05
13.375936,5992,5984,617,16,6.05
13.475933,5992,5984,617,16,6.05
13.575936,5992,5984,617,16,6.06
13.675942,5992,5984,170,16,6.06
13.775935,5992,5984,170,16,6.06
13.875935,5992,5984,170,16,6.06
13.975943,5992,5984,218,16,6.06
14.075934,5992,5984,218,16,6.06
14.175934,5992,5984,218,16,6.06
14.275934,5992,5984,267,16,6.06
14.375933,5992,5984,267,16,6.06
14.475934,5992,5984,267,16,6.06
14.575997,5992,5984,267,16,6.06
14.675996,5992,5984,334,16,6.06
14.775996,5992,5984,334,16,6.06
14.875994,5992,5984,334,16,6.06
14.976019,5992,5984,382,16,6.06
15.076004,5992,5984,382,16,6.06
15.175978,5992,5984,382,16,6.06
15.275933,5992,5984,431,16,6.06
15.375977,5992,5984,431,16,6.05
15.475937,5992,5984,431,16,6.05
15.575943,5992,5984,431,16,6.05
15.675942,5992,5984,498,16,6.05
15.775935,5992,5984,498,16,6.05
15.875935,5992,5984,498,16,6.05
15.975934,6042,5984,1028,16,6.05
16.075942,6167,6052,1028,16,6.05
16.175935,6304,6188,1028,16,6.01
16.275934,6441,6332,1010,16,6.01
16.375935,6578,6480,1010,16,6.01
16.475941,6715,6592,1010,16,6.01
16.575953,6852,6744,1010,16,6.02
16.675933,6989,6884,1148,16,6.02
16.775959,7105,6996,1148,16,6.02
16.875934,7133,7072,1148,16,6.01
16.975933,7134,7092,979,16,6.01
17.075918,7134,7096,979,16,6.01
17.175916,7134,7112,979,16,6.04
17.275915,7134,7112,653,16,6.04
17.375915,7134,7112,653,16,6.06
17.475918,7150,7116,653,16,6.06
17.575919,7256,7144,653,16,6.02
17.675915,7391,7292,1356,16,6.02
17.775916,7528,7440,1356,16,6.02
17.875916,7665,7544,1356,16,6.01
17.975916,7802,7700,1100,16,6.01
18.075916,7939,7844,1100,16,6.01
18.175915,8076,7988,1100,16,6.03
18.275915,8213,8104,1330,16,6.03
18.375917,8350,8248,1330,16,6.03
18.475916,8487,8392,1330,16,6.03
18.575916,8624,8536,1330,16,6.03
18.675916,8761,8672,946,16,6.03
18.775924,8898,8788,946,16,6.03
18.875916,9035,8940,946,16,6.04
18.975916,9173,9084,849,16,6.04
19.075916,9310,9228,849,16,6.04
19.175917,9447,9344,849,16,6.04
19.275916,9584,9488,544,16,6.04
19.375918,9721,9624,544,16,6.02
19.475917,9858,9776,544,16,6.02
19.575925,9995,9888,544,16,6.04
19.67593,10042,10020,487,16,6.04
19.775929,9885,10020,487,16,6.04
19.87593,9804,9860,487,16,6.06
19.975937,9802,9824,199,16,6.06
20.075929,9806,9812,199,16,6.06
20.175928,9808,9808,199,16,6.07
20.27593,9809,9808,0,16,6.07
20.37593,9809,9812,0,16,6.07
20.475929,9810,9808,0,16,6.07
20.57593,9811,9808,0,16,6.07
20.675929,9811,9812,0,16,6.07
20.77593,9811,9808,0,16,6.07
20.875931,9813,9808,0,16,6.07
20.975931,9815,9812,0,16,6.07
21.075929,9817,9812,0,16,6.07
21.17593,9818,9808,0,16,6.07
21.275929,9818,9812,98,16,6.07
21.375929,9819,9816,98,16,6.06
21.475928,9821,9812,98,16,6.06
21.575934,9823,9812,98,16,6.07
21.675929,9822,9816,63,16,6.07
21.775977,9811,9812,63,16,6.07
21.875931,9808,9812,63,16,6.07
21.975976,9807,9812,15,16,6.07
22.07593,9808,9812,15,16,6.07
22.175946,9806,9812,15,16,6.06
22.27593,9804,9816,192,16,6.06
22.37593,9806,9812,192,16,6.07
22.475931,9806,9812,192,16,6.07
22.575931,9807,9812,192,16,6.07
22.67593,9809,9816,204,16,6.07
22.77593,9810,9812,204,16,6.07
22.87593,9809,9812,204,16,6.07
22.975929,9808,9812,0,16,6.07
23.075931,9808,9812,0,16,6.07
23.17593,9808,9812,0,16,6.07
23.27593,9807,9812,78,16,6.07
23.37593,9808,9812,78,16,6.07
23.47593,9807,9812,78,16,6.07
23.575941,9807,9816,78,16,6.06
23.675931,9806,9808,0,16,6.06
23.775929,9806,9812,0,16,6.06
23.87593,9807,9812,0,16,6.07
23.97593,9807,9816,145,16,6.07
24.07593,9798,9828,145,16,6.07
24.175938,9817,9820,145,16,6.06
24.275931,9956,9828,1167,16,6.06
24.375929,10082,9992,1167,16,6.03
24.475929,10103,10060,1167,16,6.03
24.575929,10103,10084,1167,16,6.05
24.675932,10103,10100,288,16,6.05
24.780008,10104,10096,288,16,6.05
24.87996,10104,10100,288,16,6.07
24.97999,10104,10100,0,16,6.07
25.07996,10104,10100,0,16,6.07
25.179961,10104,10096,0,16,6.06
25.279962,10104,10100,163,16,6.06
25.379962,10104,10100,163,16,6.07
25.479962,10104,10100,163,16,6.07
25.57996,10104,10100,163,16,6.07
25.679961,10104,10100,163,16,6.07
25.77996,10104,10100,163,16,6.07
25.879978,10104,10100,163,16,6.07
25.97996,10104,10100,0,16,6.07
26.07996,10104,10100,0,16,6.07
26.17996,10104,10100,0,16,6.07
26.279961,10104,10096,204,16,6.07
26.37996,10104,10100,204,16,6.07
26.479962,10104,10100,204,16,6.07
26.579961,10104,10100,204,16,6.07
26.679961,10104,10096,163,16,6.07
26.779976,10103,10100,163,16,6.07
26.879982,10096,10100,163,16,6.07
26.979961,10086,10096,192,16,6.07
27.07996,10070,10096,192,16,6.07
27.179983,10057,10080,192,16,6.06
27.27996,10042,10064,288,16,6.06
27.37996,10031,10052,288,16,6.06
27.47996,10026,10036,288,16,6.06
27.57996,10023,10032,288,16,6.06
27.679961,10013,10032,295,16,6.06
27.779961,10009,10028,295,16,6.06
27.879961,10009,10016,295,16,6.06
27.97996,10012,10016,0,16,6.06
28.07996,10014,10012,0,16,6.06
28.17996,10022,10012,0,16,6.06
28.279961,10025,10016,156,16,6.06
28.379961,10021,10016,156,16,6.07
28.479961,10011,10012,156,16,6.07
28.579958,10007,10012,156,16,6.06
28.679961,9993,10012,58,16,6.06
28.77996,9979,10008,58,16,6.06
28.879961,9956,9992,58,16,6.06
28.97996,9935,9964,564,16,6.06
29.07996,9913,9940,564,16,6.06
29.179961,9896,9920,564,16,6.06
29.279959,9881,9896,293,16,6.06
29.37996,9867,9884,293,16,6.06
29.47996,9852,9864,293,16,6.06
29.579958,9850,9864,293,16,6.06
29.679961,9853,9868,165,16,6.06
29.77996,9858,9868,165,16,6.06
29.879981,9867,9868,165,16,6.06
29.97996,9878,9872,0,16,6.06
30.080005,9888,9872,0,16,6.06
30.179959,9901,9864,0,16,6.05
30.280012,9911,9880,684,16,6.05
30.379959,9921,9892,684,16,6.05
30.479989,9924,9904,684,16,6.05
30.579959,9927,9912,684,16,6.06
30.679959,9925,9916,409,16,6.06
30.779958,9926,9924,409,16,6.06
30.87996,9923,9924,409,16,6.07
30.979961,9915,9928,293,16,6.07
31.079959,9904,9928,293,16,6.07
31.17996,9893,9916,293,16,6.06
31.27996,9879,9908,539,16,6.06
31.383944,9866,9884,539,16,7.39
31.483943,9859,9868,539,16,7.39
31.583944,9854,9864,539,16,7.39
31.683944,9850,9860,163,16,7.39
31.783944,9846,9860,163,16,7.39
31.883944,9843,9856,163,16,7.39
31.983946,9842,9856,310,16,7.39
