t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.05205,8734,8724,187,16,5.98
0.15205,8734,8724,201,16,5.98
0.252,8734,8724,201,16,5.98
0.351999,8734,8724,201,16,6.01
0.452001,8734,8724,211,16,6.01
0.551999,8734,8724,211,16,6.01
0.651999,8734,8724,211,16,5.98
0.751998,8734,8724,221,16,5.98
0.852,8734,8724,221,16,6.05
0.952,8734,8724,221,16,6.05
1.068043,8052,8724,221,16,6.02
1.168055,8049,8100,192,16,6.02
1.268042,8049,8072,192,16,6.02
1.368024,8049,8068,192,16,7.41
1.468044,8049,8068,133,16,7.41
1.568023,8049,8068,133,16,7.41
1.668042,8049,8068,133,16,7.41
1.768018,8049,8068,153,16,7.41
1.86805,8049,8068,153,16,7.4
1.96802,8049,8068,153,16,7.4
2.068044,8049,8068,153,16,7.41
2.168021,8049,8068,179,16,7.41
2.268043,8049,8068,179,16,7.41
2.36802,8049,8068,179,16,7.4
2.468043,8049,8068,197,16,7.4
2.56802,8049,8068,197,16,7.4
2.668043,8049,8068,197,16,7.4
2.768021,8049,8068,218,16,7.4
2.868042,8049,8064,218,16,7.41
2.968037,8049,8056,218,16,7.41
3.068044,8049,8056,218,16,7.41
3.168041,8049,8056,121,16,7.41
3.268043,9415,8084,121,16,7.41
3.368049,9415,8816,121,16,7.3
3.468041,9415,9396,252,16,7.3
3.568037,8084,9400,252,16,7.3
3.668044,7724,8716,252,16,7.32
3.768031,7724,7744,261,16,7.32
3.868042,7724,7740,261,16,7.4
3.96802,8082,7900,261,16,7.4
4.068043,8053,8060,261,16,7.42
4.168027,8053,8060,66,16,7.42
4.268043,8053,8060,66,16,7.42
4.36802,8053,8060,66,16,7.42
4.468044,8053,8060,73,16,7.42
4.568021,8053,8060,73,16,7.42
4.668043,8053,8060,73,16,7.41
4.76802,8053,8060,81,16,7.41
4.868042,8053,8060,81,16,7.41
4.96802,8053,8060,81,16,7.41
5.068044,8053,8060,81,16,7.42
5.168019,8053,8060,90,16,7.42
5.268043,8053,8060,90,16,7.42
5.36802,8053,8060,90,16,7.42
5.468043,8053,8060,68,16,7.42
5.568022,8053,8060,68,16,7.42
5.668044,8390,8076,68,16,7.41
5.768021,8679,8600,400,16,7.41
5.868046,8679,8672,400,16,7.41
5.96802,8242,8672,400,16,7.41
6.068042,7724,7924,400,16,7.32
6.168019,9066,7948,317,16,7.32
6.268043,8018,9088,317,16,7.32
6.368019,8059,8580,317,16,6
6.468045,8059,8076,172,16,6
6.56802,8059,8072,172,16,6
6.668044,8059,8072,172,16,6.06
6.76802,8059,8072,148,16,6.06
6.868044,8059,8072,148,16,6.06
6.96802,8059,8072,148,16,6.06
7.068044,8059,8072,148,16,6.06
7.16802,8059,8072,167,16,6.06
7.26806,8059,8072,167,16,6.06
7.368022,8059,8072,167,16,6.06
7.468083,8059,8072,180,16,6.06
7.568021,8059,8072,180,16,6.06
7.66809,8059,8072,180,16,6.06
7.768019,8059,8072,192,16,6.06
7.868071,8059,8072,192,16,6.05
7.968039,8059,8072,192,16,6.05
8.068061,8059,8072,192,16,6.06
8.16802,8059,8072,211,16,6.06
8.268042,8059,8072,211,16,6.06
8.368021,8059,8072,211,16,6.06
8.468044,8059,8072,225,16,6.06
8.56802,8059,8072,225,16,6.06
8.668043,8059,8072,225,16,6.06
8.76802,8059,8072,237,16,6.06
8.868043,8059,8072,237,16,6.06
8.96802,8059,8072,237,16,6.06
9.068044,8059,8072,237,16,6.06
9.168021,8059,8072,255,16,6.06
9.268045,8059,8072,255,16,6.06
9.368022,8059,8072,255,16,6.06
9.468045,8059,8064,27,16,6.06
9.568019,8059,8064,27,16,6.06
9.668043,8059,8064,27,16,6.07
9.76802,8059,8064,49,16,6.07
9.868043,8059,8064,49,16,6.07
9.96802,8059,8064,49,16,6.07
10.068044,8059,8064,49,16,6.07
10.16802,8059,8064,56,16,6.07
10.268044,8059,8064,56,16,6.07
10.368027,8059,8068,56,16,6.07
10.468055,8059,8064,61,16,6.07
10.568022,8059,8064,61,16,6.07
10.668044,8059,8064,61,16,6.06
10.768024,8059,8064,68,16,6.06
10.868044,8050,8064,68,16,6.07
10.968023,8050,8060,68,16,6.07
11.068044,8050,8060,68,16,6.06
11.168029,8050,8060,126,16,6.06
11.268044,8050,8060,126,16,6.06
11.368021,8050,8060,126,16,6.06
11.468044,8050,8060,136,16,6.06
11.568019,8050,8060,136,16,6.06
