t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.05205,7536,7544,201,14,5.99
0.15205,7536,7544,213,14,5.99
0.252,7536,7544,213,14,5.99
0.351999,7536,7544,213,14,6.01
0.452001,7536,7544,220,14,6.01
0.551999,7536,7544,220,14,6.01
0.651999,7536,7544,220,14,5.99
0.751998,7536,7544,228,14,5.99
0.852,7536,7544,228,14,6.01
0.952,7536,7540,228,14,6.01
1.068043,8176,7544,228,14,5.99
1.168055,8167,8144,269,14,5.99
1.268042,8167,8164,269,14,5.99
1.368024,8167,8164,269,14,7.39
1.468044,8167,8164,0,14,7.39
1.568023,8167,8164,0,14,7.39
1.668042,8167,8164,0,14,7.42
1.768018,8167,8164,0,14,7.42
1.86805,8167,8164,0,14,7.42
1.96802,8167,8164,0,14,7.42
2.068044,8167,8164,0,14,7.42
2.168021,8167,8164,0,14,7.42
2.268043,8167,8164,0,14,7.42
2.36802,8167,8164,0,14,7.42
2.468043,8167,8164,0,14,7.42
2.56802,8167,8164,0,14,7.42
2.668043,8167,8164,0,14,7.42
2.768021,8167,8164,0,14,7.42
2.868042,8167,8164,0,14,7.42
2.968037,8167,8164,0,14,7.42
3.068044,8167,8164,0,14,7.42
3.168041,8167,8164,0,14,7.42
3.268043,8491,8176,0,14,7.42
3.368049,8491,8456,0,14,7.4
3.468041,8491,8480,136,14,7.4
3.568037,8183,8480,136,14,7.4
3.668044,6896,8208,136,14,7.41
3.768031,6896,6976,276,14,7.41
3.868042,6896,6908,276,14,7.41
3.96802,8183,7280,276,14,7.41
4.068043,8176,8160,276,14,7.42
4.168027,8176,8172,0,14,7.42
4.268043,8176,8172,0,14,7.42
4.36802,8176,8172,0,14,7.42
4.468044,8176,8172,0,14,7.42
4.568021,8176,8172,0,14,7.42
4.668043,8176,8172,0,14,7.42
4.76802,8176,8172,0,14,7.42
4.868042,8176,8172,0,14,7.42
4.96802,8176,8172,0,14,7.42
5.068044,8176,8172,0,14,7.42
5.168019,8176,8172,0,14,7.42
5.268043,8176,8172,0,14,7.42
5.36802,8176,8172,0,14,7.42
5.468043,8176,8172,0,14,7.42
5.568022,8176,8172,0,14,7.42
5.668044,8254,8176,0,14,7.42
5.768021,8321,8300,208,14,7.42
5.868046,8321,8312,208,14,7.42
5.96802,8220,8312,208,14,7.42
6.068042,6896,7840,208,14,7.28
6.168019,8410,7292,2728,14,7.28
6.268043,8043,8452,2728,14,7.28
6.368019,8177,8112,2728,14,6.03
6.468045,8177,8172,37,14,6.03
6.56802,8177,8172,37,14,6.03
6.668044,8177,8172,37,14,6.07
6.76802,8177,8172,56,14,6.07
6.868044,8177,8172,56,14,6.08
6.96802,8177,8172,56,14,6.08
