t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.012067,8744,8736,201,27,6.04
0.112064,8744,8736,201,27,6.04
0.212066,8744,8736,201,27,6.03
0.312065,8744,8736,213,27,6.03
0.412064,8744,8736,213,27,6.03
0.512064,8744,8736,213,27,6.03
0.612066,8744,8736,221,27,6.03
0.712064,8744,8736,221,27,6.03
0.812127,8744,8740,221,27,6.04
0.912062,8744,8740,0,27,6.04
1.028063,8132,8740,0,27,6.04
1.128064,8030,8120,0,27,6.04
1.228048,8030,8032,0,27,6.11
1.328071,8030,8032,0,27,6.11
1.42806,8030,8032,0,27,6.11
1.528064,8030,8036,0,27,7.48
1.628046,8030,8032,0,27,7.48
1.728064,8030,8032,0,27,7.48
1.828083,8030,8032,0,27,7.48
1.928064,8030,8032,0,27,7.48
2.028049,8030,8032,0,27,7.48
2.128064,8030,8032,0,27,7.48
2.228056,8030,8032,0,27,7.48
2.328066,8030,8032,0,27,7.48
2.428046,8030,8032,0,27,7.48
2.528065,8030,8032,0,27,7.48
2.628069,8030,8032,0,27,7.48
2.728088,8030,8032,0,27,7.48
2.828048,8030,8032,0,27,7.48
2.928073,8030,8032,0,27,7.48
3.028055,8030,8032,0,27,7.48
3.128074,8030,8032,0,27,7.48
3.228047,8030,8032,0,27,7.48
3.328064,8030,8032,0,27,7.48
3.428082,8030,8032,0,27,7.48
3.528064,8030,8032,0,27,7.48
3.628047,8030,8032,0,27,7.48
3.728062,8030,8032,0,27,7.48
3.82807,8030,8032,0,27,7.48
3.928064,8030,8032,0,27,7.48
4.028049,8030,8032,0,27,7.48
4.128064,8030,8032,0,27,7.48
4.228069,8030,8032,0,27,7.48
4.328065,8030,8032,0,27,7.48
4.428048,8030,8032,0,27,7.48
4.528064,8030,8032,0,27,7.48
4.628072,8030,8032,0,27,7.48
4.728064,8030,8032,0,27,7.48
4.828048,8030,8032,0,27,7.48
4.928073,8030,8032,0,27,7.48
5.028056,8030,8032,0,27,7.48
5.128064,8030,8032,0,27,7.48
5.228047,8030,8032,0,27,7.48
5.328063,8030,8032,0,27,7.48
5.428059,8030,8032,0,27,7.48
5.528065,8030,8032,0,27,7.48
5.628049,8030,8032,0,27,7.48
5.728064,8030,8032,0,27,7.48
5.828077,8030,8032,0,27,7.48
5.928084,8030,8032,0,27,7.48
6.028068,8030,8032,0,27,7.48
6.128065,8030,8032,0,27,7.48
6.228085,8031,8032,0,27,7.48
6.328049,8031,8032,0,27,7.48
6.428074,8031,8032,0,27,7.48
6.528065,8031,8032,0,27,6.13
6.628071,8031,8032,0,27,6.13
6.728066,8031,8032,0,27,6.13
6.828049,8031,8032,0,27,6.13
6.928063,9455,8032,0,27,6.13
7.028058,9455,8848,0,27,6.04
7.128073,9455,9432,0,27,6.04
7.228048,9455,9436,0,27,6.11
7.328073,9455,9436,179,27,6.11
7.428064,9455,9436,179,27,6.11
7.528065,9455,9436,179,27,6.13
7.628049,9455,9436,197,27,6.13
7.72807,9455,9436,197,27,6.13
7.828064,9455,9436,197,27,6.12
7.92805,9455,9436,218,27,6.12
8.028047,9455,9436,218,27,6.12
8.128053,9455,9436,218,27,6.12
8.228082,9455,9436,218,27,6.12
8.328048,9455,9436,243,27,6.12
8.428047,9455,9436,243,27,6.12
8.528047,9455,9436,243,27,6.11
8.628065,9455,9436,262,27,6.11
8.728047,9455,9436,262,27,6.11
8.82805,9455,9436,262,27,6.12
8.928047,9455,9436,283,27,6.12
9.028076,9455,9436,283,27,6.11
9.12805,9455,9436,283,27,6.11
9.228049,8032,9392,283,27,6.06
9.328049,8030,8136,237,27,6.06
9.428071,7719,8036,237,27,6.06
9.528049,7719,7740,237,27,6.11
9.62805,7719,7732,189,27,6.11
9.728049,7719,7732,189,27,6.11
9.828059,7719,7732,189,27,6.12
9.928046,7719,7732,203,27,6.12
10.028049,7719,7728,203,27,6.12
10.128048,7719,7728,203,27,6.12
10.228071,7719,7728,203,27,6.12
10.328049,7719,7728,179,27,6.12
10.428049,7719,7728,179,27,6.12
10.528048,7719,7728,179,27,6.12
10.628058,7719,7728,187,27,6.12
10.728048,7719,7728,187,27,6.12
10.828049,7719,7728,187,27,6.12
10.92805,7719,7728,196,27,6.12
11.028071,7719,7728,196,27,6.12
11.128046,8121,7728,196,27,6.12
11.228047,8035,8052,196,27,6.11
11.328048,8031,8040,78,27,6.11
11.42807,8031,8040,78,27,6.11
11.528056,8045,8036,78,27,6.13
11.628046,8123,8040,341,27,6.13
11.728049,8126,8116,341,27,6.13
11.828071,8126,8120,341,27,6.13
11.928049,8126,8120,59,27,6.13
12.028047,8126,8120,59,27,6.13
12.128047,8123,8120,59,27,6.13
12.228078,8123,8120,59,27,6.13
12.328047,8123,8120,0,27,6.13
12.428047,8123,8120,0,27,6.13
12.528059,8123,8120,0,27,6.13
12.628078,8123,8120,0,27,6.13
12.728046,8123,8120,0,27,6.13
12.828048,8123,8120,0,27,6.13
12.928049,8123,8120,0,27,6.13
13.028073,8123,8120,0,27,6.13
13.128047,8123,8120,0,27,6.13
13.228046,8123,8120,0,27,6.13
13.328049,8097,8120,0,27,6.13
13.428091,8043,8084,0,27,6.13
13.528046,8044,8048,0,27,6.13
13.628074,8044,8048,0,27,6.13
