t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.012039,8162,8152,245,21,5.97
0.112063,8162,8152,245,21,5.97
0.212062,8162,8152,245,21,5.98
0.312003,8162,8152,255,21,5.98
0.412041,8162,8152,255,21,5.98
0.512005,8162,8152,255,21,5.97
0.612094,8162,8152,95,21,5.97
0.712035,8162,8152,95,21,6
0.812042,8162,8152,95,21,6
0.912012,8162,8152,95,21,5.99
1.02809,7569,8152,109,21,5.99
1.12806,7519,7548,109,21,5.99
1.228059,7519,7524,109,21,7.39
1.328065,7519,7524,102,21,7.39
1.428059,7519,7524,102,21,7.39
1.528066,7519,7524,102,21,7.39
1.62806,7519,7524,107,21,7.39
1.728064,7519,7524,107,21,7.39
1.82806,7519,7524,107,21,7.39
1.928075,7519,7524,107,21,7.39
2.028059,7519,7524,114,21,7.39
2.128061,7519,7524,114,21,7.39
2.228058,7520,7524,114,21,7.39
2.32806,7526,7528,0,21,7.39
2.428059,7534,7532,0,21,7.39
2.528062,7537,7532,0,21,7.4
2.62806,7553,7548,165,21,7.4
2.728077,7562,7556,165,21,7.4
2.82806,7567,7564,165,21,7.4
2.92809,8153,7676,165,21,7.39
3.02806,8815,8204,2617,21,7.39
3.128062,8815,8796,2617,21,7.39
3.22806,8815,8800,2617,21,7.37
3.328062,8815,8800,271,21,7.37
3.428064,8815,8800,271,21,7.37
3.528065,8815,8800,271,21,7.37
3.628061,8815,8800,286,21,7.37
3.728072,8815,8800,286,21,7.38
3.828065,8815,8800,286,21,7.38
3.928065,8815,8800,286,21,7.37
4.02806,8815,8800,308,21,7.37
4.128067,8815,8800,308,21,7.37
4.228063,8815,8800,308,21,7.39
4.32807,8815,8800,151,21,7.39
4.428062,7507,8116,151,21,7.39
4.52806,7507,7508,151,21,7.39
4.628062,7507,7512,46,21,7.39
4.728064,7507,7512,46,21,7.39
4.828062,7507,7516,46,21,7.39
4.928076,7507,7512,46,21,7.39
5.028066,7506,7516,182,21,7.39
5.12809,7503,7512,182,21,7.39
5.228015,7179,7464,182,21,7.39
5.328014,7179,7204,281,21,7.39
5.428011,7179,7200,281,21,7.39
5.528032,7179,7200,281,21,7.38
5.628013,7179,7200,266,21,7.38
5.728011,7179,7200,266,21,7.38
5.828015,7179,7200,266,21,7.38
5.928014,7179,7200,266,21,7.38
6.028014,7179,7200,295,21,7.38
6.12801,7179,7200,295,21,7.38
6.228014,7179,7200,295,21,6.04
6.328012,7179,7200,315,21,6.04
6.428011,7179,7200,315,21,6.04
6.528011,7179,7200,315,21,6.04
6.62801,7179,7200,337,21,6.04
6.72801,7505,7200,337,21,6.03
6.82801,7507,7488,337,21,6.03
6.928012,7507,7492,337,21,6.05
7.02801,7507,7492,30,21,6.05
7.128011,7507,7496,30,21,6.05
7.22801,7507,7496,30,21,6.05
7.32801,7510,7496,23,21,6.05
7.42801,7511,7496,23,21,6.05
7.528015,7511,7496,23,21,6.05
7.628012,7518,7504,75,21,6.05
7.72801,7516,7504,75,21,6.06
7.828011,7515,7504,75,21,6.06
7.928015,7515,7504,75,21,6.05
8.02801,7515,7504,35,21,6.05
8.12801,7515,7504,35,21,6.05
8.228011,7515,7504,35,21,6.05
8.328013,7515,7504,47,21,6.05
8.42801,7515,7504,47,21,6.05
8.528009,7515,7504,47,21,6.05
8.628017,7515,7504,59,21,6.05
8.72801,7515,7504,59,21,6.05
8.828011,7515,7508,59,21,6.05
8.92801,7515,7508,59,21,6.06
9.02802,7515,7508,34,21,6.06
9.128017,7515,7508,34,21,6.06
9.228018,7515,7508,34,21,6.05
9.328021,7515,7508,40,21,6.05
9.428018,7507,7508,40,21,6.05
9.528023,7507,7508,40,21,6.05
9.628019,7507,7508,0,21,6.05
9.728019,7507,7508,0,21,6.05
9.828018,7508,7508,0,21,6.05
9.928022,7520,7508,0,21,6.06
10.028011,7555,7540,139,21,6.06
10.128009,7558,7552,139,21,6.06
10.228014,7558,7552,139,21,6.05
10.328013,7558,7552,59,21,6.05
10.428017,7558,7552,59,21,6.05
10.528009,7558,7552,59,21,6.05
10.628011,7558,7556,0,21,6.05
10.728011,7558,7556,0,21,6.05
10.828018,7558,7556,0,21,6.05
10.92801,7558,7556,0,21,6.05
11.028014,7558,7556,0,21,6.05
11.12801,7558,7556,0,21,6.05
11.22801,7558,7556,0,21,6.06
11.328016,7558,7556,0,21,6.06
11.42802,7558,7556,0,21,6.06
11.528011,7552,7556,0,21,6.05
11.628057,7516,7548,213,21,6.05
11.728015,7514,7528,213,21,6.05
11.828032,7514,7524,213,21,6.05
11.928023,7514,7524,213,21,6.05
12.028011,7513,7524,117,21,6.05
12.128009,7513,7524,117,21,6.05
12.228017,7513,7524,117,21,6.05
12.328017,7513,7524,127,21,6.05
12.428009,7513,7524,127,21,6.05
12.52801,7513,7524,127,21,6.05
12.628011,7513,7524,139,21,6.05
12.728015,7513,7524,139,21,6.05
12.828011,7513,7524,139,21,6.05
12.928046,7513,7524,139,21,6.05
13.028061,7513,7524,155,21,6.05
13.128011,7513,7524,155,21,6.05
13.228025,7513,7524,155,21,6.04
13.328017,7513,7524,165,21,6.04
13.42801,7513,7520,165,21,6.04
13.528018,7513,7516,165,21,6.05
13.628013,7513,7516,153,21,6.05
13.728022,7513,7516,153,21,6.05
13.828011,7513,7516,153,21,6.05
13.928031,7513,7516,153,21,6.05
14.02801,7513,7520,276,21,6.05
14.128024,7513,7516,276,21,6.05
14.228012,7513,7516,276,21,6.05
14.328019,7513,7516,0,21,6.05
14.428015,7513,7516,0,21,6.05
14.52802,7513,7516,0,21,6.05
14.628013,7513,7516,0,21,6.05
14.728025,7513,7516,0,21,6.05
14.828014,7513,7516,0,21,6.05
14.928012,7513,7516,0,21,6.05
15.028012,7513,7516,0,21,6.05
15.128017,7513,7516,0,21,6.05
15.228011,7513,7516,0,21,6.05
15.328038,7513,7516,0,21,6.05
15.428011,7513,7516,0,21,6.05
15.528031,7513,7516,0,21,6.05
15.62801,7513,7516,0,21,6.05
15.728048,7513,7516,0,21,6.05
15.828011,7513,7516,0,21,6.05
15.928042,7513,7516,0,21,6.05
16.02801,7513,7516,0,21,6.05
16.128026,7513,7516,0,21,6.05
16.228011,7513,7516,0,21,6.05
16.328012,7513,7516,0,21,6.05
16.428037,7513,7516,0,21,6.05
16.528012,7513,7516,0,21,6.05
16.628009,7513,7516,0,21,6.05
16.728012,7513,7516,0,21,6.05
16.828016,7513,7516,0,21,6.05
16.928013,7513,7520,0,21,6.06
17.028011,7513,7516,0,21,6.06
17.128014,7513,7516,0,21,6.06
17.228013,7513,7516,0,21,6.05
17.328017,7513,7516,0,21,6.05
17.428013,7513,7516,0,21,6.05
17.528012,7513,7516,0,21,6.05
17.628013,7513,7516,0,21,6.05
17.728016,7513,7520,0,21,6.06
17.828011,7513,7520,0,21,6.06
17.928012,7513,7516,0,21,6.06
18.028011,7513,7516,0,21,6.06
18.128012,7513,7516,0,21,6.06
18.228009,7513,7516,0,21,6.05
18.328023,7513,7516,0,21,6.05
18.428009,7513,7516,0,21,6.05
18.52801,7513,7516,0,21,6.05
18.62802,7513,7516,0,21,6.05
18.728012,7513,7516,0,21,6.05
18.828011,7513,7516,0,21,6.05
18.928039,7513,7516,0,21,6.05
19.028014,7513,7516,0,21,6.05
19.128018,7513,7516,0,21,6.05
19.228011,7513,7516,0,21,6.05
19.328024,7513,7516,0,21,6.05
19.428009,7513,7516,0,21,6.05
19.528017,7513,7516,0,21,6.05
19.62801,7513,7516,0,21,6.05
19.728015,7513,7516,0,21,6.05
19.828012,7513,7516,0,21,6.05
19.928012,7513,7516,0,21,6.05
20.028012,7513,7516,0,21,6.05
20.128035,7513,7516,0,21,6.05
20.228012,7513,7516,0,21,6.05
20.328052,7513,7516,0,21,6.05
20.42801,7513,7516,0,21,6.05
20.528026,7513,7516,0,21,6.05
20.62801,7513,7516,0,21,6.05
20.728015,7513,7516,0,21,6.05
20.828012,7513,7516,0,21,6.05
20.928011,7513,7516,0,21,6.05
21.027995,7513,7516,0,21,6.05
21.128058,7513,7516,0,21,6.05
21.228017,7513,7516,0,21,6.05
21.328037,7513,7516,0,21,6.05
21.428025,7513,7516,0,21,6.05
21.528019,7513,7516,0,21,6.05
21.628019,7513,7516,0,21,6.05
21.728019,7513,7516,0,21,6.06
21.828021,7513,7516,0,21,6.06
21.928015,7513,7516,0,21,6.06
22.027997,7513,7516,0,21,6.06
22.128011,7513,7516,0,21,6.06
22.228013,7513,7516,0,21,6.05
22.328016,7513,7516,0,21,6.05
22.428011,7513,7516,0,21,6.05
22.528016,7513,7516,0,21,6.01
22.628011,7513,7516,0,21,6.01
22.728013,7513,7516,0,21,6.05
22.828011,7513,7516,0,21,6.05
22.928019,7513,7520,0,21,6.05
23.028007,7513,7516,0,21,6.05
23.128015,7513,7520,0,21,6.05
23.228012,7513,7516,0,21,6.04
23.328018,7513,7516,0,21,6.04
23.428014,7513,7516,0,21,6.04
23.528014,7513,7516,0,21,6.03
23.628014,7513,7516,0,21,6.03
23.728011,7513,7516,0,21,6.05
23.828015,7513,7516,0,21,6.05
23.928015,7513,7516,0,21,6.03
24.028015,7513,7516,0,21,6.03
24.128013,7513,7516,0,21,6.03
24.228025,7513,7516,0,21,6.05
24.328017,7513,7516,0,21,6.05
24.428014,7513,7516,0,21,6.05
24.528013,7513,7516,0,21,6.05
24.628026,7513,7516,0,21,6.05
24.728011,7513,7516,0,21,6.03
24.828016,7513,7516,0,21,6.03
24.928014,7513,7516,0,21,6.05
25.028013,7513,7516,71,21,6.05
25.128012,7513,7516,71,21,6.05
25.228013,7513,7516,71,21,6.05
25.328019,7513,7520,71,21,6.05
25.428011,7513,7516,71,21,6.05
25.528014,7513,7516,71,21,6.03
25.628016,7513,7516,0,21,6.03
25.728016,7513,7520,0,21,6.06
25.828014,7513,7516,0,21,6.06
