t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.012039,7602,7608,197,20,5.98
0.112063,7602,7608,197,20,5.98
0.212062,7602,7608,197,20,5.96
0.312003,7602,7608,204,20,5.96
0.412041,7602,7608,204,20,5.96
0.512005,7602,7608,204,20,5.95
0.612094,7602,7608,211,20,5.95
0.712035,7602,7608,211,20,5.94
0.812042,7602,7608,211,20,5.94
0.912012,7602,7608,211,20,5.97
1.02809,8294,7608,218,20,5.97
1.12806,8282,8232,218,20,5.97
1.228059,8282,8264,218,20,7.33
1.328065,8282,8264,92,20,7.33
1.428059,8282,8264,92,20,7.33
1.528066,8282,8264,92,20,7.38
1.62806,8282,8264,109,20,7.38
1.728064,8282,8264,109,20,7.37
1.82806,8282,8264,109,20,7.37
1.928075,8282,8264,109,20,7.38
2.028059,8282,8264,134,20,7.38
2.128061,8282,8268,134,20,7.38
2.228058,8283,8268,134,20,7.37
2.32806,8284,8268,131,20,7.37
2.428059,8286,8272,131,20,7.37
2.528062,8287,8272,131,20,7.36
2.62806,8290,8276,127,20,7.36
2.728077,8293,8280,127,20,7.38
2.82806,8294,8284,127,20,7.38
2.92809,8436,8308,127,20,7.36
3.02806,8596,8480,464,20,7.36
3.128062,8596,8580,464,20,7.36
3.22806,8596,8580,464,20,7.36
3.328062,8596,8580,204,20,7.36
3.428064,8596,8580,204,20,7.36
3.528065,8596,8580,204,20,7.37
3.628061,8596,8580,221,20,7.37
3.728072,8596,8580,221,20,7.36
3.828065,8596,8580,221,20,7.36
3.928065,8596,8580,221,20,7.37
4.02806,8596,8580,243,20,7.37
4.128067,8596,8580,243,20,7.37
4.228063,8596,8580,243,20,7.36
4.32807,8596,8580,259,20,7.36
4.428062,8277,8304,259,20,7.36
4.52806,8279,8284,259,20,7.38
4.628062,8279,8284,35,20,7.38
4.728064,8279,8280,35,20,7.39
4.828062,8279,8280,35,20,7.39
4.928076,8279,8276,35,20,7.38
5.028066,8274,8280,54,20,7.38
5.12809,8259,8272,54,20,7.38
5.228015,6924,8064,54,20,7.37
5.328014,6924,6968,315,20,7.37
5.428011,6924,6936,315,20,7.37
5.528032,6924,6936,315,20,7.37
5.628013,6924,6936,249,20,7.37
5.728011,6924,6936,249,20,7.36
5.828015,6924,6936,249,20,7.36
5.928014,6924,6936,249,20,7.37
6.028014,6924,6936,264,20,7.37
6.12801,6924,6936,264,20,7.37
6.228014,6924,6936,264,20,6.01
6.328012,6924,6936,276,20,6.01
6.428011,6924,6936,276,20,6.01
6.528011,6924,6936,276,20,6.04
6.62801,6924,6936,117,20,6.04
6.72801,8268,6936,117,20,6.03
6.82801,8276,8052,117,20,6.03
6.928012,8277,8272,117,20,6.03
7.02801,8277,8268,85,20,6.03
7.128011,8277,8268,85,20,6.03
7.22801,8279,8268,85,20,6.04
7.32801,8280,8268,122,20,6.04
7.42801,8280,8268,122,20,6.04
7.528015,8280,8272,122,20,6.03
7.628012,8282,8272,114,20,6.03
7.72801,8282,8272,114,20,6.03
7.828011,8281,8272,114,20,6.03
7.928015,8281,8272,114,20,6.03
8.02801,8281,8272,117,20,6.03
8.12801,8281,8272,117,20,6.03
8.228011,8281,8272,117,20,6.03
8.328013,8281,8272,127,20,6.03
8.42801,8281,8272,127,20,6.03
8.528009,8281,8272,127,20,6.03
8.628017,8281,8272,136,20,6.03
8.72801,8281,8272,136,20,6.03
8.828011,8281,8272,136,20,6.03
8.92801,8281,8272,136,20,6.03
9.02802,8281,8272,148,20,6.03
9.128017,8281,8272,148,20,6.03
9.228018,8281,8276,148,20,6.03
9.328021,8281,8276,119,20,6.03
9.428018,8279,8276,119,20,6.03
9.528023,8278,8276,119,20,6.03
9.628019,8278,8276,0,20,6.03
9.728019,8277,8272,0,20,6.03
9.828018,8280,8272,0,20,6.03
9.928022,8283,8272,0,20,6.04
10.028011,8291,8276,148,20,6.04
10.128009,8292,8280,148,20,6.04
10.228014,8292,8280,148,20,6.04
10.328013,8292,8280,133,20,6.04
10.428017,8292,8280,133,20,6.04
10.528009,8292,8280,133,20,6.03
10.628011,8292,8280,145,20,6.03
10.728011,8292,8280,145,20,6.03
10.828018,8292,8284,145,20,6.03
10.92801,8292,8284,145,20,6.04
11.028014,8292,8284,121,20,6.04
11.12801,8292,8284,121,20,6.04
11.22801,8292,8284,121,20,6.02
11.328016,8292,8284,129,20,6.02
11.42802,8292,8284,129,20,6.02
11.528011,8290,8284,129,20,6.02
11.628057,8282,8284,0,20,6.02
11.728015,8281,8280,0,20,6.03
11.828032,8281,8276,0,20,6.03
11.928023,8281,8276,0,20,6.05
12.028011,8281,8280,0,20,6.05
12.128009,8281,8280,0,20,6.05
12.228017,8281,8280,0,20,6.05
12.328017,8281,8280,0,20,6.05
12.428009,8281,8280,0,20,6.05
12.52801,8281,8280,0,20,6.03
12.628011,8281,8280,0,20,6.03
12.728015,8281,8280,0,20,6.02
12.828011,8281,8280,0,20,6.02
12.928046,8281,8280,0,20,6.03
13.028061,8281,8280,54,20,6.03
13.128011,8281,8280,54,20,6.03
13.228025,8281,8280,54,20,6.03
13.328017,8281,8280,0,20,6.03
13.42801,8281,8276,0,20,6.03
13.528018,8281,8280,0,20,6.05
13.628013,8281,8276,0,20,6.05
13.728022,8281,8280,0,20,6.04
13.828011,8281,8276,0,20,6.04
13.928031,8281,8280,0,20,6.03
14.02801,8281,8280,0,20,6.03
14.128024,8281,8276,0,20,6.03
14.228012,8281,8280,0,20,6.02
14.328019,8281,8280,0,20,6.02
14.428015,8281,8280,0,20,6.02
14.52802,8281,8276,0,20,6.05
14.628013,8281,8280,0,20,6.05
14.728025,8281,8276,0,20,6.03
14.828014,8281,8280,0,20,6.03
14.928012,8281,8280,0,20,6.04
15.028012,8281,8280,0,20,6.04
15.128017,8281,8280,0,20,6.04
15.228011,8281,8276,0,20,6.03
15.328038,8281,8276,0,20,6.03
15.428011,8281,8280,0,20,6.03
15.528031,8281,8280,0,20,6.04
15.62801,8281,8280,0,20,6.04
15.728048,8281,8276,0,20,6.03
15.828011,8281,8276,0,20,6.03
15.928042,8281,8276,0,20,6.04
16.02801,8281,8280,0,20,6.04
16.128026,8281,8280,0,20,6.04
16.228011,8281,8280,0,20,6.04
16.328012,8281,8280,0,20,6.04
16.428037,8281,8276,0,20,6.04
16.528012,8281,8276,0,20,6.04
16.628009,8281,8280,54,20,6.04
16.728012,8281,8276,54,20,6.03
16.828016,8281,8280,54,20,6.03
16.928013,8281,8276,54,20,6.04
17.028011,8281,8280,54,20,6.04
17.128014,8281,8280,54,20,6.04
17.228013,8281,8280,54,20,6.04
17.328017,8281,8280,0,20,6.04
17.428013,8281,8280,0,20,6.04
17.528012,8281,8280,0,20,6.04
17.628013,8281,8276,0,20,6.04
17.728016,8281,8276,0,20,6.04
17.828011,8281,8276,0,20,6.04
17.928012,8281,8280,0,20,6.04
18.028011,8281,8280,0,20,6.04
18.128012,8281,8280,0,20,6.04
18.228009,8281,8280,0,20,6.01
18.328023,8281,8280,0,20,6.01
18.428009,8281,8280,0,20,6.01
18.52801,8281,8276,0,20,6.03
18.62802,8281,8276,204,20,6.03
18.728012,8281,8280,204,20,6.03
18.828011,8281,8280,204,20,6.03
18.928039,8281,8280,204,20,6.03
19.028014,8281,8280,0,20,6.03
19.128018,8281,8280,0,20,6.03
19.228011,8281,8280,0,20,6.03
19.328024,8281,8280,0,20,6.03
19.428009,8281,8280,0,20,6.03
19.528017,8281,8276,0,20,6.02
19.62801,8281,8280,0,20,6.02
19.728015,8281,8280,0,20,6.02
19.828012,8281,8276,0,20,6.02
19.928012,8281,8280,0,20,6.04
20.028012,8281,8280,0,20,6.04
20.128035,8281,8276,0,20,6.04
20.228012,8281,8276,0,20,6.05
20.328052,8281,8276,0,20,6.05
20.42801,8281,8280,0,20,6.05
20.528026,8281,8280,0,20,6.03
20.62801,8281,8280,0,20,6.03
20.728015,8281,8276,0,20,6.03
20.828012,8281,8280,0,20,6.03
20.928011,8281,8280,0,20,6.03
21.027995,8281,8276,204,20,6.03
21.128058,8281,8276,204,20,6.03
21.228017,8281,8280,204,20,6.04
21.328037,8281,8280,0,20,6.04
21.428025,8281,8280,0,20,6.04
21.528019,8281,8280,0,20,6.04
21.628019,8281,8280,0,20,6.04
21.728019,8281,8280,0,20,6.04
21.828021,8281,8276,0,20,6.04
21.928015,8281,8276,0,20,6.04
22.027997,8281,8280,0,20,6.04
22.128011,8281,8280,0,20,6.04
22.228013,8281,8280,0,20,6.04
22.328016,8281,8280,0,20,6.04
22.428011,8281,8276,0,20,6.04
22.528016,8281,8276,0,20,6.05
22.628011,8281,8280,0,20,6.05
22.728013,8281,8280,0,20,6.04
22.828011,8281,8280,0,20,6.04
22.928019,8281,8280,0,20,6.04
23.028007,8281,8280,0,20,6.04
23.128015,8281,8276,0,20,6.04
23.228012,8281,8276,0,20,6.05
23.328018,8281,8280,0,20,6.05
23.428014,8281,8280,0,20,6.05
23.528014,8281,8280,0,20,6.02
23.628014,8281,8280,54,20,6.02
23.728011,8281,8280,54,20,6.05
23.828015,8281,8280,54,20,6.05
23.928015,8281,8280,54,20,6.05
24.028015,8281,8276,136,20,6.05
24.128013,8281,8280,136,20,6.05
24.228025,8281,8280,136,20,6.03
24.328017,8281,8280,0,20,6.03
24.428014,8281,8276,0,20,6.03
24.528013,8281,8280,0,20,6.04
24.628026,8281,8280,259,20,6.04
24.728011,8281,8280,259,20,6.04
