t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
13.200031,7073,7072,0,35,6.01
13.30005,7073,7076,0,35,6.01
13.400038,7073,7076,0,35,6.01
13.500059,7073,7076,0,35,6.01
13.600046,7073,7076,0,35,6
13.700021,7073,7076,0,35,6
13.800059,7073,7076,0,35,6
13.900014,8377,7076,0,35,6.02
14.000046,8377,7952,2569,35,6.02
14.10004,8377,8380,2569,35,6.02
14.200043,9704,8380,2569,35,6.02
14.300039,9704,9280,2602,35,6.02
14.400052,9704,9708,2602,35,6.01
14.500068,9704,9704,2602,35,6.01
14.600046,9704,9708,2602,35,6.01
14.700015,9704,9704,0,35,6.01
14.80005,9704,9708,0,35,6.01
14.900015,9704,9704,0,35,6.01
15.000044,9704,9704,0,35,6.01
15.100022,8286,9704,0,35,6.01
15.200039,8377,9656,0,35,5.86
15.300039,8377,8420,102,35,5.86
15.400062,8377,8372,102,35,6.02
15.500039,8377,8372,102,35,6.02
15.600039,8377,8372,102,35,6.01
15.700041,8377,8372,51,35,6.01
15.80004,8377,8372,51,35,6.01
15.900049,8377,8372,51,35,6.01
16.000075,8377,8372,56,35,6.01
16.100033,8377,8372,56,35,6.01
16.200033,8377,8372,56,35,6.01
16.300014,8377,8372,61,35,6.01
16.40003,8377,8376,61,35,6.02
16.500044,8377,8376,61,35,6.02
16.600038,8377,8380,61,35,6.02
16.700015,8377,8380,0,35,6.02
16.800038,8377,8376,0,35,6.02
16.900023,8377,8376,0,35,6.01
17.000056,8377,8376,0,35,6.01
17.100022,8377,8380,0,35,6.01
17.200044,8377,8376,0,35,6.01
17.30002,8377,8380,0,35,6.01
17.400039,8377,8376,0,35,6.01
17.50005,8377,8380,0,35,6.01
17.600061,8377,8380,0,35,6.02
17.700016,8377,8376,0,35,6.02
17.800046,8377,8376,0,35,6.02
17.900016,8377,8376,0,35,6.02
18.000036,8377,8376,0,35,6.02
18.100027,8377,8380,0,35,6.02
18.200065,8377,8376,0,35,6.01
18.300022,8377,8376,0,35,6.01
18.400068,8377,8380,0,35,6.01
18.500064,8377,8376,0,35,6.01
18.600048,8377,8376,0,35,6
18.700023,8377,8380,0,35,6
18.800069,8377,8380,0,35,6
18.900045,8377,8376,0,35,6.02
19.000043,8377,8376,0,35,6.02
19.100015,8377,8376,0,35,6.02
19.200049,8377,8376,0,35,6.02
19.300018,8377,8380,0,35,6.02
19.400041,8377,8376,0,35,6.02
19.500049,8377,8376,0,35,6.02
19.600035,8377,8376,0,35,6.02
19.700029,8377,8376,0,35,6.02
19.800035,8377,8380,0,35,6.02
19.900025,8377,8380,0,35,6.01
20.000061,8377,8376,0,35,6.01
20.100029,8377,8380,0,35,6.01
20.200073,8377,8376,0,35,6.02
20.300018,8377,8376,0,35,6.02
20.400074,8377,8380,0,35,6.02
20.500048,8377,8376,0,35,6.02
20.60006,8377,8376,0,35,6.01
20.700014,8377,8380,0,35,6.01
20.800086,8377,8376,0,35,6.01
20.900011,8377,8376,0,35,6.01
21.000078,8377,8376,0,35,6.01
21.100025,8377,8376,0,35,6.01
21.200082,8377,8376,0,35,6.01
21.300043,8377,8380,0,35,6.01
21.400095,8377,8380,0,35,6.02
21.500039,8377,8380,0,35,6.02
21.600065,8377,8376,0,35,6.02
21.700038,8377,8376,0,35,6.02
21.800046,8377,8376,0,35,6.02
21.900034,8377,8380,0,35,6.02
22.000083,8377,8376,0,35,6.02
22.100006,8377,8376,0,35,6.02
22.200107,8377,8380,0,35,6.01
22.300023,8377,8376,0,35,6.01
22.400085,8377,8380,0,35,6.01
22.500094,8377,8376,0,35,6.01
22.600066,8377,8376,0,35,6.02
22.70003,8377,8376,0,35,6.02
22.800034,8377,8376,0,35,6.02
22.900024,8377,8376,0,35,6.02
23.000068,8377,8376,0,35,6.02
23.100039,8377,8380,0,35,6.02
23.200047,8377,8380,0,35,6.01
23.300027,8377,8376,0,35,6.01
23.40006,8377,8380,0,35,6.01
23.500053,8377,8376,0,35,6.01
23.600038,8377,8380,0,35,6.01
23.700035,8377,8380,0,35,6.01
23.80004,8377,8380,0,35,6.01
23.900076,8377,8380,0,35,6.02
24.00004,8377,8376,0,35,6.02
24.100058,8377,8380,0,35,6.02
24.200046,8377,8380,0,35,6.02
24.300018,8377,8376,0,35,6.02
24.400065,8377,8380,0,35,6.02
24.500074,8377,8380,0,35,6.02
24.600059,8377,8380,0,35,6.02
24.700016,8377,8380,0,35,6.02
24.800062,8377,8380,0,35,6.02
24.900048,8377,8380,0,35,6.01
25.000043,8377,8380,0,35,6.01
25.100036,8377,8380,0,35,6.01
25.200032,8377,8380,0,35,6.02
25.300015,8377,8380,0,35,6.02
25.400059,8377,8376,0,35,6.02
25.500049,8377,8380,0,35,6.02
25.600041,8377,8380,0,35,6.02
25.700009,8377,8380,0,35,6.02
25.80004,8377,8380,0,35,6.02
25.900011,8377,8380,0,35,6.01
26.000046,8377,8380,0,35,6.01
26.100011,8377,8380,0,35,6.01
26.200048,8377,8380,0,35,6.01
26.300017,8377,8380,0,35,6.01
26.400045,8377,8380,0,35,6.02
26.500006,8377,8380,0,35,6.02
26.600047,8377,8380,0,35,6.02
26.700021,8377,8380,0,35,6.02
26.800038,8377,8380,0,35,6.02
26.900009,8377,8376,0,35,6.02
27.000065,8377,8380,0,35,6.02
27.100033,8377,8380,0,35,6.02
27.200073,8377,8380,0,35,6.01
27.300035,8377,8380,0,35,6.01
27.40006,8377,8380,0,35,6.01
27.500031,8377,8380,0,35,6.01
27.600066,8377,8380,0,35,6.02
27.700024,8377,8380,0,35,6.02
27.800026,8377,8380,0,35,6.02
27.900024,8377,8376,0,35,6.02
28.000029,8377,8380,0,35,6.02
28.100038,8482,8380,0,35,6.02
28.200045,8440,8380,0,35,6.01
28.300031,8380,8456,20,35,6.01
28.400055,8363,8400,20,35,6.01
28.500014,8369,8368,20,35,6.01
28.600052,8372,8368,20,35,6.01
28.700023,8369,8368,0,35,6.01
28.800039,8377,8372,0,35,6.01
28.900037,8376,8372,0,35,6.02
29.000038,8379,8372,0,35,6.02
29.100035,8364,8372,0,35,6.02
29.200073,8382,8368,0,35,6.02
29.300023,8377,8368,127,35,6.02
29.400062,8376,8380,127,35,6.02
29.50003,8383,8380,127,35,6.02
29.600038,8389,8372,127,35,6.01
29.700023,8405,8380,75,35,6.01
29.80003,8397,8392,75,35,6.01
29.900026,8382,8400,75,35,6.01
30.000032,8377,8392,92,35,6.01
30.100025,8388,8380,92,35,6.01
30.200049,8370,8372,92,35,6.01
30.300012,8361,8376,54,35,6.01
30.400038,8345,8364,54,35,5.98
30.500063,8343,8356,54,35,5.98
30.600038,8352,8352,54,35,5.98
30.700023,8370,8352,0,35,5.98
30.800039,8379,8360,0,35,5.98
30.900022,8382,8376,0,35,5.98
31.000036,8383,8376,54,35,5.98
31.100036,8384,8380,54,35,5.98
31.200001,8378,8380,54,35,5.98
31.299966,8378,8380,0,35,5.98
31.400017,8381,8380,0,35,6.01
31.499971,8377,8380,0,35,6.01
31.600016,8376,8380,0,35,6
31.699967,8368,8380,0,35,6
31.800018,8372,8380,0,35,6
31.9,8360,8372,0,35,5.98
31.999989,8354,8364,0,35,5.98
32.099983,8362,8360,0,35,5.98
32.199997,8366,8360,0,35,6
32.299988,8373,8360,54,35,6
32.399998,8376,8364,54,35,6.01
32.499967,8378,8372,54,35,6.01
32.600017,8376,8372,54,35,5.99
32.699996,8373,8372,0,35,5.99
32.800004,8371,8372,0,35,5.99
32.899984,8372,8372,0,35,6
33.000009,8374,8372,0,35,6
33.099979,8375,8372,0,35,6
33.199996,8375,8372,0,35,6.01
33.299989,8376,8372,0,35,6.01
33.399998,8376,8372,0,35,6
33.49998,8377,8372,0,35,6
33.599989,8377,8372,0,35,6.01
33.699972,8377,8372,47,35,6.01
33.799996,8377,8376,47,35,6.01
33.899979,8377,8376,47,35,6.01
34.000004,8377,8376,0,35,6.01
34.09998,8377,8376,0,35,6.01
34.200008,8377,8376,0,35,6.02
34.299988,8377,8376,0,35,6.02
34.400019,8377,8376,0,35,6.02
34.500004,8377,8376,0,35,6.02
34.600015,8377,8376,0,35,6.02
34.699992,8377,8376,0,35,6.02
34.799994,8377,8376,0,35,6.02
34.899992,8377,8376,0,35,6.03
34.99998,8377,8376,0,35,6.03
35.099994,8377,8376,0,35,6.03
35.199984,8377,8376,0,35,6.03
35.300013,8377,8376,0,35,6.03
35.400002,8377,8376,0,35,6.02
35.500007,8377,8376,0,35,6.02
35.600008,8377,8376,0,35,6.02
35.700018,8377,8376,0,35,6.02
35.800031,8377,8376,0,35,6.02
35.900004,8377,8376,0,35,6.03
35.999957,8377,8376,0,35,6.03
36.099981,8377,8376,0,35,6.03
36.200016,8377,8376,0,35,6.03
36.299981,8377,8376,0,35,6.03
36.40001,8377,8376,0,35,6.02
36.499981,8377,8376,0,35,6.02
36.599968,8377,8376,0,35,6.02
36.700015,8377,8376,0,35,6.02
36.800008,8377,8376,0,35,6.02
36.900022,8377,8376,0,35,6.03
36.999986,8377,8376,0,35,6.03
37.099983,8377,8376,0,35,6.03
37.199984,8377,8376,0,35,6.03
37.299968,8377,8376,0,35,6.03
37.399983,8377,8376,0,35,6.02
37.499965,8377,8376,0,35,6.02
37.599957,8377,8376,0,35,6.03
37.699994,8377,8376,0,35,6.03
37.800019,8377,8376,0,35,6.03
37.899966,8377,8376,0,35,6.02
37.999957,8377,8376,0,35,6.02
38.099977,8377,8376,0,35,6.02
38.199957,8377,8376,0,35,6.02
38.299974,8377,8376,0,35,6.02
38.400013,8377,8376,0,35,6.02
38.499965,8377,8376,0,35,6.02
38.599958,8377,8376,0,35,6.02
38.699994,8377,8376,0,35,6.02
38.799957,8377,8376,0,35,6.02
38.899973,8377,8376,0,35,6.02
38.999959,8377,8376,0,35,6.02
39.099972,8377,8376,0,35,6.02
39.199966,8377,8376,0,35,6.02
39.299968,8377,8376,0,35,6.02
39.399958,8377,8376,0,35,6.03
39.500011,8377,8376,0,35,6.03
39.599957,8377,8376,0,35,6.02
39.699974,8377,8376,0,35,6.02
39.799959,8377,8376,0,35,6.02
39.899979,8377,8376,0,35,6.03
39.999959,8377,8376,0,35,6.03
40.09998,8377,8376,0,35,6.03
40.199958,8377,8376,0,35,6.02
40.299942,8377,8376,0,35,6.02
40.400005,8377,8376,0,35,6.02
40.499966,8377,8376,0,35,6.02
40.600001,8377,8376,0,35,6.02
40.699996,8377,8376,0,35,6.02
40.800009,8377,8376,0,35,6.02
40.899973,8377,8376,0,35,6.02
40.999959,8377,8376,0,35,6.02
41.099979,8377,8376,0,35,6.02
41.200016,8377,8376,0,35,6.02
41.299987,8377,8376,0,35,6.02
41.399993,8390,8376,0,35,6.02
41.500011,8370,8400,0,35,6.02
41.600031,8377,8380,0,35,6.02
41.699962,8301,8360,138,35,6.02
41.800013,8333,8320,138,35,6.02
41.900001,8392,8316,138,35,6.01
42.000058,8388,8384,35,35,6.01
42.099987,8366,8392,35,35,6.01
42.199982,8372,8380,35,35,6.02
42.299976,8374,8372,0,35,6.02
42.400007,8379,8372,0,35,6.02
42.499995,8385,8376,0,35,6.02
42.599995,8373,8380,0,35,6.03
42.699966,8375,8384,100,35,6.03
42.800017,8378,8372,100,35,6.03
42.899963,8386,8380,100,35,6
42.999996,8381,8380,49,35,6
43.099973,8377,8384,49,35,6
43.199987,8393,8384,49,35,6.02
43.299957,8387,8384,168,35,6.02
43.400007,8406,8388,168,35,6.02
43.499956,8414,8396,168,35,6.02
43.599985,8400,8400,168,35,6.03
43.699963,8404,8404,0,35,6.03
43.799989,8398,8400,0,35,6.03
43.89997,8393,8400,0,35,6.02
43.999981,8398,8400,34,35,6.02
44.100001,8394,8400,34,35,6.02
44.199997,8381,8400,34,35,6.02
44.29998,8379,8396,150,35,6.02
44.400008,8385,8388,150,35,6.01
44.49998,8381,8384,150,35,6.01
44.600004,8402,8384,150,35,6.01
44.699977,8385,8384,124,35,6.01
44.799995,8388,8388,124,35,6.01
44.899972,8389,8388,124,35,6.02
44.999995,8390,8388,32,35,6.02
45.099931,8381,8396,32,35,6.02
45.200007,8375,8396,32,35,6.02
45.299971,8363,8380,37,35,6.02
45.399994,8384,8376,37,35,6.03
45.499965,8393,8380,37,35,6.03
45.599989,8393,8388,37,35,6.02
45.699965,8398,8396,0,35,6.02
45.799998,8382,8392,0,35,6.02
45.899968,8385,8392,0,35,7.36
46.000028,8386,8388,39,35,7.36
46.099985,8370,8384,39,35,7.36
46.199988,8363,8368,39,35,7.35
46.299986,8373,8368,40,35,7.35
46.400027,8354,8368,40,35,7.36
46.49997,8357,8360,40,35,7.36
46.600037,8315,8360,40,35,7.36
46.699965,8331,8368,438,35,7.36
46.799968,8343,8324,438,35,7.36
46.899974,8352,8340,438,35,7.35
46.999975,8358,8344,54,35,7.35
47.099985,8363,8356,54,35,7.35
47.199985,8367,8360,54,35,7.34
47.299967,8370,8360,64,35,7.34
47.400049,8372,8372,64,35,7.34
47.499994,8373,8368,64,35,7.34
47.599984,8374,8372,64,35,7.34
47.699964,8375,8376,0,35,7.34
47.800002,8376,8372,0,35,7.34
47.899973,8377,8376,0,35,7.33
47.999955,8375,8380,0,35,7.33
48.100027,8370,8380,0,35,7.33
48.200009,8368,8372,0,35,7.33
48.299981,8375,8372,0,35,7.33
48.399987,8375,8376,0,35,7.31
48.499981,8365,8376,0,35,7.31
48.600017,8357,8372,0,35,7.32
48.699974,8398,8356,0,35,7.32
48.799985,8564,8364,0,35,7.32
48.899963,8727,8484,0,35,7.31
48.999996,8839,8668,233,35,7.31
49.099993,8932,8808,233,35,7.31
49.200001,8926,8888,233,35,7.33
49.299972,8883,8940,109,35,7.33
49.400005,8998,8896,109,35,7.34
49.500013,9171,8896,109,35,7.34
49.599966,8254,9144,109,35,7.34
49.699981,7593,8852,2074,35,7.34
49.799995,7796,7672,2074,35,7.34
49.899982,7947,7720,2074,35,7.3
49.999992,8058,7892,88,35,7.3
50.09999,8141,8016,88,35,7.3
50.200015,8202,8104,88,35,7.27
50.29998,8247,8180,110,35,7.27
50.399987,8281,8228,110,35,7.34
50.499948,8306,8264,110,35,7.34
50.600003,8324,8292,110,35,7.34
50.699952,8338,8316,44,35,7.34
50.799987,8348,8332,44,35,7.34
