t__s,ACT_TILT_CENTER_REAR.Position_CMD,ACT_TILT_CENTER_REAR.Position_FB,ACT_TILT_CENTER_REAR.Torque_FB,ACT_TILT_CENTER_REAR.Temperature_FB__dC,ACT_TILT_CENTER_REAR.Voltage_FB__V
9.640074,6125,6124,163,13,6.1
9.740001,6125,6120,163,13,6.1
9.84,6125,6120,163,13,6.1
9.940001,6125,6120,163,13,6.1
10.04,6125,6120,0,13,6.1
10.140001,6125,6120,0,13,6.1
10.24,6125,6120,0,13,6
10.340001,6125,6124,0,13,6
10.44,6125,6124,0,13,6.08
10.540001,6125,6120,0,13,6.08
10.64,6125,6120,0,13,6.09
10.740001,6125,6120,327,13,6.09
10.84,6125,6120,327,13,6.09
10.940001,6125,6120,327,13,6.06
11.04,6125,6120,327,13,6.06
11.140001,6125,6120,327,13,6.06
11.240043,6125,6120,327,13,6.09
11.340391,6125,6124,0,13,6.09
11.440287,6125,6120,0,13,6.1
11.540191,6125,6120,0,13,6.1
11.640093,6125,6120,0,13,6.1
11.740001,6125,6120,78,13,6.1
11.840001,6125,6120,78,13,6.1
11.940001,6125,6120,78,13,6.1
12.04,6125,6120,78,13,6.1
12.140001,6125,6120,78,13,6.1
12.24,6125,6120,78,13,6.09
12.340001,6125,6120,0,13,6.09
12.44,6125,6124,0,13,6.1
12.540001,6125,6120,0,13,6.1
12.64,6125,6120,0,13,6.1
12.740001,6125,6120,0,13,6.1
12.84,6125,6124,0,13,6.1
12.940001,6125,6120,0,13,6.03
13.04,6125,6120,163,13,6.03
13.140001,6125,6120,163,13,6.03
13.24,6125,6120,163,13,6.11
13.34001,6125,6120,163,13,6.11
13.440446,6125,6124,163,13,6.1
13.540349,6125,6124,163,13,6.1
13.640243,6125,6120,163,13,6.11
13.740147,6125,6120,78,13,6.11
13.84005,6125,6120,78,13,6.11
13.940001,6125,6120,78,13,6.08
14.04,6125,6120,327,13,6.08
14.140001,6125,6120,327,13,6.08
14.24,6125,6120,327,13,6.11
14.340001,6125,6124,78,13,6.11
14.440001,6125,6120,78,13,6.1
14.540001,6125,6124,78,13,6.1
14.64,6125,6120,78,13,6.1
14.740001,6125,6120,78,13,6.1
14.84,6125,6120,78,13,6.1
14.940001,6125,6120,78,13,6.1
15.04,6125,6120,80,13,6.1
15.140001,6125,6120,80,13,6.1
15.24,6125,6120,80,13,6.04
15.340001,6125,6120,0,13,6.04
15.44,6125,6120,0,13,6.11
15.540305,6125,6120,0,13,6.11
15.640199,6125,6120,0,13,6.11
15.740103,6125,6120,78,13,6.11
15.840006,6125,6120,78,13,6.11
15.940001,6125,6124,78,13,6.1
16.04,6125,6120,0,13,6.1
16.140001,6125,6120,0,13,6.1
16.24,6125,6120,0,13,6.1
16.340001,6125,6120,78,13,6.1
16.44,6125,6124,78,13,6.1
16.540001,6125,6120,78,13,6.1
16.64,6125,6120,78,13,6.1
16.740001,6125,6120,78,13,6.1
16.84,6125,6124,78,13,6.1
16.940001,6125,6120,78,13,6.09
17.04,6125,6120,163,13,6.09
17.140001,6125,6120,163,13,6.09
17.24,6125,6120,163,13,6.1
17.340001,6125,6120,78,13,6.1
17.440035,6125,6120,78,13,6.06
17.540443,6125,6120,78,13,6.06
17.640357,6125,6120,78,13,6.1
17.740241,6125,6120,80,13,6.1
17.840157,6125,6120,80,13,6.1
17.940048,6125,6120,80,13,6.11
18.040001,6125,6120,78,13,6.11
18.140001,6125,6120,78,13,6.11
18.24,6125,6120,78,13,6.1
18.340001,6125,6120,80,13,6.1
18.44,6125,6120,80,13,6.1
18.540001,6125,6120,80,13,6.1
18.64,6125,6120,80,13,6.11
18.740001,6125,6120,0,13,6.11
18.84,6125,6120,0,13,6.11
18.940001,6125,6120,0,13,6.11
19.04,6125,6120,78,13,6.11
19.140001,6125,6120,78,13,6.11
19.24,6125,6124,78,13,6.1
19.340001,6125,6120,163,13,6.1
19.44,6125,6120,163,13,6.11
19.540002,6125,6124,163,13,6.11
19.640388,6125,6120,163,13,6.1
19.740274,6125,6124,163,13,6.1
19.840178,6125,6120,163,13,6.1
19.940081,6125,6120,163,13,6.1
20.040001,6125,6120,78,13,6.1
20.140001,6125,6120,78,13,6.1
20.24,6125,6120,78,13,6.11
20.340001,6125,6124,0,13,6.11
20.44,6125,6124,0,13,6.11
20.540001,6125,6120,0,13,6.11
20.64,6125,6120,0,13,6.1
20.740001,6125,6120,80,13,6.1
20.84,6125,6120,80,13,6.1
20.940001,6125,6120,80,13,6.1
21.04,6125,6120,0,13,6.1
21.140001,6125,6120,0,13,6.1
21.24,6125,6120,0,13,6.1
21.340001,6125,6120,78,13,6.1
21.44,6140,6120,78,13,6.11
21.540001,6246,6120,78,13,6.11
21.640453,6382,6168,78,13,6.06
21.740363,6519,6312,1110,13,6.06
21.840258,6656,6452,1110,13,6.06
21.940161,6793,6600,1110,13,6.06
22.040063,6930,6708,786,13,6.06
22.140001,7067,6848,786,13,6.06
22.24,7202,7004,786,13,6.02
22.340001,7261,7148,694,13,6.02
22.44,7267,7228,694,13,6.07
22.540013,7267,7232,694,13,6.07
22.64,7267,7232,694,13,6.07
22.740001,7267,7244,581,13,6.07
22.84,7267,7244,581,13,6.07
22.940001,7268,7252,581,13,6.07
23.040001,7339,7256,516,13,6.07
23.140001,7469,7292,516,13,6.07
23.240001,7606,7416,516,13,6.03
23.340001,7744,7532,344,13,6.03
23.44,7881,7672,344,13,6.03
23.540001,8018,7816,344,13,6.03
23.640026,8155,7968,344,13,6.07
23.740462,8292,8108,691,13,6.07
23.840403,8429,8220,691,13,6.07
23.940259,8566,8364,691,13,6.06
24.0402,8703,8500,1431,13,6.06
24.140063,8840,8656,1431,13,6.06
24.240026,8977,8792,1431,13,6.02
24.340001,9114,8896,1272,13,6.02
24.44,9251,9052,1272,13,6.05
24.540001,9388,9188,1272,13,6.05
24.64,9525,9352,1272,13,6.05
24.740001,9662,9464,1359,13,6.05
24.84,9799,9604,1359,13,6.05
24.940001,9936,9736,1359,13,6.06
25.04,10073,9904,208,13,6.06
25.140001,10189,10008,208,13,6.06
25.240001,10091,10164,208,13,6.07
25.340001,9981,10168,1371,13,6.07
25.44,9965,10032,1371,13,6.06
25.540001,9966,9976,1371,13,6.06
25.64,9967,9972,1371,13,6.1
25.740402,9967,9968,0,13,6.1
25.840309,9967,9976,0,13,6.1
25.940203,9966,9972,0,13,6.11
26.040104,9967,9972,95,13,6.11
26.140005,9966,9972,95,13,6.11
26.24,9965,9972,95,13,6.11
26.340001,9965,9972,110,13,6.11
26.44,9965,9976,110,13,6.11
26.540001,9966,9972,110,13,6.11
26.64,9967,9972,110,13,6.11
26.740001,9967,9972,80,13,6.11
26.84,9966,9972,80,13,6.11
26.940001,9967,9976,80,13,6.1
27.04,9966,9972,8,13,6.1
27.140001,9966,9972,8,13,6.1
27.24,9966,9972,8,13,6.1
27.340001,9967,9968,0,13,6.1
27.44,9967,9972,0,13,6.1
27.540001,9966,9972,0,13,6.1
27.64,9966,9972,0,13,6.11
27.740001,9967,9972,95,13,6.11
27.840293,9968,9972,95,13,6.11
27.940194,9967,9972,95,13,6.1
28.040094,9965,9972,146,13,6.1
28.140002,9963,9972,146,13,6.1
28.240001,9963,9972,146,13,6.1
28.340001,9962,9972,172,13,6.1
28.44,9961,9972,172,13,6.1
28.540001,9960,9972,172,13,6.1
28.64,9958,9972,172,13,6.11
28.740001,9960,9968,273,13,6.11
28.84,9959,9964,273,13,6.11
28.940001,9959,9968,273,13,6.11
29.04,9957,9968,163,13,6.11
29.140001,9957,9968,163,13,6.11
29.24,9955,9968,163,13,6.1
29.340001,9954,9964,220,13,6.1
29.44,9957,9968,220,13,6.1
29.540001,9959,9968,220,13,6.1
29.64,9958,9964,220,13,6.11
29.740001,9955,9964,95,13,6.11
29.840387,9954,9960,95,13,6.11
29.940268,9952,9956,95,13,6.1
30.040188,9952,9964,127,13,6.1
30.140069,9951,9960,127,13,6.1
30.240001,9952,9960,127,13,6.11
30.340001,9952,9956,0,13,6.11
30.44,9954,9956,0,13,6.11
30.540001,9956,9960,0,13,6.11
30.64,9958,9960,0,13,6.1
30.740001,9957,9960,0,13,6.1
30.84,9955,9956,0,13,6.1
30.940001,9953,9960,0,13,6.1
31.04,9952,9964,122,13,6.1
31.140001,9951,9960,122,13,6.1
31.24,9952,9964,122,13,6.09
31.340001,9958,9964,232,13,6.09
31.44,9982,9964,232,13,6.09
31.540001,10025,9968,232,13,6.09
31.64,10062,10012,232,13,6.09
31.740001,10088,10052,156,13,6.09
31.840338,10112,10080,156,13,6.09
31.940235,10151,10104,156,13,6.08
32.04013,10197,10132,51,13,6.08
32.140044,10231,10176,51,13,6.08
32.24,10236,10224,51,13,6.09
32.340001,10236,10232,0,13,6.09
32.44,10234,10232,0,13,6.1
32.540001,10221,10236,0,13,6.1
32.64,10212,10232,0,13,6.1
32.740005,10208,10232,354,13,6.1
32.84,10195,10228,354,13,6.1
32.940001,10178,10220,354,13,6.08
33.04,10161,10208,651,13,6.08
33.140001,10150,10184,651,13,6.08
33.24,10142,10164,651,13,6.08
33.340001,10134,10156,516,13,6.08
33.44,10131,10144,516,13,6.09
33.540001,10129,10140,516,13,6.09
33.64,10129,10140,516,13,6.1
33.740001,10127,10140,354,13,6.1
33.84043,10125,10136,354,13,6.1
33.94033,10129,10140,354,13,6.09
34.040221,10134,10136,208,13,6.09
34.140121,10141,10136,208,13,6.09
34.24002,10149,10136,208,13,6.1
34.340001,10158,10140,156,13,6.1
34.44,10166,10152,156,13,6.09
34.540001,10168,10156,156,13,6.09
34.64,10163,10160,156,13,6.1
34.740001,10156,10164,0,13,6.1
34.84,10142,10164,0,13,6.1
34.940001,10119,10160,0,13,6.09
35.04,10099,10152,656,13,6.09
35.140001,10086,10132,656,13,6.09
35.24,10075,10104,656,13,7.37
35.340001,10066,10092,486,13,7.37
35.44,10054,10080,486,13,7.38
35.540001,10041,10064,486,13,7.38
35.64,10031,10056,486,13,7.38
35.740001,10033,10044,518,13,7.38
35.840319,10042,10036,518,13,7.38
35.94021,10050,10036,518,13,7.4
36.04011,10054,10044,95,13,7.4
36.140009,10061,10048,95,13,7.4
36.240001,10028,10056,95,13,7.4
36.340001,10009,10056,453,13,7.4
36.44,9943,10040,453,13,7.38
36.540001,9815,10004,453,13,7.38
36.64,9678,9884,453,13,7.33
36.740001,9540,9736,858,13,7.33
36.84,9403,9596,858,13,7.33
36.940001,9266,9488,858,13,7.33
37.04,9129,9336,1354,13,7.33
37.140001,8992,9196,1354,13,7.33
37.24,8882,9052,1354,13,7.34
37.340001,8802,8952,1092,13,7.34
37.44,8712,8868,1092,13,7.33
37.540001,8621,8772,1092,13,7.33
37.640001,8530,8676,1092,13,7.31
37.740001,8438,8592,998,13,7.31
37.840303,8347,8508,998,13,7.31
37.940194,8255,8412,998,13,7.3
38.040094,8164,8320,1339,13,7.3
38.140001,8073,8216,1339,13,7.3
38.240005,7981,8148,1339,13,7.31
38.340006,7890,8044,810,13,7.31
38.440002,7799,7948,810,13,7.31
38.540001,7707,7848,810,13,7.31
38.64,7616,7780,810,13,7.31
38.740001,7524,7680,1238,13,7.31
38.84,7433,7580,1238,13,7.31
38.940001,7342,7480,1238,13,7.32
39.040001,7250,7388,725,13,7.32
39.140001,7159,7320,725,13,7.32
39.24,7068,7216,725,13,7.34
39.340001,6976,7120,702,13,7.34
39.44,6885,7016,702,13,7.35
39.540001,6793,6920,702,13,7.35
39.64,6702,6828,702,13,7.38
39.740001,6611,6752,737,13,7.38
39.840349,6519,6652,737,13,7.38
39.940237,6428,6556,737,13,7.37
40.040139,6336,6448,656,13,7.37
40.140038,6245,6372,656,13,7.37
40.24,6158,6272,656,13,7.39
40.340001,6127,6180,382,13,7.39
40.44,6125,6132,382,13,7.4
40.540001,6125,6128,382,14,7.4
40.64,6125,6124,382,14,7.35
40.740001,6125,6124,0,14,7.35
40.84,6125,6120,0,14,7.35
40.940001,6125,6120,0,14,7.39
41.04,6125,6120,78,14,7.39
41.140001,6125,6120,78,14,7.39
41.24,6125,6120,78,14,7.37
41.340001,6125,6120,95,14,7.37
41.44,6125,6120,95,14,7.38
41.540001,6125,6120,95,14,7.38
41.64,6125,6120,95,14,7.36
41.740457,6125,6120,78,14,7.36
41.840367,6125,6120,78,14,7.36
41.940259,6125,6120,78,14,7.32
42.04016,6125,6120,81,14,7.32
42.14006,6125,6120,81,14,7.32
42.240001,6125,6124,81,14,7.36
42.340001,6125,6120,0,14,7.36
42.44,6125,6124,0,14,7.35
42.540001,6125,6124,0,14,7.35
42.640005,6125,6124,0,14,7.37
42.740002,6125,6124,0,14,7.37
42.84,6125,6124,0,14,7.37
42.940001,6125,6124,0,14,7.38
43.04,6125,6124,0,14,7.38
43.140001,6125,6124,0,14,7.38
43.24,6125,6124,0,14,7.37
43.340001,6125,6124,0,14,7.37
43.44,6125,6124,0,14,6.05
43.540001,6125,6124,0,14,6.05
43.64,6125,6124,0,14,6.06
43.740638,6125,6124,0,14,6.06
43.840506,6125,6124,0,14,6.06
43.940447,6125,6124,0,14,6.08
44.040306,6125,6124,0,14,6.08
44.140239,6125,6124,0,14,6.08
44.240122,6125,6124,0,14,6.09
44.340039,6125,6120,204,14,6.09
44.440001,6125,6124,204,14,6.07
44.540001,6125,6124,204,14,6.07
44.64,6125,6124,204,14,6.08
44.740001,6125,6124,0,14,6.08
44.84,6125,6124,0,14,6.08
44.940001,6125,6124,0,14,6.09
45.04,6125,6124,0,14,6.09
45.140001,6125,6124,0,14,6.09
45.24,6125,6124,0,14,6.08
45.340001,6125,6124,0,14,6.08
45.44,6125,6124,0,14,6.08
45.540001,6125,6124,0,14,6.08
45.64,6125,6124,0,14,6.06
45.740412,6125,6124,0,14,6.06
45.840316,6125,6124,0,14,6.06
45.940215,6125,6124,0,14,6.1
46.040129,6125,6124,0,14,6.1
46.140016,6125,6124,0,14,6.1
46.24,6125,6124,0,14,6.08
46.340001,6125,6120,0,14,6.08
46.44,6125,6124,0,14,6.08
46.540001,6125,6124,0,13,6.08
46.64,6125,6124,0,13,6.09
46.740001,6125,6124,0,13,6.09
46.84,6125,6124,0,13,6.09
46.940001,6125,6124,0,13,6.09
47.04,6125,6124,0,13,6.09
47.140001,6125,6124,0,13,6.09
47.24,6125,6124,0,13,6.07
47.340001,6125,6120,327,13,6.07
47.44,6125,6124,327,13,6.08
47.540001,6125,6124,327,13,6.08
47.64,6125,6124,327,13,6.06
47.740001,6125,6124,0,13,6.06
47.840289,6125,6124,0,13,6.06
47.94019,6125,6124,0,13,6.07
48.040089,6125,6124,0,13,6.07
48.140001,6125,6124,0,13,6.07
48.240003,6125,6124,0,13,6.1
48.340001,6125,6124,0,13,6.1
48.44,6125,6124,0,13,6.1
48.540001,6125,6124,0,13,6.1
48.64,6125,6124,0,13,6.07
48.740001,6125,6124,0,13,6.07
48.84,6125,6124,0,13,6.07
48.940001,6125,6124,0,13,6.1
49.04,6125,6124,0,13,6.1
49.140001,6125,6124,0,13,6.1
49.24,6125,6124,0,13,6.09
49.340001,6125,6124,0,13,6.09
49.44,6125,6120,0,13,6.09
49.540001,6125,6124,0,13,6.09
49.64,6125,6124,0,13,6.09
49.740001,6125,6120,163,13,6.09
49.84037,6125,6124,163,13,6.09
49.940263,6125,6124,163,13,6.1
50.040163,6125,6124,0,13,6.1
50.140065,6125,6124,0,13,6.1
50.240001,6125,6124,0,13,6.09
50.340001,6125,6124,0,13,6.09
50.44,6125,6124,0,13,6.09
50.540001,6125,6124,0,13,6.09
50.64,6125,6120,0,13,6.09
50.740001,6125,6120,0,13,6.09
50.84,6125,6120,0,13,6.09
50.940001,6125,6124,0,13,6.1
51.04,6125,6124,0,13,6.1
51.140001,6125,6120,0,13,6.1
51.24,6125,6120,0,13,6.09
51.340001,6125,6124,327,13,6.09
51.44,6125,6120,327,13,6.09
51.540001,6125,6124,327,13,6.09
51.64,6125,6124,327,13,6.1
51.740007,6125,6124,0,13,6.1
51.840307,6125,6124,0,13,6.1
51.940201,6125,6124,0,13,6.09
52.04027,6125,6124,0,13,6.09
52.140001,6125,6124,0,13,6.09
52.240002,6125,6124,0,13,6.09
52.340001,6125,6124,0,13,6.09
52.44,6125,6124,0,13,6.09
52.540001,6125,6124,0,13,6.09
52.64,6125,6124,0,13,6.09
52.740001,6125,6120,0,13,6.09
52.84,6125,6124,0,13,6.09
52.940001,6125,6124,0,13,6.09
53.04,6125,6124,0,13,6.09
53.140001,6125,6124,0,13,6.09
53.24,6125,6124,0,13,6.1
53.340001,6125,6124,0,13,6.1
53.44,6125,6120,0,13,6.09
53.540002,6125,6124,0,13,6.09
53.64,6125,6120,0,13,6.09
53.740032,6125,6124,327,13,6.09
53.840495,6125,6120,327,13,6.09
53.940396,6125,6120,327,13,6.04
54.040289,6125,6120,81,13,6.04
54.140191,6125,6124,81,13,6.04
54.240093,6125,6120,81,13,6.06
54.340001,6125,6120,78,13,6.06
54.44,6125,6120,78,13,6.07
54.540001,6125,6120,78,13,6.07
54.64,6125,6120,78,13,6.07
54.740001,6125,6120,107,13,6.07
54.84,6125,6120,107,13,6.07
54.940001,6125,6120,107,13,6.08
55.04,6125,6120,138,13,6.08
55.140001,6125,6120,138,13,6.08
55.24,6125,6120,138,13,6.09
55.340001,6125,6120,168,13,6.09
55.44,6125,6120,168,13,6.08
55.540001,6125,6120,168,13,6.08
55.64,6125,6120,168,13,6.07
55.740001,6125,6120,209,13,6.07
55.840407,6125,6120,209,13,6.07
55.940304,6125,6120,209,13,6.08
56.040218,6125,6120,240,13,6.08
56.1401,6125,6120,240,13,6.08
56.240001,6125,6120,240,13,6.07
56.340001,6125,6120,271,13,6.07
56.44,6125,6120,271,13,6.09
56.540001,6125,6120,271,13,6.09
56.64,6125,6120,271,13,6.08
56.740001,6125,6120,312,13,6.08
56.84,6125,6120,312,13,6.08
56.940001,6125,6120,312,13,6.08
57.04,6125,6120,78,13,6.08
57.140001,6125,6120,78,13,6.08
57.24,6125,6120,78,13,6.08
57.340001,6125,6120,104,13,6.08
57.44,6125,6120,104,13,6.09
57.540001,6125,6120,104,13,6.09
57.64,6125,6120,104,13,6.09
57.740001,6125,6120,92,13,6.09
57.840002,6125,6120,92,13,6.09
57.940339,6125,6120,92,13,6.07
58.040175,6125,6120,87,13,6.07
58.140269,6125,6120,87,13,6.07
58.240002,6125,6120,87,13,6.08
58.340001,6125,6120,117,13,6.08
58.440002,6125,6120,117,13,6.08
58.540001,6125,6120,117,13,6.08
58.64,6125,6120,117,13,6.08
58.740001,6125,6120,104,13,6.08
58.84,6125,6120,104,13,6.08
58.940001,6125,6120,104,13,6.09
59.04,6125,6120,90,13,6.09
59.140002,6125,6120,90,13,6.09
59.24,6125,6120,90,13,6.08
59.340001,6125,6120,121,13,6.08
59.44,6125,6120,121,13,6.09
59.540013,6125,6120,121,13,6.09
59.64,6125,6120,121,13,6.09
59.740001,6125,6120,162,13,6.09
59.840045,6125,6120,162,13,6.09
59.940392,6125,6120,162,13,6.07
60.040266,6125,6120,192,13,6.07
60.140169,6125,6120,192,13,6.07
60.240075,6125,6120,192,13,6.09
60.340003,6125,6120,87,13,6.09
60.44,6125,6120,87,13,6.09
60.540001,6125,6120,87,13,6.09
60.64,6125,6120,87,13,6.09
60.740001,6125,6120,85,13,6.09
60.84,6125,6120,85,13,6.09
60.940001,6125,6120,85,13,6.08
61.04,6125,6120,78,13,6.08
61.140001,6125,6120,78,13,6.08
61.24,6125,6120,78,13,6.09
61.340001,6125,6120,102,13,6.09
61.44,6125,6120,102,13,6.09
61.540001,6125,6120,102,13,6.09
61.64,6125,6120,102,13,6.09
61.740001,6125,6120,143,13,6.09
61.84,6125,6120,143,13,6.09
61.940001,6125,6120,143,13,6.09
62.040345,6125,6120,102,13,6.09
62.140253,6125,6120,102,13,6.09
62.240142,6125,6120,102,13,6.09
62.340046,6125,6120,133,13,6.09
62.44,6125,6120,133,13,6.09
62.540001,6125,6120,133,13,6.09
62.64,6125,6120,133,13,6.07
62.740001,6125,6120,174,13,6.07
62.84,6125,6120,174,13,6.07
62.940001,6125,6120,174,13,6.1
63.04,6125,6124,78,13,6.1
63.140001,6125,6120,78,13,6.1
63.24,6125,6124,78,13,6.09
63.340001,6125,6120,81,13,6.09
63.44,6125,6120,81,13,6.09
63.540001,6125,6120,81,13,6.09
63.64,6125,6120,81,13,6.08
63.740001,6125,6124,0,13,6.08
63.84,6125,6124,0,13,6.08
63.940041,6125,6120,0,13,6.05
64.040565,6125,6120,78,13,6.05
64.140429,6125,6120,78,13,6.05
64.24037,6125,6124,78,13,6.09
64.340227,6125,6124,0,13,6.09
64.440223,6125,6120,0,13,6.08
64.540086,6125,6124,0,13,6.08
64.640029,6125,6124,0,13,6.09
64.740001,6125,6124,0,13,6.09
64.84,6125,6124,0,13,6.09
64.940001,6125,6124,0,13,6.08
65.04,6125,6124,0,13,6.08
65.140001,6125,6120,0,13,6.08
65.24,6125,6124,0,13,6.1
65.340001,6125,6120,81,13,6.1
65.44,6125,6120,81,13,6.05
65.540001,6125,6124,81,13,6.05
65.64,6125,6120,81,13,6.08
65.740001,6125,6120,90,13,6.08
65.84,6125,6120,90,13,6.08
65.940001,6125,6120,90,13,6.07
66.040007,6125,6120,78,13,6.07
66.140359,6125,6120,78,13,6.07
66.24027,6125,6124,78,13,6.09
66.340179,6125,6124,0,13,6.09
66.440074,6125,6124,0,13,6.1
66.540001,6125,6124,0,13,6.1
66.64,6125,6124,0,13,6.1
66.740001,6125,6124,0,13,6.1
66.84,6125,6124,0,13,6.1
66.940001,6125,6124,0,13,6.09
67.04,6125,6124,0,13,6.09
67.140001,6125,6124,0,13,6.09
67.24,6125,6124,0,13,6.1
67.340001,6125,6124,0,13,6.1
67.44,6125,6124,0,13,6.11
67.540001,6125,6124,0,13,6.11
67.64,6125,6124,0,13,6.1
67.740001,6125,6124,0,13,6.1
67.84,6125,6124,0,13,6.1
67.940001,6125,6124,0,13,6.1
68.04,6125,6124,0,13,6.1
68.140001,6125,6124,0,13,6.1
68.240309,6125,6124,0,13,6.1
68.340205,6125,6124,0,13,6.1
68.440109,6125,6124,0,13,6.09
68.540013,6125,6124,0,13,6.09
68.64,6125,6124,0,13,6.1
68.740001,6125,6124,0,13,6.1
68.84,6125,6124,0,13,6.1
68.940001,6125,6120,0,13,6.1
69.040005,6125,6124,0,13,6.1
69.140001,6125,6124,0,13,6.1
69.240005,6125,6120,0,13,6.1
69.340002,6125,6124,0,13,6.1
69.44,6125,6124,0,13,6.1
69.540001,6125,6120,0,13,6.1
69.64,6125,6124,0,13,6.1
69.740001,6125,6124,0,13,6.1
69.84,6125,6120,0,13,6.1
69.940001,6125,6124,0,13,6.1
70.040001,6125,6124,0,13,6.1
70.140001,6125,6124,0,13,6.1
70.240448,6125,6124,0,13,6.1
70.340358,6125,6124,0,13,6.1
70.440257,6125,6124,0,13,6.1
70.540157,6125,6124,0,13,6.1
70.640065,6125,6124,0,13,6.1
70.740001,6125,6120,0,13,6.1
70.84,6125,6120,0,13,6.1
70.940001,6125,6124,0,13,6.1
71.04,6125,6120,0,13,6.1
71.140001,6125,6124,0,13,6.1
71.24,6125,6124,0,13,6.08
71.340001,6125,6124,0,13,6.08
71.440013,6125,6120,0,13,6.1
71.540001,6125,6124,0,13,6.1
71.64,6125,6124,0,13,6.1
71.740001,6125,6120,78,13,6.1
71.840001,6125,6124,78,13,6.1
71.940001,6125,6124,78,13,6.09
72.04,6125,6124,0,13,6.09
72.140001,6125,6124,0,13,6.09
72.240042,6125,6124,0,13,6.09
72.340346,6125,6124,0,13,6.09
72.440242,6125,6124,0,13,6.1
72.540147,6125,6124,0,13,6.1
72.64005,6125,6124,0,13,6.1
72.740001,6125,6124,0,13,6.1
72.84,6125,6124,0,13,6.1
72.940001,6125,6124,0,13,6.1
73.04,6125,6124,0,13,6.1
73.140001,6125,6124,0,13,6.1
73.24,6125,6124,0,13,6.09
73.340001,6125,6124,0,13,6.09
